,0,1,2,3,4,5
0,0.690671031096563,0.058919803600654665,0.10638297872340426,0.0032733224222585926,0.09656301145662848,0.044189852700491
1,0.11598746081504702,0.6175548589341693,0.05329153605015674,0.07523510971786834,0.06896551724137931,0.06896551724137931
2,0.08652482269503546,0.031205673758865248,0.8212765957446808,0.005673758865248227,0.04822695035460993,0.0070921985815602835
3,0.005649717514124294,0.03531073446327684,0.009887005649717515,0.8488700564971752,0.011299435028248588,0.08898305084745763
4,0.28217821782178215,0.10891089108910891,0.15841584158415842,0.039603960396039604,0.39603960396039606,0.01485148514851485
5,0.10619469026548672,0.09734513274336283,0.03982300884955752,0.23893805309734514,0.02654867256637168,0.4911504424778761
