Country Name,Country Code,Access to electricity (% of population),"Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect,cluster
Afghanistan,AFG,0.5093634520306421,-0.3725638908414282,-1.5047079331083344,-0.8919031452601617,-1.6459563647597597,-0.6892903285884034,-0.0784572179033974,-0.0683039584342421,-0.3834163254703085,-0.4694442469541057,0.0373935781291279,-1.5988277288551132,0.3240336442323958,-0.5071330320040383,-1.6493512908355557,1.7851135425753983,-1.5681420070694432,-3.635825641128852,-0.1122188641869906,-1.1876505889928233,-0.6208896305697513,0.9856169735198088,-1.2498058285564864,2.008284970071057,0
Angola,AGO,-1.5033100031721964,0.0547121797739164,0.5050553455564563,-0.6315844369884471,-1.0977051591621072,0.2167265859116979,-0.0706370924013067,0.2336939479182754,-0.2662568356775344,0.0211417763995515,0.2422065643675595,-1.7340033374839734,0.5042855675539158,0.6484032966325872,0.264791686872416,1.1232353365067602,-0.7132511789462327,-0.1475846231938687,-0.1124608391120357,-1.1048006959034349,-0.2598345484074338,0.792681486810954,0.0249377835021962,0.8754956779958623,2
Albania,ALB,0.5982146794196349,-0.3725638908414282,-0.27849064299045,-0.3310532755989435,0.2766019119538438,-0.4667981567576527,-0.0816925594346135,-0.3857251097559968,-0.3760354483025228,-0.3791768049854043,-0.0951871192145376,0.7316667046834582,0.4626889698643362,0.2560249171266927,-0.1916088626770841,0.5795065176038422,-0.0659198770088398,-0.3935082127376388,-0.1101171089151199,0.2882146891732706,-0.5867731831789563,0.949888689647858,-0.1883091104079489,0.1299080552003623,0
United Arab Emirates,ARE,0.5982146794196349,0.9092643210046056,1.772855113017243,2.464888559786264,1.4312447458496642,1.2025910152712551,-0.0838859834284916,-0.3635656253831995,0.3484251146152138,-0.2841596705112653,-0.5148512916391029,2.8837045352874977,2.1958805402635693,-1.162296931729477,1.1114965618151045,-1.3448003290455044,0.917978281458334,0.4388495972872357,-0.110545756371883,0.8045748648240711,0.914350502016025,-1.1044866681688077,-2.78172566818094,0.2122930076069717,1
Argentina,ARG,0.5982146794196349,1.7638164622352952,-0.196934786205899,0.0179285666509811,0.706640295487521,-0.0783208704297844,-0.0534492280665799,0.9906267796611516,-0.1655915748965306,-0.8567483049920306,0.021929324155641,0.1494650293698695,1.3634026993631467,-0.80231676704517,1.4262305735815377,-0.5212660059890974,0.5596237656996021,0.5996459924056774,-0.1103936556614187,0.4423520550391812,-1.357804894210924,-2.312711008687081,0.6978510962606961,0.5006403410301048,1
Armenia,ARM,0.5982146794196349,0.9092643210046056,-0.7349663107669121,-0.3532944708671395,0.2008888030827486,-0.4294380578683804,-0.0816544739476406,-0.3851815368931153,-0.3772554357599676,2.5028867152483807,-0.0591614090009176,0.6765970359604357,-0.0467643099196821,-0.8167159736325422,0.1883054145639045,0.0910183250272033,0.2167501650216477,0.06050513818502,-0.1103936556614187,0.5463947769986709,-1.1189897624753589,-0.2327175065137163,-0.2404361813884575,-2.123897087787252,3
Australia,AUS,0.5982146794196349,0.4819882503892611,0.5088663669015289,1.294401941575653,1.2221950600999731,2.1727309798442054,-0.0802415863576189,3.5079939895890213,0.5446075683307376,0.1132587572304095,0.8512318009980374,0.3244948567354711,0.5434947225504974,-0.8167159736325422,1.2162458861661916,-1.0192561940711864,1.2178493402452406,0.8219233621282291,-0.109868216843451,0.8315489038506054,0.9007039230597069,-2.314140140041959,0.6599404991839627,-0.4632636021272255,1
Austria,AUT,0.5982146794196349,1.3365403916199503,0.122005355695058,1.6190333969051345,1.0011610816129493,1.281484167523284,-0.0814153401342611,-0.3577234871372763,0.2344650796705101,-0.8128321090360917,0.168650647142261,0.5181367520923503,1.2946209236559694,0.0364370166692653,0.341035611858979,-1.0555918215264355,1.1954880184618957,0.9212387826425608,-0.109868216843451,0.773747391650889,0.4844832648920076,-0.6828938833002974,0.6599404991839627,-0.4385481164052427,1
Azerbaijan,AZE,0.5982146794196349,-0.3725638908414282,0.4476359572906974,-0.2794258410351242,0.7501475043229918,-0.1123286040626757,-0.0824088465371151,-0.3576554135264108,-0.3181033227051474,1.731448623497141,0.0013226507986263,1.0148622629652937,-0.6115985110822867,-1.1262989152610463,-0.1285919652343879,0.732799303599635,0.0361394890792469,0.5570822407566781,-0.1108776124674415,0.5849291184651485,-1.38509805212356,-0.6828938833002974,-0.0508831960047901,-0.7763264212723414,3
Burundi,BDI,-2.8862986729660856,0.0547121797739164,1.8825278383921076,-0.9664453524617848,-2.079896435538525,-0.7001135843241745,-0.0821069583182491,-0.3865988904327784,-0.3858896986436876,0.8757612929695042,0.0583332138922703,-2.0343295793388507,1.0425203315978997,1.8651362532655449,-1.942444710921578,1.8756062120854144,-0.8049946030396523,-1.6420447348256315,-0.1125479664703395,-1.0604839535720412,-0.0545565593015481,0.1031279351299607,0.0912786756773571,-0.0595748303993073,2
