country,cntry_code,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Rwanda,RWA,4215.0,718.0,53.5,915.0,,299.0,701.0,189.0
Senegal,SEN,4417.0,0.76,55.5,736.0,-56.0,805.0,687.0,225.0
Sierra Leone,SLE,3628.0,561.0,46.28,679.0,0.1,836.0,535.0,381.0
Singapore,SGP,6463.0,904.0,71.58,757.0,134.0,,689.0,267.0
Slovakia,SVK,5265.0,954.0,65.62,542.0,-51.0,946.0,586.0,308.0
Slovenia,SVN,5811.0,936.0,68.56,936.0,39.0,708.0,608.0,307.0
South Africa,ZAF,5084.0,913.0,46.0,649.0,-92.0,,724.0,223.0
South Korea,KOR,5332.0,775.0,70.02,715.0,-56.0,799.0,545.0,338.0
Sri Lanka,LKA,4345.0,864.0,62.28,724.0,57.0,838.0,639.0,216.0
State of Palestine,PSE,4716.0,818.0,61.78,547.0,,858.0,492.0,431.0
Switzerland,CHE,7473.0,951.0,71.16,919.0,285.0,408.0,742.0,212.0
Taiwan Province of China,TWN,6189.0,882.0,68.68,0.63,-33.0,846.0,683.0,94.0
Tajikistan,TJK,4613.0,724.0,60.5,702.0,-93.0,768.0,494.0,195.0
Tanzania,TZA,3922.0,783.0,50.76,787.0,-27.0,649.0,725.0,209.0
Thailand,THA,5885.0,894.0,66.38,863.0,329.0,935.0,0.75,164.0
Togo,TGO,3202.0,435.0,50.24,628.0,-27.0,0.85,571.0,348.0
Trinidad and Tobago,TTO,5832.0,887.0,61.78,0.84,141.0,917.0,0.75,229.0
Uganda,UGA,3734.0,0.76,48.74,747.0,-42.0,807.0,552.0,254.0
Ukraine,UKR,4804.0,852.0,60.92,624.0,-263.0,929.0,551.0,249.0
United Arab Emirates,ARE,6734.0,903.0,64.86,898.0,-42.0,203.0,694.0,275.0
United States,USA,7182.0,965.0,66.78,911.0,,0.6,775.0,261.0
Uruguay,URY,5786.0,912.0,66.78,807.0,-122.0,477.0,701.0,306.0
Uzbekistan,UZB,5232.0,903.0,61.34,784.0,-122.0,609.0,0.65,195.0
Venezuela,VEN,6525.0,946.0,65.46,798.0,-35.0,646.0,837.0,178.0
Vietnam,VNM,5294.0,888.0,64.18,886.0,-3.0,,657.0,204.0
Zambia,ZMB,4824.0,798.0,46.76,721.0,-9.0,785.0,664.0,226.0
Zimbabwe,ZWE,3826.0,822.0,40.4,431.0,-0.06,905.0,669.0,297.0
