country,cntry_code,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Niger,NER,4181.0,753.0,53.66,688.0,-47.0,605.0,629.0,205.0
North Macedonia,MKD,5204.0,793.0,65.22,645.0,0.03,861.0,583.0,307.0
Norway,NOR,7444.0,941.0,71.0,956.0,175.0,405.0,802.0,194.0
Pakistan,PAK,5436.0,552.0,55.54,543.0,134.0,677.0,475.0,295.0
Panama,PAN,6631.0,873.0,68.14,894.0,-2.0,847.0,799.0,254.0
Paraguay,PRY,5119.0,959.0,65.52,759.0,-11.0,762.0,876.0,216.0
Peru,PER,5866.0,819.0,68.54,722.0,-139.0,878.0,743.0,319.0
Philippines,PHL,5313.0,813.0,61.84,902.0,-17.0,787.0,787.0,334.0
Poland,POL,5.75,924.0,67.82,875.0,-67.0,898.0,681.0,223.0
Portugal,PRT,5127.0,862.0,70.26,847.0,-0.13,941.0,663.0,358.0
Romania,ROU,5727.0,753.0,66.12,754.0,-105.0,958.0,565.0,331.0
Russia,RUS,6037.0,932.0,62.26,744.0,-268.0,869.0,617.0,151.0
Rwanda,RWA,3596.0,748.0,58.3,894.0,-22.0,78.0,748.0,134.0
Saudi Arabia,SAU,6278.0,818.0,63.0,762.0,-74.0,,663.0,313.0
Senegal,SEN,4395.0,856.0,57.9,692.0,-48.0,0.7,696.0,157.0
Serbia,SRB,5113.0,783.0,66.26,532.0,68.0,912.0,473.0,326.0
Sierra Leone,SLE,4.5,869.0,49.32,681.0,34.0,786.0,622.0,334.0
Singapore,SGP,7062.0,822.0,73.02,835.0,149.0,133.0,774.0,0.18
Slovakia,SVK,6139.0,924.0,67.38,635.0,-127.0,914.0,619.0,267.0
Slovenia,SVN,5678.0,908.0,69.84,888.0,49.0,909.0,594.0,291.0
Somalia,SOM,5528.0,611.0,47.66,874.0,24.0,456.0,689.0,207.0
South Africa,ZAF,4828.0,881.0,53.2,794.0,-126.0,0.82,0.73,243.0
South Korea,KOR,5801.0,738.0,71.78,623.0,-47.0,834.0,575.0,283.0
South Sudan,SSD,3832.0,545.0,52.88,567.0,,742.0,578.0,428.0
Spain,ESP,6456.0,948.0,71.48,738.0,-32.0,854.0,683.0,335.0
Sri Lanka,LKA,4268.0,805.0,66.12,868.0,292.0,791.0,785.0,187.0
State of Palestine,PSE,4722.0,775.0,,657.0,-161.0,804.0,505.0,0.38
Sudan,SDN,4139.0,811.0,58.66,0.39,-77.0,794.0,461.0,303.0
Sweden,SWE,7239.0,933.0,71.36,945.0,198.0,0.25,793.0,208.0
Switzerland,CHE,7493.0,959.0,71.64,949.0,54.0,283.0,788.0,189.0
Taiwan Province of China,TWN,6363.0,0.87,,693.0,91.0,866.0,767.0,108.0
Tajikistan,TJK,4896.0,0.81,61.3,853.0,-4.0,698.0,587.0,196.0
Tanzania,TZA,3483.0,789.0,56.04,654.0,0.11,878.0,693.0,241.0
Thailand,THA,6985.0,933.0,67.82,0.9,551.0,0.92,768.0,169.0
Togo,TGO,2839.0,444.0,53.76,663.0,-105.0,795.0,537.0,443.0
Tunisia,TUN,4764.0,0.68,66.62,589.0,-237.0,783.0,424.0,321.0
Turkiye,TUR,5.58,863.0,67.54,649.0,-26.0,764.0,0.41,377.0
Turkmenistan,TKM,5787.0,909.0,61.38,805.0,31.0,,614.0,154.0
Uganda,UGA,3.77,821.0,55.46,834.0,6.0,898.0,635.0,397.0
Ukraine,UKR,4297.0,877.0,63.48,533.0,81.0,927.0,543.0,249.0
United Arab Emirates,ARE,6.54,,65.34,,,,,
United Kingdom,GBR,6758.0,0.91,69.64,857.0,0.35,484.0,0.74,251.0
United States,USA,7151.0,902.0,66.62,866.0,217.0,702.0,786.0,281.0
Uruguay,URY,6561.0,902.0,67.42,904.0,-83.0,533.0,788.0,251.0
Uzbekistan,UZB,6049.0,952.0,63.26,954.0,55.0,536.0,713.0,106.0
Venezuela,VEN,6136.0,904.0,65.14,0.57,-188.0,827.0,797.0,244.0
Vietnam,VNM,5085.0,792.0,64.82,,-19.0,,634.0,241.0
Yemen,YEM,3968.0,638.0,58.44,664.0,-162.0,885.0,527.0,276.0
Zambia,ZMB,4346.0,706.0,52.04,812.0,-11.0,809.0,639.0,327.0
Zimbabwe,ZWE,4184.0,766.0,50.0,642.0,-58.0,0.82,661.0,239.0
