country,cntry_code,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Montenegro,MNE,5615.0,881.0,66.8,626.0,-87.0,756.0,493.0,0.35
Morocco,MAR,5312.0,641.0,63.5,814.0,-224.0,841.0,501.0,323.0
Mozambique,MOZ,4.28,678.0,49.5,823.0,-31.0,682.0,642.0,353.0
Myanmar,MMR,4154.0,795.0,60.25,886.0,654.0,619.0,617.0,282.0
Namibia,NAM,4441.0,828.0,55.35,0.81,-195.0,831.0,697.0,277.0
Nepal,NPL,4737.0,816.0,60.75,845.0,123.0,0.77,463.0,376.0
Netherlands,NLD,7459.0,937.0,71.25,0.92,246.0,363.0,729.0,185.0
New Zealand,NZL,7327.0,955.0,70.05,942.0,289.0,222.0,763.0,172.0
Nicaragua,NIC,6476.0,838.0,65.35,922.0,9.0,673.0,793.0,308.0
Niger,NER,4616.0,582.0,54.8,684.0,-31.0,778.0,699.0,427.0
Nigeria,NGA,5322.0,733.0,53.75,826.0,123.0,835.0,682.0,236.0
North Macedonia,MKD,5234.0,0.8,65.7,752.0,-63.0,856.0,447.0,299.0
Norway,NOR,7579.0,0.95,71.3,953.0,231.0,0.25,0.8,203.0
Pakistan,PAK,5831.0,0.69,56.35,713.0,38.0,714.0,489.0,308.0
Panama,PAN,6568.0,912.0,68.5,0.9,-174.0,841.0,795.0,242.0
Paraguay,PRY,5713.0,902.0,65.7,891.0,-6.0,0.81,0.82,232.0
Peru,PER,5711.0,0.83,69.15,827.0,-157.0,895.0,768.0,394.0
Philippines,PHL,5594.0,851.0,61.95,926.0,-143.0,711.0,753.0,341.0
Poland,POL,6201.0,882.0,68.35,831.0,-125.0,639.0,566.0,203.0
Portugal,PRT,5711.0,0.9,70.75,905.0,-0.18,881.0,608.0,294.0
Romania,ROU,6.09,811.0,66.55,839.0,-163.0,926.0,632.0,231.0
Russia,RUS,5579.0,896.0,63.45,731.0,-149.0,862.0,651.0,195.0
Rwanda,RWA,3108.0,517.0,59.55,908.0,51.0,214.0,724.0,358.0
Saudi Arabia,SAU,6294.0,0.84,63.6,814.0,-133.0,,703.0,306.0
Senegal,SEN,4683.0,744.0,58.8,687.0,-47.0,825.0,751.0,291.0
Serbia,SRB,5122.0,884.0,66.65,685.0,-81.0,851.0,485.0,326.0
Sierra Leone,SLE,4.09,652.0,51.3,711.0,0.08,848.0,607.0,495.0
Singapore,SGP,6378.0,897.0,73.4,926.0,0.13,162.0,0.75,179.0
Slovakia,SVK,6366.0,913.0,68.05,714.0,-56.0,0.92,709.0,213.0
Slovenia,SVN,6167.0,928.0,70.35,921.0,-29.0,829.0,582.0,286.0
South Africa,ZAF,4514.0,0.87,55.15,787.0,-139.0,865.0,709.0,268.0
South Korea,KOR,5874.0,807.0,72.55,538.0,0.01,851.0,546.0,235.0
South Sudan,SSD,2817.0,557.0,53.35,456.0,,761.0,565.0,517.0
Spain,ESP,6.23,903.0,71.85,756.0,-36.0,791.0,601.0,302.0
Sri Lanka,LKA,4331.0,823.0,66.8,827.0,85.0,844.0,729.0,0.27
State of Palestine,PSE,4628.0,824.0,,632.0,-183.0,831.0,534.0,416.0
Sweden,SWE,7287.0,914.0,71.65,935.0,167.0,239.0,756.0,175.0
Switzerland,CHE,7474.0,0.95,72.1,925.0,173.0,316.0,734.0,196.0
Taiwan Province of China,TWN,6359.0,891.0,,0.76,-68.0,743.0,715.0,114.0
Tajikistan,TJK,5829.0,663.0,61.7,832.0,119.0,718.0,581.0,278.0
Tanzania,TZA,3347.0,705.0,57.6,0.8,116.0,654.0,662.0,255.0
Thailand,THA,5939.0,877.0,68.15,923.0,211.0,884.0,776.0,232.0
Togo,TGO,4361.0,508.0,55.2,717.0,-63.0,726.0,614.0,426.0
Trinidad and Tobago,TTO,6192.0,916.0,65.7,859.0,12.0,911.0,763.0,248.0
Tunisia,TUN,4124.0,717.0,66.8,478.0,-223.0,869.0,367.0,377.0
Turkiye,TUR,5607.0,876.0,68.05,644.0,-0.24,671.0,393.0,313.0
Turkmenistan,TKM,5229.0,908.0,61.9,0.72,65.0,,488.0,0.35
Uganda,UGA,4001.0,0.74,57.25,772.0,56.0,816.0,689.0,0.4
Ukraine,UKR,4311.0,858.0,64.05,599.0,-5.0,937.0,528.0,235.0
United Arab Emirates,ARE,7039.0,836.0,65.7,962.0,207.0,,737.0,208.0
United Kingdom,GBR,7103.0,937.0,69.9,813.0,286.0,419.0,712.0,0.21
United States,USA,6992.0,921.0,66.35,868.0,193.0,681.0,755.0,268.0
Uruguay,URY,6336.0,914.0,67.5,898.0,-101.0,627.0,742.0,0.28
Uzbekistan,UZB,6421.0,942.0,64.1,985.0,116.0,465.0,745.0,203.0
Venezuela,VEN,5071.0,896.0,64.75,636.0,54.0,844.0,697.0,363.0
Vietnam,VNM,5175.0,,65.1,,,,,
Yemen,YEM,3254.0,0.79,57.95,595.0,-124.0,,368.0,295.0
Zambia,ZMB,3933.0,744.0,53.55,823.0,0.14,0.74,0.66,387.0
Zimbabwe,ZWE,3638.0,754.0,52.15,753.0,-81.0,751.0,734.0,224.0
