country,cntry_code,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Morocco,MAR,5142.0,597.0,62.98,572.0,-208.0,771.0,707.0,239.0
Myanmar,MMR,4176.0,757.0,58.64,775.0,694.0,638.0,675.0,217.0
Nepal,NPL,4605.0,0.74,60.08,722.0,141.0,877.0,496.0,279.0
Netherlands,NLD,7407.0,925.0,71.02,919.0,301.0,505.0,765.0,235.0
New Zealand,NZL,7.28,958.0,69.86,944.0,232.0,312.0,778.0,151.0
Nicaragua,NIC,5772.0,868.0,65.0,859.0,37.0,636.0,0.8,271.0
Niger,NER,3716.0,696.0,53.22,825.0,-78.0,711.0,639.0,208.0
Nigeria,NGA,4818.0,663.0,52.46,622.0,49.0,905.0,652.0,286.0
North Macedonia,MKD,5186.0,832.0,65.14,641.0,0.02,861.0,521.0,331.0
Pakistan,PAK,5138.0,607.0,55.28,448.0,94.0,792.0,474.0,274.0
Panama,PAN,6866.0,896.0,67.98,811.0,14.0,814.0,0.86,226.0
Paraguay,PRY,5936.0,939.0,65.44,909.0,37.0,903.0,874.0,224.0
Peru,PER,5783.0,797.0,68.28,703.0,-69.0,0.87,741.0,0.39
Philippines,PHL,4977.0,846.0,61.78,907.0,19.0,756.0,796.0,332.0
Poland,POL,5746.0,912.0,67.64,776.0,-0.14,916.0,675.0,242.0
Portugal,PRT,5158.0,867.0,70.02,788.0,-122.0,946.0,665.0,348.0
Romania,ROU,5082.0,778.0,65.94,655.0,-133.0,952.0,541.0,329.0
Russia,RUS,5537.0,881.0,61.82,661.0,-293.0,934.0,592.0,0.18
Rwanda,RWA,3466.0,0.75,57.7,904.0,-27.0,117.0,728.0,167.0
Saudi Arabia,SAU,6495.0,827.0,62.8,661.0,-82.0,,691.0,276.0
Senegal,SEN,3647.0,823.0,57.6,636.0,-55.0,837.0,694.0,165.0
Serbia,SRB,5102.0,828.0,66.12,533.0,-103.0,908.0,505.0,403.0
Sierra Leone,SLE,4514.0,708.0,48.94,0.72,-72.0,856.0,0.54,423.0
Singapore,SGP,6533.0,808.0,72.84,827.0,0.11,242.0,663.0,148.0
Slovakia,SVK,5937.0,909.0,67.16,598.0,-53.0,915.0,612.0,277.0
Slovenia,SVN,5975.0,932.0,69.68,0.89,32.0,918.0,625.0,274.0
South Africa,ZAF,3661.0,839.0,52.3,714.0,-86.0,0.8,0.74,167.0
South Korea,KOR,5959.0,797.0,71.56,642.0,-54.0,832.0,589.0,189.0
Spain,ESP,6.15,929.0,71.36,759.0,-105.0,916.0,663.0,372.0
Sri Lanka,LKA,4365.0,809.0,65.64,834.0,262.0,842.0,776.0,208.0
State of Palestine,PSE,4844.0,761.0,,454.0,-0.16,0.78,537.0,365.0
Sweden,SWE,7434.0,916.0,71.32,936.0,156.0,324.0,782.0,184.0
Syria,SYR,2688.0,585.0,59.82,455.0,222.0,663.0,354.0,622.0
Taiwan Province of China,TWN,6.34,817.0,,0.69,-1.0,841.0,754.0,124.0
Tajikistan,TJK,4967.0,701.0,61.2,693.0,58.0,764.0,578.0,0.17
Tanzania,TZA,3852.0,803.0,55.38,654.0,54.0,859.0,707.0,191.0
Thailand,THA,6231.0,926.0,67.64,781.0,454.0,925.0,782.0,141.0
Trinidad and Tobago,TTO,6168.0,883.0,64.44,847.0,123.0,948.0,764.0,286.0
Tunisia,TUN,5246.0,648.0,66.54,536.0,-212.0,886.0,435.0,239.0
Turkiye,TUR,4888.0,795.0,67.38,541.0,-232.0,698.0,551.0,392.0
Turkmenistan,TKM,5392.0,846.0,61.06,705.0,-72.0,,552.0,0.16
Uganda,UGA,3.71,878.0,54.62,763.0,0.05,0.82,647.0,346.0
Ukraine,UKR,4711.0,897.0,63.16,569.0,-222.0,937.0,572.0,225.0
United Arab Emirates,ARE,6621.0,864.0,65.28,936.0,,,,291.0
United Kingdom,GBR,6918.0,937.0,69.58,905.0,342.0,568.0,719.0,252.0
United States,USA,7249.0,925.0,66.64,792.0,269.0,747.0,776.0,0.26
Uruguay,URY,6444.0,917.0,67.34,888.0,-53.0,586.0,743.0,253.0
Uzbekistan,UZB,5.94,963.0,63.02,0.95,-0.04,434.0,686.0,0.13
Venezuela,VEN,6553.0,896.0,65.18,642.0,-228.0,837.0,812.0,238.0
Vietnam,VNM,5023.0,759.0,64.74,0.92,-46.0,771.0,689.0,165.0
Yemen,YEM,4218.0,694.0,58.48,543.0,-176.0,885.0,478.0,266.0
Zambia,ZMB,5244.0,761.0,51.38,0.77,-105.0,732.0,727.0,308.0
Zimbabwe,ZWE,4.69,799.0,48.8,576.0,-89.0,831.0,624.0,182.0
