country,cntry_code,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Chile,CHL,6436.0,0.89,69.85,789.0,-66.0,816.0,755.0,276.0
China,CHN,5131.0,788.0,68375.0,895.0,-161.0,,722.0,0.19
Colombia,COL,5984.0,871.0,68825.0,851.0,-152.0,855.0,775.0,301.0
Comoros,COM,3973.0,621.0,58725.0,0.56,79.0,794.0,688.0,337.0
Congo (Brazzaville),COG,5.49,621.0,55875.0,699.0,-102.0,738.0,571.0,448.0
Costa Rica,CRI,7141.0,876.0,70.0,942.0,-114.0,781.0,802.0,326.0
Croatia,HRV,5536.0,0.91,68425.0,691.0,-156.0,925.0,512.0,0.29
Cyprus,CYP,6276.0,826.0,72.2,794.0,-29.0,848.0,663.0,298.0
Czechia,CZE,7034.0,929.0,68675.0,0.79,-297.0,851.0,674.0,178.0
Denmark,DNK,7649.0,958.0,70875.0,935.0,13.0,151.0,773.0,206.0
Dominican Republic,DOM,5433.0,862.0,63.8,867.0,-153.0,762.0,719.0,291.0
Ecuador,ECU,6128.0,851.0,68.25,869.0,-103.0,831.0,817.0,328.0
Egypt,EGY,4005.0,759.0,62.75,682.0,-215.0,,407.0,285.0
El Salvador,SLV,6241.0,0.82,64.55,863.0,-0.1,801.0,817.0,0.27
Estonia,EST,6091.0,933.0,68975.0,886.0,-145.0,621.0,0.73,163.0
Eswatini,SWZ,4212.0,779.0,49.3,0.71,-179.0,692.0,739.0,252.0
Ethiopia,ETH,4379.0,0.74,59.5,0.74,39.0,799.0,562.0,272.0
Finland,FIN,7858.0,962.0,70925.0,938.0,-131.0,199.0,749.0,182.0
France,FRA,6666.0,921.0,72.0,816.0,-142.0,582.0,705.0,282.0
Gabon,GAB,4783.0,785.0,57275.0,719.0,-198.0,823.0,614.0,418.0
Gambia,GMB,4922.0,685.0,56.7,719.0,443.0,691.0,759.0,379.0
Georgia,GEO,4659.0,617.0,64575.0,775.0,-236.0,755.0,479.0,244.0
Germany,DEU,7118.0,0.92,70.7,877.0,0.03,496.0,0.74,243.0
Ghana,GHA,5004.0,761.0,57625.0,817.0,61.0,846.0,716.0,0.25
Greece,GRC,5409.0,794.0,70775.0,564.0,-338.0,0.86,564.0,255.0
Guatemala,GTM,6627.0,841.0,62.1,0.91,-13.0,765.0,827.0,262.0
Guinea,GIN,5252.0,0.63,52.85,731.0,91.0,778.0,727.0,0.44
Haiti,HTI,3615.0,538.0,55.5,591.0,377.0,0.72,581.0,359.0
Honduras,HND,5908.0,827.0,62575.0,872.0,98.0,804.0,822.0,287.0
Hungary,HUN,5936.0,941.0,67.05,693.0,-247.0,911.0,595.0,201.0
India,IND,3818.0,638.0,60.0,0.89,83.0,805.0,591.0,357.0
Indonesia,IDN,5.34,809.0,62675.0,879.0,509.0,868.0,796.0,296.0
Iran,IRN,4278.0,674.0,66.15,603.0,75.0,703.0,482.0,493.0
Iraq,IRQ,4886.0,764.0,62225.0,598.0,-67.0,887.0,552.0,482.0
Ireland,IRL,6962.0,938.0,71.0,861.0,0.14,362.0,754.0,213.0
Israel,ISR,6927.0,0.91,72.25,725.0,0.05,0.77,612.0,282.0
Italy,ITA,6517.0,913.0,71825.0,0.65,-25.0,888.0,598.0,403.0
Ivory Coast,CIV,5268.0,621.0,54225.0,713.0,-51.0,791.0,659.0,386.0
Japan,JPN,5794.0,886.0,73975.0,773.0,-267.0,687.0,649.0,185.0
Jordan,JOR,4639.0,0.8,67.6,762.0,-187.0,,,
Kazakhstan,KAZ,6008.0,937.0,64.6,0.84,-102.0,824.0,611.0,162.0
Kenya,KEN,4656.0,707.0,57.3,821.0,285.0,844.0,747.0,237.0
Kosovo,XKX,6392.0,822.0,,0.89,267.0,922.0,642.0,0.17
Kyrgyzstan,KGZ,5297.0,898.0,65275.0,945.0,265.0,907.0,617.0,203.0
Laos,LAO,4859.0,705.0,60.2,907.0,139.0,634.0,711.0,332.0
Latvia,LVA,5901.0,913.0,66.1,608.0,-216.0,799.0,521.0,192.0
Lebanon,LBN,5167.0,829.0,65925.0,607.0,-79.0,907.0,415.0,271.0
Liberia,LBR,4135.0,727.0,54.3,766.0,47.0,868.0,664.0,436.0
Libya,LBY,5494.0,824.0,64975.0,781.0,-143.0,646.0,635.0,399.0
Lithuania,LTU,6309.0,929.0,66.35,699.0,-241.0,852.0,518.0,214.0
Luxembourg,LUX,7243.0,902.0,71575.0,884.0,-27.0,385.0,715.0,202.0
Madagascar,MDG,4071.0,666.0,57.05,551.0,4.0,889.0,723.0,362.0
Malawi,MWI,3335.0,528.0,56.55,799.0,46.0,766.0,548.0,365.0
Malaysia,MYS,5339.0,789.0,65725.0,875.0,125.0,894.0,716.0,0.2
Maldives,MDV,5198.0,913.0,69775.0,855.0,16.0,,,
Mali,MLI,4416.0,692.0,54.2,737.0,-32.0,793.0,689.0,0.37
Malta,MLT,6.91,932.0,71.45,927.0,172.0,595.0,666.0,296.0
Mauritania,MRT,4314.0,802.0,59575.0,467.0,-119.0,711.0,665.0,276.0
Mauritius,MUS,5882.0,909.0,63925.0,867.0,-79.0,785.0,0.71,158.0
Mexico,MEX,6.55,858.0,65.8,816.0,-184.0,809.0,815.0,213.0
Moldova,MDA,5682.0,892.0,64.1,824.0,-88.0,929.0,584.0,0.27
Mongolia,MNG,5465.0,942.0,60.2,696.0,0.05,849.0,525.0,192.0
Montenegro,MNE,5.65,856.0,66.9,626.0,-55.0,769.0,527.0,355.0
Morocco,MAR,4897.0,554.0,63.6,773.0,-243.0,843.0,575.0,416.0
Mozambique,MOZ,4654.0,738.0,49.95,897.0,47.0,691.0,0.62,397.0
Myanmar,MMR,4411.0,774.0,60575.0,906.0,495.0,647.0,0.64,0.3
Namibia,NAM,4834.0,864.0,55725.0,754.0,-174.0,846.0,696.0,0.24
Nepal,NPL,4.91,768.0,61025.0,0.77,0.11,742.0,457.0,387.0
Netherlands,NLD,7463.0,939.0,71325.0,0.92,158.0,371.0,748.0,205.0
New Zealand,NZL,7.37,954.0,70125.0,949.0,115.0,207.0,785.0,168.0
Nicaragua,NIC,5819.0,854.0,65425.0,797.0,7.0,713.0,743.0,408.0
Niger,NER,5164.0,612.0,55.15,791.0,8.0,637.0,759.0,503.0
Nigeria,NGA,5252.0,741.0,54075.0,0.79,-12.0,866.0,762.0,256.0
North Macedonia,MKD,5.24,849.0,65.9,745.0,-46.0,0.91,512.0,298.0
Norway,NOR,7444.0,966.0,71.35,0.96,88.0,268.0,786.0,212.0
Pakistan,PAK,5472.0,685.0,56625.0,773.0,61.0,799.0,0.47,377.0
Panama,PAN,6281.0,904.0,68.6,861.0,-135.0,837.0,841.0,223.0
Peru,PER,5.68,845.0,69325.0,0.83,-181.0,906.0,783.0,0.38
Philippines,PHL,5869.0,846.0,61975.0,918.0,-0.11,726.0,756.0,393.0
Poland,POL,6111.0,863.0,68525.0,0.87,-258.0,0.72,622.0,176.0
Portugal,PRT,5.92,887.0,70875.0,877.0,-265.0,0.88,646.0,318.0
Romania,ROU,6151.0,818.0,66675.0,845.0,-222.0,921.0,649.0,298.0
Russia,RUS,5514.0,909.0,63825.0,729.0,-151.0,865.0,615.0,199.0
Rwanda,RWA,3561.0,616.0,59875.0,924.0,57.0,164.0,765.0,308.0
Saudi Arabia,SAU,6356.0,868.0,63.8,855.0,-194.0,,696.0,288.0
Senegal,SEN,4769.0,739.0,59.1,629.0,-77.0,805.0,724.0,247.0
Serbia,SRB,5936.0,853.0,66775.0,0.74,-103.0,864.0,527.0,296.0
Sierra Leone,SLE,4306.0,0.65,52.1,716.0,96.0,856.0,533.0,466.0
Singapore,SGP,6375.0,903.0,73.5,916.0,-71.0,97.0,731.0,107.0
Slovakia,SVK,6235.0,922.0,68275.0,758.0,-169.0,0.91,0.67,253.0
Slovenia,SVN,6249.0,941.0,70525.0,942.0,-123.0,839.0,601.0,275.0
South Africa,ZAF,4884.0,841.0,55675.0,753.0,-61.0,841.0,736.0,283.0
South Korea,KOR,5.84,798.0,72825.0,0.6,-93.0,797.0,579.0,217.0
Spain,ESP,6513.0,0.91,71975.0,722.0,-79.0,777.0,636.0,357.0
Sri Lanka,LKA,4435.0,833.0,66.9,859.0,98.0,856.0,773.0,302.0
State of Palestine,PSE,4554.0,819.0,,655.0,-0.16,814.0,528.0,419.0
Sweden,SWE,7375.0,931.0,71775.0,942.0,73.0,263.0,747.0,161.0
Switzerland,CHE,7509.0,0.93,72.3,926.0,94.0,301.0,756.0,192.0
Taiwan Province of China,TWN,6467.0,896.0,,741.0,-177.0,736.0,746.0,93.0
Tajikistan,TJK,5497.0,875.0,61.85,,-71.0,578.0,632.0,0.22
Tanzania,TZA,3445.0,675.0,58.05,807.0,154.0,612.0,702.0,221.0
Thailand,THA,6012.0,873.0,68225.0,905.0,257.0,907.0,783.0,198.0
Togo,TGO,4023.0,596.0,55.7,612.0,-27.0,809.0,602.0,446.0
Tunisia,TUN,4741.0,733.0,66.85,0.65,-196.0,0.84,536.0,365.0
Turkiye,TUR,5186.0,847.0,68225.0,529.0,-179.0,805.0,379.0,351.0
Turkmenistan,TKM,4621.0,984.0,62.0,858.0,259.0,,567.0,189.0
Uganda,UGA,4322.0,0.74,57725.0,729.0,75.0,856.0,687.0,0.39
Ukraine,UKR,4662.0,901.0,64175.0,663.0,-78.0,943.0,0.55,222.0
United Arab Emirates,ARE,6604.0,851.0,65.85,944.0,45.0,,723.0,302.0
United Kingdom,GBR,7233.0,928.0,70.0,838.0,221.0,404.0,736.0,228.0
United States,USA,6883.0,904.0,66225.0,825.0,112.0,0.71,757.0,292.0
Uruguay,URY,6372.0,917.0,67.5,876.0,-106.0,683.0,775.0,275.0
Uzbekistan,UZB,6205.0,921.0,64.4,0.97,312.0,0.52,746.0,209.0
Venezuela,VEN,5006.0,887.0,64575.0,611.0,72.0,828.0,723.0,374.0
Vietnam,VNM,5296.0,832.0,65.2,909.0,-61.0,808.0,614.0,191.0
Yemen,YEM,3058.0,789.0,57725.0,553.0,-124.0,793.0,409.0,315.0
Zambia,ZMB,4041.0,718.0,53975.0,791.0,48.0,811.0,662.0,351.0
Zimbabwe,ZWE,3616.0,775.0,52625.0,763.0,-51.0,844.0,658.0,212.0
