country,cntry_code,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Congo (Brazzaville),COG,5213.0,625.0,56.2,686.0,-56.0,741.0,594.0,405.0
Costa Rica,CRI,6998.0,906.0,70.0,927.0,-154.0,836.0,791.0,303.0
Croatia,HRV,5626.0,936.0,68.6,739.0,-143.0,932.0,504.0,269.0
Cyprus,CYP,6137.0,776.0,72.4,0.74,-16.0,865.0,663.0,0.29
Denmark,DNK,7693.0,958.0,71.0,963.0,16.0,174.0,797.0,181.0
Dominican Republic,DOM,6004.0,884.0,64.0,877.0,-125.0,746.0,747.0,264.0
Ecuador,ECU,5809.0,808.0,68.5,0.83,-118.0,839.0,0.75,374.0
Egypt,EGY,4328.0,772.0,63.0,774.0,-198.0,,0.42,313.0
El Salvador,SLV,6455.0,764.0,64.9,877.0,-114.0,682.0,826.0,271.0
Estonia,EST,6035.0,934.0,69.2,887.0,-99.0,576.0,738.0,156.0
Eswatini,SWZ,4396.0,759.0,50.1,597.0,-192.0,724.0,726.0,0.28
Ethiopia,ETH,4.1,748.0,59.9,754.0,52.0,732.0,519.0,283.0
Finland,FIN,7.78,937.0,71.0,948.0,-56.0,195.0,732.0,181.0
France,FRA,6.69,958.0,72.1,827.0,-137.0,568.0,693.0,0.25
Gabon,GAB,4914.0,763.0,57.6,736.0,-204.0,846.0,638.0,413.0
Gambia,GMB,5164.0,694.0,57.0,677.0,413.0,798.0,718.0,401.0
Georgia,GEO,4892.0,675.0,64.7,811.0,-263.0,647.0,503.0,244.0
Germany,DEU,7035.0,886.0,70.9,885.0,53.0,462.0,712.0,226.0
Ghana,GHA,4967.0,746.0,58.0,787.0,114.0,857.0,645.0,0.27
Greece,GRC,5952.0,891.0,70.9,614.0,-291.0,848.0,0.56,236.0
Guatemala,GTM,6262.0,774.0,62.3,901.0,-65.0,773.0,0.82,311.0
Guinea,GIN,4768.0,655.0,53.3,691.0,96.0,756.0,0.67,473.0
Honduras,HND,5.93,797.0,63.0,846.0,62.0,815.0,789.0,279.0
Hong Kong S.A.R. of China,HKG,5659.0,856.0,,727.0,63.0,432.0,519.0,358.0
Hungary,HUN,6.0,947.0,67.2,798.0,-199.0,884.0,653.0,0.18
Iceland,ISL,7533.0,982.0,72.0,959.0,,699.0,787.0,178.0
India,IND,3249.0,561.0,60.3,876.0,111.0,752.0,0.56,466.0
Indonesia,IDN,5347.0,802.0,62.8,866.0,552.0,861.0,0.8,302.0
Iran,IRN,5006.0,698.0,66.3,623.0,131.0,728.0,525.0,449.0
Ireland,IRL,7255.0,944.0,71.1,892.0,69.0,373.0,758.0,223.0
Israel,ISR,7332.0,946.0,72.4,834.0,0.08,743.0,598.0,266.0
Italy,ITA,6445.0,838.0,71.9,709.0,-86.0,866.0,569.0,328.0
Ivory Coast,CIV,5392.0,679.0,54.8,736.0,-18.0,799.0,663.0,425.0
Jamaica,JAM,6309.0,878.0,66.6,891.0,-143.0,885.0,722.0,195.0
Japan,JPN,5908.0,878.0,74.1,806.0,-259.0,617.0,693.0,194.0
Jordan,JOR,4453.0,793.0,67.6,726.0,-165.0,,,
Kazakhstan,KAZ,6272.0,951.0,65.0,852.0,-59.0,708.0,711.0,139.0
Kenya,KEN,4619.0,676.0,57.7,818.0,303.0,794.0,728.0,251.0
Kosovo,XKX,6425.0,843.0,,841.0,244.0,0.92,612.0,141.0
Kuwait,KWT,6106.0,842.0,70.1,867.0,-105.0,,643.0,303.0
Kyrgyzstan,KGZ,5685.0,877.0,65.8,0.92,-5.0,885.0,625.0,207.0
Laos,LAO,5197.0,729.0,60.5,906.0,58.0,0.62,718.0,306.0
Latvia,LVA,5.97,936.0,66.2,698.0,-198.0,789.0,537.0,212.0
Lebanon,LBN,4024.0,866.0,66.0,447.0,-96.0,0.89,308.0,494.0
Lesotho,LSO,3512.0,0.79,44.2,716.0,-126.0,915.0,707.0,273.0
Liberia,LBR,5121.0,712.0,54.9,706.0,48.0,828.0,645.0,389.0
Libya,LBY,5.33,827.0,65.2,762.0,-105.0,686.0,629.0,401.0
Lithuania,LTU,6064.0,918.0,66.7,0.78,-256.0,783.0,568.0,276.0
Luxembourg,LUX,7404.0,912.0,71.6,0.93,-0.05,0.39,742.0,212.0
Madagascar,MDG,4339.0,701.0,57.3,0.55,-11.0,0.72,699.0,304.0
Malawi,MWI,3869.0,549.0,57.1,765.0,-23.0,0.68,517.0,348.0
Malaysia,MYS,5428.0,842.0,65.7,916.0,121.0,782.0,735.0,176.0
Mali,MLI,4988.0,755.0,54.6,0.67,-36.0,846.0,646.0,358.0
Malta,MLT,6733.0,922.0,71.5,924.0,0.08,689.0,642.0,356.0
Mauritania,MRT,4153.0,798.0,59.8,628.0,-108.0,743.0,686.0,0.26
Mauritius,MUS,6241.0,913.0,63.9,893.0,-59.0,0.81,735.0,149.0
Mexico,MEX,6432.0,852.0,65.8,903.0,-146.0,809.0,803.0,252.0
Moldova,MDA,5803.0,809.0,64.5,784.0,-96.0,884.0,0.6,262.0
Mongolia,MNG,5563.0,946.0,60.3,711.0,145.0,873.0,562.0,167.0
Montenegro,MNE,5386.0,832.0,67.0,694.0,-109.0,0.82,547.0,366.0
Morocco,MAR,5057.0,535.0,63.7,757.0,-253.0,757.0,535.0,0.41
Mozambique,MOZ,4932.0,742.0,50.4,0.87,71.0,682.0,588.0,384.0
Myanmar,MMR,4434.0,763.0,60.9,899.0,563.0,682.0,638.0,286.0
Namibia,NAM,4436.0,845.0,56.1,739.0,-179.0,879.0,644.0,256.0
Nepal,NPL,5449.0,772.0,61.3,0.79,155.0,712.0,444.0,357.0
Netherlands,NLD,7425.0,941.0,71.4,886.0,209.0,0.36,728.0,231.0
New Zealand,NZL,7205.0,939.0,70.2,912.0,152.0,234.0,765.0,191.0
Nicaragua,NIC,6113.0,874.0,65.5,883.0,28.0,622.0,0.79,337.0
Niger,NER,5004.0,677.0,55.5,831.0,25.0,729.0,794.0,304.0
Nigeria,NGA,4266.0,735.0,54.4,746.0,22.0,873.0,698.0,229.0
North Macedonia,MKD,5015.0,815.0,66.1,725.0,0.02,923.0,515.0,304.0
Norway,NOR,7442.0,942.0,71.4,954.0,105.0,271.0,782.0,195.0
Pakistan,PAK,4443.0,617.0,56.9,685.0,115.0,776.0,489.0,424.0
Panama,PAN,6086.0,886.0,68.7,883.0,-203.0,869.0,841.0,244.0
Paraguay,PRY,5653.0,892.0,65.8,876.0,0.02,882.0,0.79,275.0
Peru,PER,5999.0,809.0,69.5,815.0,-132.0,874.0,794.0,375.0
Philippines,PHL,6268.0,845.0,62.0,0.91,-84.0,748.0,765.0,341.0
Poland,POL,6242.0,878.0,68.7,883.0,-235.0,696.0,613.0,168.0
Portugal,PRT,6095.0,876.0,71.0,882.0,-238.0,915.0,675.0,0.3
Romania,ROU,6.13,842.0,66.8,848.0,-226.0,954.0,605.0,244.0
Russia,RUS,5441.0,0.91,64.2,715.0,-0.12,848.0,632.0,0.2
Rwanda,RWA,3268.0,489.0,60.2,869.0,64.0,168.0,717.0,418.0
Saudi Arabia,SAU,6561.0,912.0,64.0,891.0,-148.0,,674.0,238.0
Senegal,SEN,5489.0,688.0,59.4,759.0,-22.0,796.0,768.0,332.0
Serbia,SRB,6241.0,903.0,66.9,753.0,-44.0,813.0,474.0,242.0
Sierra Leone,SLE,3447.0,611.0,52.9,718.0,75.0,874.0,521.0,438.0
Singapore,SGP,6378.0,925.0,73.6,938.0,22.0,0.07,674.0,138.0
Slovakia,SVK,6243.0,933.0,68.5,771.0,-131.0,926.0,676.0,252.0
Slovenia,SVN,6665.0,949.0,70.7,945.0,-106.0,785.0,622.0,228.0
South Africa,ZAF,5035.0,848.0,56.2,738.0,-145.0,0.82,727.0,268.0
South Korea,KOR,5903.0,783.0,73.1,706.0,-0.06,718.0,593.0,236.0
Spain,ESP,6457.0,949.0,72.1,778.0,-53.0,0.73,636.0,316.0
Sri Lanka,LKA,4213.0,815.0,67.0,824.0,45.0,863.0,753.0,315.0
State of Palestine,PSE,4483.0,833.0,,653.0,-132.0,829.0,538.0,0.4
Sweden,SWE,7398.0,934.0,71.9,942.0,87.0,0.25,775.0,202.0
Switzerland,CHE,7694.0,949.0,72.5,913.0,29.0,294.0,743.0,171.0
Taiwan Province of China,TWN,6537.0,893.0,,814.0,-129.0,718.0,762.0,93.0
Tajikistan,TJK,5464.0,0.88,62.0,,-51.0,0.49,663.0,178.0
Tanzania,TZA,3.64,687.0,58.5,0.85,101.0,589.0,679.0,243.0
Thailand,THA,6022.0,903.0,68.3,898.0,307.0,877.0,792.0,208.0
Togo,TGO,4179.0,539.0,56.2,617.0,44.0,737.0,606.0,444.0
Tunisia,TUN,4315.0,0.61,66.9,659.0,-214.0,889.0,459.0,433.0
Turkiye,TUR,4872.0,792.0,68.4,631.0,-139.0,0.76,347.0,368.0
Turkmenistan,TKM,5474.0,982.0,62.1,892.0,284.0,,494.0,183.0
Uganda,UGA,4948.0,805.0,58.2,704.0,135.0,826.0,689.0,385.0
Ukraine,UKR,4702.0,883.0,64.3,715.0,-84.0,885.0,549.0,201.0
United Arab Emirates,ARE,6711.0,862.0,66.0,911.0,119.0,,0.73,284.0
United Kingdom,GBR,7157.0,943.0,70.1,854.0,265.0,485.0,739.0,251.0
United States,USA,6944.0,917.0,66.1,836.0,0.14,707.0,755.0,244.0
Uruguay,URY,6.6,933.0,67.5,903.0,-104.0,599.0,764.0,222.0
Uzbekistan,UZB,6154.0,915.0,64.7,0.97,298.0,511.0,751.0,0.22
Venezuela,VEN,5081.0,888.0,64.4,626.0,128.0,839.0,0.73,351.0
Vietnam,VNM,5467.0,848.0,65.3,952.0,-146.0,788.0,658.0,186.0
Yemen,YEM,4197.0,0.87,57.5,651.0,-103.0,798.0,481.0,213.0
Zambia,ZMB,3307.0,638.0,54.4,811.0,78.0,832.0,674.0,394.0
Zimbabwe,ZWE,2694.0,759.0,53.1,632.0,-47.0,831.0,658.0,235.0
