Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",country,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Gabon,GAB,87.3,61.58461395068011,10.0,40.41,14306.434076825177,45.7845,90375.68837259329,-8.927172453279553,257670.0,10653028307.0,6069605961.0,1.18502560854907,12041.0,36.5819618376283,59.4011630143124,14.1666666666667,81.9,20023.70081670614,88.085308383892,30.82913045306984,Gabon,4661.0,756.0,56.3,671.0,-194.0,867.0,0.6,372.0
United Kingdom,GBR,100.0,27.786734181794472,11.0,58.793,42515.278865824046,92.0003,91205.84816326182,0.6691720033301038,241930.0,451654572270.0,615797002171.0,2.04890800410498,347839.0,17.8806022014279,64.349417600625,29.3846153846154,7.7,82347.09223176344,81.8243772295647,12.544236444275764,United Kingdom,6515.0,936.0,69.7,833.0,296.0,456.0,0.74,219.0
Georgia,GEO,100.0,29.2342714362138,9.0,55.239,12269.652893276783,47.5698,17364.92090627018,5.377421676518978,69490.0,2197694919.0,7301108286.0,1.96739841458037,-13321.0,19.4220735591895,66.4359840145481,11.3333333333333,27.5,13001.26681340717,57.3803800455672,52.5224603854618,Georgia,4122.0,517.0,64.2,0.64,-208.0,502.0,448.0,233.0
Ghana,GHA,74.0,66.52404473126688,11.0,64.54,5191.370533896588,23.0,7797.974161818749,13.25296668073625,227540.0,13750592026.0,14095802296.0,0.392915126090548,-13306.0,38.6068195581154,58.0343822372177,10.9090909090909,44.0,4491.174239273313,53.6226415210752,70.7620853759152,Ghana,3986.0,687.0,56.5,852.0,-0.04,945.0,675.0,265.0
Gibraltar,GIB,100.0,28.13317146059021,10.0,,,,,,10.0,403008377.0,9810460898.0,,171.0,18.1501845296377,64.520599533027,,0.0,,100.0,,,,,,,,,,
Guinea,GIN,34.9,81.39910513354778,6.0,52.804,1929.6809133218671,9.2,4849.159179977125,2.972284899497496,245720.0,1574579208.0,2138354056.0,2.5177315199509,-15117.0,43.2986291404742,53.1930038658731,21.9298245614035,76.2,3271.0189772271624,35.0373191833496,82.9065471890642,Guinea,3505.0,579.0,51.5,666.0,6.0,762.0,658.0,268.0
"Gambia, The",GMB,54.7,80.89821119311131,9.0,44.378,1990.316257509725,17.6,2574.35529182506,9.720362426752558,10120.0,84245075.0,391464601.0,1.00885846696253,-3224.0,43.5509269602689,53.834249856936,9.43396226415094,49.0,2423.305722024297,59.2458499408388,71.1644783238317,,,,,,,,,
Guinea-Bissau,GNB,20.1,76.8956989827994,9.0,61.157,1729.9426031012326,6.1,3444.544960935199,14.519662898456502,28120.0,351755108.0,153241859.0,1.47900420224188,-1393.0,42.2438777546501,54.9366021506821,13.7254901960784,87.2,2986.8806094989072,42.1568145751953,76.2372267863482,,,,,,,,,
Equatorial Guinea,GNQ,66.1,65.60896341391613,6.0,56.265,19478.701012333764,21.32,138409.04569772098,-20.19275036789845,28050.0,6566426005.0,3110564421.0,1.04143202034015,17697.0,38.3219056304908,58.4095581402867,24.0,5.5,30571.903877361205,68.951270615355,20.63826160718889,,,,,,,,,
Greece,GRC,100.0,22.4786975567213,10.0,38.41,26607.72567969757,66.835,52526.45755370953,-0.1747537326421593,128900.0,28318519367.0,46759772323.0,2.47743424261411,-43462.0,14.4843972117852,64.4361225877416,19.6666666666667,17.5,52891.36792018256,77.5194426317545,28.126465643969,Greece,5623.0,835.0,70.4,532.0,-275.0,824.0,637.0,277.0
Grenada,GRD,91.4,33.10102730886377,12.0,,13214.40966449406,52.5,,2.7583920627998566,340.0,21356040.0,346333966.0,,-181.0,22.3656214029091,67.5673201018522,33.3333333333333,10.5,,35.9319491111708,,,,,,,,,,
Greenland,GRL,100.0,29.66097451049126,,,55815.650288361154,67.6004,,8.14438057205848,410450.0,386000642.0,651074022.0,,-315.0,21.109940915014,71.1733100087467,,13.1,,86.046257019043,,,,,,,,,,
Guatemala,GTM,90.5,61.26292195242914,16.0,59.077,8934.002611783962,28.8059,12472.491457339827,2.231613953754376,107160.0,10671779642.0,17604244280.0,0.405967931287061,-48179.0,36.4121874487963,59.4359269367157,13.9240506329114,63.3,12937.08698292061,53.4411050262961,36.93156060331314,Guatemala,6465.0,823.0,61.5,869.0,49.0,822.0,826.0,311.0
Guam,GUM,100.0,39.835325315951,,58.1,,73.14,,2.522468165030915,540.0,106262627.0,846161370.0,,-2937.0,26.0523515125421,65.4008835416862,,2.3,,94.079145108702,12.15966350971785,,,,,,,,,
Guyana,GUY,88.0,46.995531658933,6.0,48.514,11408.473901348996,34.0,16598.05202161757,3.0043095168452254,196850.0,1165862848.0,1483071501.0,1.08486547097887,-6527.0,30.2723051842363,64.4153583181445,30.4347826086957,25.0,12702.50015192718,26.4043918297579,29.839605109884367,,,,,,,,,
High income,HIC,99.44125600884728,25.14426413562131,10.0,56.55196821267547,43078.30508706758,78.3,75577.31897425704,1.466850596682633,51971009.65700001,10919934835713.0,11255624063387.0,2.4986589865414035,6415028.0,16.76159568067191,66.6617072592122,25.350986315976545,10.605078162493117,74300.82287215794,79.38737745621316,9.144304983687766,,,,,,,,,
"Hong Kong SAR, China",HKG,100.0,15.793103810692427,9.0,58.461,56043.04269569703,84.9484,42321.671941089546,3.6435694661644646,1050.0,517259199025.0,559418619760.0,,10547.0,11.5410295884311,73.0763745892758,,0.2,85622.01178884902,100.0,5.994100006930052,,,,,,,,,
Honduras,HND,90.0,56.61532611496904,12.0,60.152,4845.595665211255,27.1395,6271.167696292389,6.932770369463697,111890.0,3914064692.0,9422473423.0,1.35173104039659,-6509.0,34.9120116744007,61.6653017303207,25.78125,50.8,6180.172547095428,54.3828473751434,37.71901349294,Honduras,4845.0,772.0,61.3,534.0,-98.0,848.0,829.0,311.0
Heavily indebted poor countries (HIPC),HPC,35.45323342329628,82.55874280548929,8.5,65.068738459807,2407.8225313523626,,5776.550836066762,3.0043095168452254,19394789.175,109752822628.0,186008908186.0,1.221424032315351,-649236.0,43.926947944563416,53.20690016651325,23.84955752212389,76.55305741204864,3836.285413715348,33.8811007245147,77.58883274186299,,,,,,,,,
Croatia,HRV,100.0,22.10649509451386,8.0,44.095,22187.17739422802,69.845,24974.66113948384,0.1238601905676262,55964.0,12854785320.0,20316699066.0,1.7487025038306,-27501.0,14.6226147322896,66.146261641978,15.2317880794702,33.1,30124.89403530172,55.5812594509004,11.61760971149939,Croatia,5205.0,768.0,67.9,694.0,-102.0,849.0,0.57,294.0
Haiti,HTI,40.8,55.72672964598786,6.0,56.788,3025.834617282584,14.2,10081.387837341346,5.205963298221988,27560.0,1118937553.0,1751017338.0,0.0399858125348653,-32669.0,34.3137710942013,61.575062208731,4.21052631578947,76.1,4512.009374839023,49.4334707759572,74.1410746225615,Haiti,3.57,564.0,54.6,398.0,263.0,777.0,598.0,333.0
Hungary,HUN,100.0,21.483383079638777,13.0,52.382,26937.732081886443,72.8347,24833.86336697177,2.8111578867369644,91260.0,98514971137.0,91962765172.0,0.904216708106145,13856.0,14.4911517803613,67.4528577545496,10.1010101010101,15.6,23841.77638974042,70.4847717285156,7.9433525620706,Hungary,5344.0,859.0,66.6,558.0,-202.0,908.0,0.65,245.0
IBRD only,IBD,95.1768053412642,35.92724609793027,10.0,57.44621102540649,11684.142588440573,39.1,16674.88701329388,2.231613953754376,70779651.4,5504720612998.0,4898266499788.0,1.927194286302456,-380846.0,24.385326376423848,67.87418759063043,21.59156649739668,16.020917785133143,15201.210476557811,53.9332868281978,44.83294941218344,,,,,,,,,
IDA & IBRD total,IBT,84.80209286940118,43.81973456833048,9.0,58.15958232984318,9673.023423271354,32.8,15153.834426226327,2.972284899497496,96069358.185,5780210740372.0,5353983357722.0,1.897386618597035,-5973986.0,28.4409155231726,64.90435374784606,21.111513396089794,21.6163623919511,13396.820201487431,49.55416959517268,50.03539182003309,,,,,,,,,
IDA total,IDA,54.52239944938092,71.58591144953736,9.0,60.79655034311369,3818.710983101672,14.2,5863.338534243182,3.5203061384067738,25289706.785,275490127374.0,455716857934.0,1.505606795702587,-5593140.0,40.26438556314865,56.246242634195,20.492414822183537,65.49706919270811,5368.329377746753,36.78750129305367,68.2063972896395,,,,,,,,,
IDA blend,IDB,68.78683249406309,72.81186436908396,9.5,62.49772147417295,5466.862337567881,19.0,6455.510710778312,2.86366512298946,4903087.609999999,127421759077.0,184892188439.0,1.401016410762374,-2538045.0,40.724391391518026,55.93098281641938,17.26954492415402,61.75219364599092,6917.37971600995,44.19017065041235,62.95351213629002,,,,,,,,,
Indonesia,IDN,97.5,40.27581807657944,9.0,63.573,10027.537299602547,22.0627,12820.904731838387,3.980242660139609,1877519.0,150275111063.0,142547535907.0,0.8822667344812389,-28487.0,26.9656629152515,66.9524898064165,17.1171171171171,26.6,6800.694928385306,53.1720771789551,48.2113835792613,Indonesia,5043.0,809.0,62.3,779.0,469.0,946.0,796.0,274.0
IDA only,IDX,46.70599839765402,70.92108863745716,8.5,59.87517400292837,2917.541074065876,11.6,5439.721737484103,3.9646663960822366,20386619.175,148068368297.0,270824669495.0,1.6141291115800405,-3055095.0,40.0127534601859,56.418695864206754,21.365360303413404,69.26956258977683,4230.93638465129,32.73809769194458,71.17604104543055,,,,,,,,,
Isle of Man,IMN,100.0,25.2912876794708,,,,,,-0.6270424378807462,570.0,,,,-315.0,16.1000322993552,63.6560477551948,,2.2,,52.1164840474526,,,,,,,,,,
India,IND,88.0,44.06275050735594,8.0,48.985,5425.035990910462,14.9,4986.322064137334,2.2795881084983307,2973190.0,263890314300.00003,383489738364.0,2.45745006060163,-655085.0,28.9130012076453,65.6177857140772,11.9705340699816,33.4,7063.54215525465,32.5472990022299,77.8760454344934,India,4342.0,0.61,59.1,777.0,-7.0,776.0,657.0,322.0
Ireland,IRL,100.0,32.51090765436455,10.0,55.658,71588.26566383777,83.4948,311330.5538303069,8.917812507995777,68890.0,122789479199.0,76337070430.0,0.329854616599638,13376.0,21.3179749353906,65.5717708523171,16.2650602409639,9.5,103897.8314105339,62.6392123492764,12.690976985400688,Ireland,6.83,953.0,70.7,892.0,228.0,409.0,748.0,225.0
"Iran, Islamic Rep.",IRN,100.0,33.508899903003424,9.0,37.258,14273.549906158638,45.335,16627.859248966015,0.197001678736953,1628760.0,39346420636.0,39949050271.0,2.55709080686915,-46239.0,23.5910518166432,70.4023483018424,3.10344827586207,0.9,19312.2293868704,73.3561403575949,40.90727003774795,Iran,4.75,572.0,65.7,0.78,166.0,699.0,548.0,0.52
Iraq,IRQ,99.4,71.36366876827694,6.0,38.364,9334.466048663153,15.2,34123.573256574586,-28.76013538537589,434128.0,51480156974.0,37972767166.0,5.412925320119251,-22338.0,40.3764515118921,56.578440064531,26.5243902439024,0.8,15365.594364651051,69.920524597168,28.19817707945357,Iraq,4493.0,684.0,60.8,599.0,23.0,762.0,478.0,581.0
Iceland,ISL,100.0,30.536064472186546,10.0,73.626,49201.064096455295,98.2,101845.05216226888,6.75163002338077,100250.0,4740752243.0,5309487287.0,,1499.0,20.1928379233815,66.1278163114535,41.2698412698413,78.0,75537.82296763845,93.727919768566,11.910234851874163,Iceland,7498.0,0.98,71.9,0.94,296.0,639.0,794.0,0.18
Israel,ISR,100.0,46.49883310481349,13.0,62.157,35870.79271563012,77.3521,92279.48550420544,2.3610821174436154,21640.0,59974400000.0,55272300000.0,5.42297442402595,29735.0,28.2430006500136,60.7391726852478,26.6666666666667,3.7,68120.80940482904,91.7042921554705,8.022435691302663,Israel,7079.0,864.0,71.8,753.0,105.0,789.0,652.0,256.0
Italy,ITA,100.0,21.328793334008505,12.0,42.837,37384.37964554059,58.1417,63223.29251086232,0.7827764777408959,295718.0,452108092182.0,409255046490.0,1.20247316488401,39389.0,13.7068661763151,64.264608211041,30.952380952381,16.6,79357.8961055231,69.6100006103516,16.98382348179769,Italy,5848.0,909.0,71.6,575.0,-68.0,913.0,646.0,329.0
Jamaica,JAM,94.9,33.3436867579022,6.0,59.716,9476.149294650371,42.2212,13474.09998416998,12.47831984891397,10830.0,1258495683.0,4886229308.0,0.872353476007681,-10335.0,23.4044618191965,70.1916016005515,12.6984126984127,12.1,10702.277744177723,55.1995248014924,37.0118077311931,,,,,,,,,
Jordan,JOR,99.9,56.259883739537145,10.0,32.735,8967.079958378083,54.22,22598.3452974528,2.1697521169532337,88780.0,6547106775.0,20363276760.0,4.1851629472753,490844.0,34.8092229753197,61.8721966857309,12.0,3.2,15108.61249477096,89.8881391939133,9.78037807138817,Jordan,5405.0,0.83,67.6,767.0,-48.0,,617.0,305.0
Japan,JPN,100.0,21.32461750373686,9.0,57.485,40898.80697396,91.058,80088.51747932498,2.1112989932159394,364500.0,622936126315.0,647915280839.0,0.947283532698529,168896.0,12.8443762976365,60.2326202870854,9.47368421052632,6.2,68295.66803063318,91.3532644103625,8.81954916259362,Japan,5.88,923.0,73.6,832.0,-161.0,654.0,702.0,176.0
Kazakhstan,KAZ,100.0,42.20812124088861,9.0,66.957,22484.36513826067,70.8299,31594.19568429683,1.8235498762864069,2699700.0,45953876623.0,30566685023.0,1.1097215472116,-2011.0,27.6736907291676,65.5648456945962,26.1682242990654,1.7,20325.03673911373,56.1106048930882,25.617530717532965,Kazakhstan,5.95,931.0,63.4,0.74,-41.0,714.0,682.0,174.0
Kenya,KEN,41.6,75.59489851363048,12.0,72.237,3678.3261414601934,16.5879,6436.274491240916,9.23865468396285,571096.05,5820709336.0,16054462105.0,1.20316940776845,-95977.0,41.9989362164362,55.557898541993,19.7142857142857,69.2,5382.983141414803,31.7338026039958,60.4082523896868,Kenya,4358.0,777.0,56.1,793.0,212.0,853.0,673.0,172.0
Kyrgyz Republic,KGZ,98.7,50.29556098197047,10.0,57.049,4153.376699037203,30.247,2999.256551048863,3.427287502889527,191800.0,1421120031.0,4067775078.0,3.45165293268545,-5071.0,31.8024079780309,63.2310498606937,19.1666666666667,23.5,2758.1286817691007,35.1008937681291,36.906275052589,Kyrgyzstan,4905.0,857.0,63.7,813.0,197.0,858.0,658.0,173.0
Cambodia,KHM,62.7,50.28161424563488,,79.29,4433.64393500572,6.43319,3619.463132616179,3.0693593414164297,176520.0,7817676511.0,10339041675.0,1.34520463175237,-58101.0,31.9296390978305,63.5016253499872,20.3252032520325,60.6,3710.458449532576,30.0669222549819,55.1735387706775,Cambodia,4162.0,729.0,60.7,956.0,208.0,825.0,731.0,399.0
Kiribati,KIR,90.6,57.50923955650129,9.0,,2310.603128736123,14.9,,3.1392504129502186,810.0,9906775.0,110641188.0,,-1022.0,35.166716603176,61.1492530924967,8.69565217391304,47.5,,50.9541970402064,,,,,,,,,,
St. Kitts and Nevis,KNA,100.0,28.75240491342312,12.0,,26877.466503110063,66.2,,-0.1562322986686979,260.0,52573071.0,293265833.0,,-202.0,20.6296787894877,71.749402707725,13.3333333333333,1.6,,31.2513929695583,,,,,,,,,,
"Korea, Rep.",KOR,100.0,18.782146337194007,9.0,60.361,39794.19611800428,89.8963,80048.37482553639,3.2284630074311167,97445.0,518479764797.0,436125077664.0,2.3763712275445,276427.0,13.7638350874668,73.2814791976092,16.3333333333333,2.7,45986.51053778787,81.639489860678,19.71248162630329,South Korea,5.78,768.0,72.0,616.0,-0.04,841.0,561.0,244.0
Kuwait,KWT,100.0,28.77548485181131,9.0,70.733,45267.30853474518,82.0,121408.28706466306,-25.95833082123802,17820.0,5533454974.0,30937530488.0,5.0074693972269,129695.0,21.8071986259321,75.7839316888402,1.53846153846154,0.0,43305.22425277544,100.0,0.595306298647134,Kuwait,6146.0,823.0,70.2,822.0,79.0,,678.0,324.0
Latin America & Caribbean (excluding high income),LAC,97.04448425432072,38.73029137277688,14.0,59.46494191933928,14758.79433470234,53.3,21466.89034370985,2.991910494862502,17893557.61,767163537256.0,874823519509.0,1.210682186989451,-745789.0,25.82125303330674,66.66940038560094,29.722222222222232,29.3653339575074,17731.206692017087,78.70525018217363,32.16352802214637,,,,,,,,,
Lao PDR,LAO,89.7,53.05937395691957,5.0,58.812,6086.067304462196,18.2,23835.571218472032,2.348496006859179,230800.0,2855714841.0,6777332643.0,,-12991.0,33.2337961453592,62.6351152820299,25.0,53.3,11492.826136625205,33.1240204432199,79.9914931027485,,,,,,,,,
Lebanon,LBN,99.7,38.26502490849391,10.0,42.671,17045.898285301035,74.0,17393.18780588745,3.335784449021915,10230.0,3804346305.0,18895468221.0,4.48517082491055,-239829.0,25.7961065553192,67.4143128379603,3.125,4.2,24236.08841166739,88.6246882038608,20.429224506286403,Lebanon,5172.0,742.0,65.7,597.0,68.0,889.0,524.0,243.0
Liberia,LBR,15.2,77.9168707705147,6.0,74.997,1340.4327974119658,10.0,3209.817326644854,0.062713425558087,96320.0,23858450.0,1040238500.0,0.4786222509702459,-15182.0,42.3992221367802,54.4159576566323,10.958904109589,91.9,1412.558226738047,50.7434382961363,77.45724903369404,Liberia,2702.0,638.0,52.5,671.0,-63.0,903.0,519.0,388.0
Libya,LBY,73.8,48.10459896277419,9.0,39.674,17903.256539580278,,51099.02288280096,-7.040707271953778,1759540.0,22860403643.0,13120168471.0,,-7660.0,31.0256506628819,64.4962096702152,15.9574468085106,2.9,28278.07981912815,87.8159103393555,22.67438282483444,Libya,5615.0,868.0,64.3,775.0,-87.0,,652.0,369.0
St. Lucia,LCA,99.0,29.350726594650205,10.0,54.866,14353.2224845845,57.3,15645.5887259626,3.2366568977983974,610.0,165302248.0,566329604.0,,-69.0,20.8782507025262,71.1336758059398,16.6666666666667,11.5,24256.766746074263,20.0204288176073,22.68494738367111,,,,,,,,,
Latin America & Caribbean,LCN,97.2847276074314,38.48542896815972,13.0,59.183612160139965,15285.771244360005,54.4,23252.685258634603,2.90305552671429,20043727.61,892411913924.0,1020935783647.0,1.2414955210081609,-807387.0,25.65483617587716,66.66116761115192,27.90110998990919,28.244666618927468,18527.43086322124,79.40045972526981,31.51090443408344,,,,,,,,,
Least developed countries: UN classification,LDC,42.31272812749775,73.01702197716932,8.0,60.87991245598846,2764.441067966736,10.7,5800.567076563702,3.485482719051745,20359459.175,141991388518.0,227036645717.0,1.7980324856689958,-2002281.0,40.76700355211974,55.83219128017365,23.30973883329265,72.64204993557013,4171.301075267777,32.10474830802129,73.19067282328407,,,,,,,,,
Low income,LIC,33.07021838829528,82.70732286284917,9.0,59.76185108869134,1821.6403699213456,7.9,5700.866050517546,4.400592319243437,13616778.775,38875109954.0,75319103934.0,1.7756513703922754,-1875616.0,43.838504503737134,53.004380209105925,19.84690067214338,72.025105390618,3617.284330997867,33.85981120517532,73.15510332014064,,,,,,,,,
Liechtenstein,LIE,100.0,21.79925419515227,9.0,,,96.6412,,,160.0,,,,163.0,14.9679144385027,68.6617647058824,20.0,55.5,,14.4535587761782,,,,,,,,,,
Sri Lanka,LKA,94.3,37.234856724350365,9.0,51.243,12227.171484951274,15.26,12050.696747526068,3.014380803981595,61893.0,9744501692.0,15123974952.0,2.41701116575955,-29797.0,24.6928809823796,66.3165734018565,4.88888888888889,51.3,12509.937610041065,18.796256612131,40.75027389374891,Sri Lanka,4612.0,863.0,66.6,902.0,313.0,859.0,789.0,235.0
Lower middle income,LMC,80.65869535460303,52.15773609841621,9.0,54.034930411614994,5688.700712040511,19.5,6431.477936691485,3.2727808617375445,18696354.0,828359914281.0,1182341469988.0,2.044109900113547,-4751620.0,32.64400628409082,62.58708453392048,20.50938337801609,41.50901577794366,7133.2096329729375,37.94969340887918,66.83825610460858,,,,,,,,,
Low & middle income,LMY,85.04035356356074,44.06157875790801,9.0,58.06210927867547,9147.90273748217,,14763.303990551329,2.917975011243477,75963852.785,5020805845777.0,4717586042582.0,1.7498395305204069,-6387633.0,28.61355761965368,64.9399282207253,21.46467569548945,22.82016741637465,13085.54075306506,49.11895170270792,51.23911965761271,,,,,,,,,
Lesotho,LSO,31.8,61.5855056647458,7.0,52.592,3034.646929248482,25.0,3468.7454999592387,10.20303918549044,30360.0,538483226.0,1421231914.0,1.86575300076387,-7087.0,36.6271637306933,59.4736368208574,25.0,46.0,4636.642613437811,34.0903875831861,33.28229583217504,,,,,,,,,
Late-demographic dividend,LTE,98.78022173060468,27.475612561019663,10.0,64.05804624565602,15118.190269963903,,21429.5343390324,2.086270800670583,44524904.4,4427304979584.0,3449271981670.0,2.032816307179306,-52807.0,19.43131913041094,70.72205990140799,19.365322118141865,13.794756284697394,18472.97224936463,60.72945789057847,34.980089651466514,,,,,,,,,
Lithuania,LTU,100.0,21.973143505290103,10.0,53.755,26948.591937164463,71.3781,33434.07965062184,-0.0022527821753755,62650.0,25326628477.0,28153259705.0,1.13486085095513,-22560.0,14.613488913759,66.5062097265986,23.4042553191489,29.0,27946.99508017196,67.2282485961914,11.27625228586356,Lithuania,5711.0,929.0,65.3,641.0,-257.0,924.0,534.0,276.0
Luxembourg,LUX,100.0,23.918571837863738,12.0,55.801,107859.68599930758,96.3767,206394.6727502077,2.219180908374014,2574.46,16873147193.0,23277894249.0,0.415571527949753,11377.0,16.5619030228116,69.2426817619957,28.3333333333333,9.1,209374.92855171097,90.9893679353068,7.393370290756874,Luxembourg,6702.0,934.0,71.5,932.0,46.0,375.0,728.0,193.0
Latvia,LVA,100.0,23.12958855164826,11.0,54.108,22543.91831641047,79.2006,24268.361029127183,0.3868874178198496,62227.0,12239088449.0,14718694466.0,1.07352247572393,-10826.0,15.1171438726669,65.3585402860759,18.0,38.1,27188.94104339863,67.8965395668259,9.43594790452318,Latvia,5881.0,879.0,65.8,656.0,-82.0,808.0,559.0,228.0
"Macao SAR, China",MAC,100.0,16.689406984157248,10.0,69.524,108656.7639049191,77.6001,61304.065202960766,4.531065548508948,30.4,1161162099.0,10589880397.0,,7533.0,13.0709168904769,78.3187796438003,,5.4,124881.28012105104,100.0,3.354289331056891,,,,,,,,,
St. Martin (French part),MAF,100.0,39.83818379422775,,,,,,,50.0,,,,-731.0,26.4845192539271,66.4815756375605,,,,100.0,,,,,,,,,,
Morocco,MAR,97.3,42.44191904605063,9.0,42.979,7799.09228515625,57.08,11961.560348792407,3.172935309671246,446300.0,20845104478.0,36897199369.0,2.95999792230728,-81248.0,28.0671448691087,66.1307172558412,16.9620253164557,11.2,12875.592288111848,60.6417124737154,37.7308709836669,Morocco,5163.0,606.0,63.3,713.0,-236.0,842.0,596.0,262.0
Monaco,MCO,100.0,22.891505125342533,11.0,,,93.3633,,1.1334134592350722,2.027,,,,939.0,12.2724923143891,53.6115569823435,20.8333333333333,,,100.0,,,,,,,,,,
Moldova,MDA,99.9,26.02362727847413,9.0,68.964,9197.618382042723,69.0,9782.638961858403,11.574314959116847,32880.0,1938675321.0,3980619589.0,0.295624500989931,-59399.0,18.2318834363172,70.0589368131714,21.7821782178218,24.7,8692.005409144182,39.6954040527344,60.51008468143717,Moldova,6017.0,0.84,62.9,595.0,-93.0,943.0,556.0,281.0
Madagascar,MDG,23.8,75.97991395846181,5.0,84.506,1496.611724128411,4.17397,1868.3287151542952,6.503716691516104,581800.0,2061082607.0,2728338904.0,0.520469241195104,-2594.0,41.9714963039348,55.2402498908382,20.5298013245033,83.9,2855.684979859064,29.1731079210354,85.56834214799781,Madagascar,3593.0,647.0,56.3,545.0,-0.04,861.0,674.0,226.0
Maldives,MDV,99.8,31.89297439896788,7.0,52.497,17875.098941926222,54.462,13945.730344168898,7.430475186644529,300.0,144172353.0,1896850025.0,,9324.0,23.2102234242819,72.7749828332796,5.88235294117647,1.5,24129.39961104024,38.5771510715291,20.167439165701072,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,93.4360655461117,55.12211830032594,9.0,44.23397061861629,11845.725735979482,31.8,24381.4536422688,1.7393488019640415,12646457.0,847013184406.0,897330341239.0001,6.052097628770799,-2144774.0,34.03961162216093,61.753090237474346,17.458312278928744,7.0800731462356215,19919.47936128508,53.63926323513584,37.794459759698725,,,,,,,,,
Mexico,MEX,99.0,42.798155980302894,14.0,57.941,19071.44441964658,57.431,31096.22701653036,3.225428926925148,1943950.0,380114657000.0,418360586940.0,0.4507428239304499,-291044.0,27.9777528149171,65.3713988069245,42.3694779116466,9.2,23283.642166206875,77.1903854182753,25.8734166652499,Mexico,6236.0,761.0,65.8,719.0,-156.0,708.0,706.0,237.0
Marshall Islands,MHL,92.1,62.70924807903403,13.0,,4125.1616927563,19.2824,,-3.064516129032256,180.0,467819465.0,1741357837.0,,-1964.0,37.4617063349761,59.7381174373213,9.09090909090909,11.7,,75.4702568207363,,,,,,,,,,
Middle income,MIC,89.69580377662373,41.282650872482485,9.0,57.94455562698716,9809.536222028522,,15002.619968833344,2.811028592894658,62347074.01,4981930735823.0,4642266938648.0,1.7495574993722645,-4512017.0,27.250164252768524,66.00875605395692,21.88609503428822,21.55605369050191,13489.613153141334,50.4854071062702,49.67588007384484,,,,,,,,,
North Macedonia,MKD,99.9,26.32481853159335,13.0,39.749,14045.071137177483,70.3802,12667.203035532228,2.003420845782415,25220.0,4530071523.0,6426576891.0,0.99342769175221,-23010.0,18.0456541871553,68.5500811466163,33.3333333333333,23.9,16798.771583001962,59.0700383784659,21.7458833814632,North Macedonia,4976.0,766.0,65.3,0.66,-51.0,824.0,551.0,299.0
Mali,MLI,37.6,97.19481773978312,9.0,69.57,2330.24293947692,10.33,6268.691541911635,2.818549066588645,1220190.0,1911098919.0,3182852154.0,2.36017445199795,-48872.0,47.9908241920006,49.3759056489042,8.84353741496599,81.2,3151.261443955252,25.847015486705,81.6734143772091,Mali,4582.0,0.83,53.0,634.0,-66.0,0.8,696.0,243.0
Malta,MLT,100.0,21.099958944301104,11.0,52.635,35844.478646050586,75.96,34129.23032373427,4.200617638933807,320.0,2416585878.0,5850783992.0,0.4569329020320339,9588.0,14.2302864957004,67.4423935430878,12.8571428571429,6.0,54807.08414487566,94.4387696268011,10.539205925689933,Malta,6613.0,919.0,71.3,912.0,341.0,664.0,641.0,355.0
Myanmar,MMR,60.5,39.05059398333994,5.0,64.216,4458.690544426586,10.9,5082.30918531458,4.136696739129306,653080.0,11431331423.0,16910382212.0,4.30136045141842,-94108.0,26.5026567187174,67.8674858258047,12.6934984520124,70.0,3037.476377256829,29.7166821191682,63.4197974763633,Myanmar,4224.0,752.0,59.6,808.0,695.0,633.0,729.0,272.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,92.82776349118951,57.72911146264117,9.0,42.1000749014247,7969.628359951042,27.6,12235.80251225064,2.447563001474037,10064199.0,243917498431.0,372808681740.0001,3.2206112952611394,-3469670.0,35.036090457000185,60.69050696359484,18.07875894988066,11.28705219998776,12287.332726777837,50.61921482964932,43.61535054417908,,,,,,,,,
Montenegro,MNE,99.5,27.784882595215844,9.0,43.18,15033.061265649618,68.1198,15097.793349261274,2.2862125443609926,13450.0,335711531.0,2007769928.0,1.40371759825531,-4863.0,18.6079647215213,66.9715591145357,17.2839506172839,43.0,15410.80126292839,64.8181652937171,17.51766624388479,Montenegro,5125.0,0.74,66.6,583.0,-148.0,781.0,534.0,337.0
