Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",country,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Equatorial Guinea,GNQ,65.0,69.46516443632963,5.0,54.509,22137.049779500703,1.14979,,59.3290506697721,28050.0,6487164826.0,1126250143.0,,15548.0,39.5168398308153,56.8873519976947,18.0,7.1,,42.2814597171299,19.50988365019501,,,,,,,,,
Greece,GRC,100.0,22.494699327337027,9.0,46.906,25003.82974669332,24.0,46991.13242374186,1.9004178892592165,128900.0,17967547467.0,57457210293.0,2.90167987543818,33297.0,14.9986839030069,66.6765015378141,13.0,8.0,53052.15629487956,74.2617376694311,28.48913735370354,Greece,6006.0,837.0,69.6,734.0,,861.0,598.0,264.0
Grenada,GRD,87.5,43.78580395665286,12.0,,10016.347973519398,20.4878,,2.489741921142865,340.0,27390148.0,333404077.0,,-672.0,27.6521968934109,63.1537939298944,26.6666666666667,10.6,,35.9158260786725,,,,,,,,,,
Greenland,GRL,100.0,35.72998509461132,,,38527.08503272038,57.7034,,-3.229177082599918,410450.0,406688806.0,631710851.0,,-476.0,24.841306771789,69.5238764168254,,7.0,,82.6899108886719,,,,,,,,,,
Guatemala,GTM,78.3,77.67749532764081,16.0,60.757,5486.277769862814,5.7,10661.509405425397,5.668435626242044,107160.0,5325578322.0,10180567620.0,0.3839136567354579,-49636.0,42.0651801050129,54.1536306596722,8.22784810126582,65.2,12777.198110505571,48.0557951573834,38.57129088682351,,,,,,,,,
Guam,GUM,100.0,45.42388529331412,,56.823,,38.5599,,5.064408234435902,540.0,64863181.0,952047986.0,,-1942.0,29.3355357419897,64.5810708451591,,0.4,,93.7899888326279,12.7865573720814,,,,,,,,,
Guyana,GUY,77.5,58.25408838856444,6.0,50.246,6761.117984132196,5.7,13127.761709234866,7.632428919345884,196850.0,534817005.0,749397131.0,1.41048583687429,-12290.0,35.3027411770581,60.6012637433402,30.7692307692308,34.7,9201.503051045302,27.7758550706193,31.55345693286648,,,,,,,,,
High income,HIC,99.53323292249382,26.05337110567107,10.0,56.12774491365352,31217.91064524622,52.9,58086.59433722255,2.919773814650341,51986724.657000005,7823526885143.0,8159296934017.0,2.5307251307393512,4614769.0,17.689795702372155,67.89829792532076,19.847328244274813,7.38790136062168,57464.04650172551,77.71016070102081,10.25147309787092,,,,,,,,,
"Hong Kong SAR, China",HKG,100.0,19.80984023794852,9.0,57.187,38079.5726781956,56.9,32406.19988158212,-0.1500933588629038,1050.0,289315723395.0,299901895491.0,,-1488.0,14.4901574672077,73.1462291448517,,0.1,70365.56269292024,100.0,6.887046796539308,,,,,,,,,
Honduras,HND,68.9,73.05325176244347,9.0,58.64,3203.959189907237,6.5,6363.640713772439,7.279164158398771,111890.0,1879564392.0,4630078696.0,0.641478464457184,-6190.0,40.9630353843215,56.0728432972788,23.4375,51.4,5768.495745121533,48.1703884178554,37.708820500697925,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,21.66560702633093,88.25578666906505,8.0,67.94268197264557,1633.3514511871415,,4591.849069271832,9.030806548322872,17525816.126000002,50381219358.0,69394896904.0,1.49331616365041,-612149.0,45.54446183922482,51.60507161352199,16.895965373318912,83.92569793762576,3478.447883632342,29.875691112048283,79.75850333369819,,,,,,,,,
Croatia,HRV,99.9,23.75998071094636,8.0,46.024,14851.083504539252,33.14,25883.26231929709,3.1143696213534326,55964.0,8371891779.0,18373215023.0,1.74403729145943,10629.0,15.8440671255505,66.6838203352569,21.7105263157895,26.8,30165.350093279187,55.5307217475444,15.93138193709631,,,,,,,,,
Haiti,HTI,34.5,66.38039169009056,6.0,54.537,2427.4480855139336,6.3762,8818.01406134275,10.072132103637005,27560.0,523290997.0,812978230.0,,-26276.0,38.4052053171778,57.8562360939793,3.6144578313253,81.1,5047.853658927244,42.5791771857318,74.7760814993365,,,,,,,,,
Hungary,HUN,99.9,22.584877037181965,13.0,48.561,17091.276131819348,38.97,23987.699866338044,2.622703697740846,89610.0,62182875339.0,66262395477.0,1.4112437788596,16925.0,15.5634339012087,68.9108791772778,9.09090909090909,7.3,22259.22456578263,66.1261367797852,10.26991835722011,Hungary,5194.0,0.93,65.0,697.0,,903.0,578.0,0.29
IBRD only,IBD,87.73332275666876,40.70869204876418,9.0,59.86908080752632,6341.838369100144,8.7,11643.16914500235,6.6677249634664975,70683140.891,2606100425783.0,2275821308014.0,1.9255778854203347,-1917287.0,27.017644442640016,66.36824494512544,14.595402728461968,19.313697309753863,10689.439574496397,46.914569372412686,50.32114014126567,,,,,,,,,
IDA & IBRD total,IBT,77.0597690009746,47.91714221620334,9.0,60.37647201084136,5425.8360954193695,7.2,10831.209754878017,7.0397327993772265,93469400.627,2796176190738.0,2468272224034.0,1.922025217146664,-4480538.0,30.502739389779617,63.65725923937159,14.503845573819936,25.082678327294698,9710.26010504548,43.49504479510676,54.29976335440091,,,,,,,,,
IDA total,IDA,41.52243001000532,76.73662234264889,8.5,62.4851079646665,2412.9565179797296,2.2,5254.972587686661,7.279164158398771,22786259.736,190075764955.0,192450916020.0,1.8789438497359847,-2563251.0,41.99091930192863,54.72083369018349,14.36348008786172,66.75991130453944,4259.359939924377,32.22300941186755,70.14203863604735,,,,,,,,,
IDA blend,IDB,60.2242112828434,77.25312016981586,9.5,62.838711890465454,3625.840978401817,4.4,6899.971103402668,5.13953948336605,4898336.609999999,118487198990.0,88547336823.0,1.8279686104564663,-449885.0,42.160663818404544,54.57470723718352,12.005219660722055,60.11436692395808,4963.424469602519,39.83487782020943,64.95052859053303,,,,,,,,,
Indonesia,IDN,84.8,44.41745736033795,9.0,59.283,6134.1667301082025,3.60202,13093.530578609108,14.331787084271213,1877519.0,85640673530.0,57380138170.0,0.7507893940049309,-76784.0,29.0535061364182,65.4101064379277,11.2727272727273,41.6,4981.931633336102,46.2373757571669,59.0840304698408,,,,,,,,,
IDA only,IDX,31.30666204187453,76.45994058956062,8.0,62.29528681516911,1759.075878647124,1.0,4217.699880774791,8.134465415756445,17887923.126000002,71588565965.0,103903579197.0,1.933124660037098,-2113366.0,41.89961474835882,54.79943422958764,15.026921194322082,73.80504363813826,3719.782530665456,28.128631217598727,72.95324878636188,,,,,,,,,
Isle of Man,IMN,100.0,26.164545836676982,,,,,,2.896698914228253,570.0,,,,656.0,17.2217995233634,65.8211292138011,,2.7,,51.1608382095573,,,,,,,,,,
India,IND,68.8,54.33949002981513,,54.812,2936.8032201193287,2.38807,3700.7192907080816,5.621903263279805,2973190.0,97931311737.0,98752977713.0,2.91058750164482,-929454.0,33.561919528129,61.7634053727483,8.28729281767956,44.2,4306.249079055087,29.0945497159107,83.15387171159509,,,,,,,,,
Ireland,IRL,100.0,30.134269760090447,10.0,62.883,40466.23435157114,41.61,128161.71068015564,3.073210829157304,68890.0,109167208898.0,67097879569.0001,0.540612698817302,63983.0,20.6059682081899,68.3805366853385,13.2530120481928,2.9,88374.17855951803,60.4882988006461,13.733110119298647,,,,,,,,,
"Iran, Islamic Rep.",IRN,98.4,38.00494339263905,8.0,40.671,15016.267607687629,8.1,16879.676329991078,20.16619159867075,1628760.0,48640164623.0,38584462721.0,3.0366544980481702,765873.0,26.2479632897575,69.0646012085322,4.13793103448276,1.4,18051.08872939889,67.8708801269531,43.2518554325576,Iran,5308.0,766.0,64.3,651.0,,636.0,515.0,456.0
Iraq,IRQ,97.4,78.3871222911864,6.0,38.238,9457.04454256902,0.9,24398.81902616976,35.85338928335614,437370.0,17829650369.0,10372399864.0,2.24258030532454,51019.0,42.6277618702715,54.3810754422383,,2.4,14061.064892811908,68.391425621866,33.78539575077697,,,,,,,,,
Iceland,ISL,100.0,33.322305973605594,10.0,73.801,37322.73992727925,87.0,89274.79466008888,2.941599424925755,100250.0,2980591769.0,4846691185.0,,3925.0,22.0643153002768,66.214675180951,33.3333333333333,62.7,75724.54816990836,92.377441015064,11.42089017225933,,,,,,,,,
Israel,ISR,100.0,44.7949537061099,11.0,54.79,25700.98626058093,25.194,89987.6085869933,1.0359843379819722,21640.0,40988300000.0,38465800000.0,6.05115990349017,10975.0,27.8581615961224,62.1903892360014,15.0,7.0,61985.52233635342,91.6384296279033,8.519436432024659,,,,,,,,,
Italy,ITA,100.0,21.3105426532052,12.0,45.135,30137.818037443714,35.0,65445.20338920247,2.08420453015475,295718.0,369034782187.0,383061279532.0,1.59516123663349,258702.0,14.1176253265717,66.2471392322581,11.525974025974,6.7,82877.80581629134,67.5897169318419,18.40525377707477,Italy,6854.0,928.0,70.6,802.0,,944.0,606.0,295.0
Jamaica,JAM,88.0,48.02878691478379,6.0,60.89,8127.379450366945,12.8,14915.016066745467,11.468743868799876,10830.0,1536225576.0,4892075687.0,0.5276636946188971,-17071.0,30.5934298959218,63.6981309164216,11.6666666666667,5.4,12544.99740880736,52.7685237926234,34.65747682726875,,,,,,,,,
Jordan,JOR,99.0,65.75442374344061,10.0,32.632,7696.9450167189025,12.9329,21395.974284101874,2.00647430326822,88240.0,3927336823.0,10470633716.0,4.79532278988433,3500.0,38.4277365574345,58.4413029912909,5.45454545454545,1.7,17894.427775958113,78.412126230667,11.99951133585257,Jordan,6295.0,0.92,65.8,,,0.67,0.63,0.24
Japan,JPN,100.0,20.847739621667785,9.0,57.731,32169.86749364604,66.9211,72315.71758794892,-1.194017680452177,364500.0,594392914894.0,515152491516.0,0.916916827733627,113017.0,13.7523649265,65.9657352913659,8.95833333333333,4.0,68647.19090294231,85.9573620483714,11.743189548486122,Japan,6516.0,928.0,72.4,868.0,,699.0,686.0,153.0
Kazakhstan,KAZ,100.0,36.65427214289856,9.0,63.804,13226.146696389224,2.96171,27232.385392675416,17.874827250545195,2699700.0,27294426940.0,17347674832.0,1.0363212394277102,-20171.0,24.8186566023613,67.7101335025956,10.3896103896104,2.1,14879.624826317331,54.6481873472392,34.398232089553815,,,,,,,,,
Kenya,KEN,24.5,82.99445633614882,8.0,71.11,2188.695610177497,3.1019,5907.259745659324,4.899649720589608,569140.0,3258195846.0,5828906631.0,1.6905870137942198,5501.0,44.3705155511921,53.4620215773147,7.14285714285714,79.2,,27.2686745625048,60.1981601452947,,,,,,,,,
Kyrgyz Republic,KGZ,99.4,51.49580024778305,9.0,62.988,2385.594465178014,10.5338,2158.468344875368,7.12862226955437,191800.0,633817097.0,1111570043.0,3.07769239002886,-36288.0,32.1643769399268,62.4601912345616,0.0,28.0,1758.0536547629265,35.3030968124082,35.377880755823995,,,,,,,,,
Cambodia,KHM,20.5,63.633307156859566,,79.969,2038.145986251204,0.317322,3416.0994551880326,8.016704573321604,176520.0,3018792163.0,2545154756.0,1.00419041063819,-60473.0,37.5876707560464,59.0691768752341,9.75609756097561,79.2,2810.1803072198068,19.0922720052225,58.7487709772473,,,,,,,,,
Kiribati,KIR,69.7,64.97289382397545,,,1616.579921116187,4.0,,4.033763138159571,810.0,3418132.0,74063480.0,,-226.0,38.0199009542462,58.5165577775398,4.76190476190476,48.5,,43.5443274444527,,,,,,,,,,
St. Kitts and Nevis,KNA,96.5,38.88422818791946,12.0,,19500.323656284763,34.0,,-1.623765780761488,260.0,37705003.0,205530107.0,,-234.0,25.9502121153391,66.7398841441092,0.0,25.3,,31.9804975781124,,,,,,,,,,
"Korea, Rep.",KOR,100.0,26.820292398608,9.0,59.414,26179.34212625812,73.5,58101.49682540392,1.1379341495349564,96850.0,282671449020.0,261150326996.0,2.28040178931092,-47821.0,19.2448382755669,71.7547677149818,13.3779264214047,0.9,38725.94927875824,81.3901352283669,24.02343036270016,,,,,,,,,
Kuwait,KWT,100.0,33.94258928092855,9.0,67.309,84968.01975700729,25.9261,,21.771011788769385,17820.0,2968099759.0,16664335383.000002,4.34302594160701,67638.0,24.9136037925811,73.3992001030048,1.53846153846154,0.0,,100.0,2.2131581135567067,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,93.04014702185002,47.13403315554984,9.0,59.66750028274853,10270.435643106266,16.2,20420.91058378704,5.912890187405594,17895897.61,443420934805.0,438153644561.0,1.1015088082493811,-1033646.0,30.132860081951293,63.93015420557887,20.64193168433451,30.51361780496941,16133.64203304277,76.4445044108649,33.6161415326354,,,,,,,,,
Lao PDR,LAO,57.2,73.47934151588672,5.0,60.498,2519.461351000174,0.850357,15473.947215605687,8.640322480951184,230800.0,1111640300.0,1485378361.0,0.392508608502655,-24138.0,40.9135887192196,55.6803849307686,22.9357798165138,73.9,,27.3224977292697,84.8879922101432,,,,,,,,,
Lebanon,LBN,99.2,44.14241607449155,9.0,40.199,10019.994154044078,10.14,17373.611453942587,-1.0622070563594548,10230.0,1788947411.0,9258042209.0,4.47739527979241,1224.0,28.924405846843,65.5252229559534,4.6875,6.4,24959.91516043025,86.7665156672703,24.36267755226822,Lebanon,5491.0,796.0,65.1,703.0,,945.0,558.0,292.0
Liberia,LBR,,79.88064306364483,6.0,75.225,774.0325677902854,,1197.6764086297735,0.4900105006031054,96320.0,40071502.0,485768831.0,0.685063559322034,101019.0,42.9815743008702,53.807231080021,12.5,87.8,672.1045478920947,45.8510093035277,79.5582077155443,,,,,,,,,
Libya,LBY,90.1,47.96375284741784,9.0,37.943,26902.898587889533,3.91779,,28.568503997206307,1759540.0,22151710061.0,4433549188.0,1.52811115994456,11024.0,31.1409609957537,64.9260309025845,4.73684210526316,2.7,,88.135773324416,16.93533741064815,,,,,,,,,
St. Lucia,LCA,90.1,43.79611623384478,10.0,53.115,10818.310425468317,21.5676,12245.375876445987,6.896936516118444,610.0,62830695.0,482995167.0,,-358.0,28.4491642464921,64.9581896590803,11.1111111111111,18.4,26897.96485461992,23.5419158996884,22.59136740990488,,,,,,,,,
Latin America & Caribbean,LCN,93.52274423630834,46.70704923361377,9.0,59.073507903155104,10581.040919301202,16.6,21267.73179586735,5.940797630219123,20045759.61,547410657155.0,519216156017.0,1.208784826460552,-1084396.0,29.89749253154564,64.01066489723763,20.20863658418243,28.937384299478754,16463.418722267837,77.26686855119392,32.87779827522977,,,,,,,,,
Least developed countries: UN classification,LDC,26.2711807463561,78.92422154659873,6.5,63.33447454899485,1696.3722955082378,0.7,4415.06954543753,8.61260346119903,17858836.126000002,73071099084.0,78120103787.0,1.9395778874492915,-1783438.0,42.71537579644313,54.12201095219107,15.97051597051598,80.75998701866398,3627.329104957534,27.513337611585225,75.80369089019054,,,,,,,,,
Low income,LIC,20.92257152606733,85.40065419013906,9.0,63.71157980141336,1397.001837732147,1.0,6583.5810070821135,10.741236813412089,11115755.326,31642775576.0,41741195037.0,2.6619055444489166,-12287.0,44.62151165750126,52.24961348035893,16.058975891611887,60.02008292182987,3673.6854751056367,30.23685302374136,72.6091878193379,,,,,,,,,
Liechtenstein,LIE,100.0,24.651596175660348,9.0,,,63.3714,,1.1905678702600824,160.0,,,,117.0,17.5105576454649,71.028091264179,24.0,49.9,,14.594120964481,,,,,,,,,,
Sri Lanka,LKA,78.1,38.25443995206556,9.0,50.26,5678.746477785116,1.79205,7722.192211104875,10.41872675165159,62710.0,5819147742.0,8608474297.0,2.6395333951407,-118594.0,25.8375073321826,67.5411987851819,4.88888888888889,60.1,7433.639508368797,15.167273918248,40.76014040302832,,,,,,,,,
Lower middle income,LMC,65.24843560270402,59.933030992343824,9.0,57.15135471558751,3263.647774306876,3.6,5260.148872877674,6.165348694830158,18692784.0,391017667513.0,411293882819.0,2.393354113286829,-3994492.0,35.89018903496151,59.88382122976466,13.039104740349565,49.21336096453397,5107.501484889211,33.42051663529627,72.02264786031925,,,,,,,,,
Low & middle income,LMY,76.98756860959554,48.505411168474005,9.0,60.647300824763306,5129.910732809011,,10314.603195992831,7.026790842590074,73361314.82699999,2323093160508.0,2127360706537.0,1.7937015081672802,-4542677.0,30.8462406166137,63.59340107465293,14.833266372036965,27.486403446909137,9276.868732196548,42.60569348792415,55.8657248730204,,,,,,,,,
Lesotho,LSO,9.6,64.54979680277094,,58.577,1680.8736407991096,2.58025,4188.170615989615,5.922843200975109,30360.0,403069741.0,754930720.0,2.0492596155836,-35679.0,37.3854371258466,57.9171778261573,11.6666666666667,55.3,2559.1904711830216,22.5317981562788,35.89646228456401,,,,,,,,,
Late-demographic dividend,LTE,97.16645972058792,30.673337681873235,9.0,65.59673217635479,7369.632129038896,,13004.546128937727,6.771061248783205,44425322.891,1966978087824.0,1603293314239.0,2.124834640344691,-138407.0,21.575894555366222,70.34087562342086,16.016387046429962,16.81270632661688,12179.570683490096,50.658513186552135,40.72492487791795,,,,,,,,,
Lithuania,LTU,99.4,25.08400619760124,10.0,51.482,13951.326188097712,36.22,21097.294778508767,6.373150520148244,62680.0,11750839810.0,15479366352.0,1.16311841256451,-51357.0,16.8349706209292,67.1144186959311,21.9858156028369,17.5,23550.43282698678,66.5784912109375,16.067338476658882,,,,,,,,,
Luxembourg,LUX,100.0,27.488664320289992,11.0,52.658,68787.8547494266,70.0,182087.1693360236,4.817326966759367,2574.46,18621748442.0,22210114109.0,0.58477615707441,6310.0,18.5200386364638,67.3730320491401,23.3333333333333,1.9,223584.26382502425,86.3735649102561,5.16910656242644,,,,,,,,,
Latvia,LVA,99.7,21.55074295005534,11.0,51.46,12825.87377955898,46.0,21226.209611991653,10.445338476346762,62227.0,5126896929.0,8659313990.0,1.67142105821102,-11134.0,14.74124619634,68.4025040813096,21.0,36.3,22213.08087247725,67.8953910570353,11.04943252877552,,,,,,,,,
"Macao SAR, China",MAC,100.0,22.323156325394027,10.0,61.254,60569.45664447264,34.8629,,5.565598832825302,28.0,2375105794.0,3913439496.0,,11544.0,16.981170160907,76.0698451082486,,2.3,,100.0,6.44194548420772,,,,,,,,,
St. Martin (French part),MAF,99.7,43.75442321302194,,,,,,,,,,,79.0,29.1558594671068,66.6352275406744,,,,100.0,,,,,,,,,,
Morocco,MAR,78.6,48.79873763085581,9.0,45.065,5274.74169921875,15.0844,10991.822946958884,0.8862213763753317,446300.0,10286052572.0,20036225366.0,3.25799678207968,-59024.0,31.242860235461,64.0239090373904,10.7692307692308,20.0,11589.257606350724,55.4397798676399,46.5517184558715,,,,,,,,,
Monaco,MCO,100.0,22.25615763546798,,,,55.4648,,2.034401598566632,2.027,,,,-147.0,14.0251474697299,63.0223533064266,20.8333333333333,,,100.0,,,,,,,,,,
Moldova,MDA,98.6,27.5403704870531,9.0,51.727,4865.9345643033375,14.6303,9187.298124575576,9.344144075930087,32890.0,1089902298.0,2285626106.0,0.400235101204801,-68681.0,19.3052267943551,70.0979161341686,21.7821782178218,4.3,6174.142181783697,39.3704032897949,44.15386361848103,,,,,,,,,
Madagascar,MDG,16.0,86.76403037356364,5.0,84.237,1342.519299371451,0.567722,4399.723271134218,18.3638246481935,581540.0,813450644.0,1604556799.0,1.0719415485473198,-4869.0,45.1815167419188,52.0740179396798,6.875,84.9,3503.2044503423394,26.4743019495822,82.1677586606,,,,,,,,,
Maldives,MDV,90.9,52.24367152877952,7.0,49.404,9704.443344540412,6.86961,11755.634896303569,6.759586165309358,300.0,98706979.0,740830802.0,,578.0,32.7392316001423,62.6667188810459,12.0,2.0,22634.545022083646,34.0715178283824,30.4109992634422,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,85.9579036662094,60.764526160269696,9.0,44.17997714513389,10174.231081408534,8.3,24250.07102468046,12.156021156030334,12649180.0,662784038148.0,394308765979.0,4.4342070912973695,1615214.0,36.3433912428465,59.81021108143724,8.539071347678377,9.037959427678738,15994.952563227796,50.1043079184128,40.32570621072282,,,,,,,,,
Mexico,MEX,98.9,51.51434608382056,11.0,57.981,13260.238818666869,17.21,33329.174307518646,5.884982744592065,1943950.0,213829258000.0,234114415360.0,0.340404650226474,-310278.0,32.0692922954767,62.2531298676182,24.2,10.3,22675.778861499068,76.4748624380269,28.69882753139305,Mexico,6581.0,903.0,64.4,814.0,,764.0,763.0,219.0
Marshall Islands,MHL,75.7,66.46995180485887,9.0,,3016.703243725742,3.8787,,2.010419493853547,180.0,1105907430.0,710077647.0,,-1482.0,39.0590683158016,58.7619928331985,3.03030303030303,18.4,,70.6234401061174,,,,,,,,,,
Middle income,MIC,80.91146187829449,46.19406519384085,9.0,60.46040856185439,5421.751895399856,,10411.243647935247,6.452702462320374,62245559.501,2291450384932.0,2085619511500.0,1.7768136450594498,-4530390.0,29.78143320696364,64.4702585279871,14.5236777213024,26.34727744715764,9495.29689520912,43.561785962326205,54.78961753425335,,,,,,,,,
North Macedonia,MKD,99.1,31.19366673329101,9.0,33.392,7662.850326947553,26.45,8875.745998660008,4.895899368202123,25430.0,1497578800.0,2960529350.0,2.02926330577443,-2244.0,21.2465843129495,68.111832363427,19.1666666666667,19.0,15883.16162457932,57.8614206464767,22.6867942106623,,,,,,,,,
Mali,MLI,18.2,91.7332597949095,9.0,69.281,1770.677954359074,0.507063,5282.570111070145,11.6915548221332,1220190.0,1075244348.0,1521731784.0,1.38431204093435,-17413.0,46.4373897023318,50.6221910275749,10.2040816326531,82.3,4307.134005826952,20.8706715422205,82.9452670604157,,,,,,,,,
Malta,MLT,100.0,25.115393016618743,11.0,45.345,21364.61546540472,41.24,28896.7204525538,1.964007735549416,320.0,2368148570.0,3707161998.0,0.8225265749008269,1626.0,17.3679199747411,69.1530402025552,9.23076923076923,0.1,46064.24034632803,93.6985189936163,10.67030845424197,,,,,,,,,
Myanmar,MMR,47.3,46.40911438930235,5.0,65.897,1860.4541315763288,0.0652389,1274.2220771191562,19.1635299038814,653360.0,5350421335.0,2324211862.0,1.66965386990714,-185009.0,30.0707781560347,64.7949860835212,,79.6,,28.390792243762,68.21314747323561,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,84.90043374035842,62.23971438324458,9.0,43.33497326319777,6725.703887187306,7.5,12915.373629399346,8.562751528244277,10066840.0,198803778499.0,185625860780.0,3.0978164736638565,716578.0,36.88205898982907,59.25807893286322,9.08618899273106,12.472145415273689,10566.354983972757,47.53193004846831,44.14784047252792,,,,,,,,,
Montenegro,MNE,99.8,30.497484655545342,9.0,33.679,7990.943825313054,27.1,16983.630518811275,4.334583183406494,,,,2.69436332580307,-2247.0,20.3603028152354,66.7604289882502,,47.6,15424.181270513369,62.6763680644251,14.70311526113389,,,,,,,,,
Mongolia,MNG,86.2,44.888112745896855,9.0,55.104,5406.143419802776,,14519.402844894968,20.098438776495527,1554444.091,1053825180.0,1160291023.0,1.01728588491723,-8924.0,29.8654046228907,66.5329607120998,6.66666666666667,5.3,,62.3122627023789,57.3723199478348,,,,,,,,,
Northern Mariana Islands,MNP,99.8,35.57217251969556,,,,,,0.445425816925777,460.0,,,,-2913.0,25.6350835551849,72.0635404304455,,0.0,,90.5796270580004,,,,,,,,,,
Mozambique,MOZ,11.8,87.22588408513651,,82.439,721.4117619434861,0.854357,4156.620562406788,7.331047982682961,786380.0,1649392107.0,2248247004.0,0.7019001090216059,-95770.0,45.3463897706964,51.987311328795,34.8,93.7,2138.3253703479745,30.0098613217248,87.05864747884371,,,,,,,,,
Mauritania,MRT,18.2,83.95066275359679,9.0,40.663,2809.035081456908,0.669966,13707.271781407257,14.585259098214152,1030700.0,837407030.0,889796941.0,3.05155577623304,-18693.0,44.206282386009,52.6574751744479,,38.8,5283.467444418912,40.407151934074,56.3855920383684,,,,,,,,,
Mauritius,MUS,99.0,34.37005280518012,11.0,53.622,11703.476524445145,15.1722,7755.991885510525,3.948099699631413,2030.0,2002705856.0,3157776965.0,0.160674051849869,-2840.0,23.915599161639,69.5826091798141,17.1428571428571,17.6,16361.581592589497,41.1419874152917,18.21611420238092,,,,,,,,,
Malawi,MWI,6.6,92.03024667668764,8.0,76.822,1070.9359095773646,0.384489,2095.407403604706,10.741236813412089,94280.0,507791758.0,1180323869.0,0.7423736599050139,-31462.0,46.0378387700996,50.0246825718457,13.6125654450262,83.2,2229.8994594277005,15.1041793656241,62.80688517709769,,,,,,,,,
Malaysia,MYS,98.7,48.75268726090584,6.0,58.139,16371.426081797385,48.6292,29849.51152558197,8.862586470677101,328550.0,140912727192.0,113469872942.0,2.17392904054248,225864.0,31.3550881758475,64.314586294592,9.1324200913242,3.0,13488.141474745178,67.0159820173565,24.93296536699134,,,,,,,,,
North America,NAC,100.0,29.67130021029898,11.0,61.79052327998262,43361.24904152549,68.3,,3.135495558991422,18127564.0,1263574247063.0,2062694681869.0,3.8430819723854976,1573681.0,20.08557017559462,67.69359667242372,17.631224764468342,7.501632596170308,,80.17829910565804,4.9808725461400805,,,,,,,,,
Namibia,NAM,39.6,68.58240499905683,7.0,43.272,6766.599812060498,4.01005,27160.71459616984,5.598081584522376,823290.0,2709363021.0,2520038904.0,2.6452053014553,-8195.0,39.3786629234537,57.4180373404306,26.9230769230769,34.6,12203.82967080638,36.5870014553064,34.99825540823452,,,,,,,,,
New Caledonia,NCL,100.0,42.91001691434849,,54.495,,32.359,,,18280.0,907519963.0,1637766023.0,,-44.0,28.132301611009,65.5609478641957,,5.1,,63.918391040144,14.272280848396194,,,,,,,,,
Niger,NER,7.1,98.49404516550084,,76.829,888.3042625438392,0.221341,2934.0213277205416,8.584884441446874,1266700.0,348738005.0,726322265.0,0.715211768830327,-9700.0,48.4805950833121,49.2218540284206,12.3893805309735,87.5,2454.3006726551025,16.2687225341797,84.5529685627574,,,,,,,,,
Nigeria,NGA,46.8,83.01371125745308,9.0,79.109,4678.091632451733,3.54916,12321.5707090631,19.85849477075206,910770.0,71821295268.0,31055631871.0,0.3974229371740689,-17146.0,43.9921105663472,52.99378842532,6.38888888888889,83.9,4585.612539192733,47.5656414756863,71.7345843180513,,,,,,,,,
Nicaragua,NIC,73.8,62.36085406498055,6.0,58.595,3455.992736670071,2.56635,5925.267274709544,9.867094149074802,120340.0,852046527.0,2616586126.0,0.700404064217207,-33280.0,36.797850585317,59.0079417188597,20.6521739130435,52.8,4262.939550739917,55.9375480421093,42.6697810118623,,,,,,,,,
Netherlands,NLD,100.0,27.397708504908262,13.0,63.258,37778.48643600654,81.0,76299.51304756262,1.979590131830548,33760.0,402213420945.0,362360479014.0,1.39083240225484,-22496.0,18.4908819601463,67.4906274919211,36.6666666666667,2.7,73443.0227637525,83.5048949725161,10.358706142897764,Netherlands,7464.0,947.0,70.7,901.0,,571.0,701.0,233.0
Norway,NOR,100.0,29.91858545397398,10.0,64.932,47966.8640112608,81.99,256986.9035343837,8.763004128150257,365244.0,103644723809.0,55472693756.0,1.57588467314326,18588.0,19.6416643810549,65.6503589347809,37.8698224852071,58.6,97607.46762518876,77.8260148882032,5.595230347090742,,,,,,,,,
Nepal,NPL,46.1,69.08991300026324,,36.877,1627.8391559650283,0.826551,1439.598789044938,6.119390407936365,143350.0,787399043.0,1996167589.0,1.68753218051244,-211024.0,39.1762327448935,56.7032623781151,5.85365853658537,89.5,3094.541024689205,45.5065633424317,82.8300008676296,,,,,,,,,
Nauru,NRU,99.0,59.036144578313255,10.0,,5336.455549247087,,,-6.976744186046503,20.0,4130748.0,28127804.0,,-217.0,36.5757786844462,61.9464623345607,0.0,0.0,,100.0,,,,,,,,,,
