Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",country,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Georgia,GEO,100.0,33.16741957216382,9.0,53.816,18915.65340052628,76.4427,16210.245380660726,10.229587650372965,69490.0,4242394362.0,10096745482.0,1.59240624613036,-2738.0,21.173350269015,63.8378060056736,19.3333333333333,25.2,17710.54296282436,59.4293560618005,47.754134909331,Georgia,4911.0,671.0,64.95,777.0,-287.0,723.0,0.51,0.24
Ghana,GHA,86.3,61.85441140621391,11.0,58.456,6607.502973783208,68.6,12264.946571380047,12.106101631177296,227533.0,14790156729.0,17825665869.0,0.382741906430833,-11259.0,36.8759587762905,59.6173505277661,14.5454545454545,39.0,4354.016458176258,56.6952556826536,61.262294797799626,Ghana,4378.0,633.0,58.75,0.73,108.0,888.0,588.0,295.0
Gibraltar,GIB,100.0,27.96489165126827,10.0,,,,,,10.0,117516322.0,9268907182.0,,561.0,18.0677455675082,64.6038227274577,,0.0,,100.0,,,,,,,,,,
Guinea,GIN,46.8,76.54548870521197,6.0,49.564,3738.8051255133023,24.3044,7917.045272565775,11.98629786249657,245720.0,6081270586.0,4124202365.0,1.54641182201592,-4373.0,41.8696623532613,54.6990546597345,,66.8,3529.0519671563547,36.8502178436256,80.2901300152473,Guinea,4945.0,627.0,54.2,676.0,0.16,784.0,672.0,0.45
"Gambia, The",GMB,63.7,74.9243062130746,9.0,44.677,2777.79620978324,37.6247,2941.5580105845493,7.382122856386204,10120.0,29382562.0,708027913.0,0.775165384461361,-1949.0,41.6239924581024,55.554725244608,8.62068965517241,48.6,2554.8082717663256,62.7550706637859,66.28467917069172,,,,,,,,,
Guinea-Bissau,GNB,35.8,70.65856283872225,9.0,61.842,2522.767643025207,23.3519,3201.389390030114,2.630826721531207,28120.0,483455526.0,247000830.0,1.46036445301284,-1395.0,40.1419924748943,56.8112455475567,13.7254901960784,87.4,3339.3732491130017,44.7334136962891,75.790843807282,,,,,,,,,
Equatorial Guinea,GNQ,66.8,64.51717050280196,6.0,52.589,16821.44864704129,58.7173,82380.04081256213,17.938630722271327,28050.0,4799594050.0,1056232279.0,1.34533764165546,6493.0,37.8353768351076,58.6438433544947,23.0,5.2,25440.07835315533,70.6431215020592,22.08233329854948,,,,,,,,,
Greece,GRC,100.0,22.2094780887736,10.0,42.954,33531.15511225996,78.4943,54839.67822041523,1.392756446739824,128900.0,47151470994.0,75866569633.0,3.80247367841764,-160277.0,14.0226990515013,63.1383476119661,21.6666666666667,21.5,48452.47363633376,78.3884898647442,23.93213757278131,Greece,6104.0,0.85,71.15,574.0,-159.0,752.0,624.0,311.0
Grenada,GRD,93.7,30.156057598070014,12.0,,15290.250903138003,70.5594,,2.727369241680861,340.0,14972339.0,403869372.0,,-69.0,20.5677557579004,68.2043920728441,46.6666666666667,10.2,,36.2831603706908,,,,,,,,,,
Greenland,GRL,100.0,29.78734138896597,,,69302.0088788237,,,0.7983403492684431,410450.0,890083827.0,1042558490.0,,-324.0,20.8425898664383,69.9713605096223,,11.6,,87.5452017613678,,,,,,,,,,
Guatemala,GTM,97.9,53.51993871340196,16.0,61.569,11825.141273764004,50.8416,10565.746827352195,3.130550601909448,107160.0,13550941500.0,26561374800.0,0.390634304160435,-29908.0,33.2663206192998,62.1568682212309,19.375,62.1,13161.020324723171,54.9047071553758,42.0032956311106,,,,,,,,,
Guam,GUM,100.0,41.207718678074414,0.0,56.066,,,,3.2501757197232166,540.0,175562842.0,903886199.0,,-244.0,25.9158370487999,62.8904293654187,,4.5,,94.0884327694075,12.10040290562598,,,,,,,,,
Guyana,GUY,92.9,45.66009961830101,6.0,43.726,22865.9270968882,71.6509,80252.99786786812,22.41769727235936,211140.0,4314598738.0,4370837389.0,0.954930861063661,-689.0,29.4406866123348,64.4780632803667,35.7142857142857,13.2,14171.837591263413,26.443303961947,30.01279829568037,,,,,,,,,
High income,HIC,99.97989093547844,25.009748203024905,10.5,57.21932925999936,55440.90773257904,90.0,72420.82980610266,3.0340631481249574,51803597.94800001,14111490606072.002,14821386651177.0,2.472815350724685,3058510.0,16.30099334120171,65.17855850591513,30.097685470386345,,61396.20394478181,79.80876493056711,8.661050447372508,,,,,,,,,
"Hong Kong SAR, China",HKG,100.0,16.023998041772273,9.0,55.704,65884.93762606029,93.0872,38457.055881882,0.6836030534567783,1050.0,671801318380.001,713704884970.0,,-3427.0,11.0826007236324,69.1624998338255,,0.4,94204.45798624928,100.0,6.1581629363798935,Hong Kong S.A.R. of China,5322.0,821.0,,669.0,22.0,0.39,534.0,224.0
Honduras,HND,94.1,49.52967367096608,12.0,55.526,6202.980788120369,51.9516,6489.742280692106,4.605728088887929,111890.0,5154603473.0,13460180030.0,1.4982177354188502,-5777.0,31.7752939017295,64.1540644341067,27.34375,45.9,7572.594049355393,57.3550236357547,34.91683773545794,Honduras,6114.0,806.0,63.85,835.0,114.0,847.0,808.0,269.0
Heavily indebted poor countries (HIPC),HPC,48.01994122074348,77.44897940074497,8.0,62.03035189903645,3035.060770049931,,6786.798637144344,5.164335885929617,19394766.229,174833887410.0,209304942012.0,1.2663498823605157,-710327.0,42.3573959201805,54.69070841881697,26.452648475120395,,3816.694115837339,36.47249906154561,76.11224241952132,,,,,,,,,
Croatia,HRV,100.0,22.63885602546531,8.0,48.145,35139.14546915661,81.254,27690.66600255079,2.080295696890346,55960.0,21855256475.0,34399538693.0,1.97150113166485,-4517.0,14.3800403097378,63.519292362808,31.1258278145695,34.1,33466.71621213117,56.7683502560171,8.80305500920385,Croatia,6287.0,918.0,68.95,842.0,3.0,934.0,0.64,274.0
Haiti,HTI,47.2,51.03033223133557,6.0,55.654,3145.006810572685,,8510.093838042032,19.341851020044004,27560.0,1269130075.0,2509061680.0,0.153942307239608,-32952.0,32.272985583827,63.242758901291,,76.7,4340.134604280395,53.2460637918026,75.9970956770557,,,,,,,,,
Hungary,HUN,100.0,22.39786312176591,13.0,56.738,38887.19095271536,88.6408,25248.725870500457,6.166948922961211,91260.0,141823942871.0,142877466012.0,1.31520993597457,20372.0,14.5652700940615,65.0297164165967,13.0653266331658,15.3,28851.20558852488,70.2059275331413,8.73187142313432,Hungary,6227.0,948.0,67.5,727.0,-44.0,832.0,668.0,192.0
IBRD only,IBD,99.10941679202467,33.96606468502107,10.0,55.868003689313774,16443.592652972242,70.3,19478.320996607923,6.408442941003997,70785381.49000001,8033531106113.0,7258578388561.0,1.7393911406590816,-153983.0,22.958925389191208,67.59371631098377,24.916127486220944,,18381.75977721068,57.41873414090587,44.176821236227326,,,,,,,,,
IDA & IBRD total,IBT,90.01997383560342,42.047378620640586,9.0,56.553671892586976,13269.33944751471,59.3,17506.46039897277,6.003973221362074,96074648.329,8417934571081.0,7849343222539.0,1.7257564081548928,-2633540.0,27.26318800137639,64.83920945897853,24.019312009656005,,15862.549333548935,52.50674101553585,49.67741827316756,,,,,,,,,
IDA total,IDA,65.59821185263499,67.57127033535234,9.0,58.87462713337893,4760.442118664904,29.8,6125.200212475678,5.556273193753846,25289266.839,384403464968.0,590764833978.0,1.5474283102142776,-2479557.0,38.81669451769689,57.44555908694986,22.71499520780692,,5368.211996629968,39.32196357620751,67.34583242905107,,,,,,,,,
IDA blend,IDB,76.46988732502385,68.8940448337095,9.5,60.865970116650345,6358.441348487041,32.4,5390.083313794377,4.330747558566202,4903140.609999999,149721950079.0,211130873100.0,1.6776149829198903,-799449.0,39.35861102257434,57.12919109804108,20.015426147319708,,6768.113039681812,47.0949322895637,62.04762218906452,,,,,,,,,
Indonesia,IDN,99.2,37.75608242124566,9.0,63.348,12757.07464402037,62.1045,14287.149297648975,6.003973221362074,1892555.47,231518378839.0,196116450365.0,0.741525844917975,-11248.0,25.575153363288,67.7378359790672,21.0434782608696,20.2,7440.523725567576,56.8761702464027,49.9031597347253,Indonesia,5433.0,817.0,63.05,885.0,543.0,845.0,799.0,273.0
IDA only,IDX,59.741160065960834,66.8657135004007,9.0,57.81604528088402,3909.490791092596,28.4,6718.765683164004,5.758270342833143,20386126.229,234681514889.0,379633960878.0,1.429184813958796,-1680108.0,38.52517900417364,57.61574430168126,23.502926609635303,,4329.011548173018,35.14061655008822,70.31089408678054,,,,,,,,,
Isle of Man,IMN,100.0,23.73601071961047,,,,,,6.51491724886975,570.0,,,,192.0,14.9532432480634,63.0000416144009,,3.2,,52.1999559660634,,,,,,,,,,
India,IND,99.6,38.35015033326305,8.0,49.171,8050.018574526641,,6037.787151922468,8.35490771481598,2973190.0,393560716448.0,569859021305.0,2.46874153034185,-348916.0,25.9051614152815,67.5490478920304,14.4444444444444,34.9,8165.655474593749,34.4425517181304,74.5533066565003,India,3558.0,0.57,60.9,866.0,56.0,757.0,547.0,429.0
Ireland,IRL,100.0,30.312187619225018,10.0,59.506,116903.61243516988,96.4235,422894.5991467706,1.0487509767607577,68890.0,189697586382.0,118572778209.0,0.238637692712824,27419.0,19.8060804520222,65.3403436125284,22.5,12.7,131801.41214635863,63.6774229356985,10.5248396601086,Ireland,6828.0,0.85,71.3,846.0,133.0,0.36,733.0,245.0
"Iran, Islamic Rep.",IRN,100.0,34.10904570817543,9.0,37.233,15884.427677596332,78.5957,18448.947371332382,55.8629923089886,1622500.0,16538254389.000002,52703704869.0,2.22394282528392,334967.0,23.5503936372517,69.0444241800148,5.59440559440559,0.9,19675.663598876803,75.9926376342773,39.65463405226224,Iran,4788.0,771.0,66.6,609.0,174.0,761.0,518.0,427.0
Iraq,IRQ,100.0,65.00061258256483,6.0,33.248,12731.753575512885,65.0022,33079.56187725819,38.89983315298343,434130.0,83341839299.0,41581708775.0,2.26111174702371,17474.0,38.0622295256828,58.5567231735918,28.8753799392097,1.1,16928.014810495883,69.8682708740234,26.98311480146892,Iraq,5094.0,0.73,63.65,594.0,7.0,901.0,577.0,474.0
Iceland,ISL,100.0,28.002373321924168,10.0,68.987,61610.213274071466,99.687,102278.39612839423,6.148607583472526,100830.0,6052682340.0,7843958710.0,,4911.0,18.6238321613016,66.5075333395055,47.6190476190476,82.4,81273.41975794225,94.2108206403841,12.37254836350429,Iceland,7565.0,0.98,72.05,923.0,258.0,664.0,806.0,159.0
Israel,ISR,100.0,46.68294362113868,15.0,60.272,46162.082273024746,90.2969,120145.67020068622,2.2971322775202623,21640.0,53759800000.0,81470700000.0,4.9349458892043,16859.0,27.9436441624885,59.8583662424971,28.3333333333333,6.2,76380.74847076042,91.5353517549466,8.105769270380607,Israel,7578.0,917.0,72.7,0.82,-6.0,726.0,558.0,217.0
Italy,ITA,100.0,19.796008331591327,12.0,43.842,49825.39341118482,74.8623,68831.68838563052,1.2833218729264075,295717.0,605703173842.001,564215679367.0,1.66286387777873,157327.0,12.6146793829164,63.7233470647178,35.7142857142857,17.5,81017.04967956804,69.4812507629394,15.050773179308594,Italy,6467.0,886.0,72.05,703.0,-94.0,862.0,634.0,318.0
Jamaica,JAM,100.0,27.59911977621824,6.0,62.286,10430.690977175882,82.3607,11339.95012817846,6.610786573936323,10830.0,1446472333.0,5967662470.0,1.46676867767402,-4665.0,20.0480215979136,72.640076062095,28.5714285714286,10.5,10228.617259748007,57.5411017937226,34.24176912870414,Jamaica,5814.0,857.0,66.6,731.0,-82.0,883.0,689.0,308.0
Jordan,JOR,99.9,50.927961045924654,10.0,30.999,9182.496161255996,86.0,24926.55274896916,2.203604349163797,88794.0,8099666343.0,21245639719.0,4.70182146525246,6573.0,32.3912858035653,63.6021604582394,11.5384615384615,11.5,14431.749160943637,92.117972910453,8.473145391893432,Jordan,3909.0,703.0,67.6,773.0,-146.0,656.0,0.48,429.0
Japan,JPN,100.0,20.513013257945083,9.0,60.31,44355.3487163354,82.9141,86443.62094100339,-0.2038358218287044,364500.0,756078361000.0,768640608652.0,1.06384050244526,-34996.0,12.0482644490059,58.7347384818338,9.67741935483871,8.8,62768.148145869774,91.8741049279527,8.6508100892387,Japan,6091.0,896.0,74.35,801.0,-211.0,0.67,674.0,189.0
Kazakhstan,KAZ,100.0,46.990061416543405,9.0,65.498,32945.85157258231,90.924,39581.63067237525,13.930075055161367,2699700.0,53068759299.0,27751605586.0,0.819281683646492,-9804.0,29.4821416334192,62.7412281334871,27.1028037383178,2.0,19766.403149888643,61.030254280267,25.010434049896165,Kazakhstan,6.26,906.0,65.8,807.0,36.0,782.0,663.0,122.0
Kenya,KEN,76.5,66.13928868122342,12.0,63.621,5338.852433827813,,7101.466139419461,4.330747558566202,580876.3,6706819498.0,19560325756.0,1.07720025210221,-52552.0,38.6874677694824,58.4939282822839,21.6138328530259,67.7,6865.711133425814,31.2879334021971,64.8848849716783,Kenya,4465.0,702.0,58.5,678.0,316.0,841.0,745.0,253.0
Kyrgyz Republic,KGZ,99.7,53.33933223497611,10.0,55.986,5736.4788341515405,77.1177,2954.928634034868,15.992797923604016,191800.0,1658851476.0,5564394918.0,2.840273087853,46208.0,33.0073762420041,61.8818679657153,20.4545454545455,27.6,2702.4156268385286,34.7521210171204,30.80099369267061,Kyrgyzstan,5564.0,904.0,66.85,918.0,203.0,903.0,0.66,226.0
Cambodia,KHM,82.5,48.37998757746952,,79.195,6225.532654747405,57.9592,5472.118213374346,2.6457340350188474,176520.0,18385980121.0,28110704551.0,1.70160776824328,-27025.0,30.7812858676309,63.6239992263601,21.6,52.4,3593.257708242504,40.1091858128847,53.34756011454501,Cambodia,4555.0,713.0,61.9,965.0,15.0,844.0,759.0,391.0
Kiribati,KIR,92.8,57.76563619613062,9.0,,3020.4939993569524,,,9.05871215592991,810.0,8440243.0,173530839.0,,-348.0,35.165956518691,60.8765588851586,6.66666666666667,42.2,,59.6364645301985,,,,,,,,,,
St. Kitts and Nevis,KNA,100.0,26.38380809595202,12.0,,26896.61770659784,74.3716,,-3.218019997871451,260.0,42922707.0,258513119.00000003,,-92.0,18.8172272950837,71.3170669118748,25.0,1.6,,31.5393525093972,,,,,,,,,,
"Korea, Rep.",KOR,100.0,16.494168395609478,9.0,60.274,51718.25186566312,97.5713,91502.27260534011,3.1805178629798974,97600.0,644212936000.0,611642628000.0,2.61904941244001,-16778.0,11.799988611027,71.5403701724822,19.0,3.6,52572.065814969246,81.1616526507785,19.1130541438887,South Korea,6113.0,811.0,73.65,717.0,-31.0,685.0,566.0,221.0
Kuwait,KWT,100.0,26.26355625136035,9.0,68.488,50651.95753370912,99.7,102881.75751968945,29.427930089841222,17820.0,5304492398.0,31839030542.0,6.35158136559629,19678.0,20.0885216424775,76.488172940313,1.53846153846154,0.1,42227.52530661043,100.0,2.058344265777606,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,98.12108756801832,35.05772282799227,14.0,57.03333731471791,17874.27493940291,75.3,20888.785069326128,5.608257331412126,17893145.63,1044246989293.0,1112384328803.0,1.0934532339603276,-274276.0,23.67987837293003,67.5453963009197,35.88079079374447,,17778.066647116673,80.08503274201493,34.33997819884576,,,,,,,,,
Lao PDR,LAO,100.0,48.54793444223806,9.0,63.274,8080.435532499231,62.0,27639.04735843747,3.713448366875525,230800.0,6708481370.0,6330711759.0,,-10305.0,31.2704480300961,64.4114834802021,21.9512195121951,51.5,10059.454189953864,37.338778268357,77.3729365768897,Laos,4927.0,0.65,61.1,927.0,0.04,668.0,702.0,292.0
Lebanon,LBN,100.0,43.74233106728816,10.0,39.73,11599.77550837654,82.656,15660.216642822055,150.00071680373662,10230.0,3951494517.0,13795641889.0,1.6090542996796902,-27290.0,27.5996234077922,63.0959048351806,4.6875,6.8,22191.35499711449,89.965362045441,19.3154853281372,Lebanon,2179.0,507.0,66.15,423.0,-161.0,905.0,263.0,569.0
Liberia,LBR,29.8,73.38324101978479,6.0,73.405,1539.20892304674,20.5771,3367.4086320711567,5.354276044674549,96320.0,171660891.0,1479205739.0,0.8470504417212881,-11852.0,40.9559842588105,55.8111091484588,10.958904109589,93.2,1116.9504297347703,53.9224618859098,77.78449481540237,,,,,,,,,
Libya,LBY,70.2,43.74266155980264,9.0,36.471,12641.509771407456,88.5598,80957.8330671912,90.45573844674831,1759540.0,30971542622.0,14956275008.0,,-694.0,29.0094216329663,66.3183804181397,15.9574468085106,3.1,16516.100438814698,87.8365018271835,22.59497597114154,,,,,,,,,
St. Lucia,LCA,100.0,25.377089592481315,10.0,52.063,19101.16529566755,63.0633,18433.827670839484,11.595556160629728,610.0,99899655.0,1066112700.0,,0.0,18.4529077648693,72.7137271596778,11.1111111111111,9.7,21085.582246717808,27.4443458949551,22.83720132466054,,,,,,,,,
Latin America & Caribbean,LCN,98.27563056092792,34.96843690542258,13.0,56.21827622455362,18694.14077480248,75.8,21960.99573156727,4.546850408141502,20043375.63,1183166544406.0,1266811053484.0,1.13262729986955,-536658.0,23.56987837801216,67.40329218024513,34.408861064290875,,18532.245394191155,80.63418715106415,33.751753506137355,,,,,,,,,
Least developed countries: UN classification,LDC,56.10553735534608,69.17980858500371,8.0,59.08325337839758,3724.952622929271,26.1,6710.552024132823,6.088152811843777,20359033.229,221689021482.0,288491420568.0,1.480811864571163,-1805919.0,39.397377271868606,56.9492422318634,25.30199579831934,,4191.190931832351,34.81704500652764,72.51374928701182,,,,,,,,,
Low income,LIC,43.015465793649,78.18185069627904,9.0,57.415273605351885,2114.520909369547,19.0,4900.795734974111,6.088152811843777,13616730.829,65872394346.0,87727149871.0,1.5391810048984085,-675440.0,42.47581907425064,54.329512645103854,22.56645630139608,,3128.275663182308,36.02312453300329,72.99170422823872,,,,,,,,,
Liechtenstein,LIE,100.0,21.819648826218927,9.0,,,95.5694,,,160.0,,,,187.0,14.4939043130827,66.426339514394,28.0,53.6,,14.6989159370696,,,,,,,,,,
Sri Lanka,LKA,100.0,34.905311026452736,11.0,47.354,14316.135222568291,44.4531,13794.576364461527,8.021091644816124,61860.0,12232578110.0,20018524644.0,1.7126568871069898,-29586.0,23.0159928656676,65.9383621554748,5.38116591928251,48.8,14445.22871990742,19.8266275195269,39.99629747381137,Sri Lanka,4103.0,812.0,67.2,771.0,-12.0,849.0,733.0,312.0
Lower middle income,LMC,90.555734236785,47.94552832322991,9.0,53.42133067738428,7837.433348333577,47.4,7046.878130164482,4.973413242304737,18696045.0,1260140426897.0,1695393338149.0,2.030073958052335,-2226969.0,30.61432010815136,63.852294591674514,22.473621233547263,,7710.222633780612,40.383715746929866,64.95186455867099,,,,,,,,,
Low & middle income,LMY,90.15199631149058,42.11001283969202,9.0,56.52325997702053,12433.418509730092,,17105.399295102998,6.05975657609514,75968849.92899999,7300951491231.0,6870284473836.0,1.6199705022863524,-2708385.0,27.35294375695016,64.95591376758341,24.19433685556349,,15587.682021796614,52.30959239725938,50.77469908610688,,,,,,,,,
Lesotho,LSO,50.4,58.72381367819756,7.0,46.452,2544.7824955121414,45.0567,3239.893280759068,3.1237824302955346,30360.0,1066980342.0,1829385388.0,1.53556597959744,-3449.0,35.5971058684738,60.6177776048378,23.3333333333333,33.6,4779.452492094065,40.6551760851997,32.64796347453108,,,,,,,,,
Late-demographic dividend,LTE,99.4116181588713,27.178289514405577,10.0,61.98384365180369,22168.18059731499,,25621.17115805471,5.603765675626264,44521646.0,6559153388929.0,5444133472878.0,1.80979578735661,443321.0,18.70677864461144,68.82985998828603,22.99150881776616,,23426.479996779417,66.1284353462167,33.44345709835299,,,,,,,,,
Lithuania,LTU,100.0,23.26660255306643,11.0,57.871,45873.52732394857,86.9305,39210.90063585445,5.999766567223645,62610.0,40595573236.0,44487720514.0,1.94955292042791,19657.0,15.1100157005533,64.9429993871864,27.6595744680851,33.2,32929.75809881818,68.1912117004395,10.551925584376797,Lithuania,6865.0,928.0,67.4,707.0,-119.0,878.0,667.0,191.0
Luxembourg,LUX,100.0,22.978282418671714,12.0,58.057,136772.44375329223,98.6609,233345.51486146887,5.902129724706072,2574.46,16688676438.999998,26155952717.0,0.47124923612019,8724.0,15.9352870802188,69.3493722999841,35.0,20.5,205820.8358166782,94.5861743396533,7.80256458668681,,,,,,,,,
Latvia,LVA,100.0,25.34303151713666,11.0,55.563,36912.013060216064,91.1796,28561.389791302,3.2973432652704417,62230.0,20786827485.0,24446424586.0,2.15577987505149,-280.0,16.0040878516876,63.1497512445726,29.0,44.0,30984.38706940987,68.1808791463693,8.424174587933166,Latvia,6353.0,954.0,66.4,815.0,-102.0,0.84,716.0,186.0
"Macao SAR, China",MAC,100.0,19.58819358128565,10.0,67.393,73374.44868295889,88.4681,44569.88721763815,-0.844444812034638,33.0,1251956007.0,19701293180.0,,8572.0,14.4086566570949,73.557823854194,,13.6,78585.48368289034,100.0,3.236308167040732,,,,,,,,,
St. Martin (French part),MAF,100.0,33.46214928533616,,,,,,,50.0,,,,-1209.0,21.097426654651,63.0469610493642,,,,100.0,,,,,,,,,,
Morocco,MAR,100.0,40.46269433802509,9.0,40.52,8623.265625,88.1303,12995.567671838082,2.415203556649629,446300.0,36069089139.0,58519438769.0,3.74975618124605,-47902.0,26.7273305503121,66.0542531523781,22.7848101265823,10.9,12719.676861610087,62.3173276600289,36.4337371052087,Morocco,5326.0,505.0,63.9,762.0,-202.0,817.0,554.0,341.0
Monaco,MCO,100.0,25.624219725343323,11.0,,,99.0776,,1.2217301364728144,2.084,,,,999.0,12.7845407117087,49.8961767072443,33.3333333333333,,,100.0,,,,,,,,,,
Moldova,MDA,100.0,30.91969470234425,10.0,71.935,15682.070328465348,74.495,10986.483820974096,6.3817285513401885,32890.0,3109236742.0,7166610738.0,0.370579924924369,-33405.0,20.1461350426296,65.1563102257656,39.6039603960396,21.4,10729.47344829722,41.8115425109863,58.77796233019658,Moldova,5959.0,0.88,65.3,833.0,-96.0,875.0,0.63,0.27
Madagascar,MDG,35.1,70.837377069528,5.0,82.058,1577.432460565288,13.7459,1812.2204795481607,6.269597960409328,581800.0,2706507697.0,4264989654.0,0.67886477563931,-1480.0,40.1348984137763,56.6577985720494,17.8807947019868,83.6,2285.5118186753634,31.1137123216036,85.07534727540519,,,,,,,,,
Maldives,MDV,100.0,27.5782313275206,7.0,56.785,19052.622490431066,81.9576,10759.717500242255,2.8286618419462144,300.0,151281170.0,2572922772.0,,9412.0,20.7675623627467,75.3045363443239,4.59770114942529,1.4,23748.725776422205,40.7398648710483,17.9129992937975,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,96.41666905536933,53.609476556751865,9.5,42.60890322459199,13567.71345503548,54.2,24358.426464791257,12.141050275948444,12640228.0,1019523525334.0,1045466974734.0,4.539500292525848,-350050.0,33.24807244478739,62.01902023244204,17.811303760414322,,20644.738865434832,54.8188568175474,37.14907690298741,,,,,,,,,
Mexico,MEX,100.0,38.4421117369035,14.0,57.517,20782.58774175454,75.6265,26991.600961433025,4.487972727395075,1943950.0,493756638000.0,535412807320.0,0.659404192954647,-122791.0,25.6612568545109,66.7529844097424,50.0,13.0,22740.68202153909,78.9324007418057,26.91623655382041,Mexico,5991.0,779.0,65.8,837.0,-35.0,745.0,0.75,305.0
Marshall Islands,MHL,99.8,55.79017472381101,13.0,,6767.957855105285,63.9726,,5.758270342833143,180.0,1533172917.0,14884201550.0,,-2016.0,34.4272004254599,61.7049822322141,6.06060606060606,12.1,,77.6163157431143,,,,,,,,,,
Middle income,MIC,94.83339179920684,39.16238896534874,9.0,56.45452494365097,13463.80409258014,,17433.0391877245,6.05975657609514,62352119.1,7235079096885.0,6782557323965.0,1.6207160739997242,-2032945.0,25.85146779681741,66.01095690543681,24.592772888972103,,16101.5466434734,53.92659574223043,49.0336105620212,,,,,,,,,
North Macedonia,MKD,100.0,26.07278241091736,13.0,43.461,21070.27547417317,81.8737,11320.123878967484,4.285525314619719,25220.0,8243171881.0,11400613290.0,1.45370889108625,-5483.0,17.2219873778265,66.0536192522584,41.6666666666667,19.5,16834.379835327814,61.6841975628139,12.66112272355966,North Macedonia,5535.0,809.0,66.5,793.0,191.0,884.0,563.0,303.0
Mali,MLI,53.4,93.10883687864246,9.0,64.091,2796.227937954328,33.9565,6718.091617874756,3.8307883211948166,1220190.0,4784107275.0,7647633453.0,3.38177520702573,-22210.0,47.032655704421,50.5136301213243,27.2727272727273,71.2,4277.518248242081,29.7049638253978,80.59692989438699,Mali,4113.0,573.0,55.4,673.0,0.0,902.0,0.64,438.0
Malta,MLT,100.0,19.44963970586149,11.0,60.07,54094.9873781231,87.4698,34877.02508083251,2.4638379339278345,320.0,2932731851.0,6887455128.0,0.4460851555621379,4638.0,13.2261838583537,68.00171251,13.4328358208955,8.6,59155.80690354822,95.5145343617045,10.264112010712315,Malta,6444.0,897.0,71.6,889.0,242.0,753.0,635.0,375.0
Myanmar,MMR,72.5,36.46871917343088,5.0,52.796,5178.447182171636,56.5261,6508.041066175977,19.51720937210098,652670.0,15144471854.0,14326343508.0,4.07092298980473,-35370.0,24.9363048400717,68.3772458748557,15.2941176470588,62.9,3169.69319091227,30.2368812529698,62.63615032705199,Myanmar,4314.0,0.78,61.55,631.0,511.0,671.0,636.0,268.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,96.09560188886675,55.87731768997413,9.0,40.33906844006859,9412.55914393398,50.2,12528.42466871379,10.267342080669437,10057958.0,309504266298.0,431802733975.0,2.6420112374736355,-726258.0,34.12829220006591,61.07718364601772,17.951397961850013,,12722.722144533114,51.91578874335949,42.856380682475525,,,,,,,,,
Montenegro,MNE,99.8,28.61706790956618,9.0,40.144,22541.08792311455,82.2197,20518.6408529617,5.072521562964056,13450.0,500656663.0,2938742796.0,1.55528019503059,-2344.0,18.4866949683738,64.6004267612596,24.6913580246914,39.6,18370.246479603546,65.3266031317675,16.078604034453768,,,,,,,,,
Mongolia,MNG,100.0,52.55186885443887,12.0,56.382,14792.250908642214,81.6068,13538.42141497969,14.420065480745436,1557507.0,9241123150.0,6844461458.0,0.619505072530135,0.0,32.9207581338777,62.6443179783416,17.1052631578947,3.0,10328.717094933756,69.2153244018555,40.75670403290999,Mongolia,5721.0,927.0,60.5,667.0,217.0,851.0,0.56,202.0
Northern Mariana Islands,MNP,100.0,33.25511230305062,,,,,,0.5457238378931777,460.0,,,,-1373.0,23.2263351710339,69.8461014495839,,0.5,,91.7842137303802,,,,,,,,,,
Mozambique,MOZ,31.5,86.47495624428664,,73.848,1457.2354093092151,16.3576,4119.967800255866,4.5505652081862,786380.0,5689515105.0,8746644147.99999,1.91141353069573,-23103.0,45.079379521758,52.1299790587805,42.4,76.9,3183.7304287938955,34.4499259401554,84.00286220550471,Mozambique,5178.0,664.0,51.3,838.0,46.0,627.0,576.0,383.0
Mauritania,MRT,47.7,82.03649595890778,9.0,36.173,5836.565808218969,29.9707,8967.786873236324,7.464873118978119,1030700.0,3266988801.0,3857357364.0,2.29399489807024,-1483.0,43.6141760462711,53.1643552537665,20.2614379084967,22.1,7493.096148646983,57.901535141641,54.20571296029754,,,,,,,,,
Mauritius,MUS,99.6,21.99245489338436,11.0,48.525,23010.201382690524,71.6,19851.28981446062,2.967949686308586,1997.0,1670770384.0,5147168313.0,0.171377098585721,-4324.0,15.8821325178851,72.2163589524575,20.0,8.6,22243.552498859142,39.077147315722,16.16643341380718,Mauritius,5949.0,887.0,63.85,802.0,-11.0,784.0,666.0,136.0
