Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",country,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Finland,FIN,100.0,25.45912980820756,9.0,54.269,41325.80520723206,91.5144,99288.5540418986,2.5613941595223224,303890.0,74062014935.0,77423669803.0,1.54007184381097,18164.0,16.4222521825031,64.5043907459626,42.5,38.5,78482.36016917114,70.6742118159277,10.359010820142746,Finland,7445.0,941.0,70.26,919.0,35.0,306.0,752.0,195.0
Fiji,FJI,91.8,46.06784151310384,,57.67,8842.151739437455,35.2,11325.828594557972,3.6212965420247656,18270.0,862088709.0,2781325812.0,1.38677744785356,-10703.0,29.9824030599578,65.0830875672844,,32.8,12059.750342618438,53.5552726299291,43.3325675986108,,,,,,,,,
France,FRA,100.0,28.988376496410527,10.0,50.692,39583.35204350454,81.9198,72702.73300423623,0.7478758074222327,538950.0,575302712818.0,681880364694.0,1.84711648361859,116297.0,18.4442070907481,63.6262148936628,26.8630849220104,13.4,81311.66615339121,77.2440721470918,6.97353092197546,France,6667.0,908.0,71.5,878.0,-128.0,699.0,741.0,205.0
Faroe Islands,FRO,100.0,33.74075052854123,,,49780.84160327195,90.0,,1.5162118234451896,1396.0,1134905073.0,1235937196.0,,48.0,21.170476081981,62.7450574260297,,4.5,,37.7414817810059,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,69.4,56.32204583951672,,,3165.6568574279618,27.8,,0.5915114395802448,700.0,22125533.0,173403385.0,,-1559.0,34.7505792148575,61.7001401214386,0.0,1.4,,22.2986323961146,,,,,,,,,,
Gabon,GAB,86.4,62.23288284066777,10.0,40.052,14497.992121690228,30.538,99728.88018581575,-6.157924934444907,257670.0,13037420010.0,6435652069.0,1.60404717948982,19587.0,36.7939349476244,59.1230221135423,15.7894736842105,82.2,19630.07232410728,87.1482480671637,31.13986727289997,Gabon,3.8,733.0,55.38,682.0,-146.0,0.78,519.0,287.0
United Kingdom,GBR,100.0,27.443010319808923,11.0,57.202,39947.53695625624,89.8441,88466.33370496288,2.157087787755984,241930.0,516482206579.0,634745163606.0,2.29232047399432,237272.0,17.802240953121,64.8698524669935,22.4615384615385,5.2,82018.639415466,81.4573768694887,11.98047480015392,United Kingdom,6918.0,937.0,69.58,905.0,342.0,568.0,719.0,252.0
Georgia,GEO,100.0,27.83875516972835,9.0,53.577,10797.34232734757,43.3,15644.53548934333,-0.6509650164553022,69490.0,2905365974.0,7871765066.0,2.52250044602568,-40117.0,18.7595707675647,67.3865651560398,12.0,32.4,13461.317046121498,56.6182119019407,56.3366086415784,Georgia,4349.0,559.0,64.0,722.0,-257.0,349.0,467.0,0.2
Ghana,GHA,70.7,67.2430801538122,11.0,70.094,5214.569358487944,15.0,7356.9456013187,54.01291175839256,227540.0,12642191001.0,12786487675.0,0.400294579040699,-2377.0,38.8606393532069,57.7912847870327,10.9090909090909,46.2,4123.2703467500205,52.4985794475913,71.7181857515887,Ghana,4965.0,676.0,55.62,794.0,-67.0,0.88,0.66,211.0
Gibraltar,GIB,99.9,27.78014486578611,10.0,,,,,,10.0,845137672.0,18712009341.0,,209.0,18.1084625472499,65.1793566304096,,0.0,,100.0,,,,,,,,,,
Guinea,GIN,32.2,83.09023762133724,6.0,54.234,1842.002277374092,4.5,5142.68876396792,4.329356460960668,245720.0,1777558436.0,2400440669.0,2.38618429535759,-29136.0,43.7679823564831,52.6752447959336,,78.5,3097.399177947763,34.5812741977122,84.125505252043,Guinea,3902.0,567.0,51.26,693.0,0.09,815.0,606.0,348.0
"Gambia, The",GMB,51.5,82.20725389522981,9.0,43.392,2006.7408164678784,14.0,2138.002825557927,5.933131380581912,10120.0,108755271.0,348257397.0,0.754494266076443,-2476.0,43.920664296533,53.4267554797358,7.54716981132075,59.3,2580.219273573434,57.970305611505,73.2331529096012,,,,,,,,,
Guinea-Bissau,GNB,16.3,78.24879770266062,9.0,61.267,1415.8251193537858,3.1,3561.963093965121,-0.9322752448378252,28120.0,137560464.0,126785267.0,1.9570423918299,-1395.0,42.6728196734264,54.5348304483621,14.0,87.7,2769.9361019604994,41.2976379394531,76.3904021165975,,,,,,,,,
Equatorial Guinea,GNQ,65.9,65.52180361684199,6.0,55.754,27909.5175876754,16.4,163506.59441756931,-1.072673757068216,28050.0,13796975516.0,3846572419.0,,18106.0,38.2952835276307,58.4466260293652,12.1212121212121,3.7,34169.40163056352,62.2120073583984,19.25827402749948,,,,,,,,,
Greece,GRC,100.0,22.537467694462023,10.0,37.288,25730.880900666445,59.8663,55719.39369870729,-1.9603216018036,128900.0,33959659206.0,60822845831.0,2.39130807647224,-59323.0,14.6602330759572,65.0482485111407,21.0,16.6,53978.55680316124,77.0951999650171,30.38026403444053,Greece,4.72,687.0,70.24,426.0,-275.0,941.0,571.0,482.0
Grenada,GRD,90.6,34.34225385403262,12.0,,11199.404019794372,35.0,,2.92309825170382,340.0,39916846.0,458303106.0,,-181.0,23.0449302563289,67.1032805519575,33.3333333333333,10.8,,35.8792242623778,,,,,,,,,,
Greenland,GRL,100.0,30.15355516288793,,,52893.65035582121,65.8,,1.0673725314318148,410450.0,498870074.0,901007033.0,,-653.0,21.450816626263,71.1376143542194,,11.2,,85.3725891113281,,,,,,,,,,
Guatemala,GTM,88.1,64.14700934314537,16.0,58.403,7699.945412472517,19.7,11718.336436621134,3.358395707204992,107160.0,9975329931.0,17352944999.0,0.471272593167646,-35698.0,37.5045032969479,58.4664825867373,13.2911392405063,67.2,12857.582550860852,52.7809822766245,37.9642635784105,Guatemala,5985.0,0.83,60.94,884.0,42.0,817.0,822.0,333.0
Guam,GUM,100.0,40.47433511491671,,55.305,,65.4,,0.8404930892790503,540.0,105712213.0,972561554.0,,-2809.0,26.6011514371876,65.7235044421615,,0.6,,94.0782751403862,12.31687224473438,,,,,,,,,
Guyana,GUY,86.0,47.8900290271543,6.0,49.151,11199.8874744089,31.0,16879.333803928443,-0.5366805281057196,196850.0,1361193784.0,1857831674.0,0.8436933000950889,-6907.0,30.7520517745158,64.2139591998363,31.3432835820896,26.9,12589.29791319376,26.4003891353669,30.30484651906168,,,,,,,,,
High income,HIC,99.89873845999185,25.03040926608997,10.0,55.83600218505442,41518.17933290479,75.1,63837.20971998423,1.301943893387282,51971130.07500001,12615914158373.0,12583612834989.0,2.5697797872802783,4977684.0,16.830357810460526,67.23964221748625,24.38981716385268,10.38499893969558,59389.239657940336,79.18425469520444,9.343304709716753,,,,,,,,,
"Hong Kong SAR, China",HKG,100.0,15.715452105074863,9.0,58.437,53517.41954988799,74.2,38387.19190215728,1.812466593499892,1050.0,459020692706.001,524070472535.0,,23826.0,11.6443900233125,74.0951580564497,,0.3,83856.61860221587,100.0,6.905691123672852,,,,,,,,,
Honduras,HND,87.2,59.71949226852978,12.0,59.123,4137.326823778103,17.8,7213.694254490274,1.374030518564922,111890.0,3925910383.0,9151917834.0,1.3795353155606,-6091.0,36.1855111396849,60.592472222855,,51.1,6404.0248301709935,53.356379133253,38.65768866432285,Honduras,4713.0,792.0,61.7,698.0,-28.0,868.0,795.0,283.0
Heavily indebted poor countries (HIPC),HPC,32.88731104536206,84.0232853251007,8.5,66.62540656679197,2201.323872473346,,5424.469050276944,4.329356460960668,19394782.378,116341997239.0,182698704749.0,1.133259904962422,-769079.0,44.35590449376529,52.79001568526284,22.105263157894736,77.65498147233201,3803.1914770606168,33.01262574050673,78.12153324148095,,,,,,,,,
Croatia,HRV,100.0,22.19874602157466,8.0,42.012,21016.96674598134,66.7476,24376.83769104523,0.7375630520672729,55964.0,12591946044.0,21858600559.0,1.6078087539115202,-6245.0,14.809621210648,66.7137862494026,23.841059602649,32.8,31433.91493133987,55.3659479687433,11.98771557997975,Croatia,5885.0,751.0,67.66,627.0,-209.0,936.0,554.0,285.0
Haiti,HTI,38.9,57.59819274592758,6.0,56.8,3042.4970687870987,10.6,9264.801161358972,8.077148841914834,27560.0,1025094597.0,1733518120.0,0.0303030932089833,-30323.0,35.0806870720932,60.9058864817208,4.21052631578947,80.4,4584.483951381819,48.1049430223048,74.3712588512168,Haiti,4622.0,648.0,43.96,0.61,246.0,669.0,528.0,327.0
Hungary,HUN,100.0,21.16681161930879,11.0,48.076,24591.63805030551,72.6439,23696.12741446043,2.8348095721203634,90530.0,107501369693.0,99796548927.99992,0.943669886878651,5635.0,14.4432192764203,68.2352317213276,8.80829015544041,17.2,24282.27141404549,69.9277636266638,8.226158198243287,Hungary,4914.0,877.0,66.28,674.0,-117.0,912.0,647.0,307.0
IBRD only,IBD,93.78202830857292,36.41456506523594,10.0,57.88728700072251,11210.4685502321,34.0,15419.771063605693,2.9078483378354463,70779418.383,6176030619584.0,5863584284401.0,1.915267942394261,1724939.0,24.736226706003546,67.92948509365657,20.709290090982243,16.01713859689975,14706.131133158426,52.49990143528686,45.85563972425226,,,,,,,,,
IDA & IBRD total,IBT,83.3593364046462,44.23566352727827,9.0,58.64152290708998,9278.18187442062,27.8,14078.01877712973,3.586920607549402,96066294.371,6520270184233.0,6353903440550.0,1.885736857055966,-4624153.0,28.72070252413805,64.92657785491006,19.9875192717128,21.568105511097844,12966.259426109536,48.35162870820796,50.85362698108362,,,,,,,,,
IDA total,IDA,52.28173035519949,72.49888102592544,9.0,61.49209098176696,3530.451523453953,9.4,5625.678685933595,4.329356460960668,25286875.988,344239564649.0,490319156149.0,1.4721918905528073,-6349092.0,40.5872757030704,55.98331401680382,18.935498421290035,65.91703510639266,5243.849172138836,35.99723527507173,68.63573682875004,,,,,,,,,
IDA blend,IDB,69.20128490393354,73.30265741212581,9.5,62.38887654180243,5114.300690412684,13.9,6305.2089301051765,3.6212965420247656,4898276.609999999,193927299243.0,217632173603.0,1.3284237096508,-2399060.0,40.89073613706476,55.78342990905523,17.386091127098332,61.93716859097712,6708.006151604111,43.327575631731314,63.25733691130855,,,,,,,,,
Indonesia,IDN,96.5,41.026744974544975,9.0,63.863,9866.01699250847,14.94,12840.447692010868,4.965990291316771,1877519.0,182544595264.0,186427476528.0,0.918769839183066,-27507.0,27.3431583275356,66.6471548360078,18.5714285714286,30.6,6349.263568512583,51.8307495117188,50.88491194303239,Indonesia,5292.0,794.0,61.86,781.0,374.0,973.0,777.0,249.0
IDA only,IDX,42.997938461142745,72.06108195279613,8.0,61.003758829363896,2661.992990682067,6.9,5155.06903617279,4.339257202049573,20388599.378,150312265406.0,272686982546.0,1.6282682248507807,-3950032.0,40.42107092744868,56.09279021059098,19.387160666433648,70.06889719139761,4158.634106746124,31.98242003813036,71.63096815598665,,,,,,,,,
Isle of Man,IMN,100.0,25.410471165553627,,,,,,1.535663300641346,570.0,,,,-291.0,16.3706375569725,64.4224312616248,,2.1,,52.0804107092926,,,,,,,,,,
India,IND,83.1,46.1494472947975,8.0,49.267,5014.350565907802,12.3,4431.395791927028,6.186504000834532,2973190.0,303569384286.0,465875605284.0,2.5488248901417,-151372.0,29.9403754395359,64.8769968339134,11.0091743119266,34.9,6447.721490749217,31.9096789235237,79.0944024401267,India,4428.0,553.0,58.38,0.74,82.0,832.0,608.0,0.33
Ireland,IRL,100.0,32.55271636630344,10.0,53.402,48838.77198255254,78.2477,188455.97935066404,1.3371601565643942,68890.0,116069647695.0,73254568951.0,0.49161342312128,-12309.0,21.5014250155119,66.0510609746196,15.6626506024096,7.7,96852.5449049238,62.4047157756118,13.524726306363569,Ireland,6.76,955.0,70.46,884.0,326.0,558.0,744.0,245.0
"Iran, Islamic Rep.",IRN,99.8,32.765329047984814,9.0,36.79,16215.211901464165,29.95,16504.309535044213,36.77563188620832,1628760.0,62542170170.0,48108895090.0,2.18077190909837,-47322.0,23.3021591559915,71.1183425569699,3.10344827586207,1.0,20492.272296003084,72.3030873515412,41.54553551152073,Iran,5.14,664.0,65.42,0.73,204.0,685.0,575.0,552.0
Iraq,IRQ,99.0,72.61815850793158,6.0,38.087,14668.54327649947,9.2,32051.45787582128,-0.0113328650677573,434128.0,84835480863.0,44858682324.0,3.3158309614939903,474379.0,40.8059916916815,56.1925448704153,25.2307692307692,1.5,17804.562487399533,69.444450378418,27.829600711763327,Iraq,4725.0,728.0,60.84,,-44.0,0.71,,554.0
Iceland,ISL,100.0,31.038448287100408,10.0,70.87,44409.66895309035,96.5468,95628.537106789,2.4929901361769424,100250.0,4992194767.0,5019737829.0,,1666.0,20.5906099532088,66.3391846810061,39.6825396825397,76.8,77737.5153648331,93.6166725158692,11.839737540872084,Iceland,7501.0,967.0,71.7,923.0,301.0,713.0,802.0,156.0
Israel,ISR,100.0,46.04781110660722,13.0,61.115,34827.36473511461,70.2503,96341.39897888622,1.8741405571816188,21640.0,63881900000.0,57457600000.0,5.44373442389891,17075.0,28.1903233794605,61.2196796672353,22.5,3.3,66897.00958716383,91.7227831465406,7.771138769453064,Israel,7321.0,909.0,71.64,739.0,147.0,849.0,649.0,409.0
Italy,ITA,100.0,21.49405707284191,12.0,42.603,36459.29502487161,58.4593,63603.134605259336,1.1257840362335827,295718.0,512414256610.0,475916587403.0,1.39167747666985,158090.0,13.9177429383585,64.7515846412995,31.4285714285714,16.3,78944.75036844522,69.3073989916076,17.228266982630842,Italy,6009.0,916.0,71.4,499.0,-106.0,943.0,702.0,357.0
Jamaica,JAM,93.9,35.76050146430407,6.0,55.845,9101.414966924807,37.1,14195.842550381543,8.415815658215294,10830.0,1572498937.0,6102120901.0,0.898967963739861,-10335.0,24.687437919565,69.0354914183958,12.6984126984127,11.4,11692.083829468877,54.548819811983,37.58585081240645,Jamaica,5709.0,865.0,66.6,793.0,-26.0,931.0,694.0,312.0
Jordan,JOR,99.7,56.59179757908412,10.0,32.425,9816.598556531237,41.4,24012.674180511058,6.143623889444399,88780.0,6537030552.0,21946780137.0,4.19373981956594,609631.0,34.8668117568876,61.6110695338189,12.1621621621622,3.1,17552.08245242005,86.4627110188335,9.747631004250389,Jordan,5172.0,0.84,67.24,692.0,-128.0,,597.0,286.0
Japan,JPN,100.0,21.285431744556195,9.0,56.853,39402.025098802456,88.2194,76256.2855825389,-0.3543750543688588,364500.0,713661394598.0,832230661632.0,0.9405385014289348,66449.0,13.0900836212039,61.4978527996995,8.125,5.0,68752.39751311281,91.1516595654317,9.12867996445858,Japan,5959.0,924.0,73.36,821.0,-152.0,0.65,719.0,175.0
Kazakhstan,KAZ,100.0,39.86610732978987,9.0,66.955,23754.134195211693,63.3042,32924.56560435811,9.499081443592146,2699700.0,82359225690.0,49072549285.0,1.07808460394627,-3925.0,26.6607664784249,66.8757705834568,24.2990654205607,1.2,20789.302997784627,55.0779764821252,28.56909373307179,Kazakhstan,5835.0,889.0,62.2,782.0,-233.0,0.82,629.0,164.0
Kenya,KEN,40.1,78.0213284460452,12.0,72.011,3106.393944648851,13.0,6473.0885488808935,7.337562233604402,569140.0,5529428757.0,16092952988.0,1.39539650803677,-57634.0,42.8390273807152,54.906817591266,18.5714285714286,74.3,5214.123183880737,31.8324454433988,60.39889030808151,Kenya,3795.0,825.0,55.06,708.0,204.0,861.0,729.0,161.0
Kyrgyz Republic,KGZ,98.9,48.46624394747259,9.0,56.229,4000.962957651074,23.0,2925.3491742814795,3.1751881360427205,191800.0,1761510651.0,5981299099.0,3.19620405364784,-9667.0,31.1331442047184,64.2367351156088,23.3333333333333,24.8,2699.6225922771773,35.1850529225105,39.4497505244087,Kyrgyzstan,5402.0,851.0,62.86,755.0,-87.0,0.9,595.0,135.0
Cambodia,KHM,50.9,50.69156931084602,,79.867,3890.948412052208,6.0,3837.9838379492194,2.8690452471251007,176520.0,9217084480.0,9195192711.0,1.22920405585317,-54554.0,32.2070545178766,63.5353273842827,20.3252032520325,65.0,3392.149835799311,25.7644735090271,55.9055748887973,Cambodia,3674.0,651.0,60.02,941.0,162.0,812.0,0.67,0.44
Kiribati,KIR,78.8,58.93079574751601,9.0,,2049.333903067697,11.5,,-2.979242434539444,810.0,6674912.0,97301712.0,,-1101.0,35.7409839377715,60.6490774210834,8.69565217391304,46.2,,49.9687043258795,,,,,,,,,,
St. Kitts and Nevis,KNA,100.0,30.626985554156928,12.0,,24624.43623090626,64.6,,0.313904254767678,260.0,56891966.0,248577789.0,,-202.0,21.7096177951518,70.8884828655803,6.66666666666667,1.4,,31.2131485582887,,,,,,,,,,
"Korea, Rep.",KOR,100.0,20.017544893234497,9.0,59.517,35844.225378240815,84.77,77972.75187310304,1.0770383208686098,97426.0,551397919296.0,515289957825.0,2.39128707318548,301926.0,14.6611848821691,73.2416718608572,15.6666666666667,1.9,45295.09793935916,81.8269383502703,20.36751334471857,South Korea,5959.0,797.0,71.56,642.0,-54.0,832.0,589.0,189.0
Kuwait,KWT,100.0,28.95754185749681,9.0,69.57,76812.53873304493,75.46,138730.4388052903,0.2230225458894352,17820.0,9529745178.0,29626411136.0,3.27153182701652,107821.0,21.9898903740465,75.9383803730373,6.15384615384615,0.0,46313.3408485801,100.0,0.5621627981860771,Kuwait,6.48,862.0,69.8,751.0,,,686.0,283.0
Latin America & Caribbean (excluding high income),LAC,96.62727232749528,40.13003467653752,13.0,59.84941438386555,14709.924031925668,45.1,21945.435162163645,3.1407469794544056,17893677.61,872947078942.0,965075787275.0,1.2556659922245808,-698782.0,26.601556803930805,66.28839636133364,27.329376854599406,28.875399149600234,17885.415637323287,78.2486911735891,31.867580751876183,,,,,,,,,
Lao PDR,LAO,79.3,55.63157143396765,5.0,59.387,5221.59855783339,12.5,22417.098961399464,6.473972083433367,230800.0,3332083971.0,8139774216.0,0.189895181780941,-27492.0,34.3053334744031,61.6652381963263,25.0,58.6,11402.600628132806,32.2264033448341,80.83661030774681,,,,,,,,,
Lebanon,LBN,99.6,37.84628575862803,10.0,42.224,16315.613774876314,70.5,20500.09957968088,2.578451092266178,10230.0,4867658946.0,22788801524.0,4.12908273269169,733500.0,25.7298831457438,67.9852036320067,3.125,5.9,26744.653558701066,88.2165478464663,20.22059435888722,Lebanon,4983.0,708.0,65.58,655.0,-0.01,921.0,446.0,409.0
Liberia,LBR,9.8,78.21688128675663,6.0,75.38,1360.1291037015458,3.2,3273.106027077793,4.715308132832547,96320.0,27478918.0,1571654305.0,0.4964356110381079,-22010.0,42.4767269128929,54.3063418204644,10.958904109589,87.5,1456.5307865522186,49.6977986242077,77.76464506596393,,,,,,,,,
Libya,LBY,77.1,48.68219467391999,9.0,39.789,21151.005191163284,16.5,84242.45034264922,0.0853923422682783,1759540.0,46303080716.0,30794231615.0,7.639330848258929,25755.0,31.3040094273596,64.3027737478901,16.5,2.4,31545.406501062906,88.0451431274414,20.5020852518986,,,,,,,,,
St. Lucia,LCA,97.2,31.482577738312536,10.0,53.87,14009.984456013932,49.4,15113.624183031452,5.815479953740294,610.0,139087311.0,883988494.0,,-114.0,22.0861921283278,70.1543244591722,16.6666666666667,12.1,25103.92589095794,18.9258370999948,22.823846301844288,,,,,,,,,
Latin America & Caribbean,LCN,96.86468222868048,39.84486020570803,13.0,59.526536511985135,15176.462202710658,46.1,22782.71070573112,2.339723254694036,20044067.61,1072048129190.0,1148232195530.0,1.3094087129416443,-763649.0,26.418031587233777,66.30223110292417,25.751282677742484,27.74266632610762,18418.78398118243,78.97550563367116,31.23040426604715,,,,,,,,,
Least developed countries: UN classification,LDC,38.23062453269649,74.42095337646442,8.0,62.14501690954901,2538.1644220932085,6.0,5595.836030723953,4.487968269735276,20359452.378,181860960041.0,230529010649.0,2.167466798032591,-1618359.0,41.24284058442831,55.41831917802173,21.169653685487127,73.45163907353124,4106.757750774148,31.200530033416705,73.7748072592371,,,,,,,,,
Low income,LIC,31.072539713902927,82.94650982171349,9.0,61.18682875866536,1664.4824123402163,6.0,5903.777856810617,4.769046805801203,13616739.278,44911648029.0,86317183530.0,2.058068202523833,-2511612.0,43.91369795931417,52.94219025699696,19.4527736131934,68.05364766649906,3711.3864498891,33.27757521841436,72.79296306660953,,,,,,,,,
Liechtenstein,LIE,100.0,22.050222256882165,9.0,,,93.8,,,160.0,,,,180.0,15.2912489840152,69.3429964779193,20.0,53.5,,14.4201755971624,,,,,,,,,,
Sri Lanka,LKA,90.2,37.53256905397116,9.0,49.874,11252.631149191093,,11375.462885255323,6.25288525767678,62710.0,9905889022.0,17903057289.0,2.15404824269909,-37754.0,25.0269759664236,66.6806889722923,5.77777777777778,56.9,12211.650603863647,18.4323136480916,40.67405634703276,Sri Lanka,4365.0,809.0,65.64,834.0,262.0,842.0,776.0,208.0
Lower middle income,LMC,77.11888044430738,53.55793700135593,9.0,54.31272287479567,5286.292674751319,15.2,6015.389805245726,4.487968269735276,18693154.33,946498361189.0,1271990171767.0,2.0902875094799698,-2769023.0,33.28233551694028,62.14267675272668,18.47514638096425,43.29304443779457,6737.205107553797,37.09587957851501,68.00859311031678,,,,,,,,,
Low & middle income,LMY,83.32057764756881,44.545038287843646,9.0,58.55979597881751,8712.717767125534,,13676.330437952947,3.6212965420247656,75960686.271,5489617839335.0,5531115794697.0,1.7221489983897438,-5006814.0,28.922811736913527,64.92936782423514,20.51000822593913,22.741102655449765,12586.823377132134,47.83374618432658,52.1109289563226,,,,,,,,,
Lesotho,LSO,26.9,61.40564379231067,7.0,54.85,2538.263103060494,15.0,3618.6502773746656,10.279895643738286,30360.0,358575494.0,1641952436.0,2.02653187465999,-6659.0,36.5339187280939,59.496042798847,26.6666666666667,46.1,3993.2166049827374,31.2407460933407,33.756813159490065,,,,,,,,,
Late-demographic dividend,LTE,98.89796744541252,27.361993220336537,10.0,64.48130097024482,14474.950803783697,,19049.581275506032,2.0370876118869887,44525435.383,4895048783681.0,4124480554730.0,2.094373506091276,1044883.0,19.502033199653354,71.2741680939714,18.9151470040938,13.651090614884064,17791.88909543106,58.77883047983181,36.20284137188669,,,,,,,,,
Lithuania,LTU,100.0,21.865726675770183,10.0,51.165,24889.872622781782,68.4529,31346.789053082288,0.8338275508905895,62675.0,32495900961.0,34820423847.0,0.7665282727729941,-16769.0,14.6486373111053,66.993627044439,24.113475177305,26.3,27186.0031408994,67.0092086791992,10.84480593969586,Lithuania,5596.0,913.0,64.9,556.0,-0.24,936.0,0.54,294.0
Luxembourg,LUX,100.0,24.491335040653222,12.0,54.991,100925.01199224051,93.7765,201635.80660062068,2.2760250887949383,2574.46,18272564834.0,26652552162.0,0.358492375793951,10535.0,16.9137587224523,69.0605655434262,28.3333333333333,5.7,211368.40507533657,89.9413746679705,5.887044474073236,Luxembourg,7131.0,917.0,71.1,0.79,-63.0,301.0,601.0,185.0
Latvia,LVA,100.0,21.914806180698765,11.0,52.273,20473.52437069133,75.2344,23593.51836911716,1.900529691179316,62227.0,14330778904.0,17868762499.0,0.9728462488920552,-14386.0,14.5728039105618,66.4975087058683,23.0,39.6,26117.37174144436,67.847334482933,9.3640979317219,Latvia,5.07,834.0,65.2,631.0,-77.0,837.0,605.0,227.0
"Macao SAR, China",MAC,100.0,15.7305920097032,10.0,69.569,149859.18045511318,65.8,45048.32638491553,7.742643515731444,30.3,975656270.0,10140508111.0,,7150.0,12.5334241903454,79.6751694800607,,16.6,179689.45829161335,100.0,3.545657406822876,,,,,,,,,
St. Martin (French part),MAF,100.0,40.91968807781976,,,,,,,50.0,,,,-545.0,27.204457688042,66.48449296471,,,,100.0,,,,,,,,,,
Morocco,MAR,97.2,43.205172444568746,9.0,43.851,7542.0986328125,56.0,11739.183991294462,1.26026248256035,446300.0,21435385993.0,44741249064.0,3.8057829012064497,-67096.0,28.511937126229,65.991953076473,16.9620253164557,11.6,12975.53318005443,59.9083499302469,39.02759889204883,Morocco,5142.0,597.0,62.98,572.0,-208.0,771.0,707.0,239.0
Monaco,MCO,100.0,22.97865869113398,11.0,,,90.7,,0.7783547450784738,2.027,,,,926.0,12.7895167433069,55.6521003187858,20.8333333333333,,,100.0,,,,,,,,,,
Moldova,MDA,99.6,24.231884508792003,9.0,64.013,8232.523804736804,37.44,8993.52235579128,3.923851221823256,32880.0,2384102195.0,5486746325.0,0.281261545863777,-77571.0,17.4347394013179,71.9494974312337,19.8019801980198,23.8,8019.159708339986,39.4275512695312,57.37518199070493,Moldova,5756.0,803.0,62.14,658.0,-72.0,941.0,548.0,261.0
Madagascar,MDG,12.9,78.55494343654608,5.0,85.409,1473.4039807725528,3.0,1952.216295114501,5.452302454911802,581800.0,1567002394.0,2494524401.0,0.578559931839726,-2445.0,42.8208494978316,54.5107020051046,17.4863387978142,81.4,2277.9909565980365,28.6604637105393,85.9525757711906,Madagascar,3816.0,673.0,55.82,0.48,-18.0,868.0,0.6,241.0
Maldives,MDV,99.4,33.13931277826784,7.0,50.299,15264.090706958128,44.1,11565.669453427328,6.73490900673994,300.0,166504990.0,1733283818.0,,6963.0,23.8514211870158,71.972814791393,6.49350649350649,1.3,24545.05001194276,37.8257075155926,22.234476457728363,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,93.14796904164449,55.12739471939648,9.0,44.318683492657904,12956.12178635569,25.2,24767.79794450798,2.064645711010357,12646568.0,1368493380692.0,945001913706.0,4.971953885937875,-1003423.0,34.0825205677568,61.825015771684335,17.071935157041548,7.230356127978739,19708.478844075296,52.93942468963764,38.27699696956939,,,,,,,,,
Mexico,MEX,99.1,44.179495981154496,14.0,58.029,18170.264789912017,43.46,31598.746273259523,1.7038827864784878,1943950.0,379478756000.0,403450365120.0,0.48764287589738,-120058.0,28.6828647635981,64.9234762415024,36.8,9.2,22620.955639277865,76.7955768077952,26.61496353867329,Mexico,7443.0,759.0,65.52,739.0,-169.0,615.0,0.75,223.0
Marshall Islands,MHL,90.9,66.02013422818793,9.0,,3845.00357492163,14.0,,-0.6305647200160536,180.0,414671898.0,804456465.0,,-1825.0,38.8192813875022,58.7991555020619,3.03030303030303,12.4,,74.6790601806083,,,,,,,,,,
Middle income,MIC,87.88781672519107,41.85230415042911,9.0,58.38185211596051,9332.351305268468,,13881.558931507036,3.5869353889672624,62343946.993,5444706191306.0,5444798611167.0,1.718396877977265,-2495202.0,27.61283770731104,65.9768636872783,20.78938245926807,21.566682107577737,12976.2902484564,49.10573275355992,50.64270992142798,,,,,,,,,
North Macedonia,MKD,99.7,26.9467504444188,13.0,38.803,12802.122397478111,65.24,11264.939148166904,4.483293153779314,25220.0,4298771673.0,6619524410.0,1.16943718855289,-20297.0,18.5822389334817,68.9591860049273,34.1463414634146,21.2,16215.789562886295,58.578694432799,23.43285952138756,North Macedonia,5186.0,832.0,65.14,641.0,0.02,861.0,521.0,331.0
Mali,MLI,32.4,96.8859540839804,9.0,69.526,2059.2840764188104,3.5,7093.280201949291,-0.3175591050519841,1220190.0,1831247003.0,3557427473.0,1.16137913160626,-40951.0,47.8751994245005,49.4139790596757,,84.8,3561.3585743769468,24.7033626854883,81.6865392471941,Mali,3676.0,0.82,52.32,665.0,-53.0,755.0,717.0,193.0
Malta,MLT,100.0,21.244781180825825,11.0,50.773,31050.62886328509,68.9138,32973.296977164806,2.255150864839095,320.0,3351635345.0,5924041626.0,0.498340372182382,861.0,14.4818853898624,68.1661327685099,14.2857142857143,3.2,49725.70076627311,94.3906567856206,10.661491985336012,Malta,6.38,942.0,70.94,909.0,402.0,,629.0,0.37
