Country Name,Country Code,Access to electricity (% of population),"Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Afghanistan,AFG,0.5504279665183871,-0.34326455689787744,-1.1649927567041674,-0.8882339696514583,-1.3691151718392083,-0.7193663517597632,-0.31994216538600007,-0.06830380512651674,-0.37497071599815057,-0.5845805100949815,-0.5092237208037227,-1.682793704581211,0.4733193807688337,-0.4572191635685747,-1.6026185035905365,1.7764757537926439,-2.734506734396165,-0.7350555244469198,0.7523449651821145,-0.5716013448989612,0.2577242442498354,0.4256191001975294,-0.3973639489100984,0.7979040897062027
Angola,AGO,-1.481587265573574,0.1000062094899333,0.5969741639171158,-0.6089342475316815,-0.9403901002631314,0.436804617752585,0.6178022898983976,0.2336911223262967,-0.26462842061740616,0.6231775053202403,0.32385377864382475,-1.6551531268831727,1.2400345373885868,0.5254723695350796,0.19830284869612233,1.0859313011283371,-0.5706132004844193,-0.004895413217523997,-0.8987554371209742,-0.9749057181417312,-0.41164130223317824,0.7259340125844012,0.02158732951289277,0.9366580183249704
Albania,ALB,0.630399943452239,-0.34326455689787744,-0.6566031448301202,-0.3871837555065284,0.33875683460319644,-0.47049278796635874,-0.2657485851687578,-0.3857218254140694,-0.3695064727345197,-0.4847756585546257,-0.03456803230090802,0.7451139483350276,0.06470321105240447,0.21904167641673566,-0.19810291637361732,0.7299027090430885,-0.20919506496505078,-0.4128058863466275,1.2551118197810631,-2.530991823988096,-0.17663781170956075,0.8468365221157889,-0.0968108043184318,0.579269033420754
United Arab Emirates,ARE,0.6340350333128685,0.9865477422655549,1.7656791205159432,2.5201879097341315,1.4281402131981458,1.37398674126462,-0.45086120086117043,-0.36356255962186507,0.2795296330653342,-0.2700099652317319,0.692009968265576,2.6766194082525634,0.03463659572752161,-1.1651797304281966,1.116480483115212,-1.3741527404677087,1.0907847594506486,0.44788618503516586,-0.8983369858943075,1.0266147963535932,0.7955058373424212,-1.3450530531057412,0.6864489058295479,-0.06822709480922877
Argentina,ARG,0.630399943452239,1.8730892750411763,-0.16932605836612435,0.011604300597126221,0.7382794033530665,-0.02068589524749702,1.4407767121566768,0.9906164877028801,-0.14787546902854015,-0.6848734175784577,0.017128547675292684,0.10422281986624028,1.154120806014561,-0.8376158860603119,1.4379663848337512,-0.5997872734299148,0.8644089624403285,0.5865759026985828,-0.8982932670373859,0.6476950069955932,-1.3900937140723184,0.651828456412891,0.6545720571607347,0.4951786271571199
Armenia,ARM,0.626764853591609,0.9865477422655549,-0.461861210447802,-0.4679463429215565,0.5055379157261524,-0.45658461301275605,-0.2197015919594644,-0.38517825791297683,-0.37027981961395146,1.5457144744876556,-0.053561076036155494,0.7539382541520706,-0.9598568714686706,-0.7037725948132192,0.21164357576048307,0.2653426602924395,-0.3134175853707922,-0.1231891229906686,1.1692354936849694,-0.24145340961674336,-1.2522009978947322,0.9248397483969479,-0.329056416048356,1.5463087054525464
Australia,AUS,0.6340350333128685,0.543276975877744,0.42140240260712486,1.3865866897594439,1.2854661320015173,2.2623100047996996,-0.25799112462694546,3.507958866384311,0.36246123995896384,0.1855627486727158,0.9026410482386541,0.3783900528748047,0.5537868203371056,-0.8305715023104647,1.2303876379065832,-1.007689083356497,-2.7328089159185875,0.8272433539380416,1.3066376154387191,0.9253194071192764,1.5745996837457825,-1.1110444575413057,0.6727873992571993,-0.1439084604464995
Austria,AUT,0.6340350333128685,0.1000062094899333,0.06443182297396928,1.6356109827180485,1.2075822487118402,1.2887036910920076,-0.15685359453291478,-0.35772047900264564,0.23322941157646737,-0.7362157315562872,0.23283627298321266,0.5495525888873627,0.7166394384246484,0.04997646642040817,0.3537954966747658,-1.0294888745473663,1.2123776999240135,0.7619776044493748,1.3019534521971141,0.8015139313884447,0.4783525901339732,-0.6235242932840611,0.5680491822025276,-0.47186104487467256
Azerbaijan,AZE,0.6340350333128685,-0.34326455689787744,0.4363500705974415,-0.26851531320258437,0.9923868617601662,-0.003605817678082619,0.36398522743756623,-0.3576442779510906,-0.32329617195148724,1.2725444879433931,0.015197292387073128,1.010182947883515,-0.4452265848575506,-1.1017802766795737,-0.18976141387929948,0.6973611077931294,0.23515148708738437,0.15419031233616529,1.0739908411056653,0.1412180608240091,-1.47282934377887,-0.29981090421725065,-0.36093326471716913,-0.522315288632853
Burundi,BDI,-2.6920721891632393,0.1000062094899333,1.9078086415764126,-0.9611007654561926,-1.6783594857629358,-0.7146025728267684,0.02701000419516336,-0.3865955974719005,-0.3769340197281407,0.28994523751909435,-0.38939714039329126,-1.9497988480430464,1.201767936066018,1.9871819976283285,-2.013352772161461,1.8717287923916168,-0.6602655295564709,-1.2938953459627547,-0.898775113325177,-0.9317610974511953,-0.2042166085459498,-0.026799564482835322,0.08533847272786983,-0.01777314051938999
