Country Name,Country Code,Access to electricity (% of population),"Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Afghanistan,AFG,0.5323931091100496,-0.36634656478904065,-1.2165215163443166,-0.8866663631268374,-1.4302200855319112,-0.7163787016035548,-0.13154027884402303,-0.06828800434860914,-0.38322918349574053,-0.6121222759254623,-0.27239519575850857,-1.6435195669802733,0.44317411424949255,-0.48087517996194634,-1.6176153857858018,1.7490400562749249,-1.1481525745196692,-0.7112513803073938,-0.11227427005019516,-1.1732477873758749,-0.8004561101746126,1.1066862487998061,-0.6171248457007023,0.8798803239366535
Angola,AGO,-1.4983018022700691,0.06280226824954989,0.5688558156683522,-0.6156914190031323,-0.9835381692674235,0.351400286185532,0.12562205218327704,0.233709292484807,-0.2579321177429124,0.5508155132665926,0.2887023368074066,-1.6749842015006893,0.6827200404968647,0.6881556680993477,0.22083373877449072,1.0971362770056634,-0.5264635443008557,0.14356208398658066,-0.11242638071229663,-1.2204916312007716,-0.34343350417795876,0.7958035917304151,0.09107727135680685,0.8241783301711199
Albania,ALB,0.6139173573771347,-0.36634656478904065,-0.5256651268279314,-0.3699332117675054,0.31719957089476475,-0.4733069930313334,-0.12766141385569443,-0.3857085150226943,-0.37716897810988215,-0.49013672435254646,-0.059608144466439424,0.75438803146034,0.45594716477936537,0.1355229035612814,-0.19503615209417313,0.6220919039956855,-2.520289839677873,-0.20251518402380705,-0.11008955944858995,-2.9243604848844638,-0.19030597381490058,0.8180094112417633,-0.11510870590508122,0.5628244398145206
United Arab Emirates,ARE,0.6176230050256384,0.9210999343267309,1.7382520758782565,2.3599491314663075,1.4757102154630102,1.2404502577440577,-0.07842658624865521,-0.36354907537414416,0.29935248758448135,-0.2976482340393499,0.12484991505262302,2.737749752816308,-0.011771891387980557,-1.1645811001917334,1.1161577787884438,-1.3747723809652719,1.111926906468025,0.48272132525612604,-0.1105527734052594,1.0246297332507408,1.4598728040670477,-1.16941976405453,0.7365258169624902,-0.516879381790581
Argentina,ARG,0.6176230050256384,1.779397600403912,-0.20757236552074343,0.11911498116500938,0.7422585089567212,-0.0025802925263942508,0.15330127044368275,0.9906405965183525,-0.17217126195520327,-0.6846568613757905,0.014963207384140451,0.11573604164397482,1.353045660577375,-0.8032442926091518,1.4354754725160037,-0.5790007672540207,0.5955733581500687,0.7284374472706475,-0.11037301873550708,0.4905660366498809,0.02331590915376677,0.6884749328503338,0.6379155037883503,0.20292316594615334
Armenia,ARM,0.6065060620801269,0.9210999343267309,-0.48924617977674795,-0.42173535570565684,0.40099352493065266,-0.45060188516744715,-0.134593696953099,-0.38516494325690004,-0.37806681755577637,1.549288199309758,-0.056897074242343616,0.7097864542637026,-0.3963408931255727,-0.7253089027383987,0.20381678991871008,0.20499976783139004,-0.30856170495467256,0.005132243030718132,-0.11043524150580596,-0.4050177007269457,-1.0292624113095046,0.7772985751758855,-0.09269727109277671,1.4454394685869447
Australia,AUS,0.6176230050256384,0.4919511012881404,0.4461010430902376,1.3222596745173263,1.1800103603512493,2.210104587108106,-0.11654465024012346,3.508002725671265,0.4447988437478707,0.176587530013607,0.9553473606221005,0.36203810872491604,0.5266247110446517,-0.820956881216141,1.227671976354651,-1.0208171163603363,1.2244919800013394,-2.407211740775228,-0.10985449564968305,0.8151124368919419,2.201759901686243,-0.9029486588157998,0.6961852343003421,-0.37120505665338477
Austria,AUT,0.6176230050256384,1.3502487673653214,0.08046839752043325,1.5757445423951293,1.229702830171841,1.3576794295448944,-0.14877770044241256,-0.3577069489193453,0.23831787353967576,-0.748813839926628,0.16742612607542032,0.5408467535015377,1.0294780729976742,0.032789889640743496,0.3496431663942013,-1.0437463213291862,1.2435970612891039,0.7249766568197388,-0.1098683229319717,-2.9237853393650473,0.9190579104754848,-0.5069432534477154,0.5661989123889759,-2.2977051612030586
Azerbaijan,AZE,0.6176230050256384,-0.36634656478904065,0.4620608613784021,-0.3142289176139546,0.9103931556940045,-0.05101895286608704,0.0352725111326063,-0.3576348113579034,-0.32933243147627356,1.4797623533302553,-0.04615807762650779,0.9822956125802382,-0.5094249671500325,-1.1043582989279699,-0.17434892363052884,0.7098393138026814,0.1375677607920416,0.31314259316159715,-0.11087771453904245,0.07563962621382822,-1.5562102563474378,-0.00731026536648737,-0.2719887495912128,-0.6025701612830494
Burundi,BDI,-2.743399412167368,0.06280226824954989,1.9312130703942003,-0.9604613442368639,-1.8175558424014993,-0.7173133141090766,-0.0003779925496839768,-0.38658229393593385,-0.38576610711669895,0.17481250924148087,-0.2605807954199385,-2.0211594095652052,1.198628332754175,1.9528344946383842,-1.9926682143152714,1.8725041448633635,-0.6090795313624944,-0.9500481080455243,-0.11251348137263106,-1.1732477632481784,-0.13483787642488584,0.08151175895452456,0.1538288435142381,-0.14841056784474616
