Country Name,Country Code,Access to electricity (% of population),"Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Afghanistan,AFG,-1.1751411592099885,-0.15697444023333906,-1.06404023139623,-0.7521753021633935,-1.1097758238829079,-0.7434613837752141,0.8741072852750652,-0.06176098549020517,-0.42091570480494794,0.05286491794001255,1.8827323975070902,-1.9029287914880961,0.79809281611493,-0.7148811519544176,-1.5846461524021402,1.916361126303184,-0.7218748164855597,-0.8422607796656496,-0.11235468872680894,-0.6022006964859625,1.040436418277849,0.22767178612403172,-2.5430203564618883,0.39124444948502657
Angola,AGO,-1.4583009307832497,-1.5611821601388425,0.6913351296279027,-0.48846963147654604,-1.1205286211940912,0.4373685738308801,2.3417376553279934,0.24038970181412356,-0.1607179159531324,1.2011307111475071,0.6303678251278096,-1.5607060396163488,1.7677443587267343,0.5977881965343593,0.11755963959782562,1.3677995323321663,0.30341136701763566,-0.050493624888533685,-0.1123795773881523,-0.27621275927397426,0.3510163719511291,0.8539940881043533,0.4220749026063538,1.2061564405589502
Albania,ALB,0.685152688916668,-0.6250436802018402,-0.34617749682213705,-0.3875021169751659,0.3956157996827714,-0.5179431644694302,-0.8012187245910352,-0.3793427203941763,-0.4147134035511252,-0.18176467691551576,-0.09175270124390131,0.6053934261069153,-0.31283342076563386,0.06399170955298955,-0.22050451929157197,0.8008071966915791,0.4656365002070997,0.09061339279451669,-0.1100759935104823,-0.6355403718826431,-1.257630402811217,0.7356887643969592,-0.027235877514111422,0.30455168447716235
United Arab Emirates,ARE,0.6950303553668981,-1.5611821601388425,1.5659085282627685,3.2497600450696984,1.5067381885050584,1.5366015522501888,0.3917606669131002,-0.35717202552275334,0.44647768475496447,2.970908446267318,1.0534766729170488,2.520831655368016,-0.14746957991002543,-1.1345324781976327,1.1349786323891065,-1.3961748867739157,1.1962331432042543,0.568809397164854,-0.11045208883744885,0.8536317958357578,0.42554826885131497,-1.1363188175525478,0.5777766580936436,-0.05088865205508095
Argentina,ARG,0.6621048005327979,1.7153025196406657,0.022553477438502972,0.038046044496073766,0.5389864304985503,0.05706283736570499,1.6736330204107246,0.9977054664054011,-0.1045188399696049,-0.7933815765311746,-0.005973031038734282,0.07428101645119344,1.6910932172137514,-0.842455155132355,1.4724296962172994,-0.7174340538871548,0.9960776731179731,0.600166512205532,-0.11027786820804523,0.5832099842849039,-1.08372264337745,0.3111814263880746,0.87583430431217,0.0878197719575018
Armenia,ARM,0.678567577949848,0.7791640397036633,-0.4886039880061453,-0.4845246008078797,-0.14202406587639976,-0.5102614521823065,-0.5103406290015929,-0.3787988725374037,-0.4172255439275744,1.6800990692251385,-0.08521869336097475,0.9021009391743663,-0.9904464724548677,-0.8693128400119208,0.2732450655770978,0.35498914291061123,-2.955528166538218,-0.12104713373005888,-0.11046868127834443,-0.7170373561856402,-1.3880612223865425,0.728729627708289,-0.7167722232435382,2.0557455376360196
Australia,AUS,0.6950303553668981,0.7791640397036633,0.5114542084007527,1.0871190587470236,1.560061310371217,1.9177337824606584,-0.29473635199861015,3.511405839240298,0.6365651531968229,-3.6029335595365994e-05,0.9676333279723929,0.5190476257289354,0.5161906347238139,-0.8592412081820836,1.2584223937052001,-1.0167496421698108,1.3637101691948161,0.905898383852141,-0.10974414469257067,1.0610786649706594,2.295056682764312,-0.9866975660489251,0.6756463329713688,-0.23294345857159582
Austria,AUT,0.6950303553668981,0.31109479973516213,0.09181510638746132,1.1790067576010979,1.5332617552059773,1.3214887069201027,-0.7871462363549492,-0.35132693173501,0.2773388085759373,-0.7680477293122088,0.1556824383526511,0.5740696965217243,0.8127250501072868,-0.07701113606473059,0.39983544521440034,-1.0140680283709453,1.4016405060916333,0.8157466781101922,-0.10978286038799369,1.0388522147062056,0.8168407275772912,0.13024387248264838,0.44431801053310943,-0.666407283610917
Azerbaijan,AZE,0.6917377998834882,-0.15697444023333906,0.15343636379768522,-0.15769697431695515,0.5031437727946056,0.15134706626257635,1.7752280656272879,-0.35125679060955706,-0.31751874965760074,2.333513491837282,0.007756222406425496,1.1906885005750707,-0.28637520622873536,-1.0203873174594782,-0.21079840392714227,0.7388925014221945,-2.9552830782075,-0.04265434612836422,-0.11089178852118177,-0.45031995301219524,-0.6489532447930322,0.4503641601614794,-0.2229752272695616,0.31322096097794877
Burundi,BDI,-2.393386688071693,-0.15697444023333906,1.7673818038385147,-0.8029449937106027,-1.2492037623512529,-0.7477626040628967,-0.050331457072009374,-0.3802169431172127,-0.42196127482108453,-0.3157303359355126,-0.09607768547225524,-1.5288231171234672,1.0541743303073878,1.9541012829524305,-2.0886878428724804,1.8390443715325822,-0.7954013157009283,-1.2303050782940381,-0.11233809628591335,-2.437772091575875,-0.34461466578393957,0.03977509552993525,-0.0005441480020045797,-1.9218052136897987
