Country Name,Country Code,Access to electricity (% of population),"Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Afghanistan,AFG,-1.3727621064956186,-1.6291220895274738,-1.1202120141368426,-0.74708509391072,-0.816390777762691,-0.7148706700600171,-0.15024309184196724,-0.06178939715224479,-0.4176573767246272,0.04237317878350048,0.24635763505944003,-2.0261123382605835,1.117455065452658,-0.08617236349713707,-1.6136993091949656,2.011381408236257,-1.0418265234035464,-1.1423397194322091,-0.0799399479739142,-0.9102253805068363,0.48557424946731736,0.6089213270406842,-0.8939411888062956,0.9994758442310551
Angola,AGO,-1.4672301051522862,-2.702118164557617,0.7031268781405225,-0.49284611406900686,-0.8414813324610992,0.18644714465125395,0.459039568219818,0.24029603339844116,-0.23421571982398254,1.5735326474225335,0.40739781730813157,-1.4363944790612297,-0.12171053489570749,0.8969697523772936,0.019330104122208557,1.4853263003141715,-0.7229072897669896,-0.12691780877203568,-0.0799952025101901,-1.1114304683262115,-0.39047213143642157,0.704297698818639,-0.09675699664594742,1.2475718179699502
Albania,ALB,0.7023849306625112,-0.5561260144973306,-0.8030770354289316,-0.47431744178207147,-0.50631835364547,-0.47616789309466545,-0.4363581481992052,-0.3793025425943783,-0.4163121197438921,-0.227257757618715,-0.2081059652241907,0.4416018519089555,-0.9126857339994514,-0.09577961544379265,-0.41680493096576543,0.5878471476625367,-0.02307668512785432,-0.290480467854975,-0.07689044617270631,-0.16445482515873674,-0.2472482022621853,0.7333280871176149,-0.27390798527331506,0.14293648201153075
United Arab Emirates,ARE,0.7212785303938446,-1.6291220895274738,1.546101775624421,4.741307774752781,1.2455410227069437,2.184845488092251,0.15155068681162093,-0.35713663602109297,0.2111760220963313,1.1339332255245895,1.703443301200847,2.5783583476807426,-1.1284062428459265,-1.1045410698426383,1.1587471288153333,-1.4294294950640063,1.0548752316389067,0.6227214680785824,-0.07765327920597224,0.9990317878159842,-0.31858455464634133,-2.061650790618585,0.49965183287881587,0.19019589942587234
Argentina,ARG,0.626810531737177,2.1263641730780276,-0.06553641189489454,-0.03454145363630146,-0.0386100315042556,0.05746273658921835,0.26428001331893036,0.9974482373216275,-0.1529912677192748,-0.8671641954212043,-0.08538735820470868,0.11884353322803748,1.8936394329657242,-0.8131210941274163,1.5025690559738187,-0.6890046409071864,0.7939108849137358,0.7817360517802917,-0.07747638968973797,0.2773198319902902,-0.04724567662503819,0.6296562348657913,0.8185250583378372,0.8163522793344477
Armenia,ARM,0.6929381307968441,0.5168700605328127,-0.17055460741559353,-0.4899931297479717,-0.670726122622292,-0.48359786252001474,-0.31384821354307096,-0.37875881219471264,-0.4149450312454441,0.9054314258975658,-0.12723613907827616,0.8109083481473459,-1.0938250925728275,-0.8611573538606947,0.3559385546683711,0.3009861083364149,-0.4607015563493187,-0.38134204615221057,-0.07784122431697117,-2.9265563704533726,-1.5507639720470965,-2.8999369465533564,-0.923467562225335,2.4821645353176387
Australia,AUS,0.7212785303938446,1.0533680980478843,0.44873652655036655,1.0064422158604223,1.8241214776050152,1.873435407840152,-0.2825654597110755,3.5106057157238646,0.2841445187590511,-0.022068599134360017,0.8192065401440912,0.6928819276596485,0.8514286494561742,-0.8899791097006616,1.3003854934105372,-1.0107509991031307,1.3710066355153492,0.8021802230751567,-0.07660300293385622,1.0952618678522519,1.672357232026092,-1.21154483489244,0.6827074039151472,-0.5245641719511135
Austria,AUT,0.7212785303938446,-0.019627976982258974,-0.0755222941948023,1.1361509887871948,1.7249362567653457,1.3512417652392792,-0.47692443191092215,-0.35129280462281737,0.3800327904505045,-0.86456484673863,0.11036189240406159,0.7117494826821693,1.6138768741660046,-0.2559004812213872,0.4680289350954077,-1.0138942246069818,1.2953839407347887,0.7726495041401941,-0.0767983132108399,1.1871142975160136,1.886368087018168,-2.901429813316337,0.806714938876392,-1.0030455037961297
Azerbaijan,AZE,0.7055338639510667,-0.019627976982258974,0.3458819388613146,-0.3173191098367333,-0.40786834325527466,-0.053476690107985524,0.11143986876075127,-0.35123334999033057,-0.38332592024092094,1.2913659681389575,0.07249667872738688,0.9168362559043922,-0.4951621684901398,-1.0148733850071854,-0.16890299731966363,0.6911907903836761,-0.1885795890990811,0.40010105089618936,-0.07844191163251675,0.4479062942763633,-1.5831897461892215,0.3062017695533393,-0.8289866065337731,0.20201017074490205
Burundi,BDI,-2.3426335593707384,-0.019627976982258974,1.5500129128585514,-0.7752366849446262,-0.8762956342660507,-0.711925625634119,-0.4261620205312622,-0.3801765765078595,-0.42043196012712813,1.3684953196008425,0.06572802654166006,-1.4367426846485154,1.4395209443830235,1.9441602145627617,-2.086328802758622,1.7877840486782237,-0.8220871247475844,-1.5625942508648347,-0.08011131047191979,-1.0611296431597628,-0.19536658672710247,-0.0960451800989237,-0.014089644296401792,-0.09334640867957143
Belgium,BEL,0.7212785303938446,1.589866135562956,-0.6344820559321521,1.0251996863073243,1.6580647543317335,1.2152569364958383,-0.4629769065469868,-0.377812111508192,1.7124191228240782,-0.6472587752844612,0.22887514904224138,0.46875731126500375,1.8581243574063933,-1.0148733850071854,1.216416948891682,-0.9968463137326387,1.1676945826807732,0.7113269753130245,-0.07672090626839585,0.8153246324603598,-0.04588379399813157,-0.4734079442237092,0.6266125504449896,-0.4891223767782429
Benin,BEN,-1.5491023706547313,-1.6291220895274738,1.232877934150641,-0.7004136405203532,-0.839917098874107,-0.7421283093984978,-0.47377512066702854,-0.3359260688416127,-0.4193883698583767,-0.967730905890298,-0.06417294360369719,-1.3818682546095307,-0.9040222597485889,0.7272416346530431,-0.6957135858920968,1.6824601171306415,-3.1172504205527947,-1.458097941503785,-0.0800302320803704,-2.926293929742163,-0.11754475496516548,-2.90018575768052,-0.521923500536197,0.5918811242728829
Burkina Faso,BFA,-2.0623784966892917,0.5168700605328127,1.7831832645614034,-0.7407411472343827,-0.8773240610246319,-0.7368861672967021,-0.6484956869760725,-0.2541937347460783,-0.41864006117930835,-0.6027680136993335,-0.017611270061428905,-1.468098421285875,-0.45274110552798785,1.6079063964298133,-1.5052680840132018,1.5525264839565287,-0.7631970461400157,0.13659116933335683,-0.08049456706048538,-0.35691188676562274,-0.04601349720763743,0.4057262204187091,0.405170877187254,0.08386745755460483
Bangladesh,BGD,-0.8374434474411694,-2.1656201270425455,-0.03066903953104942,-0.6913423688387256,-0.8621449201360304,-0.7341638731002418,-0.23413345065527458,-0.3270790162638755,-0.3668079465892275,-0.7016703092878582,-4.656492331088036,-0.2302772776884788,-0.11441563846128978,0.4486313282000288,-1.354540718880214,0.9374861137299293,-0.44210552214087423,-0.42677478435269894,-0.07871093110512305,-0.25193560228188544,0.3104754637108863,0.35596399498602416,-0.8880372038409993,0.7336523801012396
Bulgaria,BGR,0.4441724010009533,-0.019627976982258974,-0.7486539768944334,-0.2462459395227296,0.21608108474187543,-0.5560736678281094,-0.1783336027286569,-0.3380247665524717,-0.33594493682394055,0.19466970522530297,-0.06438193160439071,0.9255728967427999,0.5913655915690277,-0.7875017556030012,0.6237171481983701,-1.1237735299001415,-0.1120198316978042,0.5954595359659108,-0.07745243003052067,-0.07478770705387926,-1.0060091873920973,1.0008043706088945,-0.38905980009040875,-0.41823580595997195
Bahrain,BHR,0.7212785303938446,-0.019627976982258974,0.8059814658295752,1.6877004164933525,0.26377264509561643,0.6927050249771705,-0.04614586448155514,-0.3928500682533372,-0.40645417520557364,1.032942783103266,0.19919458788252306,1.7584692529699733,-1.3800801698334813,-1.1077434871581902,1.6097952563225029,-1.3588046132226628,0.5608387460177812,0.5068686050549216,-0.07746165362107546,0.9006144629504553,0.17752944499076032,-0.7263654187356904,0.4169814904029774,0.6214169138676063
Bosnia and Herzegovina,BIH,0.7023849306625112,-0.019627976982258974,-1.7355920108686722,-0.46862509258286245,0.13476573452348645,-0.5979666833879963,-0.1121971453605714,-0.36720835239620797,-0.4003433241576327,-0.37603081935101385,-0.16434643691571102,1.007964141137639,-0.19361737117786448,-0.5281059530432979,-0.5320044279038563,-0.570778858892663,0.05471995327542236,0.03664008650777148,-0.07725898973652152,-1.2295294821238036,0.33641623707959545,0.9344513219764835,-0.5455423713419758,0.4855496862139565
Belarus,BLR,0.47251280059795325,-0.019627976982258974,-0.01993421605864793,-0.23441153967848796,-0.23397185481812435,-0.5973145033980611,0.07464890766120508,-0.2901185612271645,-0.3053998909249462,-0.11098523485536231,-0.03503404522128655,1.0579280424992776,1.296815235397784,-0.8771694404384541,0.717119575650083,-1.0348848273893498,0.3878974713626979,0.690870575379315,-0.07853772678714366,0.16359552379957476,-1.6610116041303218,0.032509529673572145,-0.43925266430608034,0.119310271511694
Belize,BLZ,0.437874534423842,-0.5561260144973306,-0.0917493529321528,-0.2907492358407606,0.08838011291080113,-0.3089208293901712,-0.40228295959250737,-0.3816349935611683,-0.4191023750520167,-0.881636519525554,0.010277965378059261,-0.5467766615686047,-0.960623624854223,-0.0605530249727218,-0.4461782182125816,-0.3648860107994269,0.7260354939177496,0.22064230848836272,-0.07769199671749463,0.5244611132048376,-0.01702484455249529,0.3124216184549035,0.7328932799233612,0.08977520564381851
Bolivia,BOL,-0.028167592282384288,-0.5561260144973306,0.9142450730977432,-0.5330206776286577,-0.6472159191092623,-0.6522407893241977,0.2593768797216497,0.15726281161772543,-0.39675467761922056,-0.310611845484666,-0.05978846065037193,-0.523376939812859,0.07188479355625524,-0.3487705833723921,0.36425145194479974,1.1191843647749309,0.21185501418942346,0.30923557449521266,-0.07838294846043867,-2.9254628674900003,-0.3445251739600414,0.38913881194114747,0.5823226691089325,2.045036496513539
Brazil,BRA,0.6457041314685104,-0.5561260144973306,0.39847425230749645,-0.19515739260599044,0.26106158239266547,-0.4160981295324931,-0.17720563719582993,3.8540400646117408,0.37098372540788854,-0.2984152031780725,-0.3861808020600234,0.6967536926479826,-0.7486876863383881,0.3877853992045429,1.190193238379557,-0.37797876474125924,0.8323400134955962,0.5454802593261595,-0.07771224224149108,0.504766822188299,-0.44180309230224885,0.11959194517818517,0.5232625603466626,0.4737386281653703
Bhutan,BTN,-0.5477415848940556,-0.019627976982258974,0.9154933083852317,-0.552955346223781,-0.7167426925591031,-0.2843892958336128,-0.18982581370624355,-0.37385659989043746,-0.4182745579600602,-0.24114588511989074,-0.005093315326010987,0.05845944064276587,-1.3633019080343107,1.8256707738873417,-1.1050995798562344,1.1872519419604548,0.030853221122209337,0.24108407226991743,-0.07810285958575316,-2.925200422334197,1.7436958883482656,-0.27436063147724865,0.6709030801145608,0.6273243384026916
Botswana,BWA,-1.1775282426051723,-0.019627976982258974,-0.591792409100045,-0.15296927665874718,-0.726181406137258,0.8836189400105964,-0.27985737251705706,-0.10523701320029372,-0.3942461842280163,0.7469461470607551,0.01859056973217494,-0.1323136784838719,-0.5132033102096827,-0.08937478081268889,0.14133941336796849,-0.5712996736335005,-0.18176104322265146,0.5318559916776057,-0.0806051230081318,0.6753549106577942,-1.3302687078806454,0.09471231146442831,0.19849378661196235,-0.3887033952065841
Central African Republic,CAF,-2.182037961654404,0.5168700605328127,1.0089445235752044,-0.7667423082242615,-0.8906127729312048,-0.3746176222800799,-0.39521334161287786,-0.07665305527394574,-0.42023265775155655,-0.24114588511989074,-0.17569149981050206,-1.3503000313734062,-0.5771204980160424,1.8000514353629267,-0.8135108992305203,1.4987308150430099,-0.9646524932365317,-1.7216064790371919,-0.08171068214914623,-0.19945032171904173,0.19374245997273865,0.5550166723701526,-0.3447695725379142,0.21382276374183337
