Country Name,Country Code,Access to electricity (% of population),"Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect,cluster
Afghanistan,AFG,-1.0835450265231896,-0.051948051948052,-1.1471010331749492,-0.7884365432376427,-0.9688577603216796,-0.7367062734063606,-1.0265157094723645,-0.0617524280408255,-0.4278214526180235,0.3539355193433949,0.9895982877928275,-1.9820094496021523,0.9582865516897402,-0.4182965389455713,-1.6050032799410254,2.003267949101988,-0.7473869752267452,-1.1231617214214349,-0.1124362835350893,0.2967362461066849,1.0526207282712283,0.676372128030457,-1.047380361358819,0.2117192827776885,1
Angola,AGO,-1.2059678138336,-1.6493506493506496,0.6852262117099225,-0.4880559725542616,-0.9665773505110904,0.4728810085128063,1.0168516942721306,0.2403971475064695,-0.1499332960844601,1.2878971128296297,0.4613844357473545,-1.4784553447675877,1.879425447686308,0.6886351089137923,0.062032429007845,1.4581734223143974,-0.664603666506282,0.0515071038122687,-0.1122083278113954,-1.01358052830953,-0.381868188531887,0.6266122141090222,-0.0482440087170158,1.3365252239894498,1
Albania,ALB,0.7245453706767152,-0.5844155844155845,-0.8743265808910915,-0.4573133986040799,-0.1319473598354616,-0.4629788563111616,-0.8611760554986273,-0.3793329944095512,-0.4242340457264389,0.0892899097982701,-0.2298307459214695,0.4744775502627019,-1.0155825111600298,0.05425322885404,-0.3473771480153712,0.7484761520455764,-0.0064214084199077,-0.0958479920226247,-0.1098804489457923,-0.0757830991090324,-0.2385712175175112,0.6556404418603398,-0.2156984901858221,0.3490219777501159,1
United Arab Emirates,ARE,0.7245453706767152,-1.6493506493506496,1.5362892359291045,3.89637455259452,1.3556399732721938,1.7573883607124552,0.911444003424395,-0.3571623811147289,0.3694142940766947,1.3595170930810547,2.397097327224883,2.5401792841875137,0.4599980540709147,-1.1012280526833658,1.1469875853501372,-1.4005639220138038,1.0073810602797566,0.5242371650449134,-0.1103777955279497,1.1868836613095757,0.5595019109060961,-1.5753952828341546,0.6327194555738782,0.2328445310482459,2
Argentina,ARG,0.6460692249649138,2.077922077922078,-0.0792323967733485,0.0121462755645822,0.029680486173062,0.0785135633775695,1.458250442109725,0.9977101255704832,-0.1241585370693616,-0.833002737831062,-0.0554029342799225,0.0933078288132835,2.1414735818922237,-0.8552432420479517,1.4890318167760594,-0.7058538877956044,0.5567376470220016,0.6818141419869873,-0.1102866145301356,0.1234717448071358,-0.9133657765254334,0.605874773761476,-3.3541980494248955,0.845413606215786,2
Armenia,ARM,0.6994330040489388,0.4805194805194805,-0.5492023262867897,-0.4623600901062283,-0.8027679124504364,-0.4344715783998139,-0.5674916858125145,-0.3787891485538552,-0.4255382522402741,1.1539120734928707,-0.1342117836161576,0.8808347500426068,-0.8950841869977295,-0.8973195912355882,0.3200873923369179,0.2725605253892071,-0.2063822146336129,-0.0671894475906572,-0.1105270016810751,-0.8121565622104292,-1.438926525332462,0.651490708876699,-0.6454957467131611,1.5530389340549948,2
Australia,AUS,0.7245453706767152,1.012987012987013,0.51757218241358,1.033487766448214,1.685159190902326,1.930348336242024,-0.7351310691731827,3.5114012492982707,0.3889493841461104,-0.0530952121629731,1.2643648946566572,0.6184721211333353,0.8603493702188485,-0.884373022254777,1.2831363191015657,-1.0623126682471915,1.3105298403915275,0.9069245104392848,-0.1097367634607451,1.1543955275394528,1.9220669053100168,-1.1938812116936872,0.7108648277159345,-0.2107435995143764,2
Austria,AUT,0.7245453706767152,-0.051948051948052,0.0437307241111672,1.2057653093446468,1.7307673871141092,1.5678626761180858,-1.0456745229403686,-0.3513173088338839,0.3816688018234535,-0.7472237930476231,0.1182008522160814,0.6130074906483337,0.9233554789896672,-0.1431819481033318,0.4384349288238391,-0.9952394796928008,1.2679723538362488,0.8578095209587836,-0.1097837356626528,0.99412586383737,1.8247408407161223,-0.4349979275040677,0.6383023278493574,-0.6860143420929495,2
Azerbaijan,AZE,0.7151282331912991,-0.051948051948052,0.0526520730596675,-0.1917234518734956,-0.3896336684320355,0.3081765058529601,2.024163958863164,-0.3512629242483143,-0.2165601144135078,1.0751484175470984,0.0707827830075584,1.0253537090198983,-0.6082564334067354,-1.0041287853272811,-0.183693724575898,0.658899054915504,-0.1101906354333253,-0.1695123423417015,-0.1109663299224474,-0.2100624201944961,-0.2385717286744338,-0.0161607050824744,-0.2268659397906007,-0.1156894509986618,2
Burundi,BDI,-2.263826258028683,-0.051948051948052,1.6810507471689178,-0.8248277808978005,-1.00800479540346,-0.7436073390275638,1.5748493001041233,-0.3802072139159037,-0.4299947806441553,0.6447440439707679,0.3650146949761035,-1.4373767729818092,1.229486854938295,1.970345438014108,-2.095297391047706,1.8084383431854845,-0.8412466373555108,-1.7780282478281186,-0.1125523325045084,-2.812235332961774,-0.1542224726930589,-2.977630150826599,-1.0417986305998517,0.1589114224911804,1
