Country Name,Country Code,Access to electricity (% of population),"Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect,cluster
Afghanistan,AFG,0.4866754479905946,-0.3766842077367754,-1.6320395246815345,-0.8920055404847241,-2.1487117964987448,-0.651006271022673,-0.1922887091878543,-0.0680260240455236,-0.3698443562956376,0.0373438229508999,-3.5929504753629664,-1.567234581533268,0.0917742807537983,-0.4951025504401829,-1.6832536646614724,1.721628189871643,-1.7349339765415357,-0.9592876839373514,-0.112152996454834,-1.6208348199706322,-0.7489669226819499,1.1035565729699277,-1.7581166607365273,2.85200189970041,1
Angola,AGO,-1.50006461375518,0.046440518762068,0.7449345213222434,-0.6309144146825527,-1.224897878985521,0.0704814592203146,0.1319868262151123,0.2346521178305746,-0.272818095009575,-0.3188147963662837,0.1834158971791897,-1.793894794201948,0.2989435704458888,0.7084907458675671,0.3126619140359653,1.1494566966808366,-0.8304214885211462,0.1221840083556186,-0.1124848572831484,-1.5155597442554785,-0.5451131259008356,0.7886831491636591,0.0679025677438131,0.8510670666158433,1
Albania,ALB,0.5789886225767618,-0.3766842077367754,-0.2114919260103648,-0.3018445859967972,0.388053684243216,-0.4351125960070581,-0.1863075118500763,-0.3861621509963244,-0.3615327374295848,-0.4419018973990158,-0.2213679600502016,0.6496588383655716,0.8042135978936974,0.3060735343361005,-0.1871803467385916,0.467180681588244,0.0481463393463582,-0.0149059172283062,-0.1101341986394488,0.4993641999628933,0.1419571891409085,0.8964046424723713,-0.1041148533118304,-0.0606938517709926,2
United Arab Emirates,ARE,0.5789886225767618,0.892689971759755,1.608386645309093,1.6899457864196443,1.2231344859936706,0.9234814430050216,-0.090623762613656,-0.3639527534680464,0.3502893720443883,-0.2223123974597857,2.748809233666306,3.009484415876532,1.97431260882546,-1.1901868249036252,1.108374313801308,-1.352366617106913,0.9830142736784998,0.4572849661262164,-0.1105282790349179,1.1065343580962816,0.9452494211123385,-1.4112676587916693,0.5266111692527874,-0.365990573596607,2
Argentina,ARG,0.5789886225767618,1.738939424757442,-0.023958963495017,0.0467913652641403,0.7041729819560953,-0.0946642152705623,0.3113296625975646,0.993289903781031,-0.1535123757531564,-0.9426572522255388,-0.0046580980270012,0.2390630738899619,1.544062194299971,-0.8902030853983501,1.4187591232458332,-0.4661270601461965,0.461183390171046,0.6705324618347105,-0.1104038325942434,0.4601919316962231,-0.2450836135362349,0.564961553676281,0.473683111415197,0.6901710586649781,2
Armenia,ARM,0.5789886225767618,0.892689971759755,-0.2508496664760136,-0.356558734361197,0.3593214409325042,-0.4322624188591355,-0.1521527063927661,-0.3857563076062324,-0.3634716273507042,2.1980091337881618,-0.1338593127324078,0.6471217968168916,0.6347132738802184,-0.8938614236849998,0.1779808105235898,-0.0083884643228437,0.0772423643661678,0.213573542459366,-0.1103416093739062,0.3426751268962124,-1.2966661717533794,0.1050842679717056,-0.0511867954742401,1.7875890046867813,2
Australia,AUS,0.5789886225767618,0.4695652452609115,0.621441272106935,1.2914861113539735,1.1008467627772331,1.723074092232231,-0.1900981259133543,3.516327360310185,0.5845904072914027,0.1606836614486398,0.7563554196151728,0.236581587155745,0.4283870943825008,-0.7767945985122094,1.1957456599776053,-1.0239247867814498,1.2227402189504089,-2.68461224385886,-0.1098714783758028,0.9155695502962644,1.5659752367266249,-0.9348184231260278,-2.544362959913931,-0.2174678440598216,2
Austria,AUT,0.5789886225767618,1.3158146982585983,0.1119586571808463,1.4718732728430777,0.9214015040908498,1.0826124533165795,-0.2025375836390343,-0.3580974560912652,0.2060907418673125,-0.7446105734322725,0.3340842096695977,0.4560551205379675,1.1910496097044758,0.0902315754237685,0.3369074041679665,-1.0560228094741602,-3.2712800002614446,0.5981806329336142,-0.1098576509935057,0.3426751268962124,1.0036706743466242,-0.7400956084583248,0.6368779564144338,-0.0194375380107744,2
Azerbaijan,AZE,0.5789886225767618,-0.3766842077367754,0.3736209232427228,-0.1937324350934036,0.65769815432377,-0.1439160068438223,-0.0070023818411572,-0.3580312657730929,-0.308688117272583,2.5792886652334714,0.0003018798173871,1.030566261592216,-0.6318170064316432,-1.179211810043676,-0.14725332734948,0.7117083433458081,-0.0948073382936826,0.2421264417237553,-0.11106753181806,-0.1592162708790221,-1.647193249550725,0.1133741261830401,-0.2717202481962376,-0.2545980742307663,2
Burundi,BDI,-3.025238802570118,0.046440518762068,1.9043201641916927,-0.9350909806452956,-2.3720429921845936,-0.646203758586215,-0.120467199494473,-0.3870378998213734,-0.3716462523403344,0.213555384617132,-0.1009104217028868,-2.0097812178597976,1.008743099804532,1.8133089084357752,-1.880357357250951,1.845158091389452,-0.9316328627797188,-1.0811425512595254,-0.1125719701415553,-1.4592528410305472,-0.3254125859211006,-0.0109203122674623,0.1296481629097143,-0.0854488463591398,1
Belgium,BEL,0.5789886225767618,1.3158146982585983,-0.3920205448835205,1.3824972033759777,0.9318822703814456,0.97173130474443,-0.1936887692722211,-0.3845868214238234,1.1911714246157867,-0.6060470097713296,0.1502382851687022,0.0800507957028313,1.3190571627036731,-0.7987446282321077,1.2048270723062309,-0.9646806341205552,1.0772600938513612,0.7961961646629302,-0.1098922194492486,0.4797780658295582,0.4194581420037661,-0.6489487590393999,0.4825044543881288,-2.1543692624745443,2
Benin,BEN,-1.748908823509196,-1.646058387233306,1.610054346176281,-0.8407006481687246,-1.6765563042306155,-0.6572828416630077,-0.2043474554024529,-0.3427005697717988,-0.3691065295117993,-1.0089426459858872,0.0045887644892169,-1.4346860722113126,-1.4302525856326165,0.7670241584539623,-0.5273123611868356,1.7284277974321556,-0.4338356403296173,-1.0278315218436531,-0.111938672029228,-0.0049787539704857,-0.2523862701905206,-0.2760752841437983,0.0855440206062015,1.432784706348905,1
Burkina Faso,BFA,-2.672040569370869,0.046440518762068,1.2735956962210002,-0.8787038642550477,-2.308294084619753,-0.645263622788902,-0.2192284157741083,-0.260807871503843,-0.3576552858340941,0.4516592489039021,-0.0921798151151359,-1.5404161144710602,-1.6050847592610693,1.3779666523244618,-1.615168592844236,1.7494839188738591,-0.3433849538549919,-0.1824575209992658,-0.1120008952495652,-0.3967014366371879,0.3318262621523374,0.2335184648801906,-2.5448922404923078,0.8386937882017634,1
Bangladesh,BGD,0.5388524597132107,-2.069183113732149,0.1983455621012105,-0.6861480486255748,-1.2438884620677484,-0.5722489574460152,-0.1796181939750526,-0.3338361586996456,-0.2641046497598313,-0.5027410093313843,-6.507104098513016,0.2568040513414481,-0.4126893734753296,-0.3121856361076981,-1.4017452972175146,0.8369977395024417,-0.6678688850541724,-0.8412399630987207,-0.1107702582251181,0.8225354131629226,0.5143926785094806,0.2749488509797019,-0.3246484276351233,1.5400511221254722,-1
Bulgaria,BGR,0.5709613900040514,0.892689971759755,-0.2370077492783487,0.1695012070178426,0.2243881380413632,-0.4505076909787296,-0.1515046133550633,-0.344839026205058,-0.257308197850463,-0.2225462595700778,0.0701140580935421,0.0716432626395837,-0.1757443237616515,-0.4804691972935841,0.5496505324982336,-1.1330830583822498,0.1537775606139277,0.6781484438242995,-0.1105006242703235,0.5679156694295662,-0.2742942401533778,0.8756894494226157,0.3060775949294944,-0.0689451145230362,2
Bahrain,BHR,0.5789886225767618,-0.3766842077367754,1.042368970985314,1.1604088335612366,1.2231344859936706,0.1966627322268098,-0.1293460976341554,-0.3997107999699025,-0.3367396600655504,1.4234861360838251,0.0709374536250216,2.2566422562258723,-0.8924299679573552,-1.226770207770122,1.7895563317376468,-1.3541867406189558,0.4795281136195257,0.6533939265506025,-0.1105835846614129,0.7368506840778585,0.0944898254620604,-0.6406613603113976,0.4516312454476764,0.4137565390943557,2
Bosnia and Herzegovina,BIH,0.5789886225767618,-0.3766842077367754,-1.2311242362094177,-0.2991129817036532,0.2407373256885041,-0.4713823355388523,-0.1712997300210479,-0.3740442312078554,-0.3475023098898614,-0.7342725616586053,-0.1757348569047939,0.401373093193237,0.0241475906058585,0.1121816051436667,-0.5136463407995316,-0.640184493097136,0.3606123471677912,-2.684840723318548,-0.1103900052119463,0.1663999196961964,1.86538415955234,0.9999806077211496,0.1164187210114625,0.3601205485832327,-1
Belarus,BLR,0.5789886225767618,-0.3766842077367754,0.5129573306963224,0.0977380812516887,0.6935791283991659,-0.4434767070099489,-0.0688861987587573,-0.296779763649025,-0.2612415989726634,-0.3417006126866995,-0.2285955430487438,0.5667887653108126,1.1552433011732268,-0.9267864682648472,0.7722166758226796,-1.130048196602091,0.2603597961991851,0.7638249237577267,-0.1108877854526732,-0.359975832063563,-1.4317647565095843,-0.0233469192932724,-0.2011481814056033,-0.3742423214105549,2
Belize,BLZ,0.4866754479905946,-0.7998089342356189,-0.1025910593829549,-0.5199955087734162,0.0378870417019275,-0.4069059492822533,-0.2150186840350143,-0.3884991783841006,-0.3712795320487476,-0.5610917860081684,-0.0078405871050212,0.6038867797005767,-1.0971972948704134,-0.2536522235213029,-0.8904048253555004,-0.2246349363550848,0.6480888216475057,0.4134961021836643,-0.1107564258189631,0.3157388123905926,-0.1245897703730787,0.3971732109325884,0.6876014456293523,0.042448138749731,2
Bolivia,BOL,0.5227979945677901,1.738939424757442,1.53917705932077,-0.5399670374411084,-0.1509808095686406,-0.5738122056832067,-0.192316857227909,0.151455979450918,-0.3406976514923249,-0.3740546051101694,-0.0371822215204415,0.0514743068769896,1.6592859520361434,-0.7585029070789611,0.4100106164612457,1.1609123143068425,0.2467583362207104,0.3506612182719693,-0.1109016183569411,0.6707428736295755,-0.5590978496705211,0.5483893992364764,0.632467284927968,1.1687442982835088,1
Brazil,BRA,0.5589205411449862,1.738939424757442,-0.0945860952204504,-0.2728461909537422,0.443232192552317,-0.3676935974643361,-0.0914103188797234,3.855486550625099,0.4304062218211802,-0.5188754477618481,-1.3697629357127994,1.0159677102563296,-0.875665391484941,0.4743570955219866,1.1911279741323333,-0.2588009675516601,-3.2719567991042964,0.4115890741886819,-0.1106043296375522,0.3279855262962111,0.4924847085466233,0.245947580710044,0.3722376672264823,1.2017493492916833,-1
