Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)"
Afghanistan,AFG,-0.4262498246454489,1.9985285948790081,-0.3885095349817435,-1.2849986393178938,-0.8940313931383681,-1.431872063873224,-0.742981240183966,-0.04223429288404237,-0.30129764425181516,-0.3040970656145257,-0.29917517972572194,-0.6650449731868047,-0.131642571823359,1.7631438027465467,-1.8616468539300939,0.6701982273376217,-0.43771419431929537,-0.7934992063651382,-1.528187370182089,1.916015577236038
Africa Eastern and Southern,AFE,-1.8550302446462767,1.4892656038101806,-1.3399614573860115,0.7400141532442867,-0.8286131056213891,-1.2034579554225109,-0.5588000411012117,0.23069487884121165,0.6877235377480284,-0.20491300725466177,-0.16494062630563627,-0.27051815599286305,0.2457832119461961,1.4248285532365894,-1.4285430880800616,0.7125183168463605,1.1690774205159604,-0.6785215491964243,-1.0875328757572191,1.3558117997437764
Africa Western and Central,AFW,-1.3630200792955156,1.6800726232008378,-0.3885095349817435,1.2568768341689733,-0.7495883130843671,-1.0408452623201818,-0.6077299695973241,-0.09120156338256531,0.2836013318131815,-0.2318675092578944,-0.22400300096976325,-0.8958485989757369,-0.09831712382949137,1.5495603873888613,-1.6084616273225825,-0.5473250464679986,1.69936253096121,-0.7095519428120782,-0.5112445980603494,1.43777838482342
Albania,ALB,0.6573773158396009,-0.8128873637741663,-0.3885095349817435,-0.9968733395492668,-0.41018835106146107,0.4075422134517243,-0.46661606846033366,-0.19534473555503837,-0.34483850922726555,-0.30326714487220413,-0.3011509036583911,-0.5439924258462197,0.09749272649640137,-0.8456037804412889,0.7142479691504592,-0.004482603402931546,0.3223734619856522,-0.5004694721744583,-0.17916208417766424,0.7647810502165854
Algeria,DZA,0.6345641128820212,-0.07181524486476551,0.08721642622039051,-1.7768622619140577,-0.29372147989894426,-0.29963391701654307,-0.3770454575979506,-0.7213984834232717,-0.18077781497896298,-0.28444790560946054,-0.2746563774729248,2.6232277326270426,0.09133967301010475,0.11571170182891873,0.3068891463391021,1.0453981227734908,-1.0808652881157894,-0.3915042759559027,0.4794780742197155,-0.45795989699982226
American Samoa,ASM,5.403251880309767e-16,0.21541144918991506,-8.450590648616689e-16,0.0,0.0,0.0,0.0,-0.13156436894182005,-0.3467339232236042,-0.30441118088993335,-0.30358261285658766,1.6025385375761772e-16,0.11398649581649097,0.3834576510034872,-0.1069110079972673,3.4258958947358655e-16,-1.0772110205374001,0.0,1.1178995935592981,2.954951278629222e-16
Andorra,AND,0.6573773158396009,-1.1015306739867965,0.08721642622039051,0.0,1.629948210817592,1.579866280003398,0.0,-0.20548402803431445,-0.346715108452317,0.0,0.0,1.6025385375761772e-16,0.11354945489220511,-1.1972183799308644,1.2107856327381172,1.786367621367189,-0.3902087158002361,0.0,1.287089779788963,2.954951278629222e-16
Angola,AGO,-1.5478989700597987,1.8622817231530024,-1.8156874185881455,0.674140001155434,-0.5927422081745232,-0.9122677840532242,0.4594324973929697,-0.5360019211529126,-0.2598723957811015,-0.2849483178657855,-0.2911067598064626,0.8583963312994798,0.17910042145313818,1.6688972059065317,-1.76354676388522,1.54842248660752,0.636640473727121,-0.488978291050243,0.1881792847741907,1.1312568606955975
Antigua and Barbuda,ATG,0.6573773158396009,-0.71483157052122,0.5629423874225246,0.0,0.08022400486940519,0.902943673833238,0.0,-0.009872688480984377,-0.34671719898246,-0.304354439057732,-0.3034579565693439,1.6025385375761772e-16,0.1152019350733806,-0.6384800217617586,1.0561978042879658,-0.9305205401430352,-1.0699024853806218,0.0,-1.5046690745311175,2.954951278629222e-16
Arab World,ARB,0.22627025541367163,0.43390121017221583,-0.3885095349817435,-1.4067961235371274,-0.266344573547277,0.0,0.05741200703336358,-0.4590488102898903,0.566153762358254,0.11669396600732472,0.13977372737673696,3.8980033642852843,0.42900766287450814,0.6160230707254609,-0.27571796134477705,-0.191021889210959,-0.9304932950191016,-0.14193722690404928,-0.038788325450485474,-0.6374161066834024
Argentina,ARG,0.645970714360811,-0.31209282896729856,1.9901202710289265,-0.16632782965537898,0.023633326033462007,0.8289397717095291,-0.01131959055066034,2.162393465723563,-0.15604342885446326,-0.27227099349519535,-0.2691284736451987,-0.7692953084755094,0.11987404909631807,-0.28169369990131987,0.05332534650067369,3.4258958947358655e-16,-0.7410184033255964,0.014519177872597015,1.4178131219662156,-0.7259633216362532
Armenia,ARM,0.6573773158396009,-0.7485931389737721,1.0386683486246586,-0.5862782501774451,-0.5047345463246505,0.49076965879581863,-0.4751878039396201,-0.15493516964138782,-0.34476394698549784,-0.3035742066376489,-0.30179432162712555,1.6766811896362157,0.1020398485390204,-0.7383828005338128,0.7894548931310764,-0.9714155345104563,-0.6935129248065373,-0.6242938756322095,0.23113305621078883,0.2766598407608763
Aruba,ABW,0.6573773158396009,-0.8258152903204874,1.5143943098267927,0.0,0.8610000190597126,1.6086525083730472,0.0,-0.040682204359117694,-0.3467353169103662,-0.3043833164759394,-0.30300493424461483,1.6025385375761772e-16,0.11548553756665485,-0.8416901792556327,0.8442235302402984,3.4258958947358655e-16,-0.8396836279421042,0.0,0.17557199843768323,2.954951278629222e-16
Australia,AUS,0.6573773158396009,-0.7761928010362059,0.5629423874225246,0.43761077015481953,1.407570970741008,1.4535767245114848,2.3002308240072735,-0.3231495043068081,0.1885881304996608,-0.19879770290598933,-0.18310733917246694,0.026181920494939656,0.29821260661466525,-0.854259979522118,0.3725092226496288,0.5695078532541621,-0.7410184033255964,2.610275985613434,1.2149984876151065,-1.158803830204808
Austria,AUT,0.6573773158396009,-1.104851548652964,0.08721642622039051,0.021345783116183032,1.568271254401399,1.4301151164183021,1.245421995927424,-0.05638783027791913,-0.34099750851115584,-0.21616589239987008,-0.21258766498672044,-0.8757861866336031,0.21444642945987766,-1.294306485062302,0.5289547019947674,0.9489061354248811,0.18716556158525277,1.925754991794361,0.3658313601338413,-1.1582873576109944
Azerbaijan,AZE,0.6573773158396009,-0.5689002420362672,-0.3885095349817435,0.36683154761408476,-0.22766859759990973,1.1676620114416805,0.06975878297871631,-1.0706383861484177,-0.34098754365080747,-0.297065349492065,-0.29830366512153783,2.5612570492164526,0.11608894712681282,-0.4189407280502181,1.0594446468420409,-0.3688739642742734,-1.0004714013912277,-0.5848070367689473,-0.1792007842846552,0.719032547954415
"Bahamas, The",BHS,0.6573773158396009,-0.6635211245237082,1.0386683486246586,0.8089890673311739,0.6611994267213993,1.205478916814315,0.32859846471957604,0.2111538426837771,-0.3460503198668365,-0.3040419640011692,-0.30176944703036673,1.6025385375761772e-16,0.11602774415713965,-0.6273092027804694,0.7220399238011029,-0.7331483831170881,-1.0333598095967302,1.001668862903462,1.011895111392512,-1.005359381455301
Bahrain,BHR,0.6573773158396009,-0.8613761601707256,-0.3885095349817435,1.3252332498946413,1.4893430774904872,1.7908203232435658,0.27729429344726264,-1.065801833413945,-0.346693645676182,-0.2964056049768736,-0.294143800448763,1.9688948728833917,0.14689386718653488,-0.7006333035002121,1.9870375891132652,-1.2787414171816682,-1.0845195556941785,0.47494268277718915,1.791745073246968,-1.5413948174607093
Bangladesh,BGD,-0.33119481232219894,0.1370280571627524,-2.2914133797902796,-0.23928051296839298,-0.7935830875884321,-1.2564016229441994,-0.6991349271399697,0.27067751867108464,-0.33767704980065827,-0.2901734373728832,-0.2826082818252328,-0.5106394416265645,-0.6685986371211373,0.3205980114041359,0.0282852226818444,-0.07336145820178097,0.12504301275263702,-0.7562486520362558,-1.305147676986162,0.8251821685749414
Barbados,BRB,0.6573773158396009,-0.7897191641955436,0.5629423874225246,0.23755788081071236,-0.013543597059272832,0.9785774845785072,-0.11020621500150592,-0.030096216532093878,-0.346717895825841,-0.3041958918938762,-0.3027392889436254,1.6025385375761772e-16,0.11510797558472743,-0.8273672032050545,0.6284157106901552,-0.39479611392974767,-0.9748915283425035,0.5288896117200851,0.0004767059516974956,-0.906717975239462
Belarus,BLR,0.5585201030234211,-1.0152834035820413,-0.3885095349817435,0.37665937023656326,-0.06834732115463242,0.6091214458500162,-0.5248217001634112,1.1979089903219304,-0.33260347251222366,-0.2891931805426549,-0.2860896928555657,-0.561485340360034,0.13075610950693847,-1.1158622585181386,0.8732100197473631,0.6279505179319741,-0.8360293603637149,-0.5877351310962384,0.7644236936590795,-1.2782317533600431
Belgium,BEL,0.6573773158396009,-0.8822196574258658,1.0386683486246586,-0.724056763481039,1.3871145637621496,1.4721977687169696,1.2956096911013266,-0.1633463882425888,-0.3446341250636163,-0.07728783956205239,-0.08490294213737087,-0.7247642470943771,0.16993290620702378,-1.0369927716849336,0.16824076477828062,1.7909595450204414,-0.7410184033255964,2.277899175857211,1.186140583497007,-1.0907345683246066
Belize,BLZ,0.34559687541934087,0.1772162597617066,-0.8642354961838775,0.238786358638522,-0.5161149963727878,-0.17143460780331168,-0.46808351166593876,-0.28316206857861725,-0.3451583603391477,-0.3042423374356194,-0.3030842076525134,-0.7384765213952081,0.11653978026961657,0.38322851657739365,0.05421195877786042,-1.7006244028246287,0.022723520557740212,-0.42372911435611454,-0.6726020784851275,-0.49335984463159355
Benin,BEN,-2.019371831183119,1.5919699755919938,-1.8156874185881455,1.476808514187484,-0.871043694242701,-1.3186104322821832,-0.7414690519072761,-0.18804288353184534,-0.3388902541269912,-0.3040661451558541,-0.30220282504385426,-0.806567269126354,0.11806813048413098,1.4893647084037476,-1.53278282603321,-1.304882187376413,0.7389599659220176,-0.8248866166645935,-0.5842777055337429,1.8712266236417383
