Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)"
Afghanistan,AFG,-1.2149078026752838,2.3238597140278427,-0.14532480738952802,-1.343352093335042,-0.8323833621793182,-1.046195442368156,-0.7377770793791338,-0.9850847472565977,-0.3040846094763926,-0.3039693290757642,-0.2941625340956773,0.36966959176954023,0.3525626072156154,1.9066704563553287,-2.143612201819393,1.1931391182904465,-0.3185267657007374,-0.7782781400468244,-1.5441218898141855,2.1355097189807735
Africa Eastern and Southern,AFE,-1.7728679073399625,1.4971462924104115,-1.2507462931065887,0.8366965876633019,-0.7386057681949353,-0.9978739777844426,-0.5606345226253964,0.14327113486155849,0.5285240877452538,-0.19390675364411805,-0.1786566837742703,0.010027711920069328,-0.356092492573267,1.4007401531424661,-1.473002766604283,0.5059519766278284,1.082284727834209,-0.6275916590349623,-1.0810658139800184,1.2977782845925954
Africa Western and Central,AFW,-1.232974609873317,1.5570313473301627,-0.14532480738952802,1.3704741924132768,-0.6952900236551081,-0.914561107812523,-0.5899621596901867,-0.024351249271447134,0.29363508515730097,-0.19452085481322196,-0.22809462899433286,-1.0176378045177032,-0.1548357048905106,1.4382789804967018,-1.530094829159478,-0.62153727401184,1.7465288032914834,-0.699316293074234,-0.5745731227152224,1.431343234537754
Albania,ALB,0.7339249073864261,-0.5845821301902328,-0.6980355502480583,-1.0372341733017578,-0.48860976131210254,-0.12892074397732076,-0.4523429301044823,-0.8065931260215067,-0.3485798703371691,-0.303499015819912,-0.29289957545763384,0.049635161057815805,0.0640713678377501,-0.5570475501359385,0.4554997804598312,-1.0685585754960372,0.18387655637337508,-0.5118848947982619,-0.3239286215286024,0.7693157857097696
Algeria,DZA,0.7102411765349816,-0.32715044610236355,0.4073859354690023,-1.7914309000730548,-0.18944544699356747,-0.6987807745852511,-0.24188059443074908,0.6723079855348776,-0.18092311177090215,-0.2577701203222616,-0.27351326842316687,0.8550553309485495,0.11661824946245265,-0.14633848876774744,0.5984047588421986,-1.005889574156076,-1.0377205623684738,-0.4236767976976272,0.3891839834763557,-0.41150335445478037
American Samoa,ASM,0.0,0.4555093199540288,-9.818115082867434e-16,0.0,-1.8966146550071387e-16,-1.479933863846832e-16,-9.457278522536727e-17,0.1557347800442297,-0.3505168309431149,-0.30424881222059874,-0.29574918122919264,0.0,0.11744027599184688,0.6097308939624378,-0.4113819769827549,0.0,-1.0480439183015036,-1.369758707592101e-16,1.2958232541505483,2.861264680495334e-16
Andorra,AND,0.7339249073864261,-1.2548099181882246,0.4073859354690023,0.0,1.4357082016999465,1.794773423674304,-9.457278522536727e-17,-0.9624225389517875,-0.35049760376062944,0.0,0.0,0.0,0.11991935204689746,-1.3966879001942472,1.4429858101143769,0.8974286439591715,-0.4630537487631533,-1.369758707592101e-16,1.3839264269105083,2.861264680495334e-16
Angola,AGO,-1.3468600174190453,1.6618184467727695,-1.803457035965119,0.7129556009089051,-0.5205268456901101,-1.0436960562689985,0.523541645839974,1.220822619231705,-0.26175133846842913,-0.2675378654554428,-0.2822770445932615,1.4991040357859509,0.2275983291641076,1.5124128976243532,-1.61082146949579,2.2485980420574814,0.8583358106646495,-0.6084560159493705,0.07329500254675055,1.5420209527141933
Antigua and Barbuda,ATG,0.7339249073864261,-0.5493056885269031,0.9600966783275326,0.0,0.6609597797334761,0.46010124672415115,-9.457278522536727e-17,-0.6488012713825756,-0.3504997401142389,-0.3041039401742322,-0.29558309827594903,0.0,0.11929335555942729,-0.44046063161578825,0.7324046711268537,-0.6960557339150482,-1.0480439183015036,-1.369758707592101e-16,-1.287896460253125,2.861264680495334e-16
Arab World,ARB,0.16807199729813885,0.3791910014714233,-0.14532480738952802,-1.4088473496120735,-0.15698543587145988,-1.479933863846832e-16,0.16993823283972267,0.7782362541418125,0.44955763667624643,0.33514152934143493,0.082336793214554,1.9981743780390113,1.0635679014297752,0.556237792939379,-0.2870006431816671,-0.7758459672539361,-0.8714694978642775,-0.181249559799613,-0.0809747054697275,-0.5687897980675053
