Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)"
Afghanistan,AFG,-1.5916690036402499,2.3729293093088804,-1.7523213528876718,-1.295694675366626,-0.7895190181659254,-0.8765305737959093,-0.7088511371028252,0.3303538035657442,-0.3069501297639942,-0.29528403783420276,-0.28182140574133885,0.0510189776236553,0.4184539753526315,1.908904293228964,-2.1939696623120963,1.411911218358233,0.09289989931989309,-0.798120863059413,-1.5523854210278927,2.1496809034611704
Africa Eastern and Southern,AFE,-1.765162655022882,1.443232833150811,-1.188498607167613,0.900123077833649,-0.6958189103452349,-0.8488524838238001,-0.5559294351977142,-0.05769515020388737,0.5268123364045362,-0.2029566739025631,-0.1858457859470854,-0.2432632485667644,-0.5761256311955051,1.3466264026653736,-1.4355205033133864,0.4732256269648517,1.0853652597433419,-0.6287976685634564,-1.087110152037675,1.2775546141928564
Africa Western and Central,AFW,-1.28648211014434,1.4592470683333931,-0.060853115727494765,1.4263826502672226,-0.6523028564583584,-0.8248201056245213,-0.5177190387085256,-0.10408147572879037,0.2915978758127921,-0.19833146377702013,-0.23069256681072242,-1.2094113950638163,-0.040450629912401,1.3563674525418772,-1.4517298222245607,-0.5352202373440823,1.6910200711802856,-0.7273679909417005,-0.601739189044162,1.438164128084678
Albania,ALB,0.7445071880332766,-0.4815823348418722,-0.6246758614475538,-0.8730352778050022,-0.5093388203712086,-0.6448709447915264,-0.47795110366589405,-0.5862475134887792,-0.3515070514865721,-0.29531477985658483,-0.2821173360130613,-0.5639065930662522,0.05442737734249523,-0.4199153548472318,0.3893985430538497,-0.9533512754498297,0.19143596225421275,-0.5483703499990751,-0.42315671003982,0.6075263154147887
Algeria,DZA,0.7180723796409308,-0.3038343027270703,0.5029696299925642,-1.8653983263298783,-0.12430991218422978,-0.654481492833418,-0.09671752328321266,0.5012867962596501,-0.18361795671145892,-0.2542013690234697,-0.267180010841666,0.75995570736732,0.05145071719549241,-0.11929279462445203,0.54886037957256,-1.0674943681476134,-1.0385659267879845,-0.40090719012279374,0.33571279856396424,-0.45286644878356547
American Samoa,ASM,-4.695765268597793e-16,0.5164620969995652,1.001550390569255e-15,0.0,-1.0832485350868018e-16,-1.7076031752536861e-16,0.0,-1.1182572090445266,-0.35344669630332887,-0.2958635068195074,-0.28412436763304505,0.0,0.11192596266168024,0.6532611728944364,-0.491776409941408,2.0834429622439532e-16,-1.058952698429568,-1.4514556012912005e-16,1.371817628046157,-2.863686504448896e-16
Andorra,AND,0.7643332943275355,-1.3238527341223811,0.5029696299925642,0.0,1.8011056084017025,0.872144570831665,0.0,-0.5564694915073801,-0.3534274424761037,-5.470260460934548e-17,5.2902950783185574e-17,0.0,0.1153809279057137,-1.4720064237646544,1.56609133652591,1.5599504071598749,-0.4949186830124277,-1.4514556012912005e-16,1.465313162564083,-2.863686504448896e-16
Angola,AGO,-1.5685385462969479,1.5779438942731931,-2.87996684432779,0.7292272308516273,-0.5310906931695252,-0.8804132448177847,0.15859514769006205,3.778188165783891,-0.26455819394717867,-0.2749649656942295,-0.2775142568010723,1.6793403953979025,0.21945841745832093,1.4404907127098492,-1.546541103837813,-0.03180732515960582,1.282128245078924,-0.6632770301922123,0.006673910615766355,1.585348465969621
Antigua and Barbuda,ATG,0.5065939125021678,-0.5280389499966288,1.0667923757126232,0.0,0.5449695288851438,0.36237937741984527,0.0,-0.4051712956312801,-0.3534295817902398,-0.2957896897713738,-0.2839593050643788,0.0,0.11402006492659862,-0.41834720931965236,0.6604500281728525,-0.5565141676693486,-1.058952698429568,-1.4514556012912005e-16,-1.1456800296511946,-2.863686504448896e-16
Arab World,ARB,0.20513028198035912,0.43678774345678834,-0.060853115727494765,-1.4444619197170954,-0.1268965325280352,-1.7076031752536861e-16,0.23161495853139538,0.7636367758513531,0.44773008451092483,0.20601479995549846,-0.02992543006397828,2.508548348115164,0.780109685407182,0.5942547078411128,-0.3785922824036659,-0.9657943728152363,-0.8413413517360725,-0.20099815009736274,-0.08001186223157682,-0.5441841908512641
