Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)"
Afghanistan,AFG,0.48962211569801123,1.8588954236130886,-0.3809045445418872,-1.726225744900052,-0.9397821028753668,-1.8944619373388785,-0.7311875738072402,-0.05027400256794562,-0.301304610498149,-0.305667076594305,-0.3007812970313023,-0.49481180379778067,0.412686852439913,1.699490437128822,-1.7028393280035063,0.2944805380737932,-0.45542500354380766,-0.8367569086611861,-1.588614635303407,1.8850379714238628
Africa Eastern and Southern,AFE,-1.7174523323771032,1.4696917914365988,-1.2459494447631827,0.560062164328985,-0.8839899090962178,-1.6243335139145072,-0.5640633471920062,-0.06334218409293756,0.6877658552325904,-0.21003762812695734,-0.19593637851236997,-0.6759765018963603,0.9017366274780763,1.4212899506588357,-1.367247729683501,0.5878785778812946,1.3284412961389003,-0.7108889646919684,-1.0851561182665588,1.4227771115075498
Africa Western and Central,AFW,-1.4782054230911716,1.6805464430973693,-0.3809045445418872,1.1931241336080394,-0.8009452315163471,-1.2893684069789155,-0.6542348092283494,-0.09190429825025108,0.28362347186023823,-0.24805800277988885,-0.23324800010710128,-0.9229469804509147,-0.04429355447131067,1.5669223642137549,-1.568552559742955,-0.7114605623006205,1.7057637708324267,-0.7489575394426148,-0.45783510786355286,1.4313209459056893
Albania,ALB,0.588348395457011,-0.8606601428557239,-0.3809045445418872,-0.22502951791281103,-0.3176415218675627,0.41634509762234123,-0.4809753444277933,-0.10724879747948793,-0.344847694071944,-0.30461770556557416,-0.3010466605734947,-0.5517012445148859,0.013682686207690484,-0.9140124622318948,0.6727559937327436,0.5294075964306796,0.5268145827572406,-0.5047256689000148,-0.15894977589701784,0.5285341130971177
Algeria,DZA,0.5754710546188807,0.23205322629184943,0.05161790556876053,-2.1098181767896036,-0.44741185243999076,0.0493489523360336,-0.3236622123240908,-0.14636674710331726,-0.18077870989844325,-0.2942254402600841,-0.2854656694414496,3.591987063128027,0.028322346535409416,0.38974608197685706,-0.06579650093542005,0.1758368030318903,-1.1339950994235393,-0.2681518259919804,0.5547134441667368,-0.45827994216502904
American Samoa,ASM,-6.099933992293634e-16,0.11920085538878342,0.0,0.0,-1.7709496208316533e-16,-2.9750877933273727e-16,0.0,-0.05220144581217222,-0.3467432046479522,-0.30607776711252677,-0.3042440356384034,2.004403032500753e-16,0.05357215170792022,0.27523840537825484,0.05021954017943299,0.0,-1.122748081259787,0.0,0.9838986125940841,0.0
Andorra,AND,0.588348395457011,-1.2124727624937566,0.05161790556876053,0.0,1.4715010463438185,1.2942844558366904,0.0,-0.09841910783170284,-0.34672438891796975,0.0,-6.62016612132538e-17,2.004403032500753e-16,0.0566210439046995,-1.3174456872580393,1.4485809015788413,2.1244902154676994,-0.3542018400700355,0.0,1.2514877856338191,0.0
Angola,AGO,-1.6866484859460302,2.018691389862923,0.05161790556876053,0.5966819042760401,-0.6834628500080902,-1.0743752401561426,0.25776337463352184,0.024634358199128025,-0.25987725122904554,-0.2947507737271019,-0.29926926826432176,-0.08717624364421035,0.07400346276372517,1.777345698626879,-1.8938588238865073,0.5757698594061479,1.1154085333269528,-0.5406373399209468,0.30369143332305176,1.1836293826443807
Antigua and Barbuda,ATG,0.588348395457011,-0.8119152682597478,0.4841403556794083,0.0,0.024466644758360356,0.5323770106648299,0.0,-0.10115292839085557,-0.3467264795546345,-0.30531334709577107,-0.3040825293467893,2.004403032500753e-16,0.05519739791567277,-0.7590377935851272,1.2241301910640219,-1.2048844630221134,-1.1040030509868664,0.0,-1.6164913539009147,0.0
Arab World,ARB,0.16948184895673907,0.498065353800123,-0.3809045445418872,-1.5152348591800613,-0.36792409485874933,-2.9750877933273727e-16,0.08566774649314794,-0.10461069446709509,0.566192460017447,0.029031110001556917,0.07340914022647262,3.300328153631374,-0.643994471782464,0.6691068019365923,-0.2702211297258443,-0.409637679107104,-0.9438979709060629,-0.08113836345477321,-0.0715378608500339,-0.6337253542010788
