Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)"
Afghanistan,AFG,-0.4907297723031619,2.106810915807631,-0.33247893608846796,-1.2202882803291255,-0.7988968893637745,-1.2988887556243722,-0.7983261351684178,0.14949272784807277,-0.3012952353573263,-0.30671311160407183,-0.304410610881022,-0.6616374648703129,0.13695561738021178,1.8163832777876143,-1.9604930713142799,0.7773685003590213,-0.4741595233744144,-0.757417853659283,-1.5193604052679608,1.976215878267167
Africa Eastern and Southern,AFE,-1.816861445138958,1.5124516402810348,-1.321603770951661,0.8409634715427171,-0.7413949199819763,-1.144974140930491,-0.5897954349156939,0.31218179921343653,0.6877503181348948,-0.19144078179551716,-0.16936817840602278,-0.11895971830705906,0.022672136367841936,1.4339922966143663,-1.462308705911321,0.596901139047534,1.11157863716086,-0.6455086044909093,-1.0883604740231285,1.350799902010247
Africa Western and Central,AFW,-1.251301613610521,1.6615276888354682,-0.33247893608846796,1.3228075251206486,-0.6724561591392871,-1.0473697511246152,-0.6393071625735555,-0.3415349446064374,0.28361843392386454,-0.20513634102056025,-0.2207089208603041,-0.9121091203148702,-0.27172750549150015,1.5290929763172885,-1.6036727748758624,-0.5295624047002855,1.6858776658050079,-0.6847145091500545,-0.5297419748222636,1.427424827037977
Albania,ALB,0.6754159738541541,-0.7757061496265081,-0.33247893608846796,-1.1460613690133912,-0.4251565398980198,0.4242041259485886,-0.4418506909093318,-0.5220164829897713,-0.34483719412053926,-0.3056560396343229,-0.30291259662513387,-0.39459599967961173,0.09651567663036499,-0.7963113294200047,0.6795915842368601,-0.21287712311234105,0.3999473314298082,-0.4672295653835712,-0.1865176296257849,0.7926662992202582
Algeria,DZA,0.6498265687660625,-0.19395086061858055,0.16208348134312858,-1.6506187986820964,-0.23167552120536988,-0.6757222668637806,-0.36914471546396666,-0.44087016553717817,-0.18077244819831578,-0.27299125704090976,-0.27724891537851365,2.0301315339472636,0.08674859712606565,-0.005519885515537291,0.46373149379305495,1.1683825192075763,-1.0809775052219737,-0.40117216447492915,0.45381928236574914,-0.4794140119884671
American Samoa,ASM,0.0,0.2613570000808116,0.0,6.592674079163036e-16,1.6862316070939107e-16,0.0,0.0,-0.23794973283537707,-0.34673265573147244,-0.3068793929476079,-0.3052890992195537,0.0,0.11665956154975388,0.4330486227847459,-0.16426603921043886,0.0,-1.077365493425262,0.0,1.1723970899260951,2.929746357442978e-16
Andorra,AND,0.6790716031524527,-1.1005914148084428,0.16208348134312858,6.592674079163036e-16,1.216249197243114,1.6480130135145696,0.0,-0.5076062772741048,-0.3467138404875404,-6.277273944490766e-17,0.0,0.0,0.11635938879367254,-1.202015615924816,1.1692487202519035,3.0173127490846374,-0.3946952638467577,0.0,1.3121190003708743,2.929746357442978e-16
Angola,AGO,-1.5727960445996054,1.808161432205432,-1.8161661883832576,0.7112815193845738,-0.5036028254758155,-1.0323536911544806,0.7520811269675572,-0.08924586574638262,-0.2598689462451402,-0.27214872730407574,-0.29168372534402864,2.055397375479991,0.247810041560958,1.6276045808256348,-1.7232658594677144,1.418531903249768,0.6058320038423728,-0.4891581764333879,0.15599430514888826,1.2313172379519373
Antigua and Barbuda,ATG,0.6790716031524527,-0.6621316733507993,0.6566458987747251,6.592674079163036e-16,0.11084297034246753,0.8596698650824959,0.0,-0.9186132363955029,-0.3467159310701995,-0.3068099138698613,-0.3052526811526502,0.0,0.11822191905449668,-0.5747443157568564,0.9528842161870322,-0.9495870939642873,-1.0809775052219737,0.0,-1.456419054108538,2.929746357442978e-16
Arab World,ARB,0.27554971241950554,0.4067995363076678,-0.33247893608846796,-1.3327186920996865,-0.15459235397954543,0.0,0.16331257539223862,-0.38566350595998117,0.566185697609416,0.3206266342308385,0.10716135646731154,3.0348236659465577,0.8846922063779071,0.5897785350630212,-0.27013536934026083,-0.2619019272434971,-0.922654453458644,-0.10868938749537693,-0.04327884628299729,-0.6197236577701473
