Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)"
Afghanistan,AFG,-1.3081364869103915,2.2086476739599945,-0.2492757747691629,-1.2466088812104743,-0.7985068768936993,-1.1826007726746743,-0.7640834093294303,1.164390842123731,-0.29986605587646836,-0.3069291581709366,-0.29958357110905864,-0.01617791821229023,0.5839616213053641,1.8637598399076414,-2.049131980461318,0.9691481995752356,-0.6199074443114695,-0.7639976962196565,-1.52470082492187,2.044677812222603
Africa Eastern and Southern,AFE,-1.8144123331703461,1.5237318867751406,-1.2634965236153732,0.8143943772093402,-0.7230718751146222,-1.1124617689590353,-0.5704414914973513,0.23737002776083796,0.5322395112096139,-0.181111004344669,-0.17685205083193256,-0.29915085570935446,-0.6865143994131183,1.433671964850984,-1.4847406637496345,0.7155977286524962,1.1645502323332964,-0.6394992234050638,-1.0847648405781767,1.3391603332552533
Africa Western and Central,AFW,-1.2067425044798092,1.628802744219565,-0.2492757747691629,1.3521979638324728,-0.6650696940915973,-1.0384261539258608,-0.6090422985807903,0.09602639498406317,0.29744287832009175,-0.18864615757039987,-0.22505917313790294,-0.9930584038589152,-0.12035543654502603,1.4994760730450674,-1.585160479839044,-0.6616111704301461,1.7501962786454532,-0.6897996693647194,-0.5472900356753011,1.4213127189228119
Albania,ALB,0.6935498231579437,-0.7161565109534624,-0.7563861491922681,-0.439427467078825,-0.41501841415013935,0.4539759806902348,-0.5185182377206317,-0.7580289828397988,-0.3443307390384244,-0.306093656120931,-0.3001425780819018,-0.29653026952908534,0.11703389326991732,-0.722485862860771,0.5997605265047443,-0.26500512097844997,0.2046954419044886,-0.514284147610739,-0.1997366744053765,0.827758427759118
Algeria,DZA,0.6687501697588668,-0.27755048246835845,0.2578345996539423,-1.6394608258254502,-0.18123980784435706,-0.7968362522386601,-0.3371363128040687,1.2050832071472888,-0.1767891962899653,-0.26807361836072446,-0.2782789320803148,2.0323645517901894,0.11532193149703708,-0.09335370120255826,0.5594708013761825,-1.0617905963833612,-1.0606434697027574,-0.41843526101023604,0.4282671254034697,-0.38294933651949364
American Samoa,ASM,5.034632449166355e-16,0.34280698265492415,9.008089819373047e-16,-6.635086652612316e-16,-1.7413433051372675e-16,0.0,9.482682835595171e-17,-1.0442717696861157,-0.34626636854085746,-0.30710260178347354,-0.3027869307287816,2.1240246655670703e-16,0.13710948288261035,0.5123979891167194,-0.26476019244790694,-3.65487626386109e-16,-1.0677521152735845,0.0,1.2237411838407495,0.0
Andorra,AND,0.7041782460432622,-1.1273079733168554,0.2578345996539423,-6.635086652612316e-16,1.3407087509440416,1.7788238286523042,9.482682835595171e-17,-0.95132545115979,-0.3462471545715318,-6.490907634305646e-17,-6.366226545855879e-17,2.1240246655670703e-16,0.1381924898228289,-1.240625278986882,1.1772068971414187,3.2621590318808535,-0.40664807718665263,0.0,1.3394193287119132,0.0
Angola,AGO,-1.6128179429561913,1.7580731449273423,-1.7706068980384784,0.7271756572555912,-0.5211953377514371,-1.1942906066272807,0.5217138627179114,2.8484819996016775,-0.25756187682090437,-0.27187833153483476,-0.2920782440321437,1.3558528149975828,0.2878015009666247,1.5880708146904194,-1.6877305318007292,2.046356236766475,0.7698327647852532,-0.5375462432648008,0.1286184466692531,1.446270850841599
Antigua and Barbuda,ATG,0.5128666341075272,-0.6037734250825687,0.7649449740770474,-6.635086652612316e-16,0.2574109106285781,0.6488065465670096,9.482682835595171e-17,-0.8303138234325249,-0.34624928945701244,-0.3070549582759755,-0.3027565814738629,2.1240246655670703e-16,0.13889441731563365,-0.5057841164504696,0.841110911549537,-0.7987207493716307,-1.064197792488171,0.0,-1.399726726339097,0.0
Arab World,ARB,0.24973147877234728,0.3866161204157512,-0.2492757747691629,-1.3188092188977762,-0.15227543022669474,0.0,0.13182215983777884,0.6109029262301129,0.45307944567439573,0.29361658364185256,0.05410315550242553,2.865481547921535,0.39785933031287757,0.5687688125146121,-0.2698485303111321,-0.7161953019651814,-0.9021397659180843,-0.1319208332354932,-0.07970993742277754,-0.6121477469606201
