Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)"
Afghanistan,AFG,0.5475124543219692,1.9520230191582824,-0.4191225989451924,-1.3449592842286808,-0.9215849981558053,-1.448690209502855,-0.7746872829659514,-0.34288475235810334,-0.30130032341591517,-0.3025996104992066,-0.297701585037704,-0.7425688406663213,-0.030259435665405683,1.7405962277743283,-1.8140151394909556,0.6409317214269559,-0.34225349261943283,-0.7972060660179374,-1.5387387132612158,1.8962047531342323
Africa Eastern and Southern,AFE,-1.7734238847843713,1.48314092332443,-1.378823751874324,0.6901541355576586,-0.8481177813294963,-1.2491772065340094,-0.5707966234171705,0.12096957055354521,0.6876783425226202,-0.20708571080676683,-0.18143731539269722,-0.47939391979944107,-0.6708181795430953,1.423616029469414,-1.414327480369738,0.7641720111134442,1.1946190555395497,-0.6708436520385208,-1.0875845523693042,1.3694954676324367
Africa Western and Central,AFW,-1.2927705040845272,1.685818693200239,-0.4191225989451924,1.2615555744315867,-0.7793220211586752,-1.0760149775421808,-0.6372160520604546,-0.14138909716787215,0.28357318823035815,-0.24344831302946776,-0.2309316493098575,-0.8591746663192995,0.15886797627366445,1.5573315611528924,-1.6057279153577508,-0.5995530536984317,1.7105897582416085,-0.7081433634435743,-0.5009221358563104,1.4386535210775695
Albania,ALB,0.6342905819830967,-0.8308812063724764,-0.4191225989451924,-0.7700625530257992,-0.40658201912742736,0.3808063837586367,-0.4905507749900723,-0.27459379670992223,-0.34483929277714387,-0.30178912287864357,-0.29881909147070185,-0.6235339078753822,0.10013620193857915,-0.8688827921055619,0.7288376598916759,0.17299841133263316,0.3666823126770558,-0.48522647271329666,-0.1743349494443846,0.7529601347714022
Algeria,DZA,0.6145682802419314,-0.007896587172442073,0.06072797751937344,-1.7691604935315384,-0.3413641154126129,-0.24613499509884296,-0.3404415249544143,-0.18644486435081106,-0.18078574114728535,-0.2857028136639095,-0.2737493354296711,3.064978006378363,0.1029732642846173,0.17642403280064853,0.22432567452697721,1.0160426706321608,-1.0844206637891942,-0.36644116656753245,0.4948026093072972,-0.4496838639483445
American Samoa,ASM,-5.605415293861523e-16,0.1964746853672772,-8.523858533929843e-16,6.785526514425827e-16,0.0,2.674764433003711e-16,9.337129293512832e-17,-0.1583177056231673,-0.3467346242539062,-0.3029327614041064,-0.3014683444953346,1.8003724851027238e-16,0.1079364166665314,0.3624381225657254,-0.0798485056729303,3.4250837395881924e-16,-1.0807282898032753,1.3590457578951814e-16,1.0928579871948454,2.9642246731384805e-16
Andorra,AND,0.6382350423313297,-1.1118680395192702,0.06072797751937344,6.785526514425827e-16,1.7093604106520026,1.5138896647703837,9.337129293512832e-17,-0.21251085752057397,-0.34671581030174714,3.63765434241203e-17,0.0,1.8003724851027238e-16,0.11063206476706404,-1.2059087785002538,1.2509586934396242,1.0682112510343558,-0.3902543544363826,1.3590457578951814e-16,1.2789472896893492,2.9642246731384805e-16
Angola,AGO,-1.6574408803403158,1.8920358552171839,0.06072797751937344,0.6475067290299453,-0.6345076057651953,-0.9894338630462667,0.5453017785200204,0.8387951578534703,-0.2598768784530139,-0.2862330140436931,-0.2930550474485497,0.6978961464945247,0.19860050290741968,1.6908109604763317,-1.7850659657892347,1.518947785709355,0.6879188494520273,-0.49968902123641673,0.2107497892245292,1.141874959137204
Antigua and Barbuda,ATG,0.6382350423313297,-0.7427529321277904,0.5405785539839393,6.785526514425827e-16,0.06609965826334682,0.8089801101111919,9.337129293512832e-17,-0.2546612676894431,-0.34671790074087594,-0.3028359205437834,-0.30135030953113723,1.8003724851027238e-16,0.10925205678506199,-0.6734834175156491,1.1017214970489446,-0.9594075739310998,-1.0733435418314368,1.3590457578951814e-16,-1.5270367567859273,2.9642246731384805e-16
Arab World,ARB,0.21168784756008863,0.4444669311868539,-0.4191225989451924,-1.4161856219771132,-0.31950801266026985,2.674764433003711e-16,0.12854593626556368,-0.1831717761903296,0.566113387130015,0.06707687357436705,0.107696098351132,3.345216032010758,0.23820234327291465,0.6259397685912882,-0.27311098415722757,-0.17228796379954625,-0.9296814832986561,-0.11039799163781336,-0.042444060091522816,-0.6366850520659617
