Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)"
Afghanistan,AFG,0.5296850828313301,1.913254087450375,-0.43883717657898164,-1.3997601005438638,-0.9130985823775185,-1.50726006926913,-0.7689523989605211,-0.10781294257161984,-0.30129843087655617,-0.303622539418623,-0.29991820599382635,-0.7800175796600033,-0.0019411241271461543,1.7219634094051748,-1.773026384369187,0.6172015664564657,-0.3636418294315588,-0.8102443714995655,-1.5508645611325804,1.866526337853513
Africa Eastern and Southern,AFE,-1.7883310143745152,1.4767394244985763,-1.376839478623634,0.6216915790465427,-0.8395732425524407,-1.3617869776175693,-0.5699093880098074,-0.051725664344024425,0.6877405548972876,-0.2057839523298577,-0.18620742754211825,-0.4803674253904887,0.4416147384819901,1.4219034201760188,-1.3999624804030246,0.7162179005089767,1.1931602539138852,-0.6798496900637435,-1.0876387423526612,1.3822601543027515
Africa Western and Central,AFW,-1.4383884510181377,1.6862452796272804,-0.43883717657898164,1.2180360524831593,-0.781370880677381,-1.112951426108321,-0.6407426368796881,-0.11599511521984811,0.2836112448916764,-0.24191961549273158,-0.23621139826670554,-0.8959859004533488,-0.003504875655869399,1.5616179667079797,-1.5983087620721492,-0.6198305277830943,1.7380520636264005,-0.7189473386072687,-0.49065879162090376,1.4349568814754114
Albania,ALB,0.6184110330603381,-0.8447744843828047,-0.43883717657898164,-0.6181766251456258,-0.3836946562318938,0.3647489259312146,-0.49145033226835116,-0.10290279872665344,-0.34484009235593793,-0.30274252357981546,-0.3010126490804534,-0.636174787092727,0.05892042952515674,-0.8871017065780313,0.7357352585009623,0.6317592395876166,0.28244276309890776,-0.49435332291117284,-0.1699712559599874,0.6346293479621253
Algeria,DZA,0.6022790421096091,0.057164223318301226,0.03016397444334452,-1.8576846533453877,-0.3668825969252283,-0.19834295769869026,-0.32107202229893933,-0.06909631137881293,-0.1807763969043285,-0.28556785987084576,-0.2800172512665698,3.04752067763402,0.05945601980115686,0.2364647918773946,0.14116331496623127,0.4228397629764209,-1.0839890188046077,-0.3449562788893414,0.5102785392261546,-0.4433458149051696
American Samoa,ASM,0.0,0.17753543024483762,0.0,-6.82413935652926e-16,1.7809321125421155e-16,0.0,1.8473496285854265e-16,-0.1741834601154683,-0.34673554102555876,-0.30404987216950885,-0.30398933876065737,0.0,0.0735426893494492,0.3413786305855029,-0.0509563597140273,-3.5351624745761806e-16,-1.0765627591203495,-1.3474300158287342e-16,1.067435384306464,0.0
Andorra,AND,0.62244403079802,-1.131687517404654,0.03016397444334452,-6.82413935652926e-16,1.5712656719661784,1.4813506103382912,1.8473496285854265e-16,-0.12717081957911358,-0.3467167259100883,6.594986484359872e-17,0.0,0.0,0.07640562371634141,-1.227116850077842,1.3010910291051412,1.058213428958915,-0.4193387770634956,-1.3474300158287342e-16,1.2717723829362153,0.0
Angola,AGO,-1.6803976774185008,1.9194253006406155,0.03016397444334452,0.6200828671509443,-0.6354790820052205,-1.0287301625205756,0.4500741904457287,0.21772147036885497,-0.259872424603413,-0.2854278751460391,-0.2957617688427911,0.5912941619556357,0.15854452279110692,1.7110017786916099,-1.8059456128845315,0.8902163240550753,0.8616910184710503,-0.5119862572232697,0.23371237341026907,1.1539129831429114
Antigua and Barbuda,ATG,0.62244403079802,-0.7651632846952768,0.4991651254656707,-6.82413935652926e-16,0.02124544490693367,0.7308089916368431,1.8473496285854265e-16,-0.1396974060888712,-0.34671881647847386,-0.3039863203481487,-0.30377274802874277,0.0,0.07494619398836518,-0.7019727783161749,1.1376698965293168,-1.0345710188817536,-1.0728496292782206,-1.3474300158287342e-16,-1.5502108365099432,0.0
Arab World,ARB,0.23330277876349667,0.4585909062455109,-0.43883717657898164,-1.5089792619050402,-0.3189187690872914,0.0,0.10740465614046137,-0.07092381437540239,0.5661689836102449,0.08442680427834566,0.1139837320781902,3.856852556372614,-0.9941565258567917,0.6380267418505214,-0.27566321014225315,-0.2611200010363549,-0.9258779423509201,-0.09855337461637913,-0.0502324333441516,-0.61676318728383
Argentina,ARG,0.62244403079802,-0.31152372658270366,1.9061685785326492,-0.25831016135634105,0.11734545070108772,0.8201141569538849,0.04595335409482229,0.2527597982260399,-0.15604155830751804,-0.27297435143890775,-0.26850401509473276,-0.8655488347500649,0.08024939810675191,-0.2805533112562167,0.06755871315120003,1.6541983693578632,-0.7015366450653086,0.048147974969893974,1.4127613842370865,-0.6783169870583456
Armenia,ARM,0.6103450375849736,-0.6918095001845505,0.9681662764879969,-0.5769749403402871,-0.43676703665005584,0.4545173081979895,-0.46552911587625506,-0.1116781769067929,-0.34476552875018446,-0.3028729008331899,-0.3018698616441513,1.7686721186946246,0.0596958523946268,-0.6762722806264239,0.68907177315432,-0.3396086362025858,-0.6198477885384681,-0.5914595104742346,0.21719407327423199,0.1786948437802068
Aruba,ABW,0.62244403079802,-0.8072716204258289,1.437167427510323,-6.82413935652926e-16,0.809545651291873,1.6958277145429934,1.8473496285854265e-16,-0.14227737781771468,-0.34673693473781586,-0.3040243587826954,-0.30341632130848545,0.0,0.07541295338552191,-0.8326648736667891,0.7394028336327035,-3.5351624745761806e-16,-0.8352093193819569,-1.3474300158287342e-16,0.1313722382715909,0.0
Australia,AUS,0.62244403079802,-0.756546840018523,0.4991651254656707,0.48120725822665616,1.3499923646960845,1.2890772938067223,2.5720582251380537,-0.08883040677509367,0.18927364963484197,-0.18338275667935824,-0.1888416690223473,0.1500124078968126,0.34921896297707766,-0.8333511965474737,0.32524719908540856,0.7123116975799735,-0.7201022942759541,2.8224374187387644,1.211047166958646,-1.1612781858039032
Austria,AUT,0.62244403079802,-1.0836787105008396,1.437167427510323,0.0675577093767903,1.60969291597675,1.3423127888726851,1.598889672065139,-0.12963329976866012,-0.34099902137544164,-0.21336631542467305,-0.20979773466525803,-0.9412013922737732,0.12385698630148465,-1.2597542855585753,0.5123220762495263,1.285422628214121,0.17476199767716338,2.015713422804489,0.35874729029260644,-1.1863427094242673
