Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)"
Afghanistan,AFG,-0.4241141665199123,2.159813083835147,-0.2929747113778375,-1.2348888791947854,-0.7919673852862583,-1.2395256982057015,-0.7771576111083608,0.27299680021785805,-0.3012941851015026,-0.3074520001420532,-0.30228835039234986,-0.5847781219304997,0.20565646530274848,1.8416601504382661,-2.006011552655061,0.8766285468353994,-0.5177250128060069,-0.7674349694434947,-1.5206201467295035,2.018464318462637
Africa Eastern and Southern,AFE,-1.7780113527645363,1.520159963031506,-1.2884586769197361,0.7689746653732202,-0.7333525971443409,-1.1274154285509548,-0.579642637611839,0.03058260435106555,0.6877385445659354,-0.189581804072555,-0.16942314873623002,-0.2637922165215094,-0.06894009865124714,1.435520531683271,-1.4747348341812947,0.6018204878683695,1.1327396270582266,-0.6509956663510382,-1.086940514470284,1.345847803900892
Africa Western and Central,AFW,-1.3253539753404777,1.6475445172428327,-0.2929747113778375,1.3402334212888696,-0.6672594812653995,-1.055097272634535,-0.621153671808948,-0.046718102442539634,0.28361034075927616,-0.19313240307023266,-0.22821996885346602,-0.9745291631434884,-0.4476609151918405,1.5159143853997321,-1.5959888557343263,-0.5612727568369591,1.7451182896401711,-0.6955318253926908,-0.537973077266726,1.4255996580196897
Albania,ALB,0.6900683649930557,-0.7502695821568708,-0.2929747113778375,-0.663722871440522,-0.41577179991638746,0.43313425175073583,-0.49028849606247915,-0.7458269941527974,-0.34483546321309905,-0.3066142700108746,-0.3013754966278111,-0.32317910986666665,0.10561536153777239,-0.7641292302811183,0.6471390628446299,-0.3495831536771174,0.36113643151335223,-0.49733126494791874,-0.1894641404506577,0.9357628476533884
Algeria,DZA,0.6502761317247352,-0.24251522946458995,0.20476727139311182,-1.690663095753807,-0.21092635904753473,-0.7544059927715262,-0.34503585054722385,0.37389828901502864,-0.18077328196498998,-0.26978112132891097,-0.2778089320934138,1.874938720501717,0.09779281278452445,-0.055895722714375054,0.5218860553711189,1.2743303548360638,-1.0629778272408748,-0.41005874588614627,0.4420158772998651,-0.42931287578070054
American Samoa,ASM,5.140742234268429e-16,0.2953175183913281,0.0,6.63893109312758e-16,3.3948958610210406e-16,0.0,9.655379276648373e-17,1.722626939264843,-0.3467308951940145,-0.3075662475979524,-0.3037643483700469,0.0,0.1265489904867286,0.4674511077607182,-0.20561082901168226,0.0,-1.066565016809525,0.0,1.1997895866354693,-2.912726413402595e-16
Andorra,AND,0.693685840744721,-1.112777473967608,0.20476727139311182,6.63893109312758e-16,1.2383851098776137,1.7006050896543041,9.655379276648373e-17,-0.7533414873606153,-0.34671208024420397,6.426071665095059e-17,0.0,0.0,0.12556636619263023,-1.219484164443271,1.1741471512843837,3.154884145348602,-0.3957605674718917,0.0,1.3268403624755594,-2.912726413402595e-16
Angola,AGO,-1.5744714555495345,1.7841897399723312,-1.7862006596906854,0.7307892610201986,-0.49997797439920694,-1.1540589596780566,0.6549446439795241,0.24571012374015333,-0.25986854356860445,-0.27044016238700475,-0.2890193833966653,1.1453382266107437,0.2757801081088587,1.6086630884483641,-1.7056447221657003,1.5287582206112906,0.6875706822605429,-0.5183082199061025,0.14409196758540826,1.339913727709282
Antigua and Barbuda,ATG,0.693685840744721,-0.6326093557299074,0.7025092541640611,6.63893109312758e-16,0.18896117019357375,0.7604690627408466,9.655379276648373e-17,-0.4111523346020317,-0.34671417079418293,-0.3075523830240168,-0.30372051854425475,0.0,0.12827678096012593,-0.5398734841550356,0.8948306961276751,-0.8798643897139006,-1.066565016809525,0.0,-1.428499054884928,-2.912726413402595e-16
Arab World,ARB,0.21791061738189957,0.3933128156617615,-0.2929747113778375,-1.3507679754052293,-0.13322957594136287,0.0,0.17141904513117798,-0.10716336111268587,0.5661865668491043,0.3716939370952352,0.12307452483213814,2.565076065300021,0.7807189586887401,0.5764835034604391,-0.2660514443273749,-0.43567189044096655,-0.9107273795225467,-0.11662679069280643,-0.06310060149537462,-0.6455655908499863
Argentina,ARG,0.6611285589797314,-0.3149819465484912,1.6979932197059597,-0.043877411692152285,0.021859985854110458,0.6767322506270972,0.09838293530944392,2.434932081364452,-0.15603859146403587,-0.2671617215680474,-0.2689096718808448,-0.9126232212410039,0.13142253560475384,-0.2848891872645324,0.0393019330285648,1.862299335801985,-0.7616539034742371,0.06091414513317482,1.4391511259186354,-0.8066349955177783
Armenia,ARM,0.6755984619863936,-0.8350192685250043,1.2002512369350105,-0.5328209285542598,-0.46749043430439896,-0.0198057774099987,-0.5155901905085803,-0.008666209160734809,-0.3447609002638498,-0.30687136309146457,-0.301687808521028,1.436684812510042,0.10907885775506039,-0.8433318235515253,0.8927340689360093,-0.8634379325736943,-0.833397694847246,-0.6167283013465219,0.2668874621788092,0.32873040498430073
Aruba,ABW,0.693685840744721,-0.8191339629363846,1.6979932197059597,6.63893109312758e-16,0.706126292929012,1.3694640599317502,9.655379276648373e-17,-0.7519769441468397,-0.3467322888940005,-0.30752783265777944,-0.3032956357027047,0.0,0.12841360206436747,-0.8163892690223336,0.9100171449760213,0.0,-0.8226361261412948,0.0,0.24500869052673616,-2.912726413402595e-16
