Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)"
Afghanistan,AFG,0.5038825062679685,1.8706393531370498,-0.3779078053127482,-1.7097848634873969,-0.923001209575412,-1.7098195780937377,-0.7580289938837858,-0.062357415435492336,-0.3013001936662392,-0.30571946497138547,-0.3018276774501589,-0.601537218395732,0.10076124723673197,1.7034229401367182,-1.7206772934257222,0.4726729420956862,-0.391655568126226,-0.8279662304834955,-1.5760097380855704,1.9031706934062722
Africa Eastern and Southern,AFE,-1.7458009438290245,1.4694985782919026,-1.246291698371831,0.5118903038295751,-0.8682885389644767,-1.5429084737044167,-0.5767578502447303,-0.06394803970156693,0.687738514786616,-0.20664542610608772,-0.1896058826507113,-0.6914166177152608,0.2044706117625226,1.4201929892934941,-1.3755684982373573,0.6041953425011143,1.2584278241765734,-0.7089481340793417,-1.0865647906269955,1.4097763039203137
Africa Western and Central,AFW,-1.4545858241495702,1.687239902013695,-0.3779078053127482,1.1562113007631727,-0.7926909044283207,-1.2549868186328381,-0.6474630682578298,-0.06619880869128784,0.2836077005697856,-0.23636547165588606,-0.23645275540851543,-1.032657598093776,-0.21640495696056705,1.568701095830602,-1.5828677290867152,-0.6940635789212047,1.7252246143406034,-0.7419850001023807,-0.4702572650382542,1.4184823529631854
Albania,ALB,0.6009441356056815,-0.8582738779828781,-0.3779078053127482,-0.3220276161108962,-0.34331836122880177,0.4162273051756767,-0.49451694707458194,-0.06646517353437362,-0.34484175883788315,-0.3046479326566763,-0.30194599705422476,-0.49527449013078684,0.06422331443663665,-0.9080060545638444,0.7041802431395329,0.6260547091137967,0.40718437363669235,-0.5099634089275817,-0.16311067833218112,0.5855776664830444
Algeria,DZA,0.5798437814018308,0.1823113212656817,0.05628414121679323,-1.8920843513325585,-0.4149676521752233,-0.11620659949342778,-0.3521193669028643,-0.0665527029973566,-0.18077849595644643,-0.28831752688748286,-0.28399029766214473,3.4191891500901725,0.058907964525061064,0.3469695078298995,-0.012518980105355838,0.27513581790570113,-1.0962926865680453,-0.3435845225406423,0.53924845566573,-0.44159251162723756
American Samoa,ASM,0.0,0.15360512874321183,7.712798338302587e-16,0.0,0.0,-2.964936818538194e-16,1.8463334426159214e-16,-0.06590888356308128,-0.34673720331505087,-0.30614333464985793,-0.30509526094585826,-2.1481778461601356e-16,0.08901242073780818,0.31176021478667987,-0.0038987201711440105,0.0,-1.0887564607023574,-1.3472066510767863e-16,1.0116313025620207,-3.0009553855211873e-16
Andorra,AND,0.6009441356056815,-1.195513255956701,0.05628414121679323,0.0,1.5428797943993127,1.3412611640341228,1.8463334426159214e-16,-0.06618681096732053,-0.3467183882411966,6.166589552818502e-17,0.0,-2.1481778461601356e-16,0.09179584246260383,-1.3000020970793855,1.4254769352159333,2.2091736615507003,-0.45571348798457323,-1.3472066510767863e-16,1.2567183833939082,-3.0009553855211873e-16
Angola,AGO,-1.6947744017732727,1.9848328750476272,0.05628414121679323,0.5647415014198292,-0.6539411661452327,-1.103540028065188,0.31502615955907326,-0.05242857683977,-0.2598742790213164,-0.2887106221964743,-0.29811858315561324,-0.024019919209550798,0.15720568656841424,1.755581798444938,-1.8613262426900163,0.6720692392192271,0.8179086833166833,-0.5354429626365252,0.27924998489145747,1.179812176970066
Antigua and Barbuda,ATG,0.6009441356056815,-0.8019410342459793,0.49047608774633467,0.0,0.15366707875659963,0.6427590560528634,1.8463334426159214e-16,-0.06667968005514671,-0.3467204788049582,-0.3052175719436607,-0.30489818371207716,-2.1481778461601356e-16,0.09038543951292106,-0.7461768261132344,1.208606434476084,-1.0952295652005384,-1.0774521219038256,-1.3472066510767863e-16,-1.5954643958441304,-3.0009553855211873e-16
Arab World,ARB,0.17594064544110619,0.4908340094567605,-0.3779078053127482,-1.5557546207344382,-0.33170461015992964,-2.964936818538194e-16,0.10740912732328231,-0.06544910713864699,0.5661662777069136,0.11105235973023427,0.09529932301246509,3.343936413544156,0.03159486001353352,0.6636412076038927,-0.2824182384799987,-0.49124106751469315,-0.926489023497487,-0.08190969228922476,-0.06782852872238528,-0.6091300693787274
Argentina,ARG,0.6009441356056815,-0.32125588191616844,1.793051927334959,-0.22972771769086986,0.01738206731704493,0.8917820782465107,-0.03441786126488808,-0.03060596916690733,-0.15604364238399474,-0.2740963592242816,-0.28100321255253247,-1.0574711074879333,0.09649945133576279,-0.28971172772112186,0.09840487638978536,1.6224323295070182,-0.7006408286194302,-0.04271191601973752,1.404960452868553,-0.6174430287131867
Armenia,ARM,0.6009441356056815,-0.6738927019476538,0.9246680342758761,-0.8386386778803095,-0.366306401560324,0.33250052243638345,-0.4502689358016489,-0.0664168182166883,-0.34476719539705336,-0.30482504656258136,-0.3024473300983157,2.89748735194183,0.07415164491938353,-0.6592200576678091,0.6468807708398223,0.062492913630593075,-0.715713280350806,-0.5015211120074544,0.20511659881360533,0.05171495422114858
Aruba,ABW,0.6009441356056815,-0.7942031247860446,1.3588599808054174,0.0,0.6924399022511155,-2.964936818538194e-16,1.8463334426159214e-16,-0.06652991726479807,-0.34673859702422527,-0.3061165294705737,-0.3045256243882302,-2.1481778461601356e-16,0.09086123809835621,-0.8309187687173369,0.6254171917574544,0.0,-0.791075539007685,-1.3472066510767863e-16,0.08373724226888495,-3.0009553855211873e-16
Australia,AUS,0.6009441356056815,-0.7431198582172008,0.49047608774633467,0.5690545807852512,1.3367185989666135,1.4619045102867239,2.6316502329895686,-0.06462294255171665,0.18927080177201913,-0.17099190232202696,-0.19393856826391925,0.08442008406439439,0.3250470361419895,-0.8187731136140525,0.28052176536546986,0.7154427587667321,-0.715713280350806,2.8301645200767607,1.2014353570211689,-1.1616903545021415
Austria,AUT,0.6009441356056815,-1.0677509050754823,1.3588599808054174,0.1312291020908766,1.672250970226629,1.2174757162413927,1.576088278632282,-0.06611320147355677,-0.3410006963532697,-0.21601740419790513,-0.21296999858352444,-1.0057730124104844,0.136934401121327,-1.2312598864249806,0.48200433601377146,1.54634531122245,0.1773294847332111,2.081592826618498,0.3531484787848601,-1.2014011129601443
Azerbaijan,AZE,0.6009441356056815,-0.49888433236998575,-0.3779078053127482,0.49975777231414076,-0.2899573105453797,0.9398942040867322,-0.07469544686804505,-0.0673746089426718,-0.3409913585018013,-0.2962375305830157,-0.29835999495163673,1.9893513227253008,0.09082045536246178,-0.3432895512240519,0.9988425576848761,-0.5623317546735722,-1.0397709925753862,-0.5728178040849261,-0.10203231947708583,0.753109458951205
"Bahamas, The",BHS,0.6009441356056815,-0.738602649460751,0.9246680342758761,1.0258576086874818,0.5833716345083481,1.3402012785212503,0.2601085949729382,-0.0639008589702641,-0.34605358896501354,-0.3058843402071036,-0.3036140004515276,-2.1481778461601356e-16,0.09152055899531636,-0.7031059902471338,0.9178670459083765,-0.9352930218141352,-1.0623796701724497,1.0315454945119795,0.9567389761249027,-0.9974999045876939
Bahrain,BHR,0.6009441356056815,-0.8559888127585604,-0.3779078053127482,1.3220223917797804,1.5035477757093896,1.7160934311612206,0.32493161752027755,-0.06708706907891562,-0.3466967857489936,-0.30202926393096263,-0.2959278684094477,2.1643078788587107,0.05417150289243159,-0.6786968709341251,2.144687519525031,-0.7313739289964681,-1.1038289124337333,0.5853488441129409,1.7688274877523635,-1.543511372836973
Bangladesh,BGD,0.271778610025611,0.05322971722146783,-2.1146755914309137,0.00375364529063122,-0.7674050285714837,-1.1757040440479107,-0.6969670215499594,-0.0644878706943628,-0.33768018424529017,-0.29109888670627765,-0.2795757384359587,-0.5307849975117261,-1.061495747334991,0.23377722299379813,0.1942137825311451,-0.20458007502438558,-0.12035143696146121,-0.7611566238894565,-1.3222472939062089,0.8047417820441527
Barbados,BRB,0.6009441356056815,-0.81377258482846,0.49047608774633467,0.26004640580480837,-0.14190087656269793,0.6511004384947198,-0.030647356375967535,-0.06540100052075945,-0.3467211756595454,-0.3059907540755234,-0.3044915526394339,-2.1481778461601356e-16,0.09031180401755609,-0.8597534054056764,0.6161091219046491,-0.2635595395912364,-0.9757130727170389,0.503445250871619,-0.0504991160376043,-0.7302567189031208
Belarus,BLR,0.6009441356056815,-0.9055260490693743,-0.3779078053127482,0.4622819049390313,-0.03720954123382938,1.0103807634703423,-0.5059747452421292,-0.06082802424783646,-0.33260743127781134,-0.2900096889485449,-0.2856654834621497,-0.3834204293428443,0.051920522441813374,-0.9830286046885864,0.6469671325625701,1.6076980180296907,-0.8099161036719048,-0.5759772353245566,0.7614423623925806,-1.2717875545792694
Belgium,BEL,0.6009441356056815,-0.8456774191146154,0.9246680342758761,-0.5508125148944936,1.50862171677291,1.3227632408901764,1.4520708511870388,-0.06583005091447605,-0.3446261520286053,-0.08213918687285955,-0.09119858027478951,-0.8762585757765232,0.15662226687436875,-0.9910763669274948,0.06748782048501642,1.7948237737917834,-0.71948139328365,2.4282715085397615,1.1922394266223921,-1.094115830348576
Belize,BLZ,0.29287896422946164,0.0054492201865197236,-0.8120997518422896,0.6384472354644819,-0.5673712895009575,0.007912670508080977,-0.5327038761752358,-0.06727304024016721,-0.3451616150934052,-0.30603215240287707,-0.3046889387253692,-0.7508552821169815,0.08969893012536462,0.22797728103447187,0.4125431935629283,-1.2576651170773538,0.04167741915082871,-0.4995067916783013,-0.7822511560039661,-0.3105996860016843
Benin,BEN,-1.9310983688564003,1.6463299042134103,-1.6804836449013725,1.6707108969221047,-0.8975976466133808,-1.5888090274114801,-0.7876309765844371,-0.06750548719227092,-0.33889340808159496,-0.3057246879522702,-0.3037131507266859,-1.2764853406394008,0.09419862531905136,1.5379881075040094,-1.5516682287934578,-1.458458943855202,0.6483436013387054,-0.8390673247220874,-0.5228731586756296,1.8825413619850477
Bermuda,BMU,0.6009441356056815,-1.0617409057671283,1.3588599808054174,0.0,3.0482137332026906,-2.964936818538194e-16,1.8463334426159214e-16,-0.06541022076914169,-0.3467473773920239,-0.30612749090375607,-0.3047043804192343,-2.1481778461601356e-16,0.0907094356925269,-1.2122153716000343,0.564961294764057,0.0,-1.0736840089709816,-1.3472066510767863e-16,1.7688274877523635,-3.0009553855211873e-16
Bhutan,BTN,0.6009441356056815,-0.4592213826372965,7.712798338302587e-16,0.7482869899705576,-0.4591461400610555,0.6511129568275488,-0.4609828103628076,-0.06489719150820818,-0.34409333701123673,-0.3058942080426053,-0.3038605782088881,-2.1481778461601356e-16,0.09071056854630175,-0.283264870422481,1.012282467118847,-0.7413274266433876,1.9483425631698696,-0.5450248922926086,-0.9535264219226136,1.4106326621947436
Bolivia,BOL,0.39416066440794456,0.2523556132173992,1.793051927334959,1.406654593550168,-0.5446676881391411,-0.4632106127412163,-0.6733411200411222,-0.06734119715596214,-0.27126088297606665,-0.30170816469069467,-0.30027866193256136,-0.3303575979515818,0.08021127976103268,0.41099786217706286,-0.1064123370906012,2.831212574935684,-0.5951336664997995,-0.7320449468034738,0.4164155284722958,1.1336866716590022
