Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Belgium,BEL,100.0,25.88649749085932,12.0,48.73,35251.44506975928,61.9819,82147.70955577091,2.264716189332617,30333.0,363258278642.0,350962802306.0,1.05612306878486,53574.0,17.034946154373,65.8063026840218,34.6666666666667,2.9,89448.11479888496,83.8578905877926,11.94333915724396,,,,,,,,
Benin,BEN,27.9,84.63920523074691,6.0,71.17,2020.6056773472208,1.53785,2236.3315597802766,2.0943170727907585,112760.0,224593045.0,1002552921.0,0.665723323947751,-15135.0,44.4384154956229,52.503341101053,7.2289156626506,57.3,2774.704442950874,40.7877794072449,84.3041154716285,3.33,445.0,51.96,0.58,-11.0,0.79,521.0,309.0
Burkina Faso,BFA,11.6,87.45740575360908,10.0,77.783,1244.0024384431906,0.632708,2450.345024878149,-0.6628268224665561,273600.0,352025404.0,1180474425.0,1.11032179719724,-4218.0,45.3759492940826,51.8834876764915,11.7117117117117,84.8,2481.707872099816,22.5528306908743,80.7949615885477,3801.0,796.0,49.44,588.0,0.03,798.0,678.0,266.0
Bangladesh,BGD,50.5,58.26920781659132,5.0,55.986,2195.294854609936,1.0,2561.4842505394886,5.875935811099382,130170.0,9178715270.0,14791096089.0,0.989838836982973,-1091865.0,35.4168352973658,60.7813908631262,15.0724637681159,48.6,3847.035058354604,25.9479149992596,64.1843947113788,4319.0,672.0,59.12,612.0,55.0,786.0,459.0,321.0
Bulgaria,BGR,91.2,19.4814483343013,9.0,47.358,10766.698266246309,27.09,9832.119267706254,6.756474452412135,108630.0,14434495739.0,19214821456.0,2.08176190777138,-15184.0,13.4597372823611,69.0900572674298,22.0833333333333,10.0,13172.57829824356,70.5075225830078,8.51538041706174,,,,,,,,
Bahrain,BHR,100.0,30.35683576956148,9.0,66.04,48009.49174215039,28.244,60814.227344497565,8.842437331511405,740.0,2427206729.0,4052761469.0,3.10294772848129,46615.0,22.7911117635112,75.0772155742204,2.5,0.0,36908.1688931834,92.7186075361661,2.167830375259049,,,,,,,,
Bosnia and Herzegovina,BIH,99.4,23.581275857514107,9.0,35.498,6484.252248547087,25.1224,8121.81282250341,7.800127947466791,51200.0,3467847024.0,7557562391.0,1.38653346855639,-38622.0,16.4319789568604,69.6823151391293,14.2857142857143,18.1,13368.607531921214,44.4752743285185,23.45026178444824,,,,,,,,
Belarus,BLR,92.1,21.659861195136926,9.0,56.115,10994.598129104086,16.2,8148.43844554131,10.748615726121898,202904.0,19636128920.0,21794931007.0,1.70941249195756,-8303.0,15.1708840391522,70.0414736164602,29.0909090909091,7.2,8795.735615968164,72.6113815307617,10.91602240603605,5658.0,918.0,60.06,707.0,-249.0,708.0,535.0,269.0
Belize,BLZ,91.0,64.12986041430412,8.0,55.252,9909.680144407768,24.0,19922.27598908896,3.222485207941574,22810.0,273296199.0,589796445.0,0.770603665352675,2321.0,37.5201690991165,58.5062795589111,6.66666666666667,32.7,17516.599947270675,46.4084814638913,29.01086737774197,,,,,,,,
Bolivia,BOL,76.2,61.2715109645912,8.0,67.341,5244.160212302093,6.20067,5906.041244598935,13.66367954035448,1083300.0,4078971426.0,2922996112.0,1.46622698404757,-14107.0,35.9507436128191,58.674485167495,16.9230769230769,23.7,5630.281766127315,64.6631431424362,69.0915700718119,5374.0,834.0,60.9,0.77,-46.0,794.0,708.0,432.0
Brazil,BRA,97.6,39.47610571228597,8.0,61.143,11750.531243766773,28.1784,15546.701092819834,6.77427409299591,8358140.0,134820092742.99998,97114690856.0,1.48108495636286,-90634.0,26.6247472105413,67.4452226030603,8.7719298245614,46.7,16512.639478060588,83.2672101364439,28.65726771910981,,,,,,,,
Bhutan,BTN,59.7,51.48419045450665,,67.356,4860.270171511018,4.51832,20923.789950109844,6.575123853514597,38117.0,414268351.0,418917272.0,,-1283.0,32.3613836921465,62.8569341509646,2.66666666666667,91.6,5054.982802735937,31.5664945864425,70.9298901199584,,,,,,,,
Botswana,BWA,39.7,57.0794329477848,,49.243,12562.96499327229,4.28993,68608.39768522675,5.154398360233699,566730.0,4506152400.0,3053111544.0,2.75454609516549,4270.0,35.0956099879622,61.4855884170665,11.1111111111111,31.8,12356.24792206721,59.6421228144112,23.43619599543327,4739.0,883.0,48.84,824.0,-198.0,723.0,643.0,226.0
Central African Republic,CAF,7.8,85.56085861988149,10.0,68.479,743.2874802089827,0.311159,,3.334045938690693,622980.0,80816017.0,81706144.0,,-41282.0,45.1164673441644,52.7302648335987,10.4761904761905,90.8,,38.134433681123,79.3420869490166,,,,,,,,
Canada,CAN,100.0,25.06625653727776,10.0,62.494,38122.64858903903,72.4,94302.9433036672,2.5701727249648627,8965590.0,388203314386.0,367779441472.0,1.12252472932052,202175.0,17.3943580562524,69.3935234197471,20.7792207792208,21.5,69452.47259998092,80.219066099279,10.152505150323208,,,,,,,,
Switzerland,CHE,100.0,23.33583255478005,11.0,64.631,46265.68206792712,75.7,165029.62746352336,2.150258016103664,39516.245,147444764622.0,141089416982.0,0.753808477874928,37308.0,15.8865958441716,68.0780955134239,25.0,18.1,138349.7389295061,73.5115823179813,11.8965524026726,7473.0,951.0,71.16,919.0,285.0,408.0,742.0,212.0
Chile,CHL,99.4,34.92840274864699,12.0,51.743,15510.77007394519,34.4978,39253.25365584523,12.349895920879176,743532.0,58840336946.0,37054521799.0,2.50608218939499,17285.0,23.4879085106181,67.2458792583733,15.0,32.9,21182.923314324253,86.8125123390851,20.65577377314953,6063.0,836.0,67.78,744.0,163.0,634.0,752.0,348.0
China,CHN,98.2,27.07824166651503,9.0,69.079,5946.286828301852,10.5232,10662.0288652718,4.019457596965907,9388211.4,968289832000.0,718360702000.0,1.8695916362794,-759559.0,19.5921793755655,72.353957155972,20.2684563758389,16.4,10760.1930590986,44.3430099487305,43.67227933578189,4.56,747.0,65.66,,,,658.0,0.17
Cote d'Ivoire,CIV,60.2,90.1755307594983,10.0,62.383,2941.821411689125,1.5249,,1.359538259600896,318000.0,7691077698.0,5680944360.0,1.08657956101875,-124651.0,46.3499648266431,51.3997166079665,8.52017937219731,74.8,,45.5035131674326,79.9846875006817,,,,,,,,
Cameroon,CMR,49.0,83.20937914849564,6.0,78.698,2704.4373980037653,2.02874,8356.028872818475,2.299674977861628,472710.0,3478223218.0,3067367720.0,1.2297939429696698,-28528.0,43.993109219436,52.8703765351532,8.88888888888889,85.5,4535.517014669618,49.2044173412861,79.6338638157894,3851.0,0.69,47.84,653.0,-17.0,907.0,588.0,271.0
"Congo, Dem. Rep.",COD,10.2,89.92179226798544,6.0,69.418,508.4008175183004,0.296054,3819.255858007426,15.43818016847483,2267050.0,2229452442.0,3553822090.0,1.3246033223691,-29715.0,45.9019829077046,51.0465614987287,8.4,97.3,1566.0274355051752,37.8024827128113,81.8416962420385,,,,,,,,
"Congo, Rep.",COG,34.9,72.72781658641372,10.0,54.573,4588.109248984645,2.00799,15962.858400044135,11.38030176257064,341500.0,7050047439.0,2965295461.0,1.56934291857187,35475.0,40.8670146966352,56.1917429182034,8.52713178294574,69.3,6237.531609431216,61.6237792620651,76.74749124043794,,,,,,,,
Colombia,COL,95.7,45.91024869320706,10.0,57.452,9154.089261965108,15.3417,16484.684378574493,5.807660873304769,1109500.0,23227664712.0,24677781402.0,3.2958249913522897,-39303.0,29.8540338054432,65.0269499484594,8.43373493975904,30.6,10507.049744621,76.1619191918164,39.57659756471618,6025.0,0.91,66.32,805.0,-18.0,808.0,776.0,326.0
Comoros,COM,53.2,85.99175476026244,6.0,40.108,2145.9206695341427,2.2,4082.12024940892,5.950069403297036,1861.0,2588357.0,100865047.0,,-3020.0,44.3208218892672,51.5407943408301,3.03030303030303,61.8,9208.080060954751,28.1143215973031,64.2727562180213,,,,,,,,
Costa Rica,CRI,99.1,40.77385818130988,11.0,57.053,10799.511402898102,25.1,27730.43613378076,12.984310487293143,51060.0,8184447808.0,11388379070.0,,4321.0,27.0674405470804,66.384288945592,38.5964912280702,42.4,20204.855192563475,66.1703051228767,26.52308619777779,7082.0,937.0,68.56,882.0,54.0,798.0,815.0,236.0
Cuba,CUB,96.9,27.143949387082948,9.0,53.028,,11.1596,17948.343404242616,10.36556120050227,106430.0,3408466330.0,9149062602.0,,-12619.0,18.905461300191,69.6488968152424,35.9605911330049,22.0,15382.995711334086,76.1121531072403,10.168579427297567,5418.0,0.97,68.0,281.0,,,596.0,277.0
Cyprus,CYP,100.0,27.48547094662033,10.0,60.392,28327.76171875,35.83,29905.93853242008,3.086106389133022,9240.0,1062407054.0,6822753007.0,1.8999978625024,12110.0,19.3003154346758,70.2200171089644,14.2857142857143,3.5,35499.79601700913,68.2534151682801,15.14946894836602,6238.0,878.0,70.16,836.0,14.0,712.0,704.0,253.0
Czechia,CZE,100.0,20.26063815652316,9.0,55.04,23914.186244381093,47.93,27743.767960133013,0.6832401672808999,77250.0,94842643306.0,93295669236.0,1.5681146841641898,26259.0,14.4460838974793,71.3012363375791,15.5,7.9,33153.82227895874,73.578883191735,12.082680899244094,,,,,,,,
Germany,DEU,100.0,21.43633109566923,13.0,52.934,34741.33534262244,72.16,72213.74975899517,0.4364139489443346,348720.0,1102718754895.0,905268222215.0,1.17898651377886,-489056.0,14.2108909465599,66.2934869710793,31.5960912052117,8.6,75803.04020243631,80.1960996098884,7.81580271169644,,,,,,,,
Djibouti,DJI,55.5,65.19921967131852,10.0,24.761,,1.27004,,,23180.0,46498303.0,355303103.0,4.58763424043374,2719.0,38.1172262446188,58.4626719516128,10.7692307692308,33.0,,71.0245352095823,34.26854471550917,,,,,,,,
Denmark,DNK,100.0,28.247217596982303,9.0,63.756,37392.32114138892,86.65,101261.81712386243,2.0885516217647506,40000.0,92465774510.0,85547388067.0,1.37505574678224,10491.0,18.6671068263993,66.0847332006724,36.8715083798883,15.3,88280.3277263153,86.2501288149818,6.716017191347012,,,,,,,,
Dominican Republic,DOM,90.1,52.3001455989955,9.0,54.065,9130.069061455988,14.8449,17375.26477076816,6.644320695808048,48310.0,6195115848.0,12654212042.0,0.683423360678412,-37170.0,32.6936712776996,62.5116359732828,19.6629213483146,18.0,12364.5381313389,69.333853706035,42.21032511980216,5088.0,919.0,65.36,858.0,35.0,755.0,733.0,274.0
Algeria,DZA,98.7,42.565035891056255,10.0,37.94,12791.3412605973,7.37598,24257.997607978563,10.78118375017216,2381740.0,55154833243.0,21354752560.0,2.51370691443586,-44138.0,28.4196478499297,66.7675866401321,6.16966580976864,0.4,12338.450361969048,64.4154348614309,28.925076346436192,,,,,,,,
Ecuador,ECU,96.3,53.58725504141455,10.0,65.536,7884.516935944961,7.2,20272.42214061848,8.716585828817443,248360.0,12686276174.0,12048173560.0,2.07919490158198,-12679.0,33.0298315048386,61.6374729995954,25.0,14.2,10547.217010393088,62.2099988435587,43.527849257882,5024.0,0.91,64.44,671.0,-94.0,901.0,785.0,357.0
"Egypt, Arab Rep.",EGY,99.0,55.49564489483394,9.0,42.043,7079.028084569187,13.66,17040.560334034595,7.359977730592874,995450.0,11068665493.0,17017639050.999998,2.60621860261331,-118055.0,34.2811449177581,61.7726766095686,2.03619909502262,6.2,11292.170357048197,42.9729991680104,17.085952823316177,,,,,,,,
Spain,ESP,100.0,21.10119105004894,10.0,52.947,30748.73963260914,50.37,53785.313437657,4.0724888213377,498980.0,205262840554.0,327173829321.0,1.37000746147478,659720.0,14.543139992054,68.9209409974025,36.0,8.5,55426.68952071813,77.4968648783202,12.9261182981476,,,,,,,,
Estonia,EST,100.0,22.008779519988813,9.0,56.919,19344.2638980902,63.51,22683.59730890212,8.978637650261277,42390.0,9610312247.0,13464142361.0,1.38733380120574,-5351.0,14.9575259275043,67.9614858185266,18.8118811881188,17.2,33018.30061417769,67.5557177507269,7.533602573167944,5371.0,0.91,65.78,749.0,-268.0,797.0,589.0,215.0
Ethiopia,ETH,18.6,94.21894822504076,8.0,80.008,692.8669076567743,0.310593,1134.2317653348518,11.552349802423151,1128613.2,802978896.0,3957736106.0,2.30714932404438,-30512.0,47.227406150589,50.1251680689398,21.9281663516068,94.5,1551.9547246599366,16.2148475646973,90.2641768330575,,,,,,,,
Finland,FIN,100.0,25.77596913458457,9.0,56.712,34440.37710391617,79.66,99631.48053799488,0.9201802135089848,304110.0,77180945705.0,69319586859.0,1.44270225678265,10820.0,17.1668948652518,66.6004050513017,38.0,31.2,78544.15718802254,68.7588279849327,9.971853963991018,7672.0,965.0,68.72,969.0,-9.0,132.0,683.0,172.0
France,FRA,100.0,28.353327263865125,10.0,50.978,32423.522506879897,46.87,69768.37677384839,1.9973795313601244,538950.0,486069166553.0,538448393273.0,1.97737744775679,132512.0,18.458057202809,65.1001430906245,12.1951219512195,8.5,80110.44658306279,77.3467240068648,6.899356480146654,6583.0,944.0,70.8,789.0,122.0,699.0,694.0,289.0
Gabon,GAB,80.5,67.81738958209547,10.0,39.695,13637.259018899753,5.4892,143343.10728390832,9.868137277707774,257670.0,6008345257.0,1724948767.0,1.28261921013258,10382.0,38.5919724836028,56.905718019249,12.5,86.2,18258.90461170232,84.0852434737431,35.87844600622291,,,,,,,,
United Kingdom,GBR,100.0,27.280895225137485,11.0,58.7,34727.4366712141,68.82,87805.23305128903,3.0755259187712056,241930.0,436965104430.0,549827387320.0,2.36967440284241,288923.0,18.0189849012453,66.0498273294674,19.6594427244582,1.6,80291.95390189505,80.5464353583991,10.28812814714536,,,,,,,,
Georgia,GEO,100.0,28.29428884669728,9.0,59.74,5980.443904882263,7.52688,12991.444287675447,8.447305260347633,69490.0,925490395.0,3669391567.0,5.218306950978271,-31729.0,18.7954785971996,66.4285429221375,9.36170212765957,37.2,7956.699573701953,53.3593916521584,64.2672602987726,3675.0,647.0,63.3,553.0,-0.27,752.0,353.0,269.0
Ghana,GHA,55.1,70.90128688165429,9.0,68.571,3103.226258203738,2.72318,5044.662522994284,84.68347182258756,227540.0,3566458639.0,5323838595.0,0.262213532811969,28536.0,40.0928951730724,56.5474849681229,10.8695652173913,58.6,4075.103820840471,48.1388926229785,74.93139652097719,4535.0,728.0,52.54,849.0,212.0,814.0,637.0,198.0
Guinea,GIN,22.8,88.81716460338951,6.0,58.792,1452.9608316418678,0.637492,9405.688098894008,37.58406146611273,245720.0,499341729.0,1060287707.0,,-48078.0,45.2549289306871,50.9529088580701,19.2982456140351,81.1,2856.0095933555504,32.6868093037822,88.2376770806733,,,,,,,,
"Gambia, The",GMB,38.1,88.29071651315284,9.0,43.253,1930.818885376739,5.23769,2305.538936190157,1.303203997652176,10120.0,12003704.0,257934685.0,0.260242378391835,-2666.0,45.6231958073207,51.6738273239488,13.2075471698113,60.2,2677.964088966812,53.1603285370566,75.3707646812403,,,,,,,,
Greece,GRC,100.0,22.237674880011323,9.0,47.758,28076.12414163924,32.25,50518.11638493941,3.364536008256948,128900.0,21287220982.0,66390071282.00001,2.8296928818423503,27621.0,14.8285507666118,66.6821076980622,13.0,8.5,54200.93712148405,74.717750055608,28.3875313049692,,,,,,,,
Guatemala,GTM,83.7,76.05688504259656,16.0,60.393,5833.3869180176025,6.5,10441.432862588284,4.981332970711307,107160.0,5975823181.0,11530076693.0,0.43182946456192,-42118.0,41.5615653491649,54.6453650856668,8.22784810126582,64.7,13134.242591381331,48.7676356188334,38.39339803372203,5901.0,0.83,58.98,663.0,0.17,706.0,789.0,287.0
Guyana,GUY,73.4,56.879976013753264,6.0,50.487,7345.940282122237,8.9,13488.397230828126,174.85770474256776,196850.0,564001979.0,856610856.0,0.805815134799291,-12575.0,34.7440236163256,61.0829990520003,28.9855072463768,36.8,9675.639984811867,27.4604582346121,31.55781466832501,,,,,,,,
"Hong Kong SAR, China",HKG,100.0,18.87294655441396,9.0,57.657,41745.501624930905,60.8,31719.94779406267,-0.5348686778211658,1050.0,316622924550.0,334642087641.0,,10045.0,13.8842808274023,73.5671084923151,,0.1,73231.02474417961,100.0,6.964973613759839,5511.0,812.0,,0.91,151.0,356.0,591.0,236.0
Honduras,HND,71.3,71.44964074848009,9.0,57.717,3437.622963449028,7.8,7041.1226254983,5.348663465214855,111890.0,2087266096.0,5420514840.0,0.692430000775615,-5450.0,40.43627965195,56.5941044546883,23.4375,52.2,6344.462993589424,48.7790074235564,37.1164161867279,5397.0,933.0,63.1,0.65,88.0,844.0,837.0,155.0
Croatia,HRV,99.8,23.507646494023348,8.0,46.307,16641.214970266064,37.98,26280.58153849742,3.878934000034917,55964.0,9856996535.0,21257487140.0,1.66641016588365,10852.0,15.6740233560406,66.6762593261968,21.7105263157895,25.5,29909.87971483921,55.4685969711483,15.082962524306067,,,,,,,,
Haiti,HTI,33.9,65.08493481573537,6.0,54.007,2503.659326819782,6.796,9175.593636071782,13.51831575322538,27560.0,610604647.0,979887014.0,,-26629.0,37.9356695045289,58.2863978997809,2.04081632653061,81.4,4972.7732200326245,43.2846444920296,74.6181659275564,3754.0,694.0,6.72,449.0,359.0,854.0,583.0,332.0
Hungary,HUN,99.9,22.238364163048765,13.0,48.481,18361.99638715367,47.06,25078.53252581282,3.6722971559416777,89610.0,75080314531.0,78301104867.0,1.21974188828371,19890.0,15.3388631159401,68.9747991605525,10.3626943005181,7.9,23227.63875582967,67.0155868530273,9.480708227624858,,,,,,,,
Indonesia,IDN,90.6,43.91205962175845,9.0,59.359,6583.351123580457,4.76481,13574.98860522684,14.08742441679263,1877519.0,100726675622.0,60632402640.0,0.65870277762871,-75829.0,28.7976996204327,65.5803890198647,11.2727272727273,40.1,4973.719850397222,47.0017588692457,58.5840765475942,4947.0,771.0,60.32,713.0,346.0,915.0,715.0,266.0
India,IND,67.9,53.3048204008132,,53.938,3220.6269293940104,2.8055,4053.866771152905,8.400938217403706,2973190.0,120250822644.0,164878745075.0,2.68038156022763,-342177.0,33.1286520695793,62.1494488498081,8.25688073394496,43.2,4542.153355867475,29.4309857146804,82.926212328015,5348.0,707.0,55.86,774.0,,855.0,576.0,199.0
Ireland,IRL,100.0,29.655093536552407,10.0,63.208,44222.65360341981,54.82,127800.00854201127,3.4198978452455293,68890.0,108297647355.0,71678395995.0,0.513151243889595,94513.0,20.3857193306515,68.7427020967947,13.2530120481928,3.2,89855.2327818595,60.7703677431593,12.760321745271195,7144.0,967.0,69.62,943.0,237.0,473.0,815.0,209.0
"Iran, Islamic Rep.",IRN,98.4,36.18359731787529,8.0,40.076,15906.858138035996,8.76,17212.015688135703,14.582593033682857,1628760.0,68011518225.00001,40329631988.0,3.31519380033441,640932.0,25.3087481519121,69.9453646284693,4.13793103448276,1.4,18817.19907147156,68.3101850492144,43.29189591799602,,,,,,,,
Iraq,IRQ,97.6,77.46771163605905,6.0,38.255,10223.106532255835,0.952344,25399.49816437558,23.054060591315945,437370.0,27881265675.0,10702552927.0,1.89757172208062,-1206850.0,42.348025997366,54.6653873587575,25.4545454545455,2.6,14642.884629365775,68.5590667282222,33.78983662501707,,,,,,,,
Iceland,ISL,100.0,32.22379812664362,10.0,74.714,39691.60627493467,89.51,95043.56937751066,8.678723710101366,100250.0,3452704466.0,6131922141.0,,5300.0,21.5393551274541,66.8433298011676,33.3333333333333,64.2,75570.57379339135,92.1949009038813,11.396540786940056,,,,,,,,
Israel,ISR,100.0,44.70353152568689,11.0,55.56,26385.21256628413,27.8811,91139.38898238704,1.2758701564035988,21640.0,44971000000.0,40497000000.0,5.85587278604162,11446.0,27.8217158994666,62.2360446470768,14.1666666666667,6.9,63852.5798713206,91.6825760364229,8.395121194080314,7173.0,927.0,71.08,817.0,,905.0,639.0,308.0
Italy,ITA,100.0,21.346826077580943,12.0,45.568,32453.648867558702,37.99,67959.69143872584,2.21589142791035,295718.0,413913531271.0,441386220891.0,1.51434317166841,215995.0,14.0845959657206,65.9798087065192,17.3015873015873,7.5,82294.21915632502,67.6812550714834,18.19997819328399,,,,,,,,
Jamaica,JAM,88.7,46.57650703969176,6.0,60.65,8576.5315399634,16.4,14615.107086905542,8.848192937711573,10830.0,2026184554.0,5651496577.0,0.608922318763779,-16840.0,29.9597273939801,64.3237284417528,11.6666666666667,4.8,12808.372340155564,52.9707359336549,35.490435845164164,6208.0,909.0,66.6,738.0,-9.0,946.0,753.0,201.0
Jordan,JOR,100.0,64.52396454414237,10.0,32.422,8045.640562150054,13.8671,22331.03303770346,10.64945154676282,88240.0,4774142597.0,11513265866.0,4.65932400854871,502609.0,37.9610108083072,58.8324137505055,5.45454545454545,2.3,17734.4433057321,78.755612573541,11.56495998279733,,,,,,,,
Japan,JPN,100.0,20.914536073610563,9.0,57.89,33631.807635916055,68.6853,73523.61043806843,-0.8620183891915474,364500.0,646098993734.0,578671483384.0,0.9029884189667,130065.0,13.6683228285827,65.3532182401032,9.375,4.4,68903.74423166458,87.1460898958075,10.93513265077364,,,,,,,,
Kazakhstan,KAZ,99.8,36.34202871444037,9.0,64.252,14965.772319567635,3.26837,29617.74925454809,21.551708909557902,2699700.0,38139781157.0,23652394462.0,0.97899879573514,-21728.0,24.6625724355351,67.8624041762288,10.3896103896104,2.1,16074.047580693368,54.4137278108953,33.58994674106535,5476.0,872.0,58.0,731.0,-277.0,865.0,602.0,185.0
Kenya,KEN,26.4,82.23611364489113,8.0,71.274,2330.1302894116525,3.6,5945.098850470855,23.530133251010923,569140.0,3327546084.0,7177650656.0,1.45517741016444,15767.0,44.1566319842549,53.6949401268285,7.30593607305936,77.6,5065.388821407197,28.9830768551925,60.2746055620568,4223.0,909.0,51.42,616.0,-31.0,0.86,657.0,198.0
Kyrgyz Republic,KGZ,98.9,50.23865506772636,9.0,62.588,2508.3884484280507,12.3069,1828.6919986767307,9.391617794683157,191800.0,796062979.0,1710517509.0,3.16889818198754,-53469.0,31.6666264391398,63.0323983036289,0.0,27.8,1894.0275574467048,35.2997926803498,35.323734988662,4641.0,844.0,59.92,678.0,-142.0,879.0,555.0,159.0
Cambodia,KHM,27.5,61.04704093033996,,80.087,2296.768578752745,0.468357,3652.032921070582,6.797285569949537,176520.0,3565674638.0,2977911177.0,0.908700457988102,-60315.0,36.5978182828651,59.9501943961914,9.75609756097561,78.0,2885.6231643651395,19.2299832388976,58.3368108249381,3569.0,793.0,57.64,,253.0,829.0,,341.0
"Korea, Rep.",KOR,100.0,26.00954315233399,9.0,59.463,27972.384762935075,78.1,62095.08367738259,-0.1631997929548703,96880.0,323736762020.0,309265093011.0,2.29892381866626,-28434.0,18.696438457549,71.8829906793385,13.3779264214047,0.9,39602.034818666565,81.566462110512,23.607264468376,5332.0,775.0,70.02,715.0,-56.0,799.0,545.0,338.0
Kuwait,KWT,100.0,33.14659293284964,9.0,67.199,89075.22451945955,28.7912,,16.176362845409713,17820.0,3277549813.0,17213974227.0,3.54264578632145,97087.0,24.4701358525178,73.8239425288304,1.53846153846154,0.0,,100.0,1.6585918590942612,6076.0,919.0,68.4,769.0,-241.0,328.0,788.0,182.0
