Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Belgium,BEL,100.0,25.67759723796191,12.0,49.654,36798.19188572593,66.7604,84666.06264379526,1.9316783595743487,30333.0,426763913414.0,411455533447.0,1.09801876439276,59911.0,16.9419017518482,65.9793228408001,35.3333333333333,3.4,89594.10291717267,84.1454309580577,11.65041121648878,7219.0,922.0,68.72,901.0,65.0,721.0,744.0,218.0
Benin,BEN,28.0,84.40110840703453,6.0,71.174,2135.5378787372133,1.79,2145.493007981301,0.3901532381957366,112760.0,274387436.0,1586090091.0,,241.0,44.3714904530047,52.5721666000854,10.8433734939759,54.5,2867.5475593121646,41.2857782552618,84.1902733111942,,,,,,,,
Burkina Faso,BFA,12.0,87.40868165467509,10.0,77.861,1290.499510174245,0.75,2587.7474819351064,2.492349183417005,273600.0,407931885.0,1456022874.0,1.41572652816375,-28202.0,45.3718981852866,51.9077713463878,15.3153153153153,82.9,2442.961229979078,22.9741760828193,80.7723427263906,4017.0,771.0,49.88,582.0,-59.0,833.0,609.0,281.0
Bangladesh,BGD,46.5,57.54038003047106,5.0,55.861,2388.1002516035733,1.8,2715.9807767867337,6.471260105025152,130170.0,10421758509.0,17113178478.000002,0.9970919644137132,-1133553.0,35.1043735749559,61.008240407795,,47.2,3978.0119643203375,26.415303779311,63.68530953012,4607.0,514.0,59.64,605.0,27.0,806.0,484.0,313.0
Bulgaria,BGR,91.7,19.3342946199608,9.0,49.864,12053.989048488542,33.64,10216.508497023588,11.051431396603178,108610.0,18507238444.0,30085255435.0,2.22853990097534,-16366.0,13.3547048539533,69.0726487592805,21.6666666666667,8.8,13682.1341321801,70.6844177246094,7.962420105658371,3844.0,832.0,64.78,566.0,-143.0,976.0,0.5,226.0
Bahrain,BHR,100.0,28.952935792957547,9.0,67.268,49347.494619614976,32.91,56453.17288850452,8.43563185022495,750.0,2853163869.0,5648023006.0,2.95699023434392,47500.0,21.9773880395875,75.9072919080201,2.5,0.0,36939.54127622912,94.460505558445,2.053448030430533,,,,,,,,
Bosnia and Herzegovina,BIH,99.7,23.03938810321433,9.0,36.521,7225.837416083045,27.92,8170.717188243069,6.195572474933428,51200.0,4204951192.000001,9716426935.0,1.23615289583956,-65335.0,16.0598282165054,69.7059543173111,11.9047619047619,14.8,14158.082416806972,44.7926078011574,23.24736683401562,4.9,766.0,67.0,342.0,8.0,926.0,0.57,296.0
Belarus,BLR,92.6,21.23716495686461,9.0,56.816,12320.024026428206,19.7,8801.872825308232,12.8727022306595,202901.0,24220218800.0,28060564432.0,1.64976591437478,-4013.0,14.9331754074122,70.3162410103341,29.0909090909091,7.3,8977.14598667883,73.0913467407227,10.241061215429353,5617.0,858.0,60.62,667.0,-228.0,695.0,502.0,235.0
Belize,BLZ,85.2,62.96073407956349,8.0,56.006,10225.986730897985,24.6,20372.220817769863,3.809711604073158,22810.0,265208922.0,678685323.0,0.8047216154780681,2521.0,37.0996285038838,58.9250253292806,3.33333333333333,28.0,17313.228936056097,46.0812472097226,29.01132191235825,6451.0,872.0,64.3,705.0,8.0,769.0,732.0,251.0
Bolivia,BOL,80.2,60.2185529833122,8.0,67.145,5536.568156536579,10.4992,5631.1402578433535,7.373353861118232,1083300.0,4785832749.0,3587511300.0,1.4890475837354,-13669.0,35.5628474391205,59.0562917385727,16.9230769230769,22.1,5613.048509936834,65.1067327824433,65.4201974637439,5628.0,796.0,61.1,0.78,-1.0,817.0,746.0,388.0
Brazil,BRA,98.1,38.58508517075274,8.0,61.05,12672.505115807791,30.88,15877.893310996757,6.439038101761412,8358140.0,156263724259.0,129245063806.0,1.46629209992902,-107481.0,26.1447366439193,67.7586595062845,8.96686159844054,47.2,17125.133996917906,83.5382571292649,28.24958228889876,6321.0,886.0,63.42,777.0,-19.0,728.0,775.0,299.0
Bhutan,BTN,71.8,49.68796799005949,,67.031,5728.915694710218,5.92,28496.96026902419,4.688177914429772,38117.0,675546546.0,499825795.0,,-1553.0,31.5833408237934,63.5632094141085,2.66666666666667,92.0,5215.876038871808,32.1738216649326,70.3763800172221,,,,,,,,
Botswana,BWA,41.9,56.24968258106456,,50.523,13388.737913847524,5.28,63773.938642590736,6.029197650644022,566730.0,5071012241.0,3986725986.0,2.90001468952761,3926.0,34.7705709655866,61.8147437135079,11.1111111111111,29.0,12624.33992949451,60.7822308289942,24.83567568254125,,,,,,,,
Central African Republic,CAF,8.4,86.04398932791693,10.0,68.544,783.3554452809284,0.375816,,1.8382316504233671,622980.0,106928103.0,155047370.0,1.0890772448247998,-30352.0,45.2594414164923,52.6003633841355,10.4761904761905,90.9,,38.2343339436079,79.26758988808001,4.16,532.0,41.48,663.0,83.0,782.0,567.0,0.33
Canada,CAN,100.0,24.669769446983302,10.0,62.978,39572.930442847806,73.2,94819.22051208826,3.300545617732894,8965590.0,420170726778.0,399528083872.0,1.18579022996702,213801.0,17.1350178697098,69.4575467796062,21.3114754098361,21.6,69367.7760547252,80.4425615136782,10.371580284120038,7482.0,,70.62,0.93,246.0,406.0,812.0,257.0
Switzerland,CHE,100.0,22.949423901614725,11.0,65.153,50927.630857566,77.2,167700.6973595816,2.377061371720785,39515.02,171665089702.0,160831425099.0,0.7182323236634109,72475.0,15.6347505844967,68.1269640326976,28.5,19.3,141328.10529535834,73.5283795081459,12.37052005602467,,,,,,,,
Chile,CHL,98.0,33.889324370810904,12.0,52.515,16697.516021741594,35.9,38169.727349116736,5.088757066890864,743532.0,68065008210.99991,45601244109.0,2.33098056175611,20170.0,22.9216899981378,67.6369016122976,15.0,30.5,22099.90868199385,86.8445071581285,20.423869401279312,5698.0,815.0,67.96,662.0,239.0,723.0,708.0,342.0
China,CHN,98.5,26.398716207636173,9.0,68.824,6935.265805844336,16.0,11456.42041727517,7.913659445488989,9388210.8,1217042434000.0,870496662900.0,1.75016458545192,-1042019.0,19.1700513968524,72.6173623452205,20.620992237597,14.9,12302.571705147311,45.8892440795898,42.8299922600966,4863.0,811.0,65.92,,-179.0,,664.0,159.0
Cote d'Ivoire,CIV,55.3,90.12593669909702,10.0,62.347,2984.5347216156183,1.8,,3.0885494457229186,318000.0,7795703983.0,6530672820.0,1.1508330294867,-130079.0,46.3530187834293,51.4313837987561,8.86699507389163,76.3,,45.930317338965,79.85550697166991,,,,,,,,
Cameroon,CMR,48.2,82.85269840552945,6.0,79.223,2817.7222811837983,2.93,7904.845630482492,0.4907080347059462,472710.0,4120050605.000001,3234512395.0,1.24159299291596,-10807.0,43.9055576829916,52.9923053296263,13.8888888888889,80.8,4630.695317364752,49.7027028593758,79.2592045903489,4.35,717.0,48.28,644.0,-39.0,0.91,0.63,249.0
"Congo, Dem. Rep.",COD,15.2,90.18778862668748,6.0,68.38,549.8276500787626,0.37,4003.6950944285263,20.660374260250308,2267050.0,3406272811.0,5076539134.0,1.10611627665862,-99742.0,45.9660104288003,50.9670002211347,8.4,97.2,1619.4414668547531,38.201781337298,81.60060306873861,,,,,,,,
"Congo, Rep.",COG,35.8,72.0723083053047,10.0,54.299,4242.611268460019,2.7597,13570.83861494511,6.740117131812951,341500.0,6237795560.0,3928618213.0,1.9162889436872,31239.0,40.6714475571735,56.4314659471464,7.2992700729927,60.2,6637.042776405925,61.8502563370293,76.8876594901773,,,,,,,,
Colombia,COL,96.0,44.74029326388745,10.0,56.729,9909.290314037667,21.8,17415.707972612807,5.202033812206537,1109500.0,28432785511.0,31399086927.0,3.2863017094944498,-49634.0,29.2805103210222,65.4455037840716,8.43373493975904,31.0,10927.698797980793,76.3144038775849,39.1535655916994,6138.0,894.0,66.54,786.0,-43.0,0.86,774.0,287.0
Comoros,COM,55.5,83.58415724718037,6.0,40.405,2177.928168432304,2.5,3851.694711041311,5.035085833330257,1861.0,1707563.0,89133770.0,,-3147.0,43.617837781324,52.1842553367378,3.03030303030303,74.4,8623.611533237297,28.2493321448949,63.4335154826958,,,,,,,,
Costa Rica,CRI,99.2,39.60163517946033,11.0,58.629,11841.901171424652,28.4,27450.555414081005,10.51678594738776,51060.0,9326344864.0,12738406638.0,,4080.0,26.4553087468231,66.803576738529,36.8421052631579,41.2,20831.479139186045,67.4686406496983,24.65211263280402,7432.0,918.0,68.72,923.0,92.0,0.82,826.0,0.24
Cuba,CUB,97.1,26.54040626652098,9.0,53.187,,11.69,18518.976557325142,3.5897754619145843,106440.0,4648111292.0,10595169338.0,,-19050.0,18.5112169481157,69.7472839430429,35.9605911330049,18.6,16122.166500483056,76.2356834650585,9.595547262806994,,,,,,,,
Cyprus,CYP,100.0,26.405065661834627,10.0,61.304,30918.34765625,40.77,30624.59799589527,4.138054364948047,9240.0,1156671897.0,8614479546.0,1.68459965831751,12332.0,18.6632777531,70.6808015374096,14.2857142857143,4.3,35895.39628278301,68.0604154001212,14.25270336967744,,,,,,,,
Czechia,CZE,100.0,20.040010974532187,9.0,55.65,26267.60715271117,51.93,28777.0838077752,3.5608713874513427,77250.0,122656042166.0,118321710677.0,1.4247883319863,27887.0,14.2767048224128,71.2409902430394,15.5,8.3,34366.14018333006,73.5219493596925,12.436262174213672,6.5,0.9,67.34,799.0,-67.0,928.0,0.66,277.0
Germany,DEU,100.0,21.182338003511656,13.0,53.907,36914.002379293546,75.16,72098.35201623422,1.840534702850661,348670.0,1316684465613.0,1054619641848.0,1.15279236258074,-24772.0,13.9853177564653,66.0234880594569,31.6476345840131,10.5,77139.71593678265,80.2198636634402,7.38982539541776,6417.0,926.0,69.94,801.0,163.0,792.0,647.0,231.0
Djibouti,DJI,57.2,64.0531233481546,10.0,24.71,,1.62,,,23180.0,48668906.0,456843259.0,2.9010748925343903,1253.0,37.6891521421568,58.8404023887185,13.8461538461538,32.5,,70.8118125191918,33.9591533605644,,,,,,,,
Denmark,DNK,100.0,28.06925283052361,9.0,63.381,39110.09563657564,85.03,98174.28370903304,2.4248135381815814,40000.0,102777641892.0,98096858857.99992,1.3040228017465298,20560.0,18.5297752108491,66.0144898745003,37.9888268156425,17.7,89615.64811416803,86.4251464366349,6.6161147859818685,7834.0,954.0,68.74,932.0,236.0,206.0,778.0,194.0
Dominican Republic,DOM,96.9,51.11365574181341,9.0,54.259,9951.131915914582,17.66,17538.733449598134,7.6341683881276765,48310.0,6616431129.0,13877891171.0,0.62761905715381,-37076.0,32.1811237250755,62.9599389064198,19.6629213483146,17.9,12837.715603876804,71.0193434994977,41.62353071688689,5081.0,848.0,65.12,886.0,-0.01,772.0,723.0,0.26
Algeria,DZA,98.7,41.66368833131103,10.0,37.223,13320.964120903023,9.45119,24077.235812426214,7.095515786199869,2381740.0,59113355346.0,27271887620.0,2.76932850304128,-25046.0,27.9830869295925,67.1642080695383,7.7120822622108,0.4,12678.860906582857,65.1690763324461,28.97348986386776,,,,,,,,
Ecuador,ECU,96.8,52.57028142298401,10.0,64.669,8112.448244736613,10.8,19693.39073875729,7.063421716942344,248360.0,13846982776.0,13437679189.0,2.62795079870115,-9644.0,32.5800611120017,61.9742946587262,25.0,15.9,10582.791167633168,62.3887552077227,43.3251010467954,4996.0,839.0,64.78,0.67,-66.0,0.83,803.0,286.0
"Egypt, Arab Rep.",EGY,98.4,54.94094794693982,9.0,43.712,7640.5722859720445,16.03,17128.08161032237,12.595739823876784,995450.0,12392412592.0,22135554807.0,2.37963467509709,-173021.0,34.0685851792721,62.0094605566398,1.80995475113122,6.0,11606.303621041883,42.9729666344509,19.62295158776321,5541.0,686.0,61.52,609.0,-0.12,,0.6,355.0
Spain,ESP,100.0,21.160281644646656,10.0,53.533,32536.18826840382,55.11,53036.478616011926,3.5612340982723083,499110.0,243742299350.0,389064268547.0,1.3631063122769098,772317.0,14.5948435805937,68.9728223213613,36.5714285714286,9.0,56016.2385563435,77.7738937890987,12.64176870758758,6995.0,957.0,70.64,782.0,-97.0,784.0,717.0,264.0
Estonia,EST,100.0,21.91520762279575,9.0,57.735,22200.548640742487,66.19,22926.212430649328,12.354165569312215,42390.0,10937011125.0,15688888657.0,1.65723646617002,-2941.0,14.8530119798956,67.774815404886,20.7920792079208,18.6,35484.49923863632,67.6097866365576,7.25113528948554,5332.0,896.0,66.06,712.0,-0.25,743.0,589.0,176.0
Ethiopia,ETH,20.3,93.16832037350812,8.0,79.914,770.2611552128151,0.37,1183.8121269006076,17.220579478488204,1128631.2,1079468707.0,4826326193.0,1.89627732982541,-381.0,46.9476407456787,50.390133811606,21.9281663516068,94.1,1657.0480387717955,16.0948330261902,89.9450870097839,,,,,,,,
Finland,FIN,100.0,25.516180514270843,9.0,56.933,37842.916469520285,80.78,104669.73357700776,2.754398245427737,304090.0,89976416697.0,81550864731.00009,1.28760998478864,14027.0,16.9775427278108,66.5363954537118,41.5,31.8,81909.42279512312,69.0200377316963,9.868962408048272,,,,,,,,
France,FRA,100.0,28.32900576671598,10.0,51.574,34066.23932282487,66.09,72329.8577075958,2.385030203272393,538950.0,546928043280.0,628332217585.0,1.9109577778942897,91973.0,18.441196090385,65.0965157712323,18.1975736568458,9.4,79833.21283693254,77.2457976606157,6.577947769373401,,,,,,,,
Gabon,GAB,81.3,66.65628309064525,10.0,39.55,14391.24658681317,5.767,139700.1616189954,4.231361642472507,257670.0,6296669746.0,2099593319.0,,12045.0,38.2245319239512,57.3456814914176,16.6666666666667,87.3,18471.949642561936,84.6900183387136,34.73172322558077,,,,,,,,
United Kingdom,GBR,100.0,27.048941208497407,11.0,58.598,35522.00908843455,75.09,85879.32877642961,1.993411431708452,241930.0,425857019508.0,611932427578.0,2.37465777127738,309385.0,17.8946966601398,66.1567371263204,19.5046439628483,1.8,83146.14520552027,80.6483331957387,10.494383018318452,6802.0,0.97,69.22,838.0,332.0,498.0,686.0,241.0
Georgia,GEO,100.0,27.646357201669087,9.0,59.11,6951.085842660811,8.26,13400.200362656991,9.467508103273332,69490.0,1231421244.0,5211576642.0,9.15911651704757,-32142.0,18.4579933914543,66.7646732651307,9.36170212765957,36.2,8941.027483149524,53.7706073945741,61.7779032768326,3707.0,548.0,63.4,464.0,-0.27,697.0,351.0,236.0
Ghana,GHA,56.9,70.02770413817399,11.0,68.361,3241.220811073241,3.85,5156.946206260277,16.104240587274774,227540.0,3533342452.0,7277083741.00001,0.370332914572864,32813.0,39.794579448115,56.8269116526372,10.8695652173913,54.5,3882.868603293802,48.8125122665918,74.6058683085686,5.22,0.73,52.98,891.0,136.0,771.0,658.0,217.0
Guinea,GIN,24.1,88.16905084941253,6.0,58.205,1557.585848688626,0.780025,8768.191512196707,13.61887014533596,245720.0,1059318785.0,1278967738.0,,-34311.0,45.0956220945977,51.1467711996148,19.2982456140351,80.4,2888.2175986918774,32.9740386596386,87.68045702663889,,,,,,,,
"Gambia, The",GMB,39.8,87.2549382823669,9.0,43.126,1985.0402524249969,6.20504,2291.3566760449016,4.414824901932619,10120.0,14543353.0,322690833.0,0.355318377435937,-2320.0,45.3491345294286,51.9731437808983,9.43396226415094,57.3,2753.7541550441124,53.9196109423854,75.2840171852023,,,,,,,,
Greece,GRC,100.0,22.029042970928533,9.0,47.909,28895.874926558,35.88,48215.86027453073,3.367103793385965,128900.0,25953780173.0,83781883426.0,2.71917513817491,25400.0,14.6936965226357,66.7014734599182,14.6666666666667,8.1,56496.64410581048,75.1753473512439,27.67834931698179,6647.0,808.0,69.76,575.0,-194.0,845.0,629.0,222.0
Guatemala,GTM,80.7,74.37826242668442,16.0,60.034,6238.339769465038,7.3,10745.214353150866,7.115350543356385,107160.0,6851167264.0,12955112293.0,0.398456601466993,-40632.0,41.0279379492003,55.1611993518917,12.0253164556962,63.3,13556.77448104931,49.4565105053665,38.14796554156256,6.33,866.0,59.26,628.0,133.0,0.81,0.79,224.0
Guyana,GUY,78.5,55.400881435173766,6.0,50.409,8110.0299989656705,13.8,14424.266605488498,8.211010385473273,196850.0,772003523.0,987936187.0,0.914399668478094,-12906.0,34.1311906223142,61.6077203130564,28.9855072463768,33.1,10257.717322065564,27.1458953350755,31.42744589330264,5993.0,849.0,56.24,694.0,85.0,836.0,761.0,296.0
"Hong Kong SAR, China",HKG,100.0,18.18267731880316,9.0,58.136,45257.65161058243,64.8,32106.696434527985,3.137456437397802,1050.0,344576041304.0,368164203937.0,,30540.0,13.4361805361806,73.8955395264472,,0.1,76169.72894118313,100.0,6.357472847464657,,,,,,,,
Honduras,HND,73.5,69.782405246218,9.0,57.065,3664.088284945402,9.4,7296.086619128742,6.625507168286006,111890.0,2517456929.0,7016926619.0,0.776008264862645,-5039.0,39.8765775533347,57.1441626737433,23.4375,50.6,6639.190545007916,49.3994250214704,34.04184715565232,5097.0,819.0,62.9,676.0,229.0,826.0,712.0,199.0
Croatia,HRV,99.8,23.299416151122017,8.0,47.631,18395.70614857124,41.44,25484.76785653512,4.286429191222666,55964.0,12364777934.0,25837539682.0,1.61077866472529,8893.0,15.5313152629389,66.6596346184836,20.9150326797386,22.7,30420.712279639825,55.4077128728613,14.40343461334683,5821.0,0.91,66.94,662.0,-97.0,934.0,0.55,337.0
Haiti,HTI,35.5,63.85861267742845,6.0,53.706,2647.495386134304,7.2,9106.938563366775,4.112256321673087,27560.0,631138103.0,875170349.0,,-26995.0,37.4837250418636,58.6979862793195,4.08163265306122,79.3,4965.934434958028,43.9866171992907,74.6181730135559,,,,,,,,
Hungary,HUN,100.0,21.94758367297161,13.0,48.433,19089.293698815225,53.3,25706.77260607164,5.439846308448722,89610.0,95559963513.99992,95714115242.0,1.2677875208247,13697.0,15.1406633482098,68.985566840373,11.139896373057,9.0,23315.57200916999,67.0041656494141,9.219650929586267,4954.0,931.0,65.32,538.0,-164.0,895.0,0.6,0.23
Indonesia,IDN,91.1,43.46265875801053,9.0,60.889,7096.387689167336,5.78627,13491.288727765315,11.258578530897111,1877519.0,114033801960.0,74445264718.0,0.71236193115127,-77338.0,28.5691964882444,65.7327402333574,11.6363636363636,40.0,5122.480950212696,47.7432993585496,58.9807598305453,5101.0,704.0,60.54,603.0,0.31,0.96,696.0,242.0
India,IND,72.3,52.25187538819668,,53.076,3508.061831716051,3.95,4183.677328666408,6.944418252499901,2973190.0,153370124600.0,233327185586.0,2.47824652803557,-1037200.0,32.6823291810805,62.5476673904344,9.05730129390018,41.5,4848.462404017253,29.7810426848684,82.7394429147281,5027.0,569.0,56.22,729.0,-53.0,862.0,541.0,253.0
Ireland,IRL,100.0,29.45242529129157,10.0,63.299,46782.3762067243,61.1583,139002.49538611626,1.1984879762927818,68890.0,120982991480.0,82303606645.0,0.508754794256741,76465.0,20.299222968044,68.9220789832646,13.2530120481928,3.5,92460.51881211024,61.0601979374234,12.767801432966309,,,,,,,,
"Iran, Islamic Rep.",IRN,98.7,34.797996090967146,8.0,39.647,17383.715656416247,9.47,17981.79636266656,22.93906135266357,1628760.0,79026359687.9999,44588038623.0,2.65398282115891,-24950.0,24.568496044326,70.6031940756526,4.13793103448276,1.3,20234.633963363685,68.806189933608,42.99843126708801,5336.0,718.0,64.58,533.0,45.0,872.0,553.0,361.0
Iraq,IRQ,98.1,76.55301507486152,6.0,38.107,10783.123640622383,0.93,27829.729307112622,14.43904363146811,437370.0,36647910862.0,13652781212.0,2.23992802514508,-824428.0,42.0655688844946,54.9495895036868,25.4545454545455,2.0,14505.686603181648,68.716475540845,33.72393716537758,,,,,,,,
Iceland,ISL,100.0,31.332977516845688,10.0,75.422,41471.33191958387,90.6,99476.73487516955,4.304356416324566,100250.0,4782572799.0,6629477391.0,,5254.0,21.1032871758589,67.3520498122095,33.3333333333333,67.6,79158.92756354628,92.3614571703229,11.231598813696422,,,,,,,,
Israel,ISR,100.0,44.64435390600005,11.0,56.885,28307.448460785698,48.1281,90773.58744095667,0.7822374081937937,21640.0,51758000000.0,48666100000.0,6.16232982826306,9654.0,27.8105998530691,62.2936593486062,14.1666666666667,6.7,65148.82562790197,91.713639843393,8.234173653400413,6841.0,868.0,71.16,683.0,217.0,868.0,642.0,0.32
Italy,ITA,100.0,21.33456228479906,12.0,45.627,34107.50781526192,40.79,68421.16174039457,2.466744920417341,295718.0,496821401796.0,510453801343.0,1.44091823807458,495092.0,14.0448659690144,65.8315160605745,17.3015873015873,8.7,82633.01008073533,67.7857771296669,17.98516247358026,6574.0,912.0,70.8,684.0,0.11,922.0,0.65,303.0
Jamaica,JAM,89.4,45.00144563559779,6.0,60.397,8892.782606596575,21.1,14468.284706126751,11.320810378588206,10830.0,2332154621.0,6266907227.0,0.65245791026588,-16588.0,29.2502894004183,64.9985140764769,13.3333333333333,5.3,12884.352527446848,53.1703742191887,33.47332039243518,,,,,,,,
Jordan,JOR,98.8,63.22323864691028,10.0,34.586,8415.711660173387,20.0,21537.445844323724,5.048918373277616,88240.0,4969152134.0,13496995400.0,5.85128256624216,-18108.0,37.4667050033637,59.2609634922056,6.36363636363636,2.3,16577.698909517974,79.3358270749644,11.181543900283442,5598.0,841.0,66.16,646.0,-114.0,664.0,,0.24
Japan,JPN,100.0,20.985035914011394,9.0,58.047,35015.32828816315,74.3,74993.65309185072,-0.7052435474408867,364500.0,713239605347.0,621800679290.0,0.88498737572599,138024.0,13.5939664362105,64.7793337379624,9.375,4.3,69205.0143143368,88.2701404492656,10.54534587920082,6238.0,938.0,72.64,796.0,-96.0,809.0,683.0,207.0
Kazakhstan,KAZ,100.0,36.29754237878622,9.0,65.28,16581.224053117723,4.02,30389.65988854304,15.527097295262209,2699700.0,47660227137.0,32727803389.0,1.29687682152726,-26237.0,24.6734526592318,67.9755491931151,15.8878504672897,1.8,17802.978769622914,54.2346203341799,32.809220843894664,5719.0,861.0,58.6,806.0,-249.0,865.0,557.0,179.0
Kenya,KEN,28.3,81.68286768965817,8.0,71.413,2481.087061469961,4.4,5984.347307747659,8.129485596133776,569140.0,3998253838.0,8914176755.0,1.54791227998168,-11495.0,44.0025310525659,53.8699632571207,7.2463768115942,78.2,5140.938343442926,30.4153861196239,60.2331742985607,4576.0,841.0,51.94,0.75,43.0,799.0,698.0,162.0
Kyrgyz Republic,KGZ,99.5,48.96912087954677,9.0,61.404,2769.8950845190807,14.03,1967.676894356989,14.87655222077828,191800.0,329001646.0,2641771975.0,3.05750079106286,-54298.0,31.1776353529437,63.6679597573516,25.5555555555556,24.5,2098.2086505672883,35.2954926466692,35.1930407271377,4698.0,833.0,60.34,684.0,-93.0,929.0,0.59,0.13
Cambodia,KHM,20.2,58.47750503551274,,80.205,2566.14759732553,0.49,3672.972851694664,8.60024943029427,176520.0,3529747693.0,3542870270.0,0.780175183344973,-68653.0,35.5854923178177,60.8532976635214,19.5121951219512,74.8,2946.505998674025,19.4035705019128,58.0096490355929,4156.0,675.0,57.98,819.0,114.0,879.0,,0.32
"Korea, Rep.",KOR,100.0,25.144827463487008,9.0,59.47,30255.391009159004,78.8,66361.64338239124,2.5110302298786,96920.0,368482046008.0,356765214008.0,2.2709353751589103,-42293.0,18.1120356536962,72.0308608564695,14.38127090301,1.0,41013.392686141815,81.712125801927,23.24949865847185,5767.0,827.0,70.24,656.0,-63.0,803.0,612.0,226.0
