Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Belarus,BLR,98.0,23.86939115380995,9.0,60.62,17832.47788558155,71.113,11711.992390069365,8.341917061913122,202988.0,23349821100.0,27544681800.0,1.5232809192303198,8272.0,16.4679233905532,68.9918011391333,34.5454545454545,6.7,9649.940242791345,76.8458709716797,7.33475298887525,5178.0,927.0,65325.0,658.0,-129.0,664.0,503.0,182.0
Belize,BLZ,93.3,48.02060886757067,8.0,59.752,9399.03567052789,44.5757,14602.04317471664,2.139880440088689,22810.0,239561699.0,952410253.0,0.96275814780823,3313.0,31.1017123428524,64.7671405656627,3.125,33.3,13725.984017073568,43.6765514309211,27.677132314742032,,,,,,,,
Bolivia,BOL,91.8,51.958052288639465,14.0,65.003,9242.02728323599,39.6975,7527.351215899082,-1.3548705805900596,1083300.0,7124910884.0,8560144628.00001,1.53046784866919,-10071.0,32.2772200889274,62.1216939737896,53.0769230769231,13.6,6624.689473220629,68.7446327876947,67.13444215908319,5.77,796.0,62.85,882.0,-48.0,853.0,736.0,376.0
Brazil,BRA,99.7,31.57938409866074,14.0,56.845,14309.20614883423,60.8725,17296.401052476533,8.10360437332622,8358140.0,182455609510.0,145002867393.0,1.34797541299482,-92989.0,22.0157734610601,69.7156525862543,9.94152046783626,45.4,17706.720953282947,85.9487048448108,26.65003341657733,6375.0,912.0,64875.0,807.0,-103.0,781.0,711.0,302.0
Bhutan,BTN,99.3,39.046207934719774,,61.257,11273.282380767569,46.5,24897.863416146098,4.048912993479334,38144.0,500523300.0,1693833717.0,,1116.0,26.4632300438849,67.7742403050814,8.51063829787234,80.8,9551.415111433846,37.2745234641407,72.3010157738819,,,,,,,,
Botswana,BWA,64.2,54.98261927209656,,50.389,16228.1231235664,42.2576,43323.725801576176,11.904911131819771,566730.0,7320662448.0,6102611179.0,3.41066258273304,-10286.0,34.1854025158232,62.1749030271721,9.52380952380952,26.7,16921.417290103098,65.6949296854899,27.66694687357903,3499.0,768.0,53075.0,852.0,-244.0,729.0,657.0,252.0
Central African Republic,CAF,13.4,100.06260240583862,10.0,69.166,826.0133013831687,3.1,1585.4821141489072,2.9801140844553373,622980.0,121882617.0,399232158.0,1.47163796004867,-52607.0,48.9993292902644,48.9686631215826,7.19424460431655,92.1,2200.256942804436,40.3808711749566,79.7275971608616,2693.0,0.29,44.75,624.0,37.0,859.0,551.0,494.0
Canada,CAN,100.0,24.07128455573205,10.0,61.018,46470.64663911088,91.16,103974.2447556948,0.7169781506382265,8965590.0,389532443184.0,423766280032.0,1.16416156719089,329455.0,16.2216897081515,67.3902081027321,26.0355029585799,22.1,73259.97536547956,81.3023011093703,10.51697345932561,7245.0,924.0,71.15,912.0,207.0,385.0,768.0,237.0
Switzerland,CHE,100.0,22.17505223175948,11.0,65.286,67350.7518747757,89.1347,178816.65937037414,-0.5832916142746711,39509.63,302306657586.0,269124535228.00003,0.664750475412517,71009.0,14.8761877901601,67.0852228581568,32.0,24.1,144133.0616160138,76.6726675773771,10.16437210063819,7459.0,928.0,71.9,934.0,81.0,302.0,758.0,206.0
Chile,CHL,100.0,28.57648373558056,12.0,58.008,23256.50360422114,83.5586,34820.74222787944,4.560656036847561,742286.76,60344270923.0,57847292913.0,1.92415844717468,135864.0,19.659393739765,68.7957087507807,15.8333333333333,24.6,24421.62255821002,87.6306290578181,20.66699995207452,6579.0,841.0,69.55,652.0,96.0,858.0,792.0,283.0
China,CHN,100.0,25.70730820398908,9.0,65.739,14157.251498800431,53.2,21680.267810706224,1.4774412133406545,9388210.0,2132123400000.0,1458996140000.0,1.7688865902507,-153056.0,18.3047480302718,71.2044525051679,23.6228455559311,12.6,19677.669645637663,58.8399238586426,36.8378037904124,5325.0,742.0,68125.0,,-0.23,,683.0,146.0
Cote d'Ivoire,CIV,64.3,76.77951671689733,10.0,65.562,4530.6484980848745,41.2078,13441.406979648673,-1.1798324356569625,318000.0,10706632688.0,8564744758.000001,1.24585910179804,18568.0,42.3479845411618,55.1553133893468,9.16334661354582,64.0,6964.631934566857,49.929991034032,72.05635090337461,4543.0,617.0,53075.0,769.0,-44.0,757.0,693.0,378.0
Cameroon,CMR,59.8,79.51572168232893,6.0,67.747,3626.9993202857822,20.6,6522.402270903014,0.6618089771558857,472710.0,2158144522.0,4893678217.0,1.14642434992604,13255.0,43.0445872047057,54.1334317153056,31.1111111111111,78.8,4613.754160300319,52.9815033836792,72.6209894940485,4816.0,659.0,52475.0,713.0,-8.0,879.0,635.0,367.0
"Congo, Dem. Rep.",COD,17.3,90.08572246286728,6.0,62.081,950.0222981585964,10.1,6641.062327266159,4.405905445904736,2267050.0,9331405000.0,10349006000.0,1.02563437176754,440748.0,45.915744496713,50.9689468041245,8.94308943089431,97.0,1946.834496531537,41.7290483782911,81.2064459829885,4522.0,864.0,52825.0,637.0,-23.0,875.0,0.61,222.0
"Congo, Rep.",COG,45.3,76.07424121084819,10.0,54.314,4016.049085253184,8.12195,13575.15717604915,-3.502487289026292,341500.0,6874210204.0,10924475826.0,4.59480614297478,-14783.0,42.0531040858311,55.2790445101767,7.35294117647059,67.7,6798.002938771946,63.2515316469123,75.892202592545,4119.0,615.0,55225.0,786.0,-88.0,0.79,586.0,304.0
Colombia,COL,98.4,34.814260500386226,12.0,60.492,14026.839993105268,58.1365,20179.113775410264,5.148334305145895,1109500.0,29365766422.0,43068088529.0,3.07113102611539,104373.0,23.9158548197047,68.6955683932159,19.8795180722892,30.5,11856.962758439142,77.2036266362166,43.945707767281576,6234.0,882.0,68475.0,835.0,-104.0,898.0,0.77,294.0
Comoros,COM,76.4,70.63518408936741,6.0,45.726,3139.0516074046536,7.93832,2656.246919374749,1.71503276564016,1861.0,33462760.000000004,194012403.0,,-2938.0,39.5888187386163,56.046719811902,3.03030303030303,64.0,5932.721831457623,30.7305018169792,57.5428510073403,,,,,,,,
Costa Rica,CRI,99.5,32.14995368371261,13.0,54.861,19201.7453233396,65.8804,31024.74443560554,1.9587648020357449,51060.0,9911996760.0,14888883540.0,,1649.0,22.1206092668016,68.8045144876282,33.3333333333333,34.1,28716.6507803047,75.5423088085047,24.84403350304146,7136.0,901.0,70.0,873.0,-0.04,781.0,0.83,281.0
Cuba,CUB,99.2,23.883750108971736,9.0,54.469,,42.9787,21952.831292581686,4.328349284585386,104040.0,2125519187.0,10167685697.0,3.07218792501319,-24146.0,16.4882120918065,69.0352774443146,48.8562091503268,19.2,19303.24449329684,76.9115829467773,20.34684815129064,,,,,,,,
Cyprus,CYP,100.0,22.35195854884699,10.0,55.469,32872.046875,75.9002,23723.06628044725,-0.5747424942424573,9240.0,2612744873.0,7618884846.0,1.40455761221209,10951.0,15.9428912083582,71.326455758874,17.8571428571429,10.3,34573.78970529663,66.9625604106231,12.47566360558313,5795.0,786.0,71.8,756.0,-35.0,898.0,631.0,336.0
Czechia,CZE,100.0,23.415178183902047,9.0,57.457,36445.04857320637,76.4812,32914.497174778495,1.491233910046759,77210.0,162482087276.0,141278440212.0,0.986634400365061,5465.0,15.444687915284,65.9601528606104,20.0,14.8,34942.532366012965,72.9745753395623,14.02003280625601,6736.0,931.0,68425.0,0.85,-202.0,0.9,0.71,201.0
Germany,DEU,100.0,20.33383638356289,13.0,57.932,51569.90168411993,84.1652,81175.45488788234,1.2542448523920342,349360.0,1329667258574.0,1055092718720.0,1.12912506140277,517480.0,13.3264938863506,65.5385099359924,36.4500792393027,14.2,73980.41590594531,80.8347870684725,6.010110951910892,6874.0,906.0,70.3,871.0,144.0,446.0,709.0,187.0
Djibouti,DJI,59.8,53.63655612516944,10.0,24.004,4431.565885561759,30.8,32215.53972880056,0.302782333572253,23180.0,4134737737.000001,2947756864.0,,1623.0,33.4449473957094,62.3549009158167,12.7272727272727,23.6,13611.02605532202,71.1492236341041,31.583995367270443,,,,,,,,
Denmark,DNK,100.0,26.09551257539152,10.0,58.046,51820.952130549085,96.9678,117763.92926406868,0.4265129356580104,40000.0,94665325523.0,85494369292.0,1.1510714656423802,33391.0,16.7748652674723,64.2825644561006,37.4301675977654,32.0,94431.92679352342,87.6999969482422,6.439073360301179,7558.0,954.0,70625.0,948.0,134.0,0.21,786.0,208.0
Dominican Republic,DOM,98.9,44.20899407403705,15.0,57.902,16282.189912751406,63.8709,23701.32876145988,2.0153931389806985,48310.0,9377541078.0,20301134400.0,0.63403055291349,-36219.0,28.8385095119102,65.2322227997638,26.8421052631579,15.3,14919.367088396955,74.0506780735522,40.31594743057237,5239.0,895.0,63.4,873.0,-83.0,737.0,725.0,278.0
Algeria,DZA,99.4,45.26368167949305,10.0,38.015,13437.846023216924,42.9455,19383.614175384617,0.8566882240518652,2381741.0,28947104914.0,46719255459.0,5.65271835420787,-6438.0,29.5001353831674,65.1739647385905,31.6017316017316,0.1,15222.5899616139,70.7353778263851,27.07416221726243,5341.0,749.0,66.1,,,,565.0,377.0
Ecuador,ECU,98.7,44.07164239733085,15.0,64.558,10881.48907067323,54.0629,20538.240984897344,1.1711445039272377,248360.0,16785729768.000002,16130261339.0,2.5731167562347097,35461.0,28.5021025421871,64.6722079914688,41.6058394160584,14.8,13533.308243741476,62.9913367571804,48.6177906465896,6115.0,842.0,67.75,846.0,-19.0,774.0,807.0,365.0
"Egypt, Arab Rep.",EGY,100.0,55.39225934255745,12.0,40.825,10665.667649968467,41.2481,17525.506305748695,6.245663133774258,995450.0,18520100007.0,51984600007.0,1.66660515243227,-71604.0,34.1221179024099,61.6008772488617,14.9328859060403,5.1,13503.935969649026,42.5210717266225,19.74771496479949,4557.0,809.0,62.25,656.0,-141.0,818.0,538.0,0.37
Spain,ESP,100.0,22.496319350598355,10.0,46.873,37612.71886813415,80.5613,68199.93996333737,0.3721825396158209,499564.0,282240454263.0,310263515398.0,1.12848106845526,106474.0,14.9182925617657,66.3143685616246,39.1428571428571,16.7,59699.65865549607,79.3615955277997,11.98225389428818,6319.0,942.0,71725.0,768.0,-52.0,819.0,0.63,301.0
Estonia,EST,100.0,24.977756883025297,9.0,58.328,31947.776910743723,87.2402,29366.33491554861,2.4385266072111733,43470.0,13072482319.0,14882531865.0,2.02803563355143,1081.0,16.1513213142237,64.6626626611412,23.7623762376238,27.2,34365.083450012484,68.724038178078,7.494114630678506,5.65,938.0,68525.0,843.0,-153.0,639.0,657.0,177.0
Ethiopia,ETH,42.9,77.26745692382349,8.0,74.416,1857.549465152244,15.3669,3583.198356856788,10.397957269054174,1128558.5,1988489238.0,17447120419.0,0.683567210395797,115823.0,42.300727124592,54.7458515074501,38.7568555758684,90.4,2297.884969341366,19.8763618469238,86.3623410416873,4298.0,719.0,58.7,744.0,38.0,703.0,627.0,254.0
Finland,FIN,100.0,25.842369956498903,10.0,53.383,44562.40110720671,87.7036,102823.6824491279,0.0551953977568899,303910.0,57625709030.0,60653820716.0001,1.43150516649128,17321.0,16.2879910704619,63.0282055999224,41.5,42.4,79920.88942259988,71.6158383428171,10.557404231268524,7.66,954.0,70775.0,948.0,-31.0,0.25,769.0,182.0
France,FRA,100.0,28.87200221982105,10.0,49.828,42880.23513554308,79.2698,75660.62157601074,0.5172582322090307,538950.0,498048540112.0,566573466286.0,1.8517180961611897,15548.0,18.0831627362917,62.632173096763,26.1698440207972,14.2,83145.93188229215,78.5999114705779,7.558307331650326,6475.0,885.0,71.8,787.0,-95.0,623.0,715.0,0.27
Gabon,GAB,88.1,61.55777867699791,10.0,40.551,13997.735284191063,48.0523,85320.10657143316,-4.269753979745715,257670.0,9503904876.0,6119028766.0,1.44754580418175,7398.0,36.5774082443225,59.4196750378278,14.1666666666667,81.5,19926.51790286761,88.5445883406178,30.68973880009846,4832.0,0.78,56625.0,699.0,-205.0,817.0,625.0,432.0
United Kingdom,GBR,100.0,27.98882681829793,11.0,59.344,44085.20255867716,94.7758,90861.62150480309,1.735393542922182,241930.0,405737534440.0,625213769347.0,1.98449096820719,324649.0,17.9502325560643,64.1335648731091,29.5839753466872,7.7,83174.89555926555,82.0229991698295,12.865655538824749,6824.0,954.0,69.8,821.0,246.0,458.0,732.0,0.23
Georgia,GEO,100.0,30.11076321050872,9.0,55.059,13065.294157467975,58.4593,17750.46222461733,2.274818429896968,69490.0,2112196462.0,7335252636.0,2.04079266789767,-10588.0,19.8421463601417,65.8971898365452,16.0,27.2,13813.151550748666,57.6984032005062,51.9764434116661,4448.0,533.0,64325.0,606.0,-252.0,561.0,475.0,223.0
Ghana,GHA,79.3,65.94506936001221,11.0,64.488,5011.0793157290445,28.0,7959.135063863166,15.748620307899143,227540.0,12035330167.0,12374197665.0,0.291412454265461,7009.0,38.4001405605591,58.2304936670168,10.9090909090909,45.2,4429.086019365586,54.167052758274,69.11714441484564,4514.0,647.0,56875.0,751.0,88.0,894.0,659.0,305.0
Guinea,GIN,33.5,80.5888359364877,6.0,52.228,2255.3261799261536,13.1,5566.981257153677,5.668951632789671,245720.0,2394506581.0,3462611067.0,1.88200742269539,-14189.0,43.0672623194012,53.440739400134,21.9298245614035,75.3,3306.5294368391747,35.3100280761719,82.1438261339484,3603.0,675.0,51.95,726.0,-57.0,803.0,676.0,374.0
"Gambia, The",GMB,56.4,80.15749638905383,9.0,44.809,2012.676481802512,19.9,2910.0730963778283,7.820622748609793,10120.0,35505892.0,366397592.0,,-3486.0,43.3273585622367,54.0527842236268,9.43396226415094,48.6,2292.274238188251,59.8652472486563,70.1119061988103,,,,,,,,
Greece,GRC,100.0,22.501074592016607,10.0,39.121,27504.549798494816,69.0879,51363.41381374344,-0.4899611443840115,128900.0,28095898725.0,46795884446.0,2.57279833754101,10484.0,14.4375010208339,64.1636112798065,19.6666666666667,16.4,51817.6675131543,77.7122988766348,26.74401808347439,5303.0,803.0,70525.0,482.0,-263.0,898.0,594.0,336.0
Guatemala,GTM,91.8,59.91687906312125,16.0,59.122,9201.42836046353,34.5093,11102.307032388033,2.7071954204395325,107160.0,10386442792.0,16975782500.000002,0.440496512523365,-30980.0,35.8878857392942,59.8961168521756,13.9240506329114,63.2,12867.566554023268,53.6609232857043,34.56445091232711,6359.0,811.0,61.7,863.0,9.0,812.0,815.0,321.0
Guyana,GUY,89.0,46.772875152501015,6.0,48.288,11516.379828957728,35.66,19924.014772698207,0.8981759265169984,196850.0,1449222600.0,1623706608.0,1.15412827584568,-6309.0,30.1262658012332,64.4098340903257,30.4347826086957,21.3,12873.92814210202,26.4080892882899,29.49485304392379,,,,,,,,
"Hong Kong SAR, China",HKG,100.0,15.85284702158176,9.0,58.349,56761.48241322235,87.4794,42066.0783925302,1.6382736847965162,1050.0,462367216024.0,547269723106.0,,10262.0,11.4948961661024,72.5100177044859,,0.2,87588.6372911513,100.0,5.908401891152842,5498.0,832.0,,0.8,96.0,403.0,569.0,213.0
Honduras,HND,91.6,55.13515083585068,12.0,59.063,5186.158974171613,29.5282,6511.689590555951,3.678068144260422,111890.0,3855648653.0,8896329733.0,1.53155567439147,-6681.0,34.2836349573647,62.1810795994212,25.78125,52.7,6194.109920389279,54.8868414578857,33.23585106563518,5648.0,774.0,61725.0,0.85,79.0,793.0,0.79,297.0
Croatia,HRV,100.0,22.16776966419853,8.0,44.5,24064.15334652591,72.6973,26241.24870952968,0.0144609115417182,55964.0,13781143551.0,21697820735.0,1.5892253850035498,-32144.0,14.5783086363926,65.7635720154282,12.5827814569536,31.8,30235.717565242307,55.7294398599808,10.67184274359212,5417.0,798.0,68075.0,672.0,-0.07,884.0,569.0,337.0
Haiti,HTI,40.4,54.85183050717082,6.0,56.723,3253.471786416136,22.8,10148.617937797291,15.703214529551545,27560.0,1055137960.0,1776919172.0,0.0492315360368918,-33879.0,33.9455474542979,61.8858886841787,0.0,76.1,4490.280801700845,50.087821148256,74.2662721405128,3352.0,584.0,54.9,304.0,248.0,839.0,532.0,367.0
Hungary,HUN,100.0,21.642769733689327,13.0,54.366,28178.945036691865,79.2594,23699.67229768672,1.3225500772951193,91260.0,101912236209.0,93867990350.00008,0.999116487545317,68.0,14.5115219031955,67.0502119558858,10.1010101010101,15.3,23980.33558243242,70.4733810424805,7.802604311393584,5449.0,0.9,66.75,554.0,-191.0,924.0,0.59,243.0
Indonesia,IDN,97.6,39.91430724028893,9.0,63.462,10262.595165187096,25.4474,13345.123198123916,2.438924086882068,1877519.0,145182978870.0,135522122167.0,0.792220213496852,-28991.0,26.7736383990264,67.077798038297,17.1171171171171,27.8,6869.406723699202,53.812557220459,48.3329217166956,5136.0,792.0,62425.0,0.83,497.0,0.89,748.0,342.0
India,IND,89.6,43.0253333496195,8.0,48.83,5800.481493665522,16.5,5234.595355901511,3.2379749508076685,2973190.0,259504855184.0,348229422299.0,2.54315152114541,81248.0,28.3851530629213,65.9731160836743,11.9705340699816,33.0,7339.844670969153,32.8650780972823,77.2156141688909,4179.0,614.0,59.4,0.82,44.0,765.0,646.0,346.0
Ireland,IRL,100.0,32.31734524487357,10.0,56.917,73012.81987203743,83.5,291168.81615164294,0.1164650181710698,68890.0,129721242449.0,80628583145.00009,0.327907586700795,18967.0,21.1532211087276,65.4546867857241,22.1518987341772,8.6,102443.81726450956,62.7229399123734,12.364091328002464,7041.0,958.0,70.8,875.0,171.0,399.0,744.0,211.0
"Iran, Islamic Rep.",IRN,100.0,33.961061214720935,9.0,37.718,15194.785580351856,53.2268,19314.030039556223,14.065020556958842,1628760.0,46770294076.0,42642028694.0,2.79643556281004,66630.0,23.7667032309414,69.9822148863528,5.88235294117647,1.0,19315.362610543296,73.8796100096595,41.822417700427465,4653.0,566.0,65.85,773.0,179.0,713.0,592.0,526.0
Iraq,IRQ,99.7,70.51205867189071,6.0,38.481,9079.135317694956,19.9,39065.72474342246,-11.104170920330262,434128.0,46434902178.0,31754701502.0,3.55013476903527,-113980.0,40.0770704119382,56.8371861260833,26.5243902439024,0.9,14826.089422469597,69.9123778259643,27.46464551725631,4413.0,719.0,61275.0,666.0,-48.0,799.0,471.0,0.57
Iceland,ISL,100.0,30.04652545388215,10.0,75.111,53480.39719467644,98.24,106891.7582981424,2.698823505736541,100250.0,4454488759.0,5694464755.0,,4128.0,19.8878934123225,66.1907152978409,47.6190476190476,80.9,76700.9213911597,93.7822647094726,11.72167884115388,7.51,985.0,71925.0,952.0,276.0,719.0,808.0,158.0
Israel,ISR,100.0,46.707468603936505,15.0,62.535,38189.1610278241,79.6531,89003.22055296933,0.3486575843514998,21640.0,56014458000.0,62045525000.0,5.417487687499261,24308.0,28.2518324744119,60.4867682488154,26.6666666666667,4.0,69788.83099951787,91.6894623646632,8.157464172152837,7159.0,0.89,71.95,772.0,149.0,804.0,602.0,263.0
Italy,ITA,100.0,21.13471041761936,12.0,43.418,40482.56299985595,61.3243,64979.81475081696,1.2481718416734535,295718.0,456743192204.0,405111525726.0,1.32773387933426,84568.0,13.5548619804282,64.1355493804101,30.952380952381,16.1,78799.03378044,69.5969232525286,16.67055817539756,5955.0,927.0,71675.0,624.0,-84.0,903.0,632.0,339.0
Jamaica,JAM,96.6,32.32181221492095,6.0,59.316,9948.0414677444,44.3669,13058.012572694935,3.624333421726746,10830.0,1181415669.0,4606407282.0,0.954831298098327,-10335.0,22.8352637001475,70.6496459857327,17.4603174603175,11.1,10835.79186035549,55.549259277615,36.53995079820738,,,,,,,,
Jordan,JOR,100.0,55.46503837619204,10.0,32.987,8747.878609308507,56.15,22073.428248564447,1.362006641750682,88780.0,5186368829.0,16604816679.0,4.43550630070496,31046.0,34.4592615111589,62.1278912780178,15.3846153846154,4.7,14477.909577222355,90.56272794707,9.858111968405227,5271.0,0.82,67.6,771.0,-39.0,,598.0,312.0
Japan,JPN,100.0,21.288895032970466,9.0,58.107,40596.9686628995,93.1827,80880.49665654643,0.4199443761712729,364500.0,643096772788.0,606833803149.0,0.9295167755059708,314732.0,12.7232492406355,59.7647226208824,9.47368421052632,6.4,67652.09776641273,91.4541254852142,8.427814506995631,5955.0,0.9,73725.0,836.0,-68.0,698.0,0.69,192.0
Kazakhstan,KAZ,100.0,43.34246383225292,9.0,66.841,23023.087229389857,74.5877,32194.75283070397,13.63843361764259,2699700.0,36736656559.0,25376635648.0,0.9335517652857128,9478.0,28.1386337139405,64.9216266124732,27.1028037383178,2.1,19723.19976547868,56.7476265001667,25.579459602981203,5534.0,928.0,63.8,783.0,-0.04,702.0,641.0,155.0
