Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Belgium,BEL,100.0,26.13541390186844,12.0,49.008,45147.64295340567,85.0012,91353.90091584678,0.8403957400635989,30333.0,466093795372.0,452842207079.0,0.9662723297682748,37472.0,16.9983431933238,65.0395058250497,39.3333333333333,9.1,89260.57422864126,85.9848336685807,11.411976314211712,6855.0,944.0,69.84,861.0,-3.0,512.0,744.0,252.0
Benin,BEN,34.1,81.32009010055351,6.0,71.687,2670.4156139918723,6.0,2289.052726313909,-0.2477826538822825,112760.0,970394422.0,3874747966.0,0.700924948797968,3667.0,43.4826788586241,53.4710165776466,8.43373493975904,51.0,3057.064310544108,45.2880529235999,83.2375636037583,3347.0,506.0,54.04,776.0,-95.0,855.0,558.0,273.0
Burkina Faso,BFA,19.2,88.00023852025929,10.0,75.506,1661.3177379375693,6.0,2575.9914086836206,-0.6203869258404779,273600.0,2602974285.0,3585882970.0,1.27234195224905,-17984.0,45.5777738025277,51.7927902530963,,78.9,2419.559227576081,25.3814155996643,80.7951997210481,3481.0,742.0,52.96,0.71,-3.0,801.0,604.0,256.0
Bangladesh,BGD,62.4,50.13831773201471,5.0,54.308,3972.5064773349054,11.9,3974.014104807488,5.668788525139036,130170.0,23598924576.0,38252114167.0,1.1364432719278,-889222.0,31.8063072462316,63.4371252223876,19.8275862068966,35.4,4830.506908361524,29.1944442321013,58.7487925119881,4636.0,577.0,63.28,736.0,-112.0,789.0,,231.0
Bulgaria,BGR,95.9,20.783978848245056,10.0,47.801,16878.911286805494,55.4904,13528.058876660569,1.3407827675986963,108560.0,28586936779.0,34484975827.0,1.30960223173333,-2180.0,13.8046441661979,66.4196171095264,20.0,17.1,15589.077782515646,73.0844879150391,7.581786616787359,4438.0,886.0,65.76,576.0,-0.06,955.0,542.0,236.0
Bahrain,BHR,100.0,26.38814287632604,9.0,70.355,54299.05646132279,90.5031,48351.61452400221,-1.4404368347196908,771.0,23462444832.0,20024199513.0,4.41851202803887,40815.0,20.3305333138337,77.0440675538981,7.5,0.0,40100.401800256295,100.0,0.990117846582015,6165.0,,65.96,,,,,
Bosnia and Herzegovina,BIH,99.9,21.072453583829866,9.0,36.288,10477.642331259802,49.9177,10682.361231443603,1.0003395545078604,51200.0,5762816271.0,10974564246.0,1.02582688734534,-35683.0,14.485393268513,68.7408428286462,21.4285714285714,23.6,15535.788472006649,47.130783484831,19.52402604505184,5249.0,788.0,67.0,412.0,231.0,976.0,491.0,262.0
Belarus,BLR,96.8,22.655374749884032,9.0,60.351,19037.88474401856,59.0163,12803.218524171893,18.19259845726444,202973.0,35638947700.0,40064136800.0,1.04232763587955,14979.0,15.874273537951,70.0684624749577,26.605504587156,6.7,10133.36542246165,76.3405227661133,7.36243402690636,5812.0,0.88,64.54,647.0,-52.0,682.0,575.0,209.0
Belize,BLZ,91.5,51.30261517051924,8.0,58.258,9489.912213713847,38.7,14144.007711151036,1.1273042641762174,22810.0,357424020.0,960864543.0000012,0.931313121713426,1456.0,32.5414669446654,63.4305612277798,3.125,37.4,14632.039849991685,44.1850161758379,23.86199553695145,5956.0,757.0,65.0,874.0,1.0,782.0,735.0,282.0
Bolivia,BOL,90.0,53.66722564542548,14.0,66.347,8628.942661285984,34.6016,7195.776555637034,2.04949772560488,1083300.0,12898043970.0,10670234423.0,1.89691504477836,-10971.0,32.9798900597052,61.4525672376484,53.0769230769231,15.0,6242.811050770712,68.037425413,65.435299536553,5865.0,821.0,62.5,881.0,17.0,832.0,769.0,398.0
Brazil,BRA,99.7,32.811122188480574,14.0,59.714,15827.308162574876,54.551,17030.57079720165,7.846709751198432,8358140.0,220077890824.0,241565635736.0,1.330244423168,-145732.0,22.8142776949133,69.5321464348522,9.94152046783626,41.7,18651.23694551907,85.4331367898168,25.33387542862333,6981.0,898.0,64.54,714.0,-118.0,0.71,718.0,274.0
Bhutan,BTN,91.4,40.88510046311268,,60.963,9323.39448941386,30.3,22093.64389617385,5.722228819754193,38117.0,487836056.0,1241997213.0,,452.0,27.419201939058,67.0640444281068,8.51063829787234,82.1,8293.970638286148,36.1326606084122,71.001889659892,4939.0,0.88,62.42,834.0,267.0,0.65,775.0,324.0
Botswana,BWA,60.0,55.41126503911708,,50.472,15003.319751834926,36.7447,48508.994825051086,9.601547878825414,566730.0,8538019295.0,9148629673.99999,2.21199714449013,-8893.0,34.4119410104031,62.1027474581546,9.52380952380952,25.8,15988.77521441328,65.0965122400825,28.08106488055424,4031.0,859.0,52.36,791.0,-97.0,743.0,626.0,245.0
Central African Republic,CAF,12.0,97.61288073554402,10.0,69.169,698.9637389230722,2.7,1370.0336742662644,11.89380330167768,622980.0,28262513.0,306929693.0,2.02965439546462,-174051.0,48.4540301463364,49.6389607850178,,94.8,2153.276861529792,39.6226521868738,79.3817097319019,,,,,,,,
Canada,CAN,100.0,23.836105379821,10.0,61.385,45758.10072973044,87.12,104246.76677200444,1.941198971532956,8965590.0,475129950849.0,485731043352.0,0.989925299438869,192884.0,16.2409277800845,68.1358280352841,25.0814332247557,22.2,72330.54959386875,81.211183161556,10.533862506491614,7304.0,918.0,71.04,939.0,266.0,442.0,791.0,259.0
Switzerland,CHE,100.0,22.072983708427504,11.0,64.71,63417.04381103189,83.6173,176874.41297071576,-0.6531239394305004,39510.829,311122342941.0,275230914497.0,0.634898338463689,78122.0,14.8787479920449,67.4070238883851,31.0,22.2,143671.67846863522,74.7402679059582,10.90910299990136,7493.0,959.0,71.64,949.0,54.0,283.0,788.0,189.0
Chile,CHL,100.0,29.340090428510933,12.0,57.918,22553.61617873721,61.11,34523.70592452025,5.8528916256263415,741682.76,74660027369.0,70246332030.0,1.9671068502734,52702.0,20.1994688257713,68.8459541557848,15.8333333333333,27.0,24186.67392486916,87.3133701497978,19.93984268504849,6844.0,862.0,69.22,733.0,211.0,758.0,0.8,276.0
China,CHN,100.0,25.454612040772624,9.0,66.425,12941.596480914572,47.9,19165.588362116785,1.0910912656273126,9388211.0,2341053098045.0,1796035487300.0,1.73840928794394,-371108.0,18.3286355819234,72.0051656801854,23.40140609307,11.9,17786.3579007453,55.7502555847168,37.9179011645414,5196.0,0.82,67.74,,-219.0,,0.71,112.0
Cote d'Ivoire,CIV,61.9,75.83234526400229,10.0,64.855,4074.214455397893,10.0,9133.178229786285,4.407332355720754,318000.0,12668997298.0,10765856860.0,1.0677761217949,-23011.0,42.0260540912304,55.4196918298969,9.44881889763779,71.9,7304.464949834392,49.0173144557368,74.5592847189172,3.57,711.0,51.9,781.0,-82.0,671.0,603.0,291.0
Cameroon,CMR,56.8,80.65263049435319,6.0,69.551,3422.261281583438,16.2149,6208.020558506186,2.0142126302225734,472710.0,5145246017.0,7681306146.0,1.10497962306915,96599.0,43.3606160283733,53.7621895990157,31.1111111111111,76.9,4645.096170947511,52.2993944376709,74.5631034668067,4.24,778.0,51.36,795.0,-77.0,856.0,604.0,216.0
"Congo, Dem. Rep.",COD,13.5,90.32201701920476,6.0,62.626,859.356816141236,3.0,6323.697155344336,3.071716552469425,2267050.0,7674845925.0,9271434791.0,0.88969520971371,36966.0,45.9689198821651,50.8944789553473,10.6425702811245,92.9,1972.2431406455144,40.9563873534225,80.86635168113739,4414.0,822.0,51.9,556.0,0.01,814.0,519.0,305.0
"Congo, Rep.",COG,43.4,74.81277244050749,10.0,54.644,5733.18393561256,7.11,16126.052849396803,-6.464563312921186,341500.0,7910466280.0,9939296243.0,3.94035726748698,-21598.0,41.6555865495149,55.6797792551267,7.35294117647059,62.1,7322.80943404514,63.0075415618859,75.30529796690749,4056.0,686.0,54.52,662.0,-137.0,808.0,558.0,0.4
Colombia,COL,97.8,36.794122454847376,10.0,61.096,13355.362416219545,52.5681,19232.255245386288,2.2356323764314965,1109500.0,53164652012.0,62316892564.0,3.10825884811044,-67522.0,25.0633611156397,68.1178419736866,19.8795180722892,32.1,11591.41336546468,77.1058449419909,43.93212528094958,6449.0,907.0,68.08,801.0,-93.0,887.0,825.0,278.0
Comoros,COM,71.8,71.59841679087943,6.0,42.696,2937.611928949809,6.98,2772.423382648896,0.8350333904295155,1861.0,25676662.0,191839378.0,,-2667.0,39.9669010298629,55.8210266302648,3.03030303030303,68.0,6630.687236636839,30.0302906552932,57.61012014103272,,,,,,,,
Costa Rica,CRI,99.4,33.483162425604135,13.0,58.734,16393.809542832332,53.0,30267.46573396931,6.206920420081488,51060.0,11240351114.0,16717517412.000002,,1589.0,22.9642578672779,68.5844636980952,33.3333333333333,37.6,24640.886992431235,74.4866963181212,26.62724966005031,7247.0,914.0,69.84,927.0,3.0,788.0,797.0,0.29
Cuba,CUB,98.7,24.434783020800097,9.0,53.901,,29.0702,20972.75578294301,3.4633757412947404,104020.0,3149617665.0,10146562091.0,3.5360047609601297,-39426.0,16.903384264555,69.177554524277,48.8562091503268,23.2,18924.649973581378,76.8442459106445,18.36836797231678,,,,,,,,
Cyprus,CYP,100.0,22.42477087014776,10.0,54.113,28045.28125,69.3287,21809.7099716917,-1.3382657310592236,9240.0,2816531692.0,7751322639.0,1.54260195978916,11599.0,16.0713030157668,71.6676353521237,12.5,9.5,33739.43195707168,67.1230558819804,14.1834031373325,5627.0,0.77,71.44,715.0,55.0,868.0,661.0,397.0
Czechia,CZE,100.0,22.43219174639817,9.0,55.649,32743.48977316901,74.2317,31943.409338829057,2.7067159395822955,77220.0,174905799052.0,153154939144.0,0.959115722257081,6303.0,15.0964291865759,67.2980768549652,19.5,14.8,33579.31428419773,73.0995921041469,14.5358283738005,6484.0,878.0,68.18,0.8,-172.0,897.0,638.0,235.0
Germany,DEU,100.0,20.01017082917025,13.0,57.371,47938.79682104181,86.1937,77751.67525113975,1.894704166991872,348900.0,1488406921179.0,1207028820835.0,1.12769949450115,592338.0,13.1791375303406,65.8621937797938,36.4500792393027,14.0,73973.59472900847,80.57574023743,6.319388117838876,6984.0,938.0,70.08,899.0,83.0,474.0,739.0,188.0
Djibouti,DJI,58.9,56.32465677984687,10.0,24.161,3978.346670925536,17.0,31245.11874015489,1.3297387508825975,23180.0,2601886428.0,2307390490.0,,1900.0,34.5776851406303,61.3899228845612,12.7272727272727,29.4,12345.572353765196,70.8899032189478,32.27483516830187,,,,,,,,
Denmark,DNK,100.0,26.537005681004626,10.0,57.089,47879.59555582332,95.9935,113364.32768595476,1.0187064869212603,40000.0,111010510748.0,99544958688.0001,1.1497978040996,27242.0,17.1096783475797,64.4747664425739,39.1061452513966,30.2,93251.4055746066,87.6823985731907,6.556690176179054,7508.0,956.0,70.28,942.0,114.0,237.0,0.78,233.0
Dominican Republic,DOM,98.5,45.50914932253108,15.0,55.529,13464.792560907394,49.58,23077.882431425744,4.215781464504403,48310.0,9340102549.0,19095848740.0,0.651437855543241,-36543.0,29.5305305521215,64.8892119186343,20.7650273224044,17.3,14227.883155516747,74.1931533822153,42.01454194123768,5387.0,891.0,63.44,905.0,-23.0,0.76,772.0,0.3
Algeria,DZA,99.3,43.03094056232917,10.0,38.255,14694.14382738305,29.5,18333.94533163984,1.4503646621824655,2381740.0,59807044467.0,56544906597.0,4.96487829782902,-30064.0,28.5548763952626,66.3589408507156,31.6017316017316,0.1,14675.570782141494,69.5468765157615,27.002032720443665,6355.0,818.0,65.9,,,,558.0,177.0
Ecuador,ECU,99.0,46.21286831966019,15.0,60.44,11835.609127653775,45.5904,22058.04857901128,2.0529605157063173,248360.0,25653230679.0,27388788220.0,2.71279094772759,2273.0,29.5684264877395,63.9831015967478,41.6058394160584,12.2,14484.537498717214,62.9232432195799,42.74472960734323,5946.0,831.0,67.16,719.0,-0.17,661.0,841.0,306.0
"Egypt, Arab Rep.",EGY,99.8,54.85646012701617,9.0,41.811,10256.43675536159,33.8946,17751.000053521246,11.247624503786938,995450.0,25832230014.0,68169050887.00011,1.68969483568075,-92801.0,33.9580258125986,61.9034207116198,,5.4,13017.232401459678,42.6825522284408,19.64753519638841,4885.0,619.0,61.94,578.0,-125.0,749.0,477.0,327.0
Spain,ESP,100.0,22.567948209035663,10.0,44.378,33760.955564636875,76.1867,68662.50671412829,-0.2206867967114902,500210.0,311392474723.0,358035296897.0,1.24625944103127,-97870.0,15.0512623691846,66.6930927877804,39.7142857142857,17.3,59417.38863469406,79.1196713833488,13.008858260004668,6456.0,948.0,71.48,738.0,-32.0,854.0,683.0,335.0
Estonia,EST,100.0,24.233573084716024,9.0,56.589,29403.65844948149,84.2415,28562.549685350496,2.856543083933844,43470.0,15911724965.0,18121365682.0,1.89535477779564,-674.0,15.8858596586258,65.5532115284544,19.0,25.3,33573.174366222665,68.2668382808032,7.640141992011754,5556.0,917.0,68.02,773.0,-156.0,652.0,0.62,203.0
Ethiopia,ETH,27.2,80.9155668691289,8.0,77.728,1484.6314556660752,7.7,2332.246590050906,10.981788289114576,1128538.3,2311831477.0,16720428272.000002,0.768407756190907,103122.0,43.4248611239395,53.6668811752551,27.7879341864717,91.4,2229.2825265537144,19.0262870788574,87.26354900337009,4507.0,0.64,57.64,694.0,0.08,702.0,644.0,303.0
Finland,FIN,100.0,25.65530585522269,9.0,53.65,41547.098448539335,86.5304,96045.29523949556,1.6446705160891355,303890.0,73964055357.0,76523516507.0,1.45927959000267,15915.0,16.401937570903,63.9319576160027,42.5,41.2,79543.069480258,70.9879168940753,9.992488477569523,7385.0,952.0,70.48,933.0,-5.0,265.0,766.0,199.0
France,FRA,100.0,28.99827905163753,10.0,50.035,40218.125863777605,83.7511,75778.02901907485,0.5707950543882845,538950.0,577369888943.0,675228869087.0,1.8595290655689896,52342.0,18.3460677450324,63.2660590407766,26.1698440207972,13.2,81850.2838701375,77.3524296788613,7.365814175364024,6467.0,878.0,71.6,803.0,-122.0,656.0,759.0,216.0
Gabon,GAB,87.1,61.818606459003874,10.0,40.22,14853.671246035548,38.0712,93934.36118524928,-0.8513903333214614,257670.0,13913901258.0,9507346530.99999,1.14481839629997,16565.0,36.6582431910238,59.299651056321,15.0,81.3,19864.60890334512,87.6236017962969,30.986653227966546,3918.0,829.0,55.84,607.0,-198.0,782.0,533.0,293.0
United Kingdom,GBR,100.0,27.61598540720029,11.0,58.156,41266.81977953095,91.6133,87743.59412902355,1.5960156271687964,241930.0,488402421941.0,669538223101.0,2.18448549185402,306091.0,17.8347306632136,64.5811849432514,22.6153846153846,6.6,82988.37812828796,81.6355750750722,12.707017548387723,6758.0,0.91,69.64,857.0,0.35,484.0,0.74,251.0
Georgia,GEO,100.0,28.37652290306496,9.0,54.736,11770.69893602531,49.1025,16027.300139449966,4.58990448370156,69490.0,2857849549.0,8597253624.0,2.31346741070778,-16047.0,19.0030729659018,66.9676005173329,12.0,30.7,13398.862988636034,57.0237612994258,54.9731650387286,4288.0,558.0,64.1,0.72,-236.0,416.0,458.0,204.0
Ghana,GHA,78.3,66.94556174542144,11.0,67.363,5517.131787635662,19.0,7551.088868781916,23.93995875939987,227540.0,15502860702.0,16088453619.0,0.484989051455069,-6312.0,38.7566594158302,57.8927979928387,10.9090909090909,47.7,4349.397784376574,53.0663398797148,71.2043433958207,3.86,651.0,56.06,677.0,-1.0,913.0,682.0,0.28
Guinea,GIN,33.5,82.26153070903486,6.0,53.521,1873.214130589572,6.4,4984.000011504302,2.615897705899698,245720.0,1946667940.0,2508500828.0,2.27643791059905,-22741.0,43.5400339094027,52.9287869421954,21.9298245614035,78.6,3065.792847456718,34.8177920826682,83.4962187620246,3412.0,638.0,51.38,684.0,6.0,705.0,643.0,351.0
"Gambia, The",GMB,53.0,81.57963660173515,9.0,43.934,1933.7032971844608,15.56,2218.504139231179,5.21172310682789,10120.0,106803571.0,383963758.0,1.18750912674762,-2793.0,43.7463964430121,53.6241388422788,9.43396226415094,53.2,2529.177748234508,58.6141799655551,72.2274667120289,,,,,,,,
Greece,GRC,100.0,22.54056086900209,10.0,37.547,26450.18132672596,63.2073,54546.6257391457,-1.923474557774824,128900.0,34007495565.0,61957956671.0,2.3678402625846697,-46678.0,14.5872735902825,64.7156591244612,21.0,16.4,53980.33038887934,77.3130486275866,29.6859466470261,4756.0,832.0,70.32,369.0,-291.0,0.93,597.0,385.0
Guatemala,GTM,85.5,62.65156944431377,16.0,59.082,8236.659299018494,23.4,12086.10070035641,2.860372578773408,107160.0,10788180891.0,18261850702.0,0.424656428368739,-40409.0,36.9435760415388,58.9667208167469,13.2911392405063,66.2,12765.68319816922,53.1458479013964,37.7668690948347,6536.0,834.0,61.22,843.0,105.0,804.0,816.0,305.0
Guyana,GUY,86.9,47.3677812552153,6.0,48.832,11145.029119872392,32.0,15955.34149508841,-2.105403886670331,196850.0,1173069494.0,1782384267.0,0.9516521700353928,-6710.0,30.4814585490614,64.3505487060296,31.3432835820896,24.0,12833.336809251492,26.4018152016157,30.08604157960315,,,,,,,,
"Hong Kong SAR, China",HKG,100.0,15.776748972160048,9.0,58.338,54514.92680598191,79.8663,40899.76306246326,2.850261059011359,1050.0,473851596578.0,544894108286.0,,20454.0,11.6131831673486,73.6094696625815,,0.2,85440.25249419012,100.0,6.186124791873997,5458.0,834.0,,843.0,219.0,423.0,602.0,243.0
Honduras,HND,88.7,58.156422372786274,12.0,59.611,4460.057428331752,23.0,6140.142837345704,6.849356724801865,111890.0,4065926604.0,9308779330.0,1.19271597688079,-6293.0,35.5523882635372,61.1323415301956,25.78125,52.2,6181.918544366659,53.8768089124249,34.856034753618886,5056.0,0.79,61.5,696.0,14.0,834.0,794.0,299.0
Croatia,HRV,100.0,22.110431881176567,8.0,43.204,21302.88734157964,68.5679,24468.375006740604,0.128605964990669,55964.0,13794913806.0,22518036694.0,1.80811715937665,-13127.0,14.7005945520762,66.4871658325589,23.841059602649,33.6,29934.148443122125,55.4591834926844,11.55334161631289,5381.0,646.0,67.78,519.0,127.0,918.0,545.0,286.0
Haiti,HTI,39.6,56.65321079544427,6.0,56.774,3075.738438370623,11.4,9658.134164050376,2.2189860393483087,27560.0,1101439850.0,1842224820.0,0.0355624820363801,-31390.0,34.6960470865646,61.2428523985044,4.21052631578947,77.8,4546.734070148927,48.7723916158687,74.1162374859301,3889.0,554.0,49.28,509.0,243.0,708.0,573.0,327.0
Hungary,HUN,100.0,21.316587497009778,11.0,50.761,25796.21009592556,75.6532,23572.749142065903,3.690121104043726,91260.0,110613658959.0,104882593687.0,0.8572330936001319,11581.0,14.4633717137515,67.8503265083229,10.0502512562814,15.7,23971.585763715066,70.3071053512008,8.226910938647503,5181.0,845.0,66.44,494.0,-154.0,855.0,578.0,238.0
Indonesia,IDN,97.0,40.64106162533725,9.0,63.927,10064.677127417008,17.1432,12915.220263385758,5.443174549356115,1877519.0,176282513767.0,177958973521.0,0.777855178232831,-27988.0,27.1512431257083,66.8074162395304,16.9369369369369,29.3,6590.565768659917,52.5002136230469,50.4491195071174,5597.0,905.0,62.08,719.0,405.0,0.97,757.0,242.0
India,IND,85.1,45.10931342109941,8.0,49.132,5191.591499032487,13.5,4635.074447723374,3.33175691706154,2973190.0,314637392240.0,453526992032.0,2.54398176462257,-227263.0,29.4366305001804,65.2562148871274,11.4180478821363,33.9,6763.457506789702,32.2288233408821,78.5181807246357,4424.0,621.0,58.74,809.0,-28.0,832.0,651.0,285.0
Ireland,IRL,100.0,32.59181808774463,10.0,54.388,52640.7843918553,83.4917,203664.3975801516,0.2593105659679793,68890.0,120137760160.0,81558297163.0,0.4476684159119459,448.0,21.4354310111,65.7693782746418,15.6626506024096,8.8,100868.16702176513,62.535401730577,13.29990358930149,7018.0,968.0,70.58,922.0,258.0,406.0,736.0,229.0
"Iran, Islamic Rep.",IRN,100.0,33.06041957365402,9.0,36.522,16065.158186028018,39.3536,17377.148926884653,9.758768732563423,1628760.0,63977291677.0,52132229735.0,2.11655706144949,-56042.0,23.4123786500549,70.8169422569891,3.10344827586207,0.9,20523.52986653089,72.8324070385223,40.93178348986214,4682.0,644.0,65.56,767.0,0.23,0.64,0.55,512.0
Iraq,IRQ,99.2,72.07307984007141,6.0,38.384,13168.245587416995,11.6453,32385.343509317336,-4.806637039915955,434128.0,81894673363.00009,45744970773.0,2.9506139914123,-5033.0,40.6200507090837,56.359534193912,25.3048780487805,1.0,16352.42122426076,69.6666641235352,28.554650442412537,4542.0,725.0,60.82,646.0,5.0,726.0,539.0,564.0
Iceland,ISL,100.0,30.886261697768425,10.0,72.248,45996.96874769013,98.158,97426.2568646652,4.212443011367228,100250.0,5050828569.0,5374676510.0,,1139.0,20.4447158505401,66.1933513988016,39.6825396825397,77.6,76263.35837212943,93.6196716315805,11.886637095274756,,,,,,,,
Israel,ISR,100.0,46.276450616168944,13.0,61.821,34816.24224600708,75.0178,92884.45898635343,0.7762712755087904,21640.0,65288500000.0,59936400000.0,5.63057461102748,25303.0,28.221064762493,60.9836373216309,22.5,3.7,68148.3015701894,91.7151980935716,7.995164822370567,7401.0,889.0,71.72,707.0,0.09,818.0,567.0,271.0
Italy,ITA,100.0,21.44651896985561,12.0,42.551,36665.685767749965,55.6385,62461.36131331301,0.9025507088342692,295718.0,523760793593.0,471996196134.0,1.27633070266495,52679.0,13.8275522315507,64.4745737605598,31.4285714285714,17.1,79405.2228517342,69.5807638614879,17.17519389017457,6027.0,898.0,71.5,624.0,-69.0,0.92,659.0,356.0
Jamaica,JAM,93.3,34.47846650450785,6.0,56.891,9209.585865965128,40.4027,14049.085002202308,6.929945888943763,10830.0,1454847139.0,5712217537.0,0.872784216786518,-10335.0,24.0140578126381,69.6493851093996,12.6984126984127,11.9,11404.571406891084,54.8660395670395,37.52998445817661,5311.0,874.0,66.6,809.0,-6.0,861.0,708.0,0.31
Jordan,JOR,99.8,56.631116795125344,10.0,32.068,9144.677932049954,46.2,23704.889078509736,3.4453235631560943,88780.0,7056743956.0,22806479140.0,4.20345261907888,635528.0,34.9444684285271,61.7054155729991,12.0,3.1,16488.49025344038,88.0371754329978,9.695499277594529,5333.0,816.0,67.42,729.0,-0.11,,602.0,313.0
Japan,JPN,100.0,21.332349370349192,9.0,57.309,39555.41200891975,89.1068,77749.49857032562,1.686294786267453,364500.0,688791661394.0,812164200459.0,0.957800914762225,58109.0,12.9707262695196,60.8030853939639,8.125,5.6,67795.89529404699,91.2548945132333,9.07780809867074,5923.0,0.9,73.48,838.0,-144.0,617.0,687.0,189.0
Kazakhstan,KAZ,100.0,41.01960518454805,9.0,66.96,23958.112889060256,66.0,32819.49402266078,5.771239524782757,2699700.0,79433467345.0,41485656078.0,1.0416921334727,-10170.0,27.1689552563848,66.2340633863906,25.2173913043478,1.3,21015.4068422004,55.5524361787178,27.074288127975542,5.97,795.0,62.8,799.0,0.0,805.0,671.0,169.0
