Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Germany,DEU,100.0,20.06316636773795,13.0,57.074,45889.0173022052,84.17,76422.95888709174,1.9956988813880367,348880.0,1438758182197.0,1180444102364.0,1.16213791467872,462384.0,13.2325545744687,65.9544693115349,36.4500792393027,13.6,73341.17922920398,80.4732318400362,6.52421225849841,6965.0,931.0,70.06,894.0,0.02,566.0,693.0,205.0
Djibouti,DJI,58.6,57.4996587280712,10.0,24.258,3762.2819610399015,12.7,30628.608414850205,,23180.0,1708615468.0,2096652476.0,,2033.0,35.0719341364883,60.9950808494305,12.7272727272727,29.9,11743.032985051368,70.7969331287484,32.55089804917673,,,,,,,,
Denmark,DNK,100.0,26.818741698727937,10.0,56.95,46869.193288774935,94.6297,113119.17980465098,0.8469112599220239,40000.0,110016590737.0,97346856443.0,1.22352490397164,21359.0,17.3294991881603,64.6171531249485,39.1061452513966,27.0,93598.4611470344,87.5436524760432,6.674829351471293,7589.0,965.0,70.06,0.92,211.0,0.17,826.0,195.0
Dominican Republic,DOM,98.4,46.090542712250446,15.0,54.912,12413.91001835603,45.9,22653.866867834386,4.628596708808445,48310.0,9022244578.0,17510769725.0,0.611824773045351,-36673.0,29.8367468761136,64.7350689743038,20.7650273224044,16.6,13525.46625689738,74.2251359951216,41.57228015607004,5016.0,878.0,63.68,889.0,18.0,752.0,766.0,295.0
Algeria,DZA,99.2,41.95531389493832,10.0,38.663,14370.820661674035,22.5,18292.36378419314,0.8927529930638372,2381740.0,65950789176.00001,54848582045.0,4.42382453876042,-30052.0,28.0774960876092,66.9223817569513,31.6017316017316,0.1,13877.837881917872,68.9463836079277,26.92807701701544,,,,,,,,
Ecuador,ECU,98.0,47.22003991250448,15.0,60.342,11295.612780441888,40.2791,22768.566401039403,2.6668672801717577,248360.0,24881025644.0,26891752239.0,2.83298697009902,-6182.0,30.0653486852687,63.6707396710756,38.6861313868613,11.8,14272.513495822202,62.8837286624122,44.968689323008206,6019.0,801.0,66.82,787.0,-194.0,646.0,824.0,267.0
"Egypt, Arab Rep.",EGY,99.9,54.67756351854565,9.0,42.065,10511.39316784946,29.4,17781.66568355639,8.712674574884716,995450.0,27959015874.0,65041893567.0,1.61005697699419,130305.0,33.906155789662,62.0110954010074,,5.3,12805.349287726813,42.7514277188751,20.50271597955191,3559.0,675.0,61.88,474.0,-0.14,913.0,487.0,483.0
Spain,ESP,100.0,22.469898721126498,10.0,43.701,32613.68918114739,71.635,65717.54208029795,0.4381750326971882,500210.0,303458759588.0,339970459084.0,1.26618872678062,-250741.0,15.0721422735095,67.0770392025555,36.0,16.9,60225.05863041251,78.9858086902112,12.65371791851696,6.15,929.0,71.36,759.0,-105.0,916.0,663.0,372.0
Estonia,EST,100.0,23.82388544468512,9.0,55.984,27831.15262342133,80.0043,27790.57305417445,4.123953890366551,43470.0,16115238298.0,18280256369.0,1.88381591331462,-2688.0,15.7387078649341,66.0628361595682,20.7920792079208,24.5,33105.6321581058,68.0923458296768,7.734747089034761,5367.0,901.0,67.74,754.0,-204.0,726.0,651.0,199.0
Ethiopia,ETH,30.8,82.87312675137632,8.0,79.409,1252.8689640800426,4.6,1960.937058094049,4.901979297192497,1128572.1,1867208574.0,12073006705.0,0.806417193723534,80955.0,44.0167937522897,53.1134705274755,27.7879341864717,92.4,2176.947386256488,18.615514755249,87.7271951584348,4445.0,602.0,56.98,707.0,-8.0,0.75,0.57,213.0
Finland,FIN,100.0,25.45912980820756,9.0,54.269,41325.80520723206,91.5144,99288.5540418986,2.5613941595223224,303890.0,74062014935.0,77423669803.0,1.54007184381097,18164.0,16.4222521825031,64.5043907459626,42.5,38.5,78482.36016917114,70.6742118159277,10.359010820142746,7445.0,941.0,70.26,919.0,35.0,306.0,752.0,195.0
France,FRA,100.0,28.988376496410527,10.0,50.692,39583.35204350454,81.9198,72702.73300423623,0.7478758074222327,538950.0,575302712818.0,681880364694.0,1.84711648361859,116297.0,18.4442070907481,63.6262148936628,26.8630849220104,13.4,81311.66615339121,77.2440721470918,6.97353092197546,6667.0,908.0,71.5,878.0,-128.0,699.0,741.0,205.0
Gabon,GAB,86.4,62.23288284066777,10.0,40.052,14497.992121690228,30.538,99728.88018581575,-6.157924934444907,257670.0,13037420010.0,6435652069.0,1.60404717948982,19587.0,36.7939349476244,59.1230221135423,15.7894736842105,82.2,19630.07232410728,87.1482480671637,31.13986727289997,3.8,733.0,55.38,682.0,-146.0,0.78,519.0,287.0
United Kingdom,GBR,100.0,27.443010319808923,11.0,57.202,39947.53695625624,89.8441,88466.33370496288,2.157087787755984,241930.0,516482206579.0,634745163606.0,2.29232047399432,237272.0,17.802240953121,64.8698524669935,22.4615384615385,5.2,82018.639415466,81.4573768694887,11.98047480015392,6918.0,937.0,69.58,905.0,342.0,568.0,719.0,252.0
Georgia,GEO,100.0,27.83875516972835,9.0,53.577,10797.34232734757,43.3,15644.53548934333,-0.6509650164553022,69490.0,2905365974.0,7871765066.0,2.52250044602568,-40117.0,18.7595707675647,67.3865651560398,12.0,32.4,13461.317046121498,56.6182119019407,56.3366086415784,4349.0,559.0,64.0,722.0,-257.0,349.0,467.0,0.2
Ghana,GHA,70.7,67.2430801538122,11.0,70.094,5214.569358487944,15.0,7356.9456013187,54.01291175839256,227540.0,12642191001.0,12786487675.0,0.400294579040699,-2377.0,38.8606393532069,57.7912847870327,10.9090909090909,46.2,4123.2703467500205,52.4985794475913,71.7181857515887,4965.0,676.0,55.62,794.0,-67.0,0.88,0.66,211.0
Guinea,GIN,32.2,83.09023762133724,6.0,54.234,1842.002277374092,4.5,5142.68876396792,4.329356460960668,245720.0,1777558436.0,2400440669.0,2.38618429535759,-29136.0,43.7679823564831,52.6752447959336,,78.5,3097.399177947763,34.5812741977122,84.125505252043,3902.0,567.0,51.26,693.0,0.09,815.0,606.0,348.0
"Gambia, The",GMB,51.5,82.20725389522981,9.0,43.392,2006.7408164678784,14.0,2138.002825557927,5.933131380581912,10120.0,108755271.0,348257397.0,0.754494266076443,-2476.0,43.920664296533,53.4267554797358,7.54716981132075,59.3,2580.219273573434,57.970305611505,73.2331529096012,,,,,,,,
Greece,GRC,100.0,22.537467694462023,10.0,37.288,25730.880900666445,59.8663,55719.39369870729,-1.9603216018036,128900.0,33959659206.0,60822845831.0,2.39130807647224,-59323.0,14.6602330759572,65.0482485111407,21.0,16.6,53978.55680316124,77.0951999650171,30.38026403444053,4.72,687.0,70.24,426.0,-275.0,941.0,571.0,482.0
Guatemala,GTM,88.1,64.14700934314537,16.0,58.403,7699.945412472517,19.7,11718.336436621134,3.358395707204992,107160.0,9975329931.0,17352944999.0,0.471272593167646,-35698.0,37.5045032969479,58.4664825867373,13.2911392405063,67.2,12857.582550860852,52.7809822766245,37.9642635784105,5985.0,0.83,60.94,884.0,42.0,817.0,822.0,333.0
Guyana,GUY,86.0,47.8900290271543,6.0,49.151,11199.8874744089,31.0,16879.333803928443,-0.5366805281057196,196850.0,1361193784.0,1857831674.0,0.8436933000950889,-6907.0,30.7520517745158,64.2139591998363,31.3432835820896,26.9,12589.29791319376,26.4003891353669,30.30484651906168,,,,,,,,
"Hong Kong SAR, China",HKG,100.0,15.715452105074863,9.0,58.437,53517.41954988799,74.2,38387.19190215728,1.812466593499892,1050.0,459020692706.001,524070472535.0,,23826.0,11.6443900233125,74.0951580564497,,0.3,83856.61860221587,100.0,6.905691123672852,,,,,,,,
Honduras,HND,87.2,59.71949226852978,12.0,59.123,4137.326823778103,17.8,7213.694254490274,1.374030518564922,111890.0,3925910383.0,9151917834.0,1.3795353155606,-6091.0,36.1855111396849,60.592472222855,,51.1,6404.0248301709935,53.356379133253,38.65768866432285,4713.0,792.0,61.7,698.0,-28.0,868.0,795.0,283.0
Croatia,HRV,100.0,22.19874602157466,8.0,42.012,21016.96674598134,66.7476,24376.83769104523,0.7375630520672729,55964.0,12591946044.0,21858600559.0,1.6078087539115202,-6245.0,14.809621210648,66.7137862494026,23.841059602649,32.8,31433.91493133987,55.3659479687433,11.98771557997975,5885.0,751.0,67.66,627.0,-209.0,936.0,554.0,285.0
Haiti,HTI,38.9,57.59819274592758,6.0,56.8,3042.4970687870987,10.6,9264.801161358972,8.077148841914834,27560.0,1025094597.0,1733518120.0,0.0303030932089833,-30323.0,35.0806870720932,60.9058864817208,4.21052631578947,80.4,4584.483951381819,48.1049430223048,74.3712588512168,4622.0,648.0,43.96,0.61,246.0,669.0,528.0,327.0
Hungary,HUN,100.0,21.16681161930879,11.0,48.076,24591.63805030551,72.6439,23696.12741446043,2.8348095721203634,90530.0,107501369693.0,99796548927.99992,0.943669886878651,5635.0,14.4432192764203,68.2352317213276,8.80829015544041,17.2,24282.27141404549,69.9277636266638,8.226158198243287,4914.0,877.0,66.28,674.0,-117.0,912.0,647.0,307.0
Indonesia,IDN,96.5,41.026744974544975,9.0,63.863,9866.01699250847,14.94,12840.447692010868,4.965990291316771,1877519.0,182544595264.0,186427476528.0,0.918769839183066,-27507.0,27.3431583275356,66.6471548360078,18.5714285714286,30.6,6349.263568512583,51.8307495117188,50.88491194303239,5292.0,794.0,61.86,781.0,374.0,973.0,777.0,249.0
India,IND,83.1,46.1494472947975,8.0,49.267,5014.350565907802,12.3,4431.395791927028,6.186504000834532,2973190.0,303569384286.0,465875605284.0,2.5488248901417,-151372.0,29.9403754395359,64.8769968339134,11.0091743119266,34.9,6447.721490749217,31.9096789235237,79.0944024401267,4428.0,553.0,58.38,0.74,82.0,832.0,608.0,0.33
Ireland,IRL,100.0,32.55271636630344,10.0,53.402,48838.77198255254,78.2477,188455.97935066404,1.3371601565643942,68890.0,116069647695.0,73254568951.0,0.49161342312128,-12309.0,21.5014250155119,66.0510609746196,15.6626506024096,7.7,96852.5449049238,62.4047157756118,13.524726306363569,6.76,955.0,70.46,884.0,326.0,558.0,744.0,245.0
"Iran, Islamic Rep.",IRN,99.8,32.765329047984814,9.0,36.79,16215.211901464165,29.95,16504.309535044213,36.77563188620832,1628760.0,62542170170.0,48108895090.0,2.18077190909837,-47322.0,23.3021591559915,71.1183425569699,3.10344827586207,1.0,20492.272296003084,72.3030873515412,41.54553551152073,5.14,664.0,65.42,0.73,204.0,685.0,575.0,552.0
Iraq,IRQ,99.0,72.61815850793158,6.0,38.087,14668.54327649947,9.2,32051.45787582128,-0.0113328650677573,434128.0,84835480863.0,44858682324.0,3.3158309614939903,474379.0,40.8059916916815,56.1925448704153,25.2307692307692,1.5,17804.562487399533,69.444450378418,27.829600711763327,4725.0,728.0,60.84,,-44.0,0.71,,554.0
Iceland,ISL,100.0,31.038448287100408,10.0,70.87,44409.66895309035,96.5468,95628.537106789,2.4929901361769424,100250.0,4992194767.0,5019737829.0,,1666.0,20.5906099532088,66.3391846810061,39.6825396825397,76.8,77737.5153648331,93.6166725158692,11.839737540872084,7501.0,967.0,71.7,923.0,301.0,713.0,802.0,156.0
Israel,ISR,100.0,46.04781110660722,13.0,61.115,34827.36473511461,70.2503,96341.39897888622,1.8741405571816188,21640.0,63881900000.0,57457600000.0,5.44373442389891,17075.0,28.1903233794605,61.2196796672353,22.5,3.3,66897.00958716383,91.7227831465406,7.771138769453064,7321.0,909.0,71.64,739.0,147.0,849.0,649.0,409.0
Italy,ITA,100.0,21.49405707284191,12.0,42.603,36459.29502487161,58.4593,63603.134605259336,1.1257840362335827,295718.0,512414256610.0,475916587403.0,1.39167747666985,158090.0,13.9177429383585,64.7515846412995,31.4285714285714,16.3,78944.75036844522,69.3073989916076,17.228266982630842,6009.0,916.0,71.4,499.0,-106.0,943.0,702.0,357.0
Jamaica,JAM,93.9,35.76050146430407,6.0,55.845,9101.414966924807,37.1,14195.842550381543,8.415815658215294,10830.0,1572498937.0,6102120901.0,0.898967963739861,-10335.0,24.687437919565,69.0354914183958,12.6984126984127,11.4,11692.083829468877,54.548819811983,37.58585081240645,5709.0,865.0,66.6,793.0,-26.0,931.0,694.0,312.0
Jordan,JOR,99.7,56.59179757908412,10.0,32.425,9816.598556531237,41.4,24012.674180511058,6.143623889444399,88780.0,6537030552.0,21946780137.0,4.19373981956594,609631.0,34.8668117568876,61.6110695338189,12.1621621621622,3.1,17552.08245242005,86.4627110188335,9.747631004250389,5172.0,0.84,67.24,692.0,-128.0,,597.0,286.0
Japan,JPN,100.0,21.285431744556195,9.0,56.853,39402.025098802456,88.2194,76256.2855825389,-0.3543750543688588,364500.0,713661394598.0,832230661632.0,0.9405385014289348,66449.0,13.0900836212039,61.4978527996995,8.125,5.0,68752.39751311281,91.1516595654317,9.12867996445858,5959.0,924.0,73.36,821.0,-152.0,0.65,719.0,175.0
Kazakhstan,KAZ,100.0,39.86610732978987,9.0,66.955,23754.134195211693,63.3042,32924.56560435811,9.499081443592146,2699700.0,82359225690.0,49072549285.0,1.07808460394627,-3925.0,26.6607664784249,66.8757705834568,24.2990654205607,1.2,20789.302997784627,55.0779764821252,28.56909373307179,5835.0,889.0,62.2,782.0,-233.0,0.82,629.0,164.0
Kenya,KEN,40.1,78.0213284460452,12.0,72.011,3106.393944648851,13.0,6473.0885488808935,7.337562233604402,569140.0,5529428757.0,16092952988.0,1.39539650803677,-57634.0,42.8390273807152,54.906817591266,18.5714285714286,74.3,5214.123183880737,31.8324454433988,60.39889030808151,3795.0,825.0,55.06,708.0,204.0,861.0,729.0,161.0
