Country Name,Country Code,Access to electricity (% of population),"Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect,cluster
Afghanistan,AFG,0.5504279665183871,-0.3432645568978774,-1.1649927567041674,-0.8882339696514583,-1.3691151718392085,-0.7193663517597632,-0.319942165386,-0.0683038051265167,-0.3749707159981505,-0.5845805100949815,-0.5092237208037227,-1.682793704581211,0.4733193807688337,-0.4572191635685747,-1.6026185035905365,1.776475753792644,-2.734506734396165,-0.7350555244469198,0.7523449651821145,-0.5716013448989612,0.2577242442498354,0.4256191001975294,-0.3973639489100984,0.7979040897062027,5
Angola,AGO,-1.481587265573574,0.1000062094899333,0.5969741639171158,-0.6089342475316815,-0.9403901002631314,0.436804617752585,0.6178022898983976,0.2336911223262967,-0.2646284206174061,0.6231775053202403,0.3238537786438247,-1.6551531268831727,1.2400345373885868,0.5254723695350796,0.1983028486961223,1.0859313011283371,-0.5706132004844193,-0.0048954132175239,-0.8987554371209742,-0.9749057181417312,-0.4116413022331782,0.7259340125844012,0.0215873295128927,0.9366580183249704,3
Albania,ALB,0.630399943452239,-0.3432645568978774,-0.6566031448301202,-0.3871837555065284,0.3387568346031964,-0.4704927879663587,-0.2657485851687578,-0.3857218254140694,-0.3695064727345197,-0.4847756585546257,-0.034568032300908,0.7451139483350276,0.0647032110524044,0.2190416764167356,-0.1981029163736173,0.7299027090430885,-0.2091950649650507,-0.4128058863466275,1.2551118197810631,-2.530991823988096,-0.1766378117095607,0.8468365221157889,-0.0968108043184318,0.579269033420754,0
United Arab Emirates,ARE,0.6340350333128685,0.9865477422655548,1.7656791205159432,2.5201879097341315,1.4281402131981458,1.37398674126462,-0.4508612008611704,-0.363562559621865,0.2795296330653342,-0.2700099652317319,0.692009968265576,2.6766194082525634,0.0346365957275216,-1.1651797304281966,1.116480483115212,-1.3741527404677087,1.0907847594506486,0.4478861850351658,-0.8983369858943075,1.0266147963535932,0.7955058373424212,-1.3450530531057412,0.6864489058295479,-0.0682270948092287,2
Argentina,ARG,0.630399943452239,1.8730892750411765,-0.1693260583661243,0.0116043005971262,0.7382794033530665,-0.020685895247497,1.4407767121566768,0.99061648770288,-0.1478754690285401,-0.6848734175784577,0.0171285476752926,0.1042228198662402,1.154120806014561,-0.8376158860603119,1.4379663848337512,-0.5997872734299148,0.8644089624403285,0.5865759026985828,-0.8982932670373859,0.6476950069955932,-1.3900937140723184,0.651828456412891,0.6545720571607347,0.4951786271571199,4
Armenia,ARM,0.626764853591609,0.9865477422655548,-0.461861210447802,-0.4679463429215565,0.5055379157261524,-0.456584613012756,-0.2197015919594644,-0.3851782579129768,-0.3702798196139514,1.5457144744876556,-0.0535610760361554,0.7539382541520706,-0.9598568714686706,-0.7037725948132192,0.211643575760483,0.2653426602924395,-0.3134175853707922,-0.1231891229906686,1.1692354936849694,-0.2414534096167433,-1.2522009978947322,0.924839748396948,-0.329056416048356,1.5463087054525464,0
Australia,AUS,0.6340350333128685,0.543276975877744,0.4214024026071248,1.386586689759444,1.2854661320015173,2.2623100047997,-0.2579911246269454,3.507958866384311,0.3624612399589638,0.1855627486727158,0.902641048238654,0.3783900528748047,0.5537868203371056,-0.8305715023104647,1.2303876379065832,-1.007689083356497,-2.7328089159185875,0.8272433539380416,1.3066376154387191,0.9253194071192764,1.5745996837457823,-1.1110444575413057,0.6727873992571993,-0.1439084604464995,2
Austria,AUT,0.6340350333128685,0.1000062094899333,0.0644318229739692,1.6356109827180485,1.2075822487118402,1.2887036910920076,-0.1568535945329147,-0.3577204790026456,0.2332294115764673,-0.7362157315562872,0.2328362729832126,0.5495525888873627,0.7166394384246484,0.0499764664204081,0.3537954966747658,-1.0294888745473665,1.2123776999240137,0.7619776044493748,1.301953452197114,0.8015139313884447,0.4783525901339732,-0.6235242932840611,0.5680491822025276,-0.4718610448746725,2
Azerbaijan,AZE,0.6340350333128685,-0.3432645568978774,0.4363500705974415,-0.2685153132025843,0.9923868617601662,-0.0036058176780826,0.3639852274375662,-0.3576442779510906,-0.3232961719514872,1.2725444879433931,0.0151972923870731,1.010182947883515,-0.4452265848575506,-1.1017802766795737,-0.1897614138792994,0.6973611077931294,0.2351514870873843,0.1541903123361652,1.0739908411056651,0.1412180608240091,-1.47282934377887,-0.2998109042172506,-0.3609332647171691,-0.522315288632853,0
Burundi,BDI,-2.6920721891632398,0.1000062094899333,1.9078086415764128,-0.9611007654561926,-1.6783594857629358,-0.7146025728267684,0.0270100041951633,-0.3865955974719005,-0.3769340197281407,0.2899452375190943,-0.3893971403932912,-1.9497988480430464,1.201767936066018,1.9871819976283285,-2.013352772161461,1.8717287923916168,-0.6602655295564709,-1.293895345962755,-0.898775113325177,-0.9317610974511952,-0.2042166085459498,-0.0267995644828353,0.0853384727278698,-0.0177731405193899,3
Belgium,BEL,0.6340350333128685,0.9865477422655548,-0.6123512915706516,1.4352856894258947,1.2846403091177432,1.2600735218426566,-0.153579922921913,-0.3842318408526632,1.2110506457844277,-0.6244775032202892,0.0983371225245984,0.1884842353734936,1.4517763980401592,-0.8446602698101588,1.2046802225633344,-0.9645021018718704,1.1569044229338608,0.7742149324784998,-0.898193338221565,0.7152252664851377,-0.0460534094893867,-0.728828648763626,0.5134031559131337,-2.1262556977054103,2
Benin,BEN,-1.656071578883796,-1.6730768560613096,1.377462003275911,-0.8566087280022168,-1.2461202742559074,-0.7218777457356382,-0.2028322763342173,-0.3423583470091504,-0.3757207194159109,-0.7770912253065126,0.0122365076253541,-1.418028714044773,-1.2509828956941211,0.4303731889121451,-0.6053695617266777,1.7584363978885966,-0.4916044750967372,-1.0042767410876705,-0.8986789298109448,-2.5308042399339588,-0.4868964231091294,0.6011263593301375,-0.046718613553154,1.7060804773534513,3
Burkina Faso,BFA,-2.39762991045224,0.1000062094899333,1.563590027290927,-0.9049015860157624,-1.5047609731739342,-0.7177307346988068,-0.1247605197576282,-0.2606504994617376,-0.3672416285188319,-0.4427946544637196,-0.0283589045452168,-1.6457028489558858,-1.0640969611446398,1.5469080132628918,-1.5497964356449885,1.6818621836040804,-0.3800975849852182,0.1011618908766235,0.7788885568845434,-0.1138962528031592,-0.0387450955319746,0.1448074855853565,-2.676148783533066,0.7054046428162052,3
