Country Name,Country Code,Access to electricity (% of population),"Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect,cluster
Afghanistan,AFG,0.2957985442527655,-0.2578068833060054,-1.060651708222638,-0.8065411434806119,-1.2762692173132837,-0.766852439534212,-0.3642454669101537,-0.0682552821223046,-0.3976776862382579,-0.3300610758842259,0.8124291084024732,-1.776570151742864,0.5834531001467524,-0.5083679614686121,-1.5818811205746512,1.8193293963198351,-0.9661684131443352,-0.9011000564192864,-0.1123245982211763,-0.8592644266951085,0.5806752256583955,0.7728519612146189,-0.5175584988006464,1.175556893586566,3
Angola,AGO,-1.690515115437884,-1.5929751631644735,0.6573454670810539,-0.4897279832782518,-0.7802693404046468,0.5566382448920222,-0.0270258968663358,0.2337705616614214,-0.1890410558240344,1.5085712291298627,0.2926375058221176,-1.6148742440067427,1.389156837856644,0.4701321696728901,0.1550053261048255,1.0717387673269303,-0.6083292621332154,0.0604988325600787,-0.1122167461125943,-1.4703026491828426,-0.0967445826715786,0.6394756182668271,-0.0198889968069371,1.1106507125270764,3
Albania,ALB,0.658516690804971,-0.2578068833060054,-1.0266823703704908,-0.3945125412363511,0.3572291901687021,-0.4648906845529317,-0.2801536484884582,-0.3857057976594815,-0.3900627532029969,-0.3038352497501249,-0.0770499960171061,0.7096116878603598,-0.0987061678601844,0.1634895229419264,-0.2051788148205004,0.7143782573730361,-0.0591755047833192,-0.481187877825677,-0.110054173063591,0.1712925754110699,-0.2615534142545421,0.8161091535220109,-0.1261873370386032,0.8046644303894832,0
United Arab Emirates,ARE,0.658516690804971,1.0773613965524629,1.6728367045431616,3.169398285185108,1.6039372770629878,1.4631188437388707,-0.5008945623598515,-0.3635442633417764,0.4246730284391198,2.0196429144944195,1.2517803350449392,2.585202095154897,-0.3198749930343078,-1.1629983308942649,1.120575254125478,-1.3894389984925686,-2.649984849542232,0.4741123533980351,-0.1105215322007797,1.0308540097513816,0.491346788072165,-1.144883570308619,0.5599237291989695,0.1092404187841092,2
Argentina,ARG,0.658516690804971,1.5224174898386191,-0.0795471223455055,-0.0014532543394402,0.7163916307144245,-0.01089603527945,3.4462330314330614,0.990773416270256,-0.1628690320716029,-0.5571091377293473,0.0186419336576771,0.0915307274056872,1.3677205951620168,-0.8287923001874843,1.447543505783866,-0.6449536954539942,0.9415885064029,0.7449556836676616,-0.1103224206157053,0.2168924427609008,-1.1675872541608838,0.7115709387791469,0.8208342395707853,-0.0947497928634421,4
Armenia,ARM,0.6481533151891938,1.0773613965524629,-0.4436116228640975,-0.4562173453456585,0.3683770397656405,-0.5098798006514266,-0.1970897744747145,-0.3851621745113855,-0.3937809761394671,1.100298500011157,-0.0563074653701467,0.836168439241181,-0.922602249424854,-0.9218187211058664,0.2312374434585176,0.3190203967625985,-0.2537235974264129,-0.0066871160148987,-0.1104634579884663,-0.8729443869000577,-1.5121353341252672,-2.363582862353347,-2.892311737003444,1.4444539294044507,0
Australia,AUS,0.658516690804971,0.6323053032663069,0.3983605644883917,1.286710154488392,1.3829142367271583,2.33138671631802,-0.2826855835640348,3.503435170900824,0.4382613761451341,-0.0735487466915149,0.6950377287839826,0.4260867143323843,0.4320990125577116,-0.8460194151723699,1.236793278828289,-1.0268548290071673,1.2746375957475866,0.7701504143832781,-0.109805283582248,1.0285700815878909,1.9142039055205464,-0.7735926637746435,-2.891200436173749,-0.0298436118039526,2
Austria,AUT,0.658516690804971,0.1872492099801507,0.0569144682890429,1.3448619264050397,1.2791646401995185,1.370108300892321,-0.2261066403444281,-0.3577015846472874,0.2393851133336158,-0.623859772324941,0.2572836874404522,0.5483927324361888,0.9841750745224048,0.0635722560295899,0.3665178551520574,-1.0162144560297908,-2.6497638946447704,0.6651723697348759,-0.1098357034077455,0.8552905856585334,0.6317193856531189,-0.3229969105726439,0.5889105881562411,-2.299983655917496,2
Azerbaijan,AZE,0.658516690804971,-0.2578068833060054,0.3007926137533542,-0.0911734284773538,1.0721005862548991,0.1215032597669258,-0.5462637871864965,-0.357628932207869,-0.3208768478795606,1.4310118987010283,0.002214239112417,1.100663107173478,-0.4902837599717452,-1.0940898709547224,-0.2097163682862978,0.742538336016353,0.1768689954318471,0.2452601911412667,-0.11086997747466,0.1621726019411037,-1.4419496141325223,-0.0093822663440522,-0.4692410714226164,-2.2995200403385,1
Burundi,BDI,-2.554129750085992,-0.2578068833060054,1.804540918623478,-0.8765019006246769,-1.4820143853343992,-0.7541646560038935,0.0900760507979648,-0.3865796591685703,-0.3986577838339691,0.2106065152214824,-0.0253763539927231,-1.712523493375921,0.8280965281075727,1.9792274423488687,-2.0509924447981485,1.875481440971844,-1.0879630639402886,-0.7373343067677787,-0.1121752645323704,-1.2149433920237895,-0.4465884942354146,0.5457517016008111,0.1105680571137438,0.0257902576756097,3
