country,cntry_code,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Afghanistan,AFG,-2.5675097302039087,-0.7176847185482266,0.6114597815683289,-0.5669094063878625,0.27745803672708225,0.423363806249922,-0.37658040020731565,0.7920325246425798
Albania,ALB,-0.18002264684636027,-0.4053111217202743,1.1193811401559854,-2.4935555755144123,-0.14987420632642695,0.8306189876810431,-0.07961867443320804,0.5803253636211605
Algeria,DZA,0.25967360617392593,0.033593552303810593,-1.0561280632421726,-4.193890332135931e-16,-3.0122799708109177e-18,4.286995715059923e-16,-0.08861751460818099,1.0281674350126244
Argentina,ARG,0.8349870167522763,0.5634424380626157,-1.056101247518272,0.6320107019203474,-1.3436912662854368,0.6420749222036722,0.662785640002061,0.4988995324590762
Armenia,ARM,-0.2785569878846413,-0.12457029419135512,1.0326243863599571,-0.24227873090748564,-1.2080302367446403,0.9060366138719915,-0.30908909889501845,1.5167224219851305
Australia,AUS,-2.565904574003124,0.7967341116429851,1.1714351924336024,0.9049955881197551,1.5730208688416896,-1.0623634297117608,0.680783320352007,-0.11993678437276484
Austria,AUT,1.163964574734924,0.7334685730449189,1.16670300586291,0.7832590848146138,0.49451568399235685,-0.5910032660183335,0.5772966583398179,-0.43749752590489377
Azerbaijan,AZE,0.24007268887061195,0.1443082448504266,0.9364032594225439,0.1339977338538602,-1.4250878840099148,-0.2780201173258978,-0.3405850395074238,-0.48635302460214436
Bahrain,BHR,-2.566476708886572,0.4843605148150329,1.0278921997892647,0.7832590848146138,0.5419970443316356,4.286995715059923e-16,0.680783320352007,0.26276462208903156
Bangladesh,BGD,-0.1561836933693568,-0.3618160639341037,0.958486796752442,0.7316132955336447,-0.7128674789207327,0.027421268747443068,-0.6645432858064503,-0.12807936748897328
Belarus,BLR,0.17332361913500224,0.737422669207298,1.0026538714122382,-0.0688964383213753,-0.8960098688008081,-0.06307988268169497,-0.3675815600323427,-0.5596362726480203
Belgium,BEL,1.1115188770855164,0.7453308615320563,-1.0560002942047637,0.698412430995879,-0.021403211351292587,-0.6928170613761138,0.5233036172899801,-2.0394693281877414
Benin,BEN,-0.4470189257887991,-0.9786550652652499,-1.0564908642125923,-2.4933711262669807,-0.4551115227932192,0.5930534651795558,-0.030125053470856766,1.6714315011930907
Bolivia,BOL,-2.5666886106952562,0.2194360719356303,-1.0562305939512042,0.7574361901741293,-0.346582699160582,0.649616684822767,0.680783320352007,1.020024851896416
Bosnia and Herzegovina,BIH,0.1749128827001358,0.26688522588418,-1.0560980927272248,-0.16112106203739143,0.8879326696606669,1.0417883410156985,-0.08411809452069452,0.4337588675294087
Botswana,BWA,-0.7161342228180827,0.10872137938901431,0.6161919681390213,0.6467666417149099,-1.6760607886603884,0.1820274024388872,0.32532913344057507,0.010344545486570118
Brazil,BRA,0.8074397816232944,0.6781112267716108,0.9884573117001608,0.48076231902608085,-0.7196505303977725,0.37811323053535295,0.5682978181648449,0.41747370129699185
Bulgaria,BGR,-0.00679291824680173,0.7334685730449189,-1.0561312180332196,-2.4936662450628715,-1.2080302367446403,0.9625998335152027,-0.17860591635791057,-0.6410621038101046
Burkina Faso,BFA,-0.3415977759682727,0.09290499473949773,0.6382755054689194,-0.1168532426537037,-0.014213176785630367,0.15186035196250786,-2.6281352061864243,0.702464110364287
Cambodia,KHM,-0.20651037293191968,0.021731263816673164,-1.0562921123766231,1.0377990462708184,0.47416652956123734,-2.563777531921161,0.5772966583398179,1.1991616804530014
Cameroon,CMR,-0.01844751772444787,-0.32227510231031226,0.5972632218562516,0.1339977338538602,-0.07526064007898882,0.747659598871,0.22634189151587253,0.9467416038505401
Canada,CAN,1.2683262155120283,0.7255603807201606,-1.0559687462942926,0.8681057386333486,1.3830954274845744,-1.1151557680454247,0.8247647631515742,-0.1117942012565564
Central African Republic,CAF,-1.1431163673173004,-2.9268777854310777,-1.0568016111307343,-0.19432192657515726,0.22997667638780345,0.6722419726800516,-0.1516093958329917,1.9808496596090113
Chad,TCD,-0.43536432631115296,-0.4923012372926154,0.5467865651021987,-0.5595314364905811,0.32493939706636105,-2.5638529495473517,-0.09311693469566747,1.7691424985875919
Chile,CHL,0.9155097040523769,0.39737039924269174,-1.0560192229510466,-0.09103034801321917,0.6301767135331534,0.6684710913705042,0.9327508452512497,0.26276462208903156
China,CHN,0.2511975338265469,0.005914879167156594,1.0909880207318308,-4.193890332135931e-16,-0.022556330102389357,4.286995715059923e-16,0.44231405571522353,-0.8527692648315239
Colombia,COL,0.732744394062017,0.5594883419002366,1.1020297893967796,0.584053897588019,-0.7264335818748123,0.8193063437524009,-2.627325310570677,0.3523330363673244
Congo (Brazzaville),COG,-0.38768641935714604,-0.49625533345499456,0.6840199756522798,0.40329363510462735,-0.6179047582421751,-2.5639660759866385,0.005870307229035066,0.4337588675294087
Congo (Kinshasa),COD,-0.1741953471075372,0.488314610977412,0.6083049905212006,-0.14636512224282885,-0.17700641223458624,0.7325760736328103,-2.628045217784675,-0.23393294799968292
Costa Rica,CRI,1.2105829726455086,0.6346161689854403,-1.0560050263913345,0.7242353256363635,-0.021267550321751788,0.37811323053535295,-2.6270553453654277,0.2464794558566147
Croatia,HRV,0.2999349498239762,0.2273442642603886,1.0894106252082665,-0.01725064904040627,-0.02147104186606298,0.766514005418737,-0.07061983425823508,0.702464110364287
Cyprus,CYP,0.5001821590308053,0.17989511031183889,-1.0559482401524862,0.29262408664540795,-0.2584030299590642,0.8193063437524009,0.2083442111659266,0.6943215272480786
Czechia,CZE,0.9986811639610335,0.7532390538568146,1.1004523938732156,-2.4931128973205756,-1.3911726266247155,-2.563551279042588,-2.627595275775926,-0.40492719344006
Denmark,DNK,1.4341393808076301,0.8441832655915349,1.169857796910038,1.000909196784412,0.8879326696606669,-2.5661531871461754,0.9057543247263309,-0.347929111626601
Dominican Republic,DOM,0.20563864495938472,0.6108915920111655,-1.056213242600445,0.7242353256363635,-0.583989500856976,0.21219445291526656,0.6312896993896556,0.22205170650798942
Ecuador,ECU,0.6697036059783855,0.40132449540507087,-1.0560760091898949,0.624632732023066,-0.14987420632642695,0.35171706136852104,1.000242146563547,0.9304564376181232
Egypt,EGY,-0.1556539388476456,0.27083932204655914,-1.056249522697487,-0.0762744082186566,-0.9774064865252861,0.5176358389886074,-0.21010185697031591,-2.038573644044958
El Salvador,SLV,-2.5664926015222234,0.21152787961087202,-1.056199046040733,-2.4932973465680077,-1.3029929574231978,0.43844733148811166,0.7077798408769258,0.775747358410163
Estonia,EST,-2.566752181237862,0.7809177269934686,1.103607184920344,0.6135657771771441,-1.058803104249764,-0.15735191542038043,0.32532913344057507,-0.6003491882290625
Ethiopia,ETH,-0.29286035997084336,-0.08502933256756369,-1.0563615177796601,0.24835626726172022,0.23675972786484328,0.08398448839065434,0.1903465308159807,0.026629711718986985
Finland,FIN,-2.5656873746492224,0.8441832655915349,1.1745899834807307,1.000909196784412,-0.2312708240509049,-2.5660023518937938,0.8292641832390607,-0.5596362726480203
France,FRA,0.8604152337944133,0.571350630387374,-1.0559482401524862,0.40698262005326796,-0.6653861185814539,-0.2176860163731391,0.5862954985147909,-2.039387902356579
Gabon,GAB,-0.00997144537706886,-2.924940278311512,0.7281870503120761,0.08235194457289116,-1.4115217810558351,0.51386495767906,0.18134769064100775,1.4760095064040883
Georgia,GEO,-0.2133971817141651,-0.8204912187700842,0.9711059609409552,-0.2607236556506889,-1.7303252004767071,-0.45148065756507905,-0.4935653224819641,-0.22579036488347448
Germany,DEU,1.0717872879571775,0.6543866497973361,-1.0559955620181931,0.7168573557390822,0.9557631844310652,-0.8851320081630322,0.5592989779898719,-0.5189233570669781
Ghana,GHA,-0.1784333832812267,-0.36972425625886196,0.7360740279298968,0.2741791619022047,0.5759123017168348,0.8042228185142112,0.33432797361554806,0.44190145064561714
Greece,GRC,0.23954293434890075,0.24711474507228431,1.16670300586291,-0.7181577892821289,-1.8049387667241454,0.8193063437524009,0.041865667928926896,0.6943215272480786
Guatemala,GTM,0.7989637092759154,0.27874751437131745,-1.0562668740482464,0.687345476149957,0.04005123503068826,0.4950105511313229,1.0362375072634387,0.5721827805049521
Guinea,GIN,-0.6610397525601192,-0.259009563712246,-1.0565744661753413,0.1819545381861886,-0.40763016245394046,0.4610726193453962,0.4108181151028182,1.003739685663999
Haiti,HTI,-0.7940081375096274,-0.618832314488748,-1.0564813998394509,-1.374797110140164,1.6612005380432073,0.5968243464891032,-0.2370983774952348,0.9467416038505401
Honduras,HND,0.4223082443392607,0.13244595636328915,0.8890813937156195,-2.4931128973205756,0.5148648384234763,0.423363806249922,-2.6272353221689273,0.3767607857159497
Hong Kong S.A.R. of China,HKG,0.3428450660825825,0.3617835337812795,0.0,-2.4932973465680077,0.6301767135331534,-1.0472799044735712,-0.07061983425823508,-0.30721619604555883
Hungary,HUN,0.31688709451873426,-2.9244657867720263,-1.0561075571003662,-0.45255087298000246,-1.3165590603772774,0.9173492578006338,-2.6281352061864243,-0.0629387025593058
Iceland,ISL,-2.565766837827479,0.9667602466252883,1.2108700805227062,1.0156651365789744,1.8511259794003223,0.14431858934341305,1.0047415666510333,-0.7550582674370228
India,IND,-0.35590114805447476,-0.5002094296173737,-1.05633943424233,-2.4932235668690343,0.27745803672708225,0.31777912958259424,0.2758355124782238,0.775747358410163
Indonesia,IDN,0.15107392922313234,0.20361968728611374,0.9111649310455175,-2.493186677019548,3.3501803558261245,-2.5635889878556837,0.7347763614018447,0.7431770259453292
Iran,IRN,-0.10479750476337155,-0.6900060454115725,-1.0561359502197905,0.35533683077229894,1.1931699861274592,0.12169330148612853,0.03286682775395394,2.2414123193276807
Iraq,IRQ,-0.2319385899740567,-0.08502933256756369,0.874884834003542,-0.03938455873225014,-0.346582699160582,0.4459890941072065,-0.51156300283191,-2.0369451274217165
Ireland,IRL,1.1602562930829459,0.8599996502410514,-1.0559797880629573,0.7316132955336447,1.1389055743111405,-1.0623634297117608,0.7167786810518988,-0.3235013622779757
Israel,ISR,1.222767326644866,-2.92450532773365,-1.0559435079659156,0.35164784582365827,0.9896784418162643,0.46484350065494356,0.07786102862881873,0.09991295976486289
Italy,ITA,0.5849428825045955,0.737422669207298,1.2029831029048854,-0.19432192657515726,-0.5907725523340158,0.8381607503001379,0.2128436312534131,0.718749276596704
Ivory Coast,CIV,-0.16307050215160224,-0.48834714113023625,0.6161919681390213,0.34058089097773636,-0.3194504932524227,0.28761207910621495,0.4873082565900883,1.036310018128833
Japan,JPN,0.5849428825045955,-2.9244657867720263,1.2676563193710155,0.5877428825366596,-0.48224372870137855,0.06513008184291726,-2.627685264177676,-0.47821044148593594
Jordan,JOR,0.22259078965414275,-2.924782114465016,-1.0560807413764657,0.34795886087501765,-0.2855352358672235,4.286995715059923e-16,0.05986334827887281,0.4988995324590762
Kazakhstan,KAZ,0.36191622886418523,0.7413767653696771,-1.0562006234362564,0.3922266802587054,-0.021267550321751788,0.08021360708110692,0.2533384120407914,-0.779486016785648
Kenya,KEN,-0.2409444168431469,-0.13643258267849254,-1.056430923182697,0.2668011920049234,1.9528717515559197,0.5553446520840816,-2.627505287374176,-0.2013626155348492
Kosovo,XKX,0.48111099624920256,0.3301507644822463,0.0,0.5545420179988938,0.8133191034132288,0.9814542400629399,0.014869147404008024,-2.040365012330524
Kuwait,KWT,0.5807048463309059,0.4131867838922083,1.1556612371979609,0.6061878072798629,-0.5500742434717768,4.286995715059923e-16,0.26233725221576437,0.5233272818077015
Kyrgyzstan,KGZ,0.0032724176657108446,0.6860194190963692,0.9679511698938269,0.5065852136665654,0.34528855149748056,0.8909530886338018,0.37482275440292634,-1.0156209271556926
Latvia,LVA,-2.5665985524265658,0.6978817075835065,-1.0561343728242667,0.030706155291922124,-1.1130675160660826,0.7061799044659783,-0.007627953033424371,-0.160649699953807
Lebanon,LBN,0.22259078965414275,0.34596714913176285,1.0168504311243156,-0.07258542327001595,0.13501395570924588,0.649616684822767,-0.3225873591574779,0.09991295976486289
Lesotho,LSO,-0.5524400756093255,0.2273442642603886,-1.0568804809069126,0.19302149303211052,-0.6789522215355336,0.23481974077255108,0.45131289589019646,-2.039387902356579
Liberia,LBR,-0.7924188739444937,-0.38554064090837853,-1.0565381860782992,0.3184469812858925,0.1892783675255645,0.8306189876810431,0.18134769064100775,2.1029884063521376
Libya,LBY,0.3089407766930664,0.5357637649259618,0.9774155430352118,0.5360970932556905,-0.9231420747089674,4.286995715059923e-16,0.2713360923907373,1.0770229337098751
Lithuania,LTU,0.5377947300722997,0.7809177269934686,-1.0561422598018846,-0.2312117760615637,-0.022827652161470948,1.0116212905393192,-0.14261055565801875,-2.039550754018903
Luxembourg,LUX,1.1210544584763178,0.7927800154806061,1.1982509163341928,0.7574361901741293,0.06040038946180776,-1.2245113260222997,0.5458007177274126,-0.47821044148593594
Madagascar,MDG,-0.6292544812574479,0.021731263816673164,-1.0564293457871732,-2.494145813106195,-0.48902678017841833,0.6910963792277887,-2.627775252579426,-0.3804994440914347
Malawi,MWI,-0.72831857681744,-0.8560780842314966,-1.0564640484886918,-2.4932604567185215,-0.020724906203588602,0.5402611268458919,-0.003128532945937892,0.6047531129697858
Mali,MLI,-0.4422511350933984,0.37759991843079604,-1.0565287217051578,0.07128498972696923,-0.48902678017841833,0.6835546166086939,0.6897821605269798,0.44190145064561714
Malta,MLT,0.9218667583129111,-2.924347163887155,-1.0559624367121985,0.8828616784279112,2.2920243254079113,0.05758831922382241,0.2713360923907373,0.8490306064560389
Mauritania,MRT,-0.2006830731930966,0.17594101414945973,0.8070568264902835,-0.7734925635117386,-1.2283793911757597,0.6081369904177455,-2.627595275775926,-0.23393294799968292
Mauritius,MUS,-2.5667733714187304,0.37759991843079604,0.9600641922760061,0.5250301384097686,0.8879326696606669,0.792910174585569,0.5458007177274126,-0.03851095321068049
Mexico,MEX,1.0452995618716179,0.6029833996864071,-1.0561375276153138,0.2778681468508454,-1.0859353101579232,0.4836979072026807,0.9777450461261146,-2.0397950315123894
Moldova,MDA,0.3852254278194775,0.3815540145931752,-1.056216397391492,-0.4414839181340805,-0.021335380836522186,1.0870389167302676,0.005870307229035066,0.1976239571593641
Mongolia,MNG,0.10922332200794847,0.8165045924548808,-1.0563205054960474,-2.493444905965953,0.5623461987627552,-2.563551279042588,-0.1336117154830458,-0.6492046869263131
Montenegro,MNE,0.24007268887061195,0.4962228033021703,-1.05610913449589,-0.39721609875039277,-0.6382539126732946,0.6345331595845773,-0.1696070761829376,0.702464110364287
Morocco,MAR,0.28351255965092936,-0.3380914869598288,-1.056213242600445,0.5176521685124873,-1.6828438401374282,0.1367768267243182,0.32982855352806156,-0.3723568609752263
Myanmar,MMR,-0.12069014041470719,0.20757378344849287,0.83229515486731,0.7389912654309261,4.611827930555533,-0.2780201173258978,0.38832101466538577,0.41747370129699185
Nepal,NPL,-2.5670435462248027,0.3815540145931752,0.8496465056265157,0.5988098373825815,1.0507259051096227,0.51386495767906,-0.2775931582826131,-2.038573644044958
Netherlands,NLD,1.42513355393854,0.7334685730449189,1.187209147669244,0.8496608138901455,1.5730208688416896,-0.9341534651871486,0.6852827404394934,-0.29093102981314195
New Zealand,NZL,1.2582608795995156,0.7769636308310894,1.1493516551037042,0.9234405128629584,1.7493802072447249,-1.5186400681669985,0.8652595439389525,-0.3560716947428094
Nicaragua,NIC,0.6156686447638444,0.44481955319124145,1.001076475888674,0.1487536736484228,0.23675972786484328,0.18956916505798205,0.9102537448138174,-2.038492218213796
Niger,NER,-0.3262348948386482,-0.22737679441321285,-1.0564955963991631,0.0934188994188131,-0.13630810337234728,0.5025523137504178,0.2758355124782238,0.6047531129697858
Nigeria,NGA,-2.5669799756821976,0.25502293739704257,0.6272337368039704,0.4475614544883151,0.2638919337730026,0.8457025129192328,0.7212781011393852,0.010344545486570118
North Macedonia,MKD,0.2623223787824819,0.515993284114066,-1.0561469919884554,0.10817483921337569,0.49451568399235685,-2.5636644054818745,0.010369727316521546,0.3360478701349075
Norway,NOR,1.4542700526326553,-2.9242285410022832,-1.0559655915032455,1.0230431064762557,0.8404513093213881,-2.565399010884266,1.00924098673852,-0.33978652851039254
Pakistan,PAK,0.3698625466898531,-0.44880617950644486,0.7108356995528704,-0.1574320770887508,0.569129250239795,0.423363806249922,-0.3675815600323427,0.6617511947832448
Panama,PAN,0.6712928695435191,0.5594883419002366,-1.0560555030480885,0.7648141600714106,-0.7467827363059318,0.5892825838700084,1.027238667088466,-0.054796119443097355
Paraguay,PRY,0.5033606861610724,-2.924307622925531,-1.0561422598018846,0.6541446116121912,-0.021538872380833383,0.2838411977966675,1.1172270688381953,-0.43749752590489377
Peru,PER,0.45038523398995367,0.24711474507228431,1.1178037446324212,-2.493186677019548,-0.9502742806171267,0.6986381418468836,0.9282514251637632,0.7106066934804954
