country,cntry_code,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Afghanistan,AFG,-0.9058755571281847,-0.8978040377308868,-1.6627418782341719,-0.8042375572469725,0.5786458590134792,0.7745047605196494,-0.515066965018103,1.1979973548042315
Albania,ALB,-0.03737049503515263,-0.4826440715101137,0.8697974979483192,0.2112729411776317,-0.2544032436892293,0.8163951818966517,-0.12033722500094517,0.8286683046561619
Algeria,DZA,0.757856065086869,0.31446306363377063,0.4348546818195368,-5.108414922079442e-16,-2.242109804760906e-17,0.0,-0.19343532500412255,-0.630181443428713
Angola,AGO,-0.5632211535454317,0.0529122849146836,-1.5424385461134444,-1.4063544014456317,-0.09139068063763109,0.6453426279405594,-0.013126678329618361,1.1333647710283192
Argentina,ARG,0.9209265342617936,0.7296230298545437,0.5705815180583054,0.2562070340282779,-1.1505621268997188,0.7151599969022298,0.8348112817072392,-0.06695464195290682
Armenia,ARM,-0.22366302469384816,-0.0135133096806401,0.41326177605427794,-0.8177177851021663,-1.491354941641736,-2.262830058788857,-2.9101993097222127,1.4657609161615819
Australia,AUS,1.2398428315722474,0.7545326278277902,1.1474205720730741,1.0560338867697803,1.897640271626101,-0.7230778037081792,-2.9090784721888308,-0.0023220581769946426
Austria,AUT,-2.5180284027798407,0.6507426362725969,1.113488863013382,0.8852843339373248,0.629133683419704,-0.2867192476977396,0.6008973616970715,-2.2628928418707916
Azerbaijan,AZE,0.18865756034021758,0.23558267005182376,-0.04018924501615659,0.20228612260750245,-1.4219341830831769,0.01698630728552637,-0.46633489834931807,-2.2624311805581065
Bahrain,BHR,0.659807365266503,0.0,0.4441087842903601,-5.108414922079442e-16,-2.242109804760906e-17,0.0,0.0,5.248481473757772e-16
Bangladesh,BGD,-0.1292266453931798,-0.6860724549582925,0.030758873926836586,0.21576635046269632,-0.7971473560561454,0.48825354777680113,0.0,-0.131587225728819
Belarus,BLR,0.4776432019160334,-3.0778920523494104,0.22509502581416616,-0.18414707590805487,-0.41848867300945974,0.11473062383186483,-0.11059081166718819,-0.33471820331025726
Belgium,BEL,1.0158789593509903,0.8375646210719447,1.04254074407039,0.7774425110957739,-0.10925074852133308,-0.478717012342333,0.7129811150352768,0.06231052559891753
Belize,BLZ,0.5519537954641003,0.06121548423909906,0.2960431447571582,0.835856831801614,-0.08400683631822072,0.4638174686402165,0.6691222550333704,0.3393073132099697
Benin,BEN,-0.7944096668060844,-0.9808360309750415,-1.3943729065802413,0.3955027218652811,-0.6898607291929179,0.7186508653503132,-0.19343532500412255,0.25620827692665404
Bhutan,BTN,0.027135228530877683,-3.0778920523494104,-0.10188326148832423,0.6561204603990292,1.5947133251887524,-2.2637725932698394,0.86405052170851,0.7271028158654428
Bolivia,BOL,0.5049936287080302,0.32691786262039385,-0.08954445819389092,0.8673106967970663,0.016968812494228804,0.6383608910443923,0.8348112817072392,1.4103615586393714
Bosnia and Herzegovina,BIH,0.18710942297463284,0.18991507376753872,0.6045132271179975,-1.2400982578982407,1.367518115360741,1.1410459475684187,-0.5199401716849814,0.15464278813593493
Botswana,BWA,-0.4414343474527665,0.48467864978428765,-1.6534877757633464,0.46290386114125043,-0.702482685294474,0.32767359916495936,0.13794272834361487,-0.0023220581769946426
Brazil,BRA,1.0809007287055488,0.6465910366103892,0.22509502581416616,0.11691134619127468,-0.835013224360814,-2.263563141162954,0.5862777416964361,0.2654415031803558
Bulgaria,BGR,-0.2314037115217718,0.5967718406638963,0.41326177605427794,-0.5031791351476429,-0.09069647305204549,1.067737710158665,-0.2714066316741784,-0.08542109446031029
Burkina Faso,BFA,-0.7252595311432999,-0.0010585106940169057,-1.5609467510550943,-3.088192562752468,-0.10925074852133308,0.5301439691538034,0.03073218167228806,0.0992434306137245
Burundi,BDI,-1.0225019053355675,-0.7358916509047853,-1.4961680337593177,-1.1547234814820129,-0.437421607161794,0.554580048290388,0.11844990167610091,0.053077299345215795
Cambodia,KHM,-0.5178091241549464,-0.20448689414219573,-0.4196074463199891,1.1234350260457497,1.4053839836654096,0.676760443973311,0.41084230168881036,2.1859525639503175
Cameroon,CMR,-2.519426886866752,0.1483990771454614,-1.807722816943766,0.48087749828150894,-0.5762631242789121,0.7221417337983967,0.03073218167228806,-0.27008561953434507
Canada,CAN,1.2475835184001711,0.7296230298545437,1.227622793486894,1.1279284353308143,1.5884023471379742,-0.7230778037081792,0.942021828378566,0.12694310937482972
Chad,TCD,-2.519829402581804,-0.038422907653886486,-1.9989742680074867,-0.5436198187132245,-0.5383972559742435,0.8094134450004846,-0.3591243516779912,0.7732689471339514
Chile,CHL,1.0102024556771796,0.4971334487709108,0.946915018538529,0.20228612260750245,1.241298554345179,0.3800366258862121,-2.9087860797888183,0.2839079556877593
