country,cntry_code,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Afghanistan,AFG,-1.2424970817596541,-0.7891584619534695,0.6421565373892242,-1.013884816445915,-0.412023824546065,0.9778609221870472,-1.189924862705692,1.148950659539841
Albania,ALB,0.003443847901985893,-0.14241620925727963,1.1267794008266205,0.5192170790419021,0.21946428156784292,0.8675397151014391,-0.10103482650559821,0.46751826149806086
Algeria,DZA,0.024479214246922672,0.2801710581294354,-1.0308460053728794,-0.3018441583193512,-0.7986491956362128,0.3349545774467793,-0.4061344501751897,0.2615038155784528
Argentina,ARG,0.4290054901110915,-2.6525845775343666,-1.0308225558794872,0.5941687272657509,-1.204605835280868,0.7001558146956889,0.635412540972726,0.4833655265687999
Armenia,ARM,0.03472721323548161,0.33529113648422426,1.0564309206502243,0.4647067894245574,-0.9146368069632571,0.023011853963335705,-0.4008741118360588,1.5451322863083181
Australia,AUS,1.1754913111724377,-2.652437590658754,1.1814948854082619,0.8326512443416335,1.095815122705511,-1.0117249849085748,0.498643744155323,-0.5784012331707183
Austria,AUT,1.293612983724775,0.6954089817355118,1.1799315858487864,0.7917685271286251,0.17468017608323413,-0.5628317974567901,0.44078002242488323,-0.26937956429130633
Azerbaijan,AZE,0.09190026022428414,0.21402696410368865,0.9516898501653676,0.342058637785532,-1.3399247151624196,-0.4182729743790967,-0.4429568185491059,-0.5467067030292402
Bangladesh,BGD,-0.26893717784655446,-0.0615734276702559,0.9735760439980242,0.781547847825373,-0.1864923580768122,0.11431216327556311,-0.9374286224274093,0.8003108279835814
Belarus,BLR,0.127498572500331,0.669686278503277,1.0236016299012394,-0.09402367915322485,-0.9726306126267793,0.1789832157050575,-1.0636767425665505,-0.19014323893761093
Belgium,BEL,1.0217713263440535,-2.652474337377657,-1.0307162515094432,0.4647067894245574,-0.6568865595698253,-2.5500210714329663,0.37239562401618165,-2.0581396091509796
Benin,BEN,-2.692416340763043,-0.8038571495147466,-1.0311930578750832,0.1410519448215738,0.19368925682849975,0.2893044227906656,0.07255633868572108,1.6481395092681221
Bolivia,BOL,0.4953477993528152,0.38306187105837464,-1.0309444932451264,0.6520859099841795,-0.43135509310057246,0.43766742542303516,0.4933834058161921,1.0063252739031896
