Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)"
Argentina,ARG,100.0,37.98648936021324,14.0,54.101,24410.39190633349,77.7,33870.29659565637,42.03366895750307,2736690.0,60395731731.0,64818402000.0,0.732300347538541,5742.0,24.3732916411389,64.1630568429568,38.9105058365759,10.5,25861.22309840971,91.7679941327998,21.617557722241724
Armenia,ARM,99.9,30.148212105519512,12.0,49.697,12877.493754355326,68.2451,13778.61415028496,2.787709514257614,28470.0,2393781112.0,4926156256.0,4.11988615256896,-13129.0,20.4515725191837,67.836738214504,18.0952380952381,11.1,11185.95848943349,64.8502833795679,41.6632765532805
Aruba,ABW,100.0,27.53380431992868,13.0,,39287.0597126122,,,2.6448142649401234,180.0,68572880.0,1255635269.0,,431.0,18.7157058027661,67.9734478352375,,8.6,,62.5367636985996,
Australia,AUS,100.0,28.60156211832528,11.0,62.286,50371.23383078197,90.0,132704.7538165226,1.846175553033106,7692020.0,249551021495.0,235418722677.0,1.8956200767670897,226412.0,18.7618242578521,65.5972081360588,28.6666666666667,9.8,102316.76413582744,87.2267680845925,9.764740008407117
Austria,AUT,100.0,21.599332354349983,13.0,57.914,56636.495303054166,87.4791,95486.4550322685,1.8104799613359432,82520.0,184608871719.0,193715943404.0,0.748993468286285,35296.0,14.4299641791993,66.8074529749847,34.4262295081967,34.1,80842.48981309826,68.1046787227623,9.12127558183906
Azerbaijan,AZE,100.0,34.00912044049971,9.0,62.195,15282.999523229812,79.8,31168.74882503856,12.18443300318313,82654.0,19456918100.0,11464520700.0,3.54929331269041,-37559.0,23.7619094314226,69.8692138262529,16.8,1.9,9919.63365934417,57.1841534654123,55.1666537127637
"Bahamas, The",BHS,100.0,29.244077025379177,12.0,66.868,35227.76190632429,83.0,44243.45613898216,0.5792606994512681,10010.0,798945282.0,3506641764.0,,1002.0,20.2132576215728,69.1191505344172,12.8205128205128,1.1,53503.10022467663,81.9643158212241,13.738479675068325
Bahrain,BHR,100.0,25.6425621326804,9.0,71.214,51993.13078186518,98.6447,44056.33627785775,4.212713525716055,778.0,7432985005.0,14784129729.0,4.04108625299001,-25978.0,19.8433119628372,77.3842993458645,15.0,0.0,41042.74573896839,100.0,0.859416855191711
Bangladesh,BGD,86.9,45.90396521433351,5.0,56.3,5490.158818651793,25.6,5350.854366973179,5.805538767045746,130170.0,27615508107.0,51428560839.0,1.15395749092166,-1029069.0,29.7445382083272,64.7973177686173,20.2857142857143,27.0,4981.139405666004,30.5175656009959,56.29300507784019
Barbados,BRB,100.0,27.245595658558923,11.0,60.246,19777.059323466183,72.4,29544.75546878614,6.974586707896052,430.0,339264050.0,1599110137.0,,-65.0,18.4394598705784,67.6793351157153,20.0,4.9,39826.024271188086,59.270175311893,19.57631296580923
Belarus,BLR,99.3,24.778556138872485,9.0,61.344,20025.9815543598,79.1299,13161.935573208257,12.13922998806484,202980.0,33044293100.000004,38204885400.0,1.53799428873681,8615.0,16.8691642464038,68.079682439857,34.5454545454545,7.2,10136.41040033316,77.2132720947266,7.36042971624877
Belgium,BEL,100.0,26.378222989087877,12.0,50.48,52466.733078459896,88.6473,89878.05651039226,1.7172823662303929,30493.0,463146839282.0,454321325448.0,0.892442476666613,50604.0,16.9466264692847,64.2447525310394,38.0,10.7,90203.82967905488,86.8883449485575,11.324922472134556
Belize,BLZ,91.7,45.40504478303598,8.0,61.005,9497.234804434182,53.5936,11267.322514916956,0.0550845795919201,22810.0,240603042.0,957175973.0,1.01132122816519,187.0,29.8919196847142,65.8339174150145,9.375,35.5,12827.282632364611,43.164848281502,26.058589858690738
Benin,BEN,39.0,79.88933109247121,6.0,73.642,2965.306281436642,19.0,2197.0657074596024,0.6704476142176361,112760.0,957894044.0,3348495322.0,0.6328575401476,3372.0,43.0653989157617,53.9063205647746,7.2289156626506,44.0,3042.810181989124,47.9952829275963,82.2529102241123
Bermuda,BMU,100.0,21.855579259808923,13.0,,85978.21772270088,,,1.6111169764895976,54.0,145776215.0,1029268642.0,,302.0,14.7655527878304,67.5604330184393,,0.7,,100.0,
Bhutan,BTN,100.0,36.16670062011046,,60.506,11969.561500330536,63.5,19824.98129675016,1.1508627637055753,38140.0,545189154.0,2586231362.0,,287.0,25.0023362671584,69.1310007515541,14.8936170212766,80.0,10542.531145423074,38.4661892776975,71.5103665115848
Bolivia,BOL,92.8,50.4183363939709,14.0,69.272,10758.407559400322,44.2861,7508.950744490142,2.475118360273456,1083300.0,9014299554.0,9999692376.0,1.49690260690782,-9344.0,31.6221465980233,62.7195359063944,53.0769230769231,14.3,6458.457025440368,69.4133879813999,65.7380978893668
Bosnia and Herzegovina,BIH,100.0,20.56216416641662,9.0,40.089,13996.806305786533,70.1201,10830.851364188433,2.790157339660837,51200.0,7113255363.0,11621862442.0,0.84004735664614,-29147.0,13.8188367286684,67.2051520519634,21.4285714285714,35.4,16493.913965843087,48.971927825824,17.49791273390414
Botswana,BWA,68.3,53.73349660098433,,50.697,15785.819633780991,54.2022,45670.64077894104,0.0566218861915785,566730.0,6359987889.0,6152642132.0,2.92475944543875,-11623.0,33.6297773820744,62.5862659140957,9.52380952380952,25.6,17209.857560363336,66.1579176461888,27.23768454280695
Brazil,BRA,99.7,30.62628884300769,14.0,56.549,15463.742639374306,70.4343,17731.428012924254,4.493534327832307,8358140.0,240158557975.0,184228939806.0,1.46967772350671,-230334.0,21.3525316348572,69.7196181499875,15.009746588694,46.9,17499.295162253155,86.4420719945072,27.18411418756252
British Virgin Islands,VGB,100.0,24.37020597282249,12.0,,,,,,150.0,,,,2913.0,18.0598436102375,74.1047984534149,,1.2,,51.6322667220883,
Brunei Darussalam,BRN,100.0,30.70832744238654,9.0,60.653,65148.82640355215,95.0,194610.86240645492,9.215624762770249,5270.0,6553988837.0,4152253077.000001,2.63661248533021,450.0,22.3246640376694,72.6994274907237,9.09090909090909,0.0,31131.875689644246,74.8172471714305,4.804545652880062
Bulgaria,BGR,98.7,22.162650357569746,11.0,52.434,22605.86603914358,64.782,13852.444462644096,4.235276423576863,108560.0,32224807635.0,37544700685.0,1.45106212373153,-3873.0,14.3011088444414,64.5280031853111,23.75,19.6,17300.78162520451,73.600212097168,7.242195994150644
Burkina Faso,BFA,14.4,85.28977482637569,10.0,74.215,2073.3235382155035,8.5,2569.6330472832747,1.0739668896834471,273600.0,3254984070.0,4313663184.0,1.92538455062898,-23938.0,44.8544883015642,52.5907037810603,11.0236220472441,73.7,2423.0987481898374,26.0832202154822,80.795201571007
Burundi,BDI,9.5,95.75662259576576,,79.126,823.0131022416592,4.0,2999.3597533783945,-1.5382572292660657,25680.0,152259861.0,666116197.0,2.1494195662191298,68141.0,47.7613751940858,49.8778863700716,36.3636363636364,85.7,2494.697499272188,17.6820221982475,85.08826328967669
Cabo Verde,CPV,90.2,42.999793382331234,10.0,48.798,7916.421153261741,59.5,6150.037675263167,1.7041711914481397,4030.0,75270543.0,796649254.0,0.485896540748011,-4679.0,28.3744144600372,65.9876513152128,23.6111111111111,21.9,11405.09784832086,70.3970748844677,36.4917051641414
Cambodia,KHM,80.7,49.74458473193442,,81.805,5616.980870233031,,4921.313863256182,3.816580945068068,176520.0,11811890125.0,16948432964.0,1.63716525982655,-86702.0,31.5280544500187,63.3798695709733,20.0,58.1,3806.38112686176,37.6404336372742,54.0217305096052
Cameroon,CMR,62.2,78.98350804156658,6.0,65.919,4010.763600695264,29.7,6524.331597392536,1.8969916226624832,472710.0,3806093834.0,6132390317.0,1.07600981816736,-9184.0,42.8972212514819,54.311618102486,31.1111111111111,78.7,4727.852121765063,53.6339873660653,70.6635008051378
Canada,CAN,100.0,24.08461027941597,10.0,61.721,49982.59991183458,94.64,106057.88904198594,1.6511181804358586,8965590.0,447544277171.0,481938648596.0,1.3176781061648,420224.0,16.0849877885792,66.7853309042324,26.9461077844311,22.3,74312.68467100184,81.5500341646653,10.607027993161251
Caribbean small states,CSS,97.08782770804812,34.02307832115694,7.0,56.900444754165385,21259.279515896636,,35303.603848841674,0.8121914095448517,398527.61,12546323015.0,19418757385.0,,64330.0,23.273959875902868,68.40645955081055,22.65625000000001,7.1973830973830975,28770.192092764697,50.09548172174095,21.033777556162
Cayman Islands,CYM,100.0,22.363255952974,12.0,,71811.89249619836,,,2.662802570223903,240.0,,,,1011.0,17.0198891424845,76.1064899416899,,0.0,,100.0,
Central African Republic,CAF,14.6,100.52694639959871,10.0,69.153,905.8177889410938,5.1,1573.3626899403762,-1.224117158457048,622980.0,55636972.0,379017906.0,1.33998903358031,-52954.0,49.0475247593754,48.7904355645416,8.57142857142857,91.4,2266.5808326310325,41.2824666248606,79.690565001594
Central Europe and the Baltics,CEB,99.87637589835262,23.116866428992434,10.0,54.37777113053246,31818.237798321992,,27814.617341045498,3.593011676197605,1105067.4,922409536787.0,944481711567.0,1.6189049030779696,-5347.0,15.344030343647235,66.3759136763953,22.72096251735308,18.147686331314198,29676.704300648205,61.81110433731635,15.01723929594698
Chad,TCD,10.1,97.06857625366456,10.0,59.293,2227.8133537261147,7.0,10195.73158942614,3.868992243616788,1259200.0,1649723221.0,852630687.0,1.65270267984506,46661.0,48.2481371851463,49.7052074391838,15.2542372881356,73.1,3966.4542791459535,23.8486084924975,89.959194458676
Channel Islands,CHI,100.0,22.90832474438374,,54.836,,,,4.309312158130865,198.0,,,,890.0,15.2267815301047,66.4673127229849,,,,32.8125991997971,4.659932150378969
Chile,CHL,100.0,27.576927885089408,12.0,58.389,25305.09034626108,84.9,35781.86027657203,1.590199737162294,742286.76,74255803719.0,72479543808.0,1.87761395069212,237807.0,19.0082501150811,68.9280916071827,22.5806451612903,25.5,24160.461602567964,87.9620493753008,20.97482748501161
China,CHN,100.0,26.125567615759135,9.0,64.887,16298.20506191087,59.2,23768.64621636623,3.467897772921688,9388210.0,2501126772400.0,1986685501910.0,1.67357820944542,-198206.0,18.3284745596771,70.1553162360731,24.8993288590604,13.5,22527.954442944,61.5001983642578,35.8183526295519
Colombia,COL,98.5,32.68452066838691,12.0,59.131,15239.404948827652,64.1264,18611.636393833865,4.630579673278263,1109500.0,41500898468.0,49874022428.0,3.0332327385044,495524.0,22.6839423675104,69.4027046556989,18.1286549707602,30.4,12543.033538294218,77.2804816598084,44.25442163540141
Comoros,COM,81.0,68.64998135996761,6.0,48.769,3276.0093669533244,,2375.1962511685524,0.956043171236658,1861.0,45971251.0,208575728.0,,-2917.0,38.9013595303205,56.6662994595575,6.06060606060606,57.7,5117.145497194352,31.4073645195839,57.39127409063432
"Congo, Dem. Rep.",COD,18.7,89.87347415918263,6.0,61.53,1048.865028556721,11.7,7409.269367971794,29.839007594082062,2267050.0,14101674596.0,12698563189.0,0.6123465560364101,-124246.0,45.867494578023,51.0356303771569,8.94308943089431,96.4,1948.367109822712,42.4946599159958,81.65916537781331
"Congo, Rep.",COG,47.0,76.11486467527314,10.0,53.945,5593.193705786856,,14117.1945910632,22.234441292158397,341500.0,11125100589.0,3410312029.0,1.97928115025179,-8856.0,42.0513291889761,55.2471969415942,11.2582781456954,70.6,5517.4366462418975,63.4434577481975,75.57370507236142
Costa Rica,CRI,99.7,31.167721864985225,13.0,56.605,21498.035074683638,73.4797,29078.47698184248,2.192478427937644,51060.0,11332114348.0,16288621638.0,,1673.0,21.4468038157109,68.8109769257363,45.6140350877193,33.1,29725.117661041822,76.5544308439668,24.62919776436767
Cote d'Ivoire,CIV,67.1,76.86930353132767,10.0,63.541,4945.625205759153,37.5465,12385.62399108842,1.6819764717322556,318000.0,11646337360.0,10935595616.0,1.0392140823524698,5395.0,42.3825422011167,55.1358501698895,10.5882352941176,60.5,6804.920837432823,50.8718477756395,71.69486835884109
Croatia,HRV,100.0,22.49148677309507,8.0,46.696,28061.44168374253,75.2946,25798.63766695418,2.025107280209326,55964.0,17374643362.0,28137043981.0,1.54234055565076,-25016.0,14.5666392040683,64.7650804945653,18.5430463576159,32.8,31230.79991794676,56.093170097094,9.65604560814809
Cuba,CUB,99.6,23.37903469643899,9.0,54.518,,62.6789,22700.207363386777,1.0322693418087852,103800.0,2310685999.0,11408858403.0,2.87620737245072,-23779.0,16.0951419631976,68.8443538601961,53.2231404958678,24.0,19909.726462617364,77.0156326293945,21.2662835521349
Curacao,CUW,100.0,25.059268277055168,14.0,,24623.0414302994,,,2.584799999999902,444.0,124648215.0,1379706882.0,,25592.0,17.1816271852894,68.5651504679665,,2.5,,91.3601331655991,
Cyprus,CYP,100.0,22.45814110667068,10.0,59.82,37927.16796875,84.4336,27192.398777565137,1.0257536046091218,9240.0,3616376730.0,9894104900.0,1.74983319036456,10311.0,15.9248074444958,70.908704590838,17.8571428571429,12.0,33975.82845390304,66.8255530496405,11.108155556737811
Czechia,CZE,100.0,24.38780298653403,10.0,59.017,41638.18310765962,80.6882,34894.34767736997,2.813359800017352,77210.0,201969198523.0,182224241405.0,1.07552668819544,5849.0,15.7768550518408,64.6915656051411,22.0,14.7,36620.22075834424,72.8498744351241,13.816934265141091
Denmark,DNK,100.0,25.85946860167832,10.0,58.73,57233.62316856178,97.3192,124714.66465514348,0.5930221995540137,40000.0,108853211163.0,102697613362.0,1.28310489294024,18919.0,16.552020172513,64.0075911860982,37.4301675977654,34.6,95134.35878475562,88.1059762310689,5.878420996468732
Djibouti,DJI,62.4,50.71128009841372,10.0,23.704,5083.110770301825,57.0617,39908.252458413415,0.6560190486443247,23180.0,4908924840.0,3261203601.0,,1435.0,32.1897373031733,63.4764834188838,26.1538461538462,24.7,13946.437999108051,71.5153442785902,30.74663942609055
Dominica,DMA,99.6,28.42590812992504,12.0,,15069.89724153033,,,8.308022037263484,750.0,14957199.0,301838724.0,,-231.0,19.5256290841884,68.6869724017045,25.0,7.9,,71.0362526779762,
Dominican Republic,DOM,98.9,43.11680561973256,15.0,60.033,17994.838274273567,74.822,23776.37851164345,4.540505039744232,48310.0,10177978994.0,22468497259.0,0.693991110098086,-35934.0,28.2130950286975,65.4341030676578,26.8421052631579,15.9,15757.306789537644,73.7589255716938,40.71967500047883
Early-demographic dividend,EAR,91.99271092227656,45.39407555593258,10.0,51.7761221403446,9604.81221760973,,12174.861130608995,3.8300551010906574,33315104.01,2200043117656.0,2554363838584.0,2.3773939051556,-5097600.0,29.442056014886237,64.85880783088174,22.789593953243106,23.05536294443343,11778.605324342065,45.43497729354679,57.30278630433715
East Asia & Pacific,EAS,97.66096406877,29.204268489947346,9.0,64.67429695347492,17964.554801196613,62.5,27281.068886851062,3.467897772921688,24469110.9,6159312124690.0,5634298994328.0,1.551998094728974,495816.0,20.0824465201919,68.76545038606857,20.235707121364097,13.787049305875833,26123.231127637304,60.851525978881405,36.74766145416386
East Asia & Pacific (IDA & IBRD countries),TEA,98.05122975063206,30.187036019926357,9.0,65.06925068106159,14752.270359987177,59.8,21188.06063255077,3.740653830220708,15865923.0,3534704246867.0,3052100336671.0,1.5811913594344496,-252614.0,20.89045598906124,69.20340300143668,21.0586505472962,15.280171918823914,18207.100663972244,57.59529672715797,39.489651958670684
East Asia & Pacific (excluding high income),EAP,97.41238297471747,30.15322699873565,9.0,65.24956211081555,14588.474952260549,59.1,21188.060632550765,3.740653830220708,15985853.0,3535331809159.0,3054785332100.0,1.581191359434449,-255673.0,20.869793620432947,69.21247210334208,20.626015059796256,15.261741258432458,18207.100663972244,57.65027053508738,39.7472443847024
Ecuador,ECU,98.7,41.895636768129975,15.0,64.307,12186.884608438771,57.5,19746.986872713514,1.81939670683758,248360.0,21648298734.0,22922682256.0,2.37199911152844,95482.0,27.40143850747,65.4040358199557,37.956204379562,16.3,14459.41875596433,63.0433276812321,50.2721553528032
"Egypt, Arab Rep.",EGY,100.0,55.21691792240725,12.0,39.032,12329.244678143592,46.9243,18201.03894204857,21.174820816453632,995450.0,28925490180.0,82315591009.00009,1.24996619642133,20788.0,33.9830711245326,61.5446717092144,14.9328859060403,5.0,14172.716168137504,42.4577177449969,18.90038466791134
El Salvador,SLV,97.0,41.31493787603207,15.0,56.376,9203.762163107724,43.8,10971.911678777613,1.7162630870751483,20720.0,5904922945.0,11442456694.0,1.1322072788533402,-54163.0,27.0434896899944,65.4569293342278,30.952380952381,23.2,9764.586576937056,71.7577209472656,34.30963291724598
Equatorial Guinea,GNQ,66.5,65.28583071370358,6.0,56.513,18413.12942045769,,95302.41172982864,9.513834296922523,28050.0,6002878463.0,1126896214.0,1.14208303034219,15581.0,38.1591873904216,58.4494643106812,20.0,4.8,26018.591139194123,69.8396623666175,22.85895856345763
Eritrea,ERI,49.1,76.21452443024282,8.0,74.158,,5.3,,,121077.714,467036552.0,308407357.0,,-21403.0,41.5061981630003,54.4596909163716,22.0,80.8,,35.3451042175293,48.6521574001736
Estonia,EST,100.0,25.584327268211627,9.0,60.062,37120.98797616774,89.357,31850.37131915425,4.84907461768212,42750.0,16794986815.0,19004287018.0,1.97061311743188,7089.0,16.3638660493531,63.9606434212114,26.7326732673267,28.6,36694.30781316031,69.2803532930133,7.333167686898121
Eswatini,SWZ,74.0,58.52371370921753,7.0,37.157,8535.255931604543,39.4,25161.9819613122,3.293682459099045,17200.0,1842742990.0,1857393811.0,2.09604400864986,-8546.0,35.5570203335616,60.7565725734529,7.2463768115942,65.7,11280.371750424372,24.0579295404227,32.24973204715974
Ethiopia,ETH,44.8,74.12179002247619,8.0,71.104,2095.317578297902,15.9,5073.3273942507285,12.382276100106978,1128561.4,1548644259.0,14984264230.0,0.645850962685811,9302.0,41.2893542158407,55.7047451273376,38.7568555758684,90.0,2297.499095125121,20.7838096618652,85.5703892314737
Euro area,EMU,100.0,23.27643734648376,10.0,52.291743548401975,47691.73365768617,,76173.6578453783,1.84597975990458,2736178.939,4955294813704.0,4751031878044.0,1.3223910332158648,1245870.0,15.000093873389504,64.44325625610702,31.524604569420028,17.5470865076425,73461.25058966262,76.63462522656522,9.997609393440342
Europe & Central Asia,ECS,99.97078339194628,27.16031174180305,10.0,54.28751732052736,35848.04030128796,78.1,50723.62382732077,2.1448010423929844,27445059.535999995,7697497798527.0,7470519061383.0,1.6307836759639165,1964911.0,17.878136178360922,65.8244871707019,27.95383769921231,13.479738282316855,51764.271471145774,73.18036558645291,14.177297371047192
Europe & Central Asia (IDA & IBRD countries),TEC,99.941528994937,29.999097706545346,10.0,54.27206354096088,23396.69279671335,71.8,22286.50175480933,3.447445115892563,22988690.3,1241069157492.0,1135468168142.0,2.7903300314721275,233990.0,20.18001376725957,67.26873449726682,21.45110410094637,7.257799899229418,18438.17459981577,68.46563241492562,18.263122545807438
Europe & Central Asia (excluding high income),ECA,99.94207092863034,34.32935304329795,9.5,51.41965801508682,18256.65761331523,65.8,20374.818015887573,3.375696504073765,5911046.3,400386329968.0,466615020400.0,2.3182625795403378,-43852.0,23.046483683675984,67.13346099045903,21.33190883190883,9.104553228749824,16934.260991246287,67.44649929182292,28.02178037931504
European Union,EUU,99.97172756814471,23.38785182090636,10.0,52.94304454878254,44903.470299951165,,65153.50015311381,1.8708595389829128,3996769.579,5930180288020.0,5730601852323.0,1.338333316075036,1355231.0,15.148993485849877,64.77291760278906,30.516287645974177,18.7249884796166,66992.71385104979,74.3251511986635,11.01501502707427
Faroe Islands,FRO,100.0,33.98428803155116,,,58933.1314753804,,,-0.4253791068972816,1396.0,1489778426.0,1292963352.0,,676.0,20.9526982011992,61.6530156366344,,5.9,,38.4058837890625,
Fiji,FJI,95.1,44.23925344551429,,54.766,12984.207270086326,58.2364,19666.56575747877,1.4257180076410665,18270.0,764026316.0,2575604777.0,1.45588315236828,-11738.0,28.9395756558146,65.4160579166576,19.6078431372549,25.8,15491.706626548152,56.2328347385698,33.7383489148067
Finland,FIN,100.0,25.786888517895456,10.0,54.944,49248.67753958663,88.89,105360.13824631454,1.98705901186365,303920.0,74896066017.0,77733171918.0,1.37168236993597,11822.0,16.069177706368,62.3153408434214,42.0,44.2,80012.51041899006,72.3423467740343,9.830143845407465
Fragile and conflict affected situations,FCS,54.51546865769553,72.44014125575227,9.0,60.176588789211536,5415.629866347782,25.0,9272.03272129362,5.157172380302647,20454358.114,357547201275.0,343736056333.0,1.5779759020509856,-1407500.0,40.35700098669664,55.7108262662641,18.802112284602565,57.50398671096345,5748.791619316026,44.39068252365495,66.54697972995416
France,FRA,100.0,28.596584348801464,10.0,50.313,46381.05906294572,82.0432,76671.37109519765,1.114593313328058,538950.0,576642720651.0,675348167603.0,1.84604257144589,132925.0,17.7811833774633,62.1793955597294,39.5833333333333,15.2,83946.6628645209,78.6714432536599,7.42132147130234
French Polynesia,PYF,100.0,32.67798783767013,,49.163,,,,-1.1787873341293107,3471.0,154675651.0,2250749941.0,,-3802.0,22.5843457564002,69.1114323545336,,7.7,,61.7888025236875,15.488553775657737
Gabon,GAB,89.6,61.89965859745217,10.0,40.789,15432.043053535284,55.4202,70857.08958896609,7.176657494399336,257670.0,8583291482.000001,3445064823.0,1.55363446931116,2886.0,36.7075024267538,59.3016599109305,,90.3,19991.31280025541,89.4539949981866,30.51469172074
"Gambia, The",GMB,60.3,78.37611191601258,9.0,45.833,2277.442362241909,28.3,2561.972207491951,6.951764037942581,10120.0,14034475.0,503694762.0,0.68699671133711,-3944.0,42.76526567407,54.5641373343913,10.3448275862069,48.1,2551.2368254286857,61.0645869348107,67.95862636481047
Georgia,GEO,99.9,31.64016865389709,9.0,55.836,15021.9057577433,62.7179,15989.050446164598,3.484816286791244,69490.0,3379654523.0,9359572087.0,1.86470954721815,-5176.0,20.5458306026783,64.9358595812196,16.0,27.4,14756.227218540762,58.3038181862576,47.3615527217238
Germany,DEU,100.0,20.86953763520051,13.0,58.8,56273.0405627017,87.0371,83128.07465925434,1.8708595389829128,349380.0,1554274471398.0,1284143798207.0,1.14814145777047,403908.0,13.5626162807968,64.9876223341919,30.7475317348378,16.0,75625.04845174393,81.1423036204018,5.548239824173228
Ghana,GHA,80.4,64.42205739956277,11.0,63.191,5536.497954002185,43.0,10159.116754391274,10.5684824952629,227540.0,17077592131.000002,11758900716.0,0.32587623925291,-19375.0,37.8459029627483,58.7468098211202,12.7272727272727,42.1,4198.234438459311,55.218477566593,65.37331584167157
Gibraltar,GIB,100.0,28.279493128681064,10.0,,,,,,10.0,204385883.0,10361075103.0,,442.0,18.1829919091066,64.3039536351638,,0.0,,100.0,
Greece,GRC,100.0,22.544226846095768,10.0,41.057,29792.05925195854,72.2384,51235.09349621877,-0.2348004513174117,128900.0,39462774171.0,63849398635.0,2.70054108209766,17938.0,14.3685256429283,63.7348406022322,18.6666666666667,17.9,51316.149842332095,78.0490656849874,25.91791528803437
Greenland,GRL,100.0,29.297662232970577,,,61806.82713081742,,,1.846720351745688,410450.0,612371397.0,828408797.0,,-330.0,20.7584687954203,70.8561085004503,,11.4,,86.72509765625,
Grenada,GRD,92.3,31.623529411764707,12.0,,15974.859193312384,61.4,,-0.703659389914975,340.0,21036191.0,513424573.0,,-181.0,21.4913001011315,67.9612070083239,46.6666666666667,10.7,,36.0720421424532,
Guam,GUM,100.0,40.00649363051242,0.0,58.965,,,,1.4723907930783326,540.0,184090461.0,1102424371.0,,-3021.0,25.7524764951945,64.3710485955514,,4.5,,94.079885002321,12.00752576451097
Guatemala,GTM,94.2,57.3807910386109,16.0,59.122,9946.802522452675,41.5,12125.908171257865,1.2715607833708304,107160.0,10697876501.0,19578727600.0,0.372491637911365,-56487.0,34.8649698721067,60.7606992532509,12.6582278481013,64.0,13548.061414448292,53.845962303542,37.90026697439349
Guinea,GIN,45.0,79.13785641661276,6.0,50.989,2844.4642767054875,21.83,7136.259662409339,7.059084420391315,245720.0,3409549554.0,4098898293.0,1.67017173427376,-9187.0,42.6459848872558,53.8882234347498,21.9298245614035,73.2,3386.864602216011,35.8554382324219,80.5418393048145
