Country Name,Country Code,Indicator Name,Indicator Code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Benin,BEN,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,19.9312459950058,,,31.9730297570398,,,55.6704326497671,,,,63.6144922174613,,,65.9656197631234
Benin,BEN,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,2.8369984719402,,,8.3645821136598,,,34.176016912275,,,,40.1233118176103,,,42.0188871349428
Benin,BEN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,3.40195321899452,3.57245444517127,3.76152846041108,3.72403225496359,4.72699962360164,4.64019223490873,4.25243503680634,4.14038338342214,3.96768147817339,4.11807922679146,
Benin,BEN,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,,,,,,,,,,
Benin,BEN,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,10.06926,,12.28135,9.56004,17.35026,,,,
Benin,BEN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
Benin,BEN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,14.301346340037632,11.23813256018296,14.345893701514154,17.192778101339545,13.691288998799358,11.931203284682942,7.587233515382831,5.848507397474997,5.038182363860699,5.344850219223398,6.007560791377356,5.331949222069558,6.995234824998911,4.4902786767758816,4.606836430969143,9.003214244307236,9.526597579141624,4.914501816165859,4.481398502605746,4.398448446436045
Benin,BEN,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,,,,,,,,,,,,,,,,,,,,
Benin,BEN,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,,,,,,,,,,,,,,,,,,,,
Benin,BEN,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,15.45997158003659,18.534837206098917,20.710981957984433,23.266602294679668,23.952419558713164,25.523438649314095,26.138233343594525,24.88315072828711,26.86197073625468,29.965430262244503,30.984760649304288,29.832094609205694,28.630990850217646,27.934300911421623,27.821632759183483,30.546645142165097,32.72816126464878,33.42629201303607,30.280515182967598,28.125391556552714
Benin,BEN,Broad money (current LCU),FM.LBL.BMNY.CN,535355780459.01294,681118197649723,809795666580439,1015663969950.34,1097023690079.41,1204204513443.7798,1317161252620.75,1415426023393.59,1660757189331.6802,1965532355783.3901,2086146302862.85,2089806841192.46,2111622097456.65,2212956451246,2345988934659.48,2751889335621.0303,3210532457390,3628256866555,3613949206572,3663585378765
Benin,BEN,Broad money growth (annual %),FM.LBL.BMNY.ZG,16.8603821715559,27.227205255117205,18.892090884479728,25.422253028252236,8.01049584667733,9.77014665532075,9.380195632545583,7.4603447814246815,17.33267312338162,18.351578930954812,6.136451873944735,0.17546891723684246,1.0438886424422837,4.79888678525398,6.011527399853547,17.301888980156964,16.66648130912088,13.011063264708083,-0.3943397755238043,1.3734607033971635
Benin,BEN,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,,,,,,,,,,,,,,,,,,,,
Benin,BEN,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,3.815495765248884,-13.461304336755433,-20.55781326018972,12.016943520694142,9.005435245032086,-4.051929424858852,4.426333817797013,-4.104548751675623,0.3534664375468241,2.0065445450463555,-0.15827965364426946,7.844322778677066,7.600340619297092,-3.682918992355191,-14.399856918674462,11.055746227151197,-4.484300157627928,2.3217542031827887,-0.754066759500895,5.153419178313777
Benin,BEN,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,-2.695543853605021,-4.50115756454773,-7.811584435324765,-4.767540081734943,-2.5470216307075177,-3.414653688909406,-2.1392707633314965,-2.8455987248718464,-2.5371837166778355,-1.883408685502017,-1.8810869457852244,0.5280906464741344,2.655164457745995,1.4902425005083808,-2.379027550562352,0.6522625007720397,-0.6589592528566024,0.09119523032843521,-0.14629944703349002,1.295735870857292
Benin,BEN,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,
Benin,BEN,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,10.824309207362019,14.608236608883598,18.73684264837067,9.967588325547084,11.655240205109472,4.603483209201831,8.814290431634431,6.399923085893013,7.822373175855263,6.645016659522637,1.7757643732066009,2.642679708842283,1.2064889439204407,4.802331816247339,9.854659146193814,0.4964951381022036,4.188828706405307,10.557136098805906,12.000657601688015,6.097489469671378
Benin,BEN,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,12.677638362687453,12.505389206075186,14.901058042713016,9.462514210933529,13.294626500599032,4.936120978773049,7.3179673165362304,4.165342111959933,8.986309735664351,4.851254963576693,1.472438908902879,4.692691091331196,-0.09612016142572276,4.924178829086375,7.154515636078366,-3.63464114170584,4.6962982408533,10.190748275100091,10.053358868478853,6.957794864762729
Benin,BEN,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,1.08187139022019,1.6022207206447,1.98994208646672,2.38948913926987,2.75907093143903,2.97037371813334,3.1863659951021,3.1762848689906,3.25134246219031,3.35216853774094,3.54027017089045,3.51180042984437,3.26988197996804,3.17090657980731,3.82887027972531,3.32739235022834,3.37662334182,2.90096055617268,,
Benin,BEN,Consumer price index (2010 = 100),FP.CPI.TOTL,85.44877295417595,88.68059676206894,89.83173132909445,96.97092739970765,97.83985707324993,100,102.7042390774728,109.6313139515998,110.1015104758811,109.4973201234367,109.7368848465162,108.8663310053597,108.9134318661686,109.9145322397272,110.7200401981486,114.0667983221437,116.0441914722402,117.611691618775,120.8327239392855,122.2355083644634
Benin,BEN,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,527.258363,522.425625,478.633718,446.000041,470.293423,494.794262,471.248626,510.556338,493.899624,493.75733,591.211698,592.605615,580.65675,555.446458,585.911013,574.29455,554.607799,622.912348,606.654982,606.345298
Benin,BEN,Deposit interest rate (%),FR.INR.DPST,7.6075,7.82166666666667,7.81333333333333,8.12416666666667,8.57916666666667,8.38666666666667,8.50083333333333,7.9925,7.65416666666667,7.25833333333333,6.99833333333333,6925,5.26666666666667,5.39333333333333,5.31166666666667,5095,5.3,,,
Benin,BEN,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,58.9997458706183,58.5840256885116,51.2830877102213,75.4452080100495,92.6202624614799,107.717782913057,120.186265852171,129.781588064792,143.856160609473,157.208406973174,163.123741293148,177.054052071416,198.878612140981,230.023141745983,230.8142640648,307.842470476987,317.500275020611,280.209373901164,,
Benin,BEN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,
Benin,BEN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,9.034310335713117,10.335066664497823,12.30918320744781,12.78056590883003,15.129711649095768,15.834837680315658,16.574340444037077,15.647592407948274,16.453949848264287,16.73710913563559,16.735706436467574,17.482372279853337,16.577919509506557,16.746415437675378,17.61070253651927,15.537120761512426,15.586079279462062,17.10004107080934,18.608330538973934,18.98016116971572
Benin,BEN,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,8.97964392554993,10.278648138292315,12.240878394151993,12.676766547017754,15.021831346817082,15.727397890903372,16.4522633117944,15.533897842374888,16.347347621710526,16.632482381726312,16.641873979786016,17.395089474049673,16.51829246825458,16.696116167493464,17.5628620818268,15.492844698584612,15.550199699284589,17.071859597402,18.584043435638335,18.952095440622145
Benin,BEN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,77.76165689083707,79.39023254718684,79.69997611028082,84.82799388118683,86.98236370725459,87.74857888499477,91.02430620156579,98.0321838636733,99.4019859949445,99.15568511603453,100,100.68359111127465,100.313178470008,100.98572578180605,100.5842531984837,103.47910048278112,105.15414262104765,109.5064667783136,113.21393676661702,114.99258448391538
Benin,BEN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,77.7616568908371,79.3902325471868,79.6999761102808,84.8279938811868,86.9823637072546,87.7485788849948,91.0243062015658,98.0321838636733,99.4019859949445,99.1556851160345,100,100.683591111275,100.313178470008,100.985725781806,100.584253198484,103.479100482781,105.154142621048,109.506466778314,113.213936766617,114.992584483915
Benin,BEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.364520858323421,3.782176965403747,1.298068133341521,7.947298760678541,0.8960723557490692,2.207835325365237,2.7042390774728,6.744682533407122,0.4288888888888836,-0.5487575509481809,0.2187859235362453,-0.793310145785624,0.04326485551036081,0.9191707178860538,0.7328493712410664,3.022721196637592,1.733539626940358,1.350778635835274,2.738700784060748,1.160930896404151
Benin,BEN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.293664135261466,2.0943170727907585,0.39015323819573666,6.434152205780322,2.539692060954863,0.8808856704779089,3.7330830404265214,7.69890807691425,1.3972983945518251,-0.2477826538822825,0.8515042611802102,0.6835911112746516,-0.36789772511916397,0.6704476142176361,-0.39755379308734007,2.8780322885979075,1.6187250666575466,4.138994478753673,3.385617395371625,1.5710501446168479
Benin,BEN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,4.29366413526147,2.09431707279076,0.390153238195737,6.43415220578032,2.53969206095486,0.880885670477909,3.73308304042652,7.69890807691425,1.39729839455183,-0.247782653882282,0.85150426118021,0.683591111274652,-0.367897725119164,0.670447614217636,-0.39755379308734,2.87803228859791,1.61872506665755,4.13899447875367,3.38561739537163,1.57105014461685
Benin,BEN,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,0.4366666666666692,-3085,-3.0616666666666603,-3.139999999999999,-3.6016666666666692,-3.2733333333333405,-3.2449166666666605,-2.9533333333333296,-2.3666666666666707,-1.92,-1.84416666666666,-1.63,1.6674999999999995,1.37,1.3766666666666598,1.4425,0.9500000000000002,,,
Benin,BEN,Lending interest rate (%),FR.INR.LEND,8.04416666666667,4.73666666666667,4.75166666666667,4.98416666666667,4.9775,5.11333333333333,5.25591666666667,5.03916666666667,5.2875,5.33833333333333,5.15416666666667,5295,6.93416666666667,6.76333333333333,6.68833333333333,6.5375,6.25,,,
Benin,BEN,"Listed domestic companies, total",CM.MKT.LDOM.NO,,,,,,,,,,,,,,,,,,,,
Benin,BEN,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,,
Benin,BEN,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,,,,,,,,,,,,,,,,,,,,
Benin,BEN,Monetary Sector credit to private sector (% GDP),FM.AST.PRVT.GD.ZS,9.034310335713117,10.335066664497823,12.30918320744781,12.78056590883003,15.129711649095768,15.834837680315658,16.574340444037077,15.647592407948274,16.453949848264287,16.73710913563559,16.735706436467574,17.482372279853337,16.577919509506557,16.746415437675378,17.61070253651927,15.537120761512426,15.586079279462062,17.10004107080934,18.608330538973934,18.98016116971572
Benin,BEN,Net domestic credit (current LCU),FM.AST.DOMS.CN,255457819363329,261597987580117,249195025369164,427224811578.02203,637067848073485,643118523751257,802562718571042,832796499903.9551,948519461422.9701,1092200886117.28,1123993071630.1301,1342767286304.65,1526813013008.93,1550450781560,1449867534232,1720881838366,1712750791010,2126231744307.0002,2534286948792,2940889072608
Benin,BEN,Net foreign assets (current LCU),FM.AST.NFRG.CN,392598791185944,543904661549.82196,695852520254735,732363330443261,693946188401.24,790317583738681,790545154064744,878108728897.5609,1016481485111.08,1190033858951.8,1272234257862.6602,1106270859434.3499,994877592515882,1185421430846.78,1233109489306.5,1549283919372.9,2131278194333.9397,2152792227394.9702,1734068259874.41,1468997831443.54
Benin,BEN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,527.258362649643,522.42562489518,478.633718476359,446.000041432788,470.293423341398,494.794262222936,471.248625718934,510.556338454251,493.899623852233,493.757329875319,591.21169798261,592.605615063006,580.656749587853,555.446458398235,585.950813757166,574.294549649056,554.607798864163,622.912348249567,606.654982255763,606.3452976090625
Benin,BEN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,
Benin,BEN,Real interest rate (%),FR.INR.RINR,3.5960981546693653,2.5881456183226996,4.344562975337205,-1.3623310836452565,2.377428574289052,4.1954901909569795,1.4680308167903147,-2.4696085204021707,3.8365929537006256,5.599991795503697,4.266334386390148,4.58009973405583,7.329027718033828,6.052308163428882,7.114169778220666,3.5570934144000668,4.557501513923282,,,
Benin,BEN,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,,,,,,,,,,,,,,,,,,,,
Benin,BEN,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,,,,,,,,,,,,,,,,
Benin,BEN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,
Benin,BEN,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,
Benin,BEN,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,
Benin,BEN,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Broad money (current LCU),FM.LBL.BMNY.CN,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bermuda,BMU,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,67.40153423925129,80.59818968909877,85.8974358974359,90.28586211356875,91.22807017543859,93.26813235320994,92.1943774011801,98.36974459167426,100,103.01189087721518,106.05282257023477,110.69072868165321,110.58575652825013,112.36742242525621,115.08502239699814,114.59819291512112,115.95565585554002,117.63213517390683,122.155132214713,124.06250419874507
Bermuda,BMU,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,76.4854159050523,80.5981896890988,85.8974358974359,90.2858621135688,91.2280701754386,93.26813235321,92.1943774011801,98.3697445916743,100,103.011890877215,106.052822570235,110.690728681653,110.58575652825,112.367422425256,115.085022396998,114.598192915121,115.95565585554,117.632135173907,122.155132214713,124.062504198745
Bermuda,BMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.762374737653602,19.579161808103777,6.574894831730774,5.108914102363627,1.0435831699592768,2.2362220025570707,-1.1512559809426506,6.698203691557339,1.6572731942049899,3.01189087721518,2.9520200698424333,4.373203842214508,-0.09483373598973799,1.6111169764895976,2.4184945361273265,-0.4230172369412628,1.1845413142110601,1.4457934854470693,3.8450352313331706,1.561434177550126
Bermuda,BMU,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,6.7623747376536,5.3772,6.57489483173077,5.10891410236363,1.04358316995928,2.23622200255707,-1.15125598094265,6.69820369155734,1.65727319420499,3.01189087721518,2.95202006984243,4.37320384221451,-0.094833735989738,1.6111169764896,2.41849453612733,-0.423017236941263,1.18454131421106,1.44579348544707,3.84503523133317,1.56143417755013
Bermuda,BMU,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Listed domestic companies, total",CM.MKT.LDOM.NO,19,16,16,16,16,14,13,13,13,14,14,13,13,13,13,12,11,10,10,10
Bermuda,BMU,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,43.646685302136184,44.00276692708333,40.359243387025266,27.397277936962748,20.435546875,23.13578995696151,19.521627147598387,23.312263608410415,22.688762149391348,24.96855310611744,27.8005650577553,36.54581416282877,38.06594387590804,33.11939686494989,39.94495831798224,3.2000631881805583,3.360751118272788,2.628778058872183,2.234463137885608,20.87983018540981
Bermuda,BMU,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,2124780000.0000002,2703530000,2731110000,1912330000,1360190000,1534950000,1232340000,1486900000,1467000000,1601480000,1850000000,2521628651.46058,2718790000,2393200000,2965300000,220400000,245000000,207000000,191700000,1927960000
Bermuda,BMU,Monetary Sector credit to private sector (% GDP),FM.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Net domestic credit (current LCU),FM.AST.DOMS.CN,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bermuda,BMU,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,1.4040281536916799,2.555338541666667,2.3927885325846017,1.4613180515759312,0.46559495192307687,1.5752444108290478,0.2967038937910948,0.45875098068605064,0.6820548130798626,0.36903717312848106,0.23006846001850464,3.144533313545639,0.5480015165948972,0.6801848386730265,0.5897515513308138,0.3526748404759789,0.31056083803141193,0.1607745421513132,0.22799216993762386,0.12183763645815283
Bermuda,BMU,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,68350000,157000000,161920000,102000000,30990000,104510000,18730000,29260000,44100000,23670000,15310000,216970000,39140000,49150000,43780000,24290000,22640000,12660000,19560000,11250000
Bermuda,BMU,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,3.21680362202204,5.8072224092205404,5.92872495066109,5.33380744955107,2.2783581705497,6.80869083683508,1.5198727623869999,1.9678525791916102,3.00613496932515,1.47800784274546,0.827567567567568,8.11975228316843,1.4396110034243201,2.0537,1.4764,11.0209,9.2408,6.1159,10.2034,0.5835
Bermuda,BMU,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,33.6659130127617,,,,,,,,,,
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,,,,27.6818789274225,,,,,,,,,,
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,,,,,38.994018411564,,,,,,,,,,
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,38.0104663984817,,,,,,,,,,
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,24.900048663866,,,,,,,,,,
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,29.2142182546342,,,,,,,,,,
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,39.4909181814384,,,,,,,,,,
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,46.38431592006,,,,,,,,,,
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,22.1758760789303,,,,,,,,,,
Bhutan,BTN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,0.474880033431554,0.463025128373717,2.26209030716924,3.31997228929796,4.33252098564852,8.90183186982978,14.9113396596073,8.29400424410266,21.1459107365891,23.7674270311005,28.7552568203875,34.8346834861365,39.4487357316468,43.9302972616781,48.093462799531,50.041154535713,45.2075724383367,,,
Bhutan,BTN,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,8.09100803539073,12.0220979149647,14.5101085239045,15.3401113785511,12.9587516499078,14.111802073556,12.6232850801241,10.7585073591685,10.8056964434927,10.0141832820147,8.4661670215109,8.19781276935229,7.78394985760908,,
Bhutan,BTN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,76.75128868092247,58.899948390931115,68.08613340095471,70.35018372462095,81.87551001622325,68.68225898685476,33.08684419448678,24.229244807911268,29.148692882791522,46.50080158266151,26.184249792954834,32.07429131783402,26.238574423807997,18.819126500984645,19.8778887135407,37.965579752415714,39.68066704823398,24.609247025867596,16.8173555839128,23.235820021433142
Bhutan,BTN,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,,,,,,5.21442892752606,3.92487971293095,5.45153266771976,6.97587050610786,6.75453798371645,6.60035135986289,7.18904732657744,8.42093855066564,7.03307485407495,8.45073446760821,11.6947136976512,6.73771086892549,2.98322457252721,,
Bhutan,BTN,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,55.74889918004774,58.75765324300254,54.03364102118557,61.75831805781831,69.1265171494716,66.49912905635156,58.76703970747054,54.41664155234758,52.26987116122695,58.7955047901205,55.485667322317475,60.729240513464546,66.88618450215854,68.07278889289648,70.18563227094849,95.03861609004316,87.27331528260675,86.6684640262381,84.09587504151789,
Bhutan,BTN,Broad money (current LCU),FM.LBL.BMNY.CN,21152928355.4461,25100720786.444702,28056515892.7089,35399160469.2081,44547928657.5944,51962392179.990204,54242870967.7659,57383628994.942894,59533529083.4978,74961629218.3981,77875597188.4342,96203175925.7317,112872643190164,120266206394.60901,135211055360197,173072368914124,178617418603333,197442649018307,209283596096133,
Bhutan,BTN,Broad money growth (annual %),FM.LBL.BMNY.ZG,12.989192903160232,18.663101224858035,11.775737961518757,26.170906624964594,25.844590852216225,16.643789612273725,4.38871016537585,5.790176609647755,3.746539084769936,25.914976606311818,3.8872793993662516,23.534431065678486,17.327356507752956,6.550358878358667,12.426474080800396,28.001640437659418,3.2038907908866654,10.539414667491293,5.9971577248885515,
