Country Name,Country Code,Indicator Name,Indicator Code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Antigua and Barbuda,ATG,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,10.71,11.93,13.08,12.57,16.29,9.28,9.28,10.48,14.81,7.08,9.53,9.48,13.38,13.58,13.9,13.9,13.9,,,
Antigua and Barbuda,ATG,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,9.75,9.69,9.69,9.69,9.75,10.35,10.35,10.49,10.02,9.9,9.91,9.91,9.91,9.91,9.91,9.91,9.91,,,
Antigua and Barbuda,ATG,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,9.02,8.95,8.95,8.95,9.02,8.98,8.98,8.91,9.1,8.85,8.86,8.86,8.86,8.86,8.86,8.86,8.86,,,
Antigua and Barbuda,ATG,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,12,11.97,11.97,11.97,12,14.58,14.58,15.26,12.94,12.88,12.88,12.88,12.88,12.88,12.88,12.88,12.88,,,
Antigua and Barbuda,ATG,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,12.18,13.34,14.9,14.62,14.8,11.56,11.56,13.66,16.72,11.43,13.81,13.44,14.54,16.86,14.72,14.72,14.72,,,
Antigua and Barbuda,ATG,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,13.91,12.35,14.26,13.64,14.08,14.83,14.83,15.09,15.16,14.88,14.9,14.26,13.51,16.21,13.73,13.73,13.73,,,
Antigua and Barbuda,ATG,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,10.71,15.85,16.83,16.67,16.29,9.28,9.28,12.67,19.16,9.02,12.52,12.26,18.29,18.72,17.92,17.92,17.92,,,
Argentina,ARG,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.98,99.98,99.98,99.98,,
Argentina,ARG,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Argentina,ARG,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.92,99.92,99.92,99.92,,
Argentina,ARG,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,31.77,31.77,31.77,31.74,31.74,31.74,31.74,31.74,31.74,31.74,31.74,31.74,31.74,31.78,31.78,31.78,31.78,31.78,,
Argentina,ARG,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,31.42,31.42,31.42,31.41,31.41,31.41,31.41,31.41,31.39,31.39,31.39,31.39,31.39,31.43,31.43,31.43,31.43,31.43,,
Argentina,ARG,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,33.09,33.09,33.09,32.97,32.97,32.97,32.97,32.97,32.96,32.96,32.96,32.96,32.96,33.04,33.04,33.04,33.04,33.04,,
Argentina,ARG,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,71.1,82,98.2,123.3,98,120.1,148,140.9,133.8,120.5,100,102,103.3,108.8,114.7,96.7,137.2,155.8,117.6,
Argentina,ARG,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,107.1,112,118.6,117.7,104.9,118.8,123.6,114.8,110.6,102.1,100,107.2,106.9,106.5,119.5,103.6,117.6,114.7,95.6,
Argentina,ARG,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,47.7,56.7,74.3,95.4,64.4,94.3,123.4,112.9,123.6,109.2,100,92.8,111.2,108.8,81.6,70.4,104.9,135.4,122.4,
Argentina,ARG,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,55.1,62.2,76.2,86.9,66.2,92.8,113.1,105.1,109.3,97,100,103.4,118.6,110.9,87.9,78.4,102.5,113.9,108.9,
Argentina,ARG,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,2.65,,,2.63,,2.45,,2.546248,,2.628572,,2.42,,,,2.7,,
Argentina,ARG,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,76.8,80.2,85,95.3,96.1,99.4,109.7,114.2,106.9,104.7,100,106.1,103,104.2,103.4,104,113.9,114.2,109.4,
Argentina,ARG,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,10.6,10.62,11.49,11.16,11.65,11.47,11.35,11.17,12.17,12.58,12.48,12.58,12.73,12.47,12.18,12.19,11.9,11.95,,
Argentina,ARG,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,10.87,10.94,11.87,11.54,12.09,11.86,11.73,11.53,12.62,13.05,12.93,13.05,13.18,12.91,12.6,12.59,12.31,12.35,,
Argentina,ARG,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,8.08,7.56,7.89,7.49,7.53,7.33,7.3,7.24,7.12,7.46,7.52,7.5,7.73,7.63,7.58,7.91,7.57,7.64,,
Argentina,ARG,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,5.22,5.49,5.83,5.39,5.93,5.99,5.68,6.02,6.27,6.63,7.35,7.53,7.93,7.42,7.26,6.88,6.51,6.45,,
Argentina,ARG,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,5.74,6.09,6.58,6.24,6.65,6.81,6.8,7.21,7.67,8.08,8.61,8.58,9.13,8.61,8.39,8.07,7.72,7.8,,
Argentina,ARG,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,1.73,1.44,1.39,1.12,1.52,1.36,1.13,1.16,1.03,1.15,1.46,1.69,1.57,1.81,1.77,1.54,1.3,1.08,,
Argentina,ARG,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,11.21,11.19,12.15,12.02,12.92,12.83,12.64,12.6,13.39,13.64,13.64,13.62,13.69,13.34,13.19,13.13,13.11,13.11,,
Argentina,ARG,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,12.01,11.98,13.14,12.96,14.15,14.04,13.79,13.74,15.02,15.31,15.31,15.31,15.39,14.92,14.72,14.64,14.61,14.61,,
Argentina,ARG,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,8.49,8.48,8.79,8.88,8.85,8.83,8.88,8.83,8.77,8.93,8.93,8.82,8.88,8.87,8.87,8.86,8.86,8.86,,
Argentina,ARG,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,11.74,11.92,12.17,10.43,12.21,12.52,12.03,11.92,11.01,11.5,11.53,12.32,14.68,12.41,11.47,11.14,10.4,10.29,,
Argentina,ARG,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,12.83,13.02,13.5,11.79,13.49,14.09,14.3,14.14,13.27,13.84,13.25,13.74,16.58,13.87,12.66,12.16,11.46,11.69,,
Argentina,ARG,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,4.4,4.47,4.29,3.65,4.4,3.71,2.84,2.85,2.5,2.71,3.48,4.36,4.51,5.6,5.72,6.59,5.88,4.72,,
Armenia,ARM,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,100,99.96,99.96,99.96,100,100,100,100,99.98,100,100,100,100,100,99.98,99.98,99.98,,,
Armenia,ARM,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,100,99.95,99.95,99.95,100,100,100,100,99.97,100,100,100,100,100,100,100,100,,,
Armenia,ARM,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.92,99.92,99.92,,,
Armenia,ARM,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,8.42,8.44,8.44,8.44,8.47,8.47,8.47,8.47,8.47,8.68,8.68,8.68,8.7,8.7,8.7,8.7,8.7,,,
Armenia,ARM,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,7.58,7.57,7.57,7.57,7.59,7.59,7.59,7.59,7.59,7.57,7.57,7.57,7.59,7.59,7.59,7.59,7.59,,,
Armenia,ARM,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,11.41,11.46,11.46,11.46,11.47,11.47,11.47,11.47,11.47,11.89,11.89,11.89,11.93,11.93,11.93,11.93,11.93,,,
Armenia,ARM,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,64.4,65.3,76.3,70.1,46.7,66.9,89.8,92.9,99.6,102.3,100,120.7,151.4,162.4,178,171.4,203.9,361.5,567.6,
Armenia,ARM,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,83.8,79.9,86.4,73.5,52.2,61,71.2,77.9,88.4,90.4,100,124.1,141.5,143.9,164.3,154.3,145.8,248.4,392.4,
Armenia,ARM,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,54.8,64.8,99.2,131.7,97.9,115.2,127,130.8,137.4,135.9,100,96.1,123.7,147.4,161.1,131.8,158.3,270.7,380.5,
Armenia,ARM,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,62.2,72.1,102.6,122.3,99.9,111.4,109.1,114.4,120.8,119.4,100,99.6,122.9,139.5,158,133.2,127.4,183.5,271.4,
Armenia,ARM,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,2.1,,,2.1,,2.27,,2625,,1.946664,,2.57,,,,2.5,,
Armenia,ARM,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,87.3,91,91.4,88.6,91.4,106.1,108.4,104.3,99.1,99.3,100,100.9,106.3,106.8,106.3,112.3,112.5,98.6,103.2,
Armenia,ARM,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,3.85,3.59,3.92,3.69,4.17,4.21,4.27,4.69,4.63,4.6,6.36,4.92,4.6,,6.3,4.81,5.7,,,
Armenia,ARM,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,3.48,3.38,3.6,3.49,3.88,3.9,3.96,4.57,4.5,4.48,6.26,4.85,4.51,,4.99,4.73,5.57,,,
Armenia,ARM,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,6.74,5.47,6.75,5.61,6.79,6.8,6.84,5.79,5.69,5.66,7.1,5.63,5.27,,15.53,5.44,6.6,,,
Armenia,ARM,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.28,1.94,2.42,2.27,2.69,2.8,3.08,2.41,2.23,2.39,2.93,2.13,2.22,,4.09,3.11,3.61,,,
Armenia,ARM,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,1.92,2.02,2.25,2.44,2.18,2.47,2.89,2.88,2.76,2.87,3.79,2.83,2.56,,4.07,3.67,4.02,,,
Armenia,ARM,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,3.19,2.02,3.01,2.22,3.52,3.38,3.44,1.95,1.82,1.98,1.81,0.89,1.65,,4.38,2.04,2.97,,,
Armenia,ARM,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,2.9,2.88,2.87,2.85,2.93,2.93,3.01,3.56,3.55,3.73,7.01,6.27,5.92,6.34,8.46,6.27,6.81,,,
Armenia,ARM,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,2.31,2.26,2.24,2.23,2.29,2.29,2.38,2.95,2.95,2.97,6.59,5.7,5.45,5.83,7.23,5.85,6.43,,,
Armenia,ARM,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,4.98,5.05,5.05,5,5.13,5.13,5.15,5.64,5.62,5.99,8.15,7.85,7.24,7.77,12.02,7.43,7.87,,,
Armenia,ARM,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,2.28,2.99,2.42,2.96,2.69,2.8,3.08,3.14,2.97,3.17,4.5,3.51,3.64,,7.99,4.9,6.32,,,
Armenia,ARM,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,1.92,2.43,2.25,2.82,2.18,2.47,2.89,3.31,3.19,3.28,4.9,3.84,3.6,,5.78,5,5.7,,,
Armenia,ARM,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,3.19,4.28,3.01,3.49,3.52,3.38,3.44,3.08,2.99,3.3,3.93,2.86,3.86,,12.84,4.72,7.63,,,
Aruba,ABW,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,1376.7,1485.1,1648.7,1728.4,615.1,81.3,1641.2,433.9,85.5,76.1,100,82.9,37.8,52.1,36.9,22.7,32.8,55.1,41.8,
Aruba,ABW,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,2291.8,2091.1,2144.4,1754.4,997.1,108.8,1784,459,106.7,50.7,100,140.6,56,72.7,33.7,23.4,20.9,56.1,35.7,
Aruba,ABW,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,298.9,382.1,414.2,487.3,197.8,111.9,480,165.4,110.7,107.6,100,91.1,89.6,98.7,96,69.3,84.5,109.6,108.7,
Aruba,ABW,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,313.5,351.8,351.2,346.1,173.4,92.2,342,117.1,78.8,78.4,100,100.6,90.3,91.1,90.3,66.7,73.3,81.4,88.8,
Aruba,ABW,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,63,65.4,65.2,70,54.1,61.6,65.6,66.9,57,109.2,100,65.1,67.9,66.1,102.8,93.4,136.5,72.9,95.7,
Aruba,ABW,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,,,,,,,10.2,10.13,10.16,,9.77,10.27,9.99,10.01,10.92,,9.98,,,
Aruba,ABW,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,,,,,,,10.97,10.97,10.97,,11.12,11.1,11.07,11.07,11.07,,10.87,,,
Aruba,ABW,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,,,,,,,6.26,5.88,6.06,,5.77,6.41,5.71,5.6,10.33,,6.04,,,
Aruba,ABW,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,,,,,,,9.97,9.52,9.69,,10.02,10.16,10.3,10.15,12.12,,9.66,,,
Aruba,ABW,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,,,,,,,10.93,10.95,10.95,,11.09,11.3,11.33,11.4,11.4,,10.86,,,
Aruba,ABW,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,,,,,,,7.86,6.67,7.2,,7.92,7.99,8.36,7.67,13.54,,7.57,,,
Aruba,ABW,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,,,,,,,9.61,9.58,9.59,,9.39,9.39,9.41,9.39,10.83,,9.36,,,
Aruba,ABW,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,,,,,,,10.55,10.55,10.55,,10.56,10.56,10.56,10.56,10.56,,10.52,,,
Aruba,ABW,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,,,,,,,6.48,6.36,6.41,,6.04,6.07,6.12,6.05,11.68,,6.03,,,
Aruba,ABW,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,,,,,,,9.97,9.52,9.69,,10.02,10.16,10.3,10.15,12.12,,9.66,,,
Aruba,ABW,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,,,,,,,10.93,10.95,10.95,,11.09,11.3,11.33,11.4,11.4,,10.86,,,
Aruba,ABW,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,,,,,,,7.86,6.67,7.2,,7.92,7.99,8.36,7.67,13.54,,7.57,,,
Australia,AUS,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,97.11,97.11,97.09,97.07,97.07,97.09,97.07,97.17,97.16,97.16,97.21,97.21,97.17,97.17,97.15,97.17,97.15,0,,
Australia,AUS,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,96.51,96.51,96.48,96.48,96.48,96.48,96.48,96.46,96.46,96.46,96.54,96.54,96.48,96.48,96.48,96.48,96.48,0,,
Australia,AUS,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,99.07,99.07,99.05,98.96,98.96,99.05,98.96,99.17,99.1,99.1,99.1,99.1,99.09,99.09,99.01,99.09,99.01,0,,
Australia,AUS,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,10.03,10.03,9.93,9.93,9.93,9.93,9.93,9.62,9.62,9.62,9.5,9.5,9.56,9.56,9.56,9.56,9.56,,,
Australia,AUS,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,12.3,12.3,12.22,12.22,12.22,12.22,12.22,12.25,12.25,12.25,12.01,12.01,12.08,12.08,12.08,12.08,12.08,,,
Australia,AUS,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,2.66,2.66,2.67,2.66,2.66,2.66,2.67,2.41,2.4,2.4,2.35,2.35,2.37,2.37,2.37,2.37,2.37,,,
Australia,AUS,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,56.5,65.8,75.3,99.8,82.2,113.3,144.8,136.8,134.8,127.9,100,102.6,123.1,137,144.4,133.6,183.7,219.9,197.8,
Australia,AUS,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,70.7,72.2,73.9,78.2,74.3,83.8,84.5,86.3,91.7,96.7,100,107.3,106.9,112.4,113,108.8,106.9,105.5,104.6,
Australia,AUS,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,60.1,66.8,79.3,96.1,79.4,96.7,116.9,125.2,116.1,113.8,100,94.1,109.7,112.9,106.3,101.6,125.3,148.3,137.8,
Australia,AUS,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,66.4,71.9,80,88.6,78.8,86.2,92.2,96.9,94.3,95.9,100,98.4,110.9,109.8,108.3,108.5,119.2,128.8,125.5,
Australia,AUS,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,3.58,,,3.68,,3.6,,3.853854,,3.543957,,3.87,,,,3.7,,
Australia,AUS,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,88.4,98.1,102.8,117.7,109.9,120.6,135.2,122.7,119.3,111.3,100,99.9,116.4,118.6,130.2,131.2,163.7,181,172.2,
Australia,AUS,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,4.27,3.83,3.91,4.06,4.05,2.85,2.8,2.76,2.77,2.84,2.5,2.3,2.23,2.22,2.03,1.97,1.93,2.01,,
Australia,AUS,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,4.65,4.19,4.27,4.27,4.42,3.07,3.02,2.99,3.01,3.07,2.67,2.46,2.38,2.36,2.15,2.09,2.05,2.12,,
Australia,AUS,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,1.61,1.32,1.48,2.63,1.6,1.37,1.38,1.3,1.31,1.43,1.43,1.33,1.3,1.31,1.22,1.24,1.21,1.26,,
Australia,AUS,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,3.07,3.38,3.45,3.15,3.67,2.8,1.77,1.81,1.84,1.91,1.9,1.18,0.89,0.86,0.77,0.71,0.81,0.99,,
Australia,AUS,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,3.68,4.31,4.39,4.18,4.78,3.63,2.37,2.39,2.44,2.49,2.31,1.41,0.97,0.95,0.83,0.75,0.85,1.04,,
Australia,AUS,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,0.65,0.42,0.5,0.54,0.57,0.44,0.32,0.3,0.32,0.38,0.52,0.44,0.62,0.58,0.6,0.69,0.72,0.8,,
Australia,AUS,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,3.47,3.48,3.5,4.11,3.49,2.8,2.77,2.69,2.69,2.69,2.49,2.49,2.5,2.5,2.45,2.45,2.45,2.43,,
Australia,AUS,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,4.19,4.21,4.23,4.21,4.22,3.32,3.28,3.3,3.29,3.29,3.03,3.03,3.04,3.04,2.97,2.97,2.97,2.93,,
Australia,AUS,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,1.08,1.03,1.13,3.84,1.12,1.11,1.12,0.99,0.99,0.98,0.98,0.98,0.99,0.98,0.98,0.98,0.98,0.98,,
Australia,AUS,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,3.3,4.09,4.26,3.88,3.96,3.61,2.47,2.58,2.63,2.69,2.72,2.71,2.9,2.86,2.72,2.73,2.86,2.84,,
Australia,AUS,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,3.9,5.16,5.35,5.11,5.07,4.6,3.2,3.32,3.4,3.4,3.22,3.19,3.19,3.22,3.02,3,3.09,3.07,,
Australia,AUS,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,0.95,0.73,0.88,0.78,0.89,0.86,0.71,0.67,0.7,0.79,1.06,1.18,1.69,1.49,1.58,1.83,1.89,1.84,,
Austria,AUT,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,100,100,100,100,100,100,100,100,100,100,100,100,99.98,99.98,99.98,99.98,99.98,0,,
Austria,AUT,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,,
Austria,AUT,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,100,100,100,100,100,100,100,100,100,100,100,100,99.92,99.92,99.92,99.92,99.92,0,,
Austria,AUT,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,6.27,6.23,6.16,5.93,5.9,5.88,5.83,6.02,5.92,5.9,4.39,4.39,4.39,4.39,4.39,4.39,4.39,,,
Austria,AUT,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,4.24,4.24,4.2,4.19,4.19,4.19,4.19,4.17,4.15,4.15,3.99,3.99,4,4,4,4,4,,,
Austria,AUT,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,13.31,13.16,12.86,11.88,11.71,11.66,11.45,11.48,11.14,11.06,5.76,5.76,5.75,5.75,5.75,5.75,5.75,,,
Austria,AUT,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,82,89.5,107.1,118.7,89.7,99.9,116.2,109.1,114.7,116.7,100,99.6,110,121,117,110.9,132.8,138.8,146.6,
Austria,AUT,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,86.9,90.7,96.4,96.6,79,90.5,96,95.7,97.3,99.3,100,99.1,103.9,105.2,105.2,96.7,102.7,101,99.6,
Austria,AUT,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,81.6,87.9,104.5,118.1,91.7,101.9,122.7,114.4,117.4,116.7,100,101.1,112.6,124.1,118.4,110.5,140.7,149.6,144.2,
Austria,AUT,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,93.5,95.1,100.8,100.3,85.9,95.9,101.8,99.4,99.3,98.5,100,100.6,104.9,105.2,103.7,95,105,102.5,93.6,
Austria,AUT,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,3.83,,,3.49,,3.77,,3.531243,,3.790874,,3.71,,,,3.7,,
Austria,AUT,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,108,106.7,107.3,104.4,106.4,103.9,100.5,99,99.6,99.1,100,100,98.7,97.5,97.4,98.6,96.5,94,95.5,
Austria,AUT,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,2.68,2.75,2.53,2.37,2.44,2.78,2.3,2.28,2.21,2.76,2.73,2.48,2.48,2.46,2.55,1.71,2.24,1.95,,
Austria,AUT,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,1.7,1.8,1.67,1.59,1.6,2,1.51,1.5,1.47,2.07,2.03,1.75,1.87,1.81,1.79,1.6,1.67,1.44,,
Austria,AUT,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,7.36,7.24,6.51,5.94,6.25,6.3,5.84,5.6,5.38,5.72,5.69,5.32,5.16,5.24,5.87,2.21,4.81,4.06,,
Austria,AUT,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.46,2.3,2.24,1.72,1.85,2.13,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,1.48,1.39,1.33,,
Austria,AUT,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2.39,2.44,2.36,1.84,1.86,2.48,1.73,1.67,1.62,2.27,2.26,2.12,2.08,1.98,2.01,1.8,1.43,1.64,,
Austria,AUT,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,2.63,2.06,2.04,1.56,1.87,1.55,1.4,1.19,1.33,1.69,1.69,2.1,1.84,1.59,1.64,0.83,1.34,0.84,,
Austria,AUT,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,5.97,5.94,5.57,5.47,5.44,5.6,5.61,5.76,5.71,5.71,5.72,5.69,5.62,5.6,6.16,4.32,5.63,5.24,,
