Country Name,Country Code,Access to electricity (% of population),"Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect,cluster
Afghanistan,AFG,0.3616966680265273,-0.3698067144465529,-1.3642469536543391,-0.8814495604061198,-1.5979216162277414,-0.7040747358638622,-0.0785153001808779,-0.0682967990580835,-0.3876017109550031,-0.5631117681741806,-0.1394223584162862,-1.616515679640836,-0.1331364439769905,-0.5309379757074225,-1.6343032769052366,1.76824269996732,-1.3242302749658612,-0.8224582210961309,0.7923336957487161,-1.0459876907103445,-0.4817589972157285,0.9878041292271852,-1.1688937159890256,1.1722460467906677,1
Angola,AGO,-1.4915171511865524,0.0572939980128465,0.5286929503219409,-0.6180024359655981,-1.134801894397888,0.2758543260896923,-0.0771992012874804,0.2337009524747606,-0.2535258389866731,0.1818675004394826,0.2353124315419236,-1.7020889699364312,0.6361612627380483,0.6895730772651546,0.2423658115307426,1.1122319624332897,-0.6622656560465189,0.0490806044904732,-0.8779705977850913,-0.9007664268883976,-0.2282949666404522,0.7620848647736888,-0.088046650912537,0.8437241677543804,1
Albania,ALB,0.6159838033031658,-0.3698067144465529,-0.3871965261745926,-0.3519571416473254,0.2469651445042964,-0.4613264084984207,-0.0785504788614841,-0.3857177876534156,-0.3800008876050157,-0.4423825062881041,-0.056690088530813,0.7495450177183052,0.4104298858727823,0.1649674492330819,-0.1936382188390579,0.6093053498179981,-0.0195006472828497,-0.1555421880998123,1.2760470361741811,0.5286889130113499,0.1733795812335767,0.8749455246962384,-0.0932412232935838,0.4746370834254971,0
United Arab Emirates,ARE,0.6159838033031658,0.9114954229316452,1.7592817798692166,2.4989640481347406,1.5015640630679556,1.2653401378541635,-0.0782024597144644,-0.3635583146407107,0.3258049959865399,-0.2775805502442113,0.0562159782347631,2.8047151174289646,-0.0551410789118321,-1.1733122141140422,1.1141231886831429,-1.361576471341882,0.8842081857443445,0.4772701841182852,-0.8775430584336882,0.9486026740038016,0.4274129075710624,-1.3043961405370086,0.5874857165281692,0.3367376371788936,0
Argentina,ARG,0.6159838033031658,1.7656968478504442,-0.2092198530226118,0.1089678145140405,0.7138809296278367,-0.0313815981377937,-0.0762407335886166,0.9906333961749012,-0.1841788418743859,-0.7785463213927053,0.0224351899831052,0.1281662030196693,1.371039860943285,-0.8093001456836243,1.4312848212390248,-0.5666404359754244,0.4261407710036854,-2.7440100411667734,-0.8775056096589455,0.6056731025266326,-1.3040247640449585,0.7037117798906642,0.6342532162105796,0.4908605476898035,0
Armenia,ARM,0.6121309679201866,0.9114954229316452,-0.5822847119285248,-0.4107483943647479,0.3549669412729939,-0.4722477324437456,-0.0784745265061136,-0.3851742150691975,-0.3824116046700208,1.880644711721268,-0.04944182603866,0.686001324495685,-0.4379438721791784,-0.7878876710700703,0.1953995407590399,0.2044909809678017,0.013258797914386,0.3370662453633773,1.2058305835317749,0.4727004115456896,-1.003195824961094,0.0109934486317503,-0.3894353879488504,1.577832653398325,0
Australia,AUS,0.6159838033031658,0.4843947104722459,0.4841352491901268,1.2788619873817362,1.180796714751377,2.1373150856597483,-0.0785281165297492,3.507999315570748,0.4622955488514249,0.1346377485179174,0.8629365479144787,0.3459368477464332,0.4807828316624559,-0.8342813660661039,1.2227814132128494,-1.0226021400918444,1.2078489115722084,-2.743858469341092,1.3306598326738304,0.8506227964388963,1.0825514860203678,-1.047542428348163,0.4991471060169493,-0.5961115580187181,0
Austria,AUT,0.6159838033031658,1.3385961353910447,0.1137811249538296,1.5611984735879492,1.0851017551808133,1.3206444282834144,-0.0785301482436135,-0.3577161793897684,0.2403433276830681,-0.7654425361125886,0.1350022681192533,0.5297081138030817,0.9813267410512828,0.0329238557828324,0.3448200965555116,-1.0473553374799909,1.3315440580928055,0.708417218281782,1.3290994670595546,0.8086314203396511,0.1269182228639576,-0.5883246581877594,0.4419868286273364,-0.2797540048647454,0
Azerbaijan,AZE,0.6159838033031658,-0.3698067144465529,0.476426597473406,-0.3023471649286701,0.7935982587952701,-0.0906609006806983,-0.0779396858581841,-0.3576481058138009,-0.3240950696053601,1.43274008267514,-0.1424923003861629,0.994625335428754,-0.5505085854426579,-1.1162122818112314,-0.1565790210885581,0.7239474519618867,0.0731295081024376,0.2120194891765676,1.1012860873753034,0.346726283247954,-1.4444116022840954,-0.4404409694920361,-0.4310064987776598,-0.5636646294901054,0
Burundi,BDI,-2.8708322182931685,0.0572939980128465,1.9106593690755904,-0.9539690924027896,-2.083817717819718,-0.7087738785037245,-0.0787207509330379,-0.3865915678822522,-0.3900724323785513,0.3338655660266488,0.2601043078222305,-2.040984847413271,1.1497001451065274,1.874396672548475,-1.970258610271881,1.8749908934442616,-0.7136619946518632,-0.9096120208626952,-0.8778754163095288,-0.0941831657941203,-0.027173044822333,-0.292557280796313,0.1353998862648675,0.8315532972402355,1
Belgium,BEL,0.6159838033031658,0.9114954229316452,-0.5159564229813568,1.373293145132377,1.1294473665776683,1.1975809176635557,-0.0785354528439043,-0.3841465072767926,1.1923001198983842,-0.652837767186113,0.1933083123808814,0.1405713953802754,1.2919109125316417,-0.802162654145773,1.2072432355337048,-0.9625840522355372,1.0468757756892395,-2.7438963622975128,-0.8773995047971748,0.4727004115456896,-0.7357923235532142,-2.621219459871573,0.3744337735305212,-2.110977533698318,0
Benin,BEN,-1.734245780314253,-1.6511088518247512,1.4461072150701335,-0.8574292223088938,-1.5144082237666203,-0.7263783909960262,-0.0785950363548697,-0.3423539037385947,-0.3873190234294671,-0.8566070516416607,0.013408189401706,-1.42928180322306,-1.38229879298459,0.3862296869064732,-0.5784718761694637,1.7659187346750025,-2.842562781695263,-0.8376154036642289,-0.8778754163095288,0.1402686840933319,0.1466392310927887,0.2834107699133457,0.0782396088752546,1.683285171116316,1
Burkina Faso,BFA,-2.682043284527179,0.0572939980128465,1.494646307747947,-0.8976253537221135,-1.9129948696037888,-0.7182032506948937,-0.0785720689331938,-0.2606452921071538,-0.3794682788013181,0.1580022997217158,-0.0906118046396489,-1.6290534148939082,-1.0525138386420134,1.4461471802773955,-1.5845305272605366,1.7098426743134774,-0.0629916348722834,-0.2275388052982785,0.8219806424199543,0.168262934826162,0.0463629180648339,0.3223275300964308,0.2393276633368908,0.6693186545971727,1
Bangladesh,BGD,0.1112623681328679,-2.0782095642841507,-0.0229415549449318,-0.7436497740446798,-1.263868046383257,-0.6571756938840174,-0.0783027583621638,-0.3335094189804289,-0.2962115274081658,-0.4475534080714222,-3.919016075265105,0.224476411970726,-0.2475770776894701,-0.2204570938108897,-1.3809343804424894,0.7672766501536966,-0.3047337477070578,-0.0721776839752725,1.123131205975163,0.7981335763148398,-0.2477809334838338,0.1043936730711545,-0.9194670510161695,0.8153298329759293,1
Bulgaria,BGR,0.5658969433244341,0.4843947104722459,-0.3504321872179247,0.0276490228138999,0.2235054733493084,-0.4706276946747398,-0.0783921342100527,-0.344487553134591,-0.2804583644500782,-0.2143318689176614,-0.0141870085781407,0.1835819744570546,0.053492146204577,-0.4845442807113888,0.5971390574091582,-1.119640962017416,0.0341570646781399,0.7538887659860765,-0.8775321358743882,0.1787607788509733,0.1253806527308623,1.0812043536665892,-0.2907039997304282,-0.5798880937544117,0
Bahrain,BHR,0.6159838033031658,-0.3698067144465529,1.2404302220130137,1.351950826240896,1.5089549983007646,0.1921278043619298,-0.0783934184401277,-0.3992420767534667,-0.3651891612980442,1.818788275181871,-0.0983818810894608,2.13576367045252,-0.7069404296102871,-1.184018451420819,1.8092447069576152,-1.3651777553321014,0.507476046102316,0.5776878651404059,-0.8775414966173147,0.7089002394624567,0.3572195516339989,-0.5805424402712028,0.364037567155177,0.4137968921578499,0
Bosnia and Herzegovina,BIH,0.6159838033031658,-0.3698067144465529,-1.3961827964807538,-0.3603079180755776,0.4261431280296311,-0.5369296617889262,-0.0784743871813238,-0.3736271077427697,-0.3662818985181706,-0.6939669492515459,-0.110452161613703,0.5900972685717972,-0.1482552718687569,0.079317550778866,-0.5336307280851839,-0.7251175504124924,0.4792336649440331,0.4204307494879172,-0.877502488927717,-0.0486925083532714,0.942164647781231,0.9294289889525577,-0.2179545557800119,0.133944333875065,0
Belarus,BLR,0.5890139556223101,-0.3698067144465529,0.4043379973533034,-0.0886103740964119,0.7681608386642718,-0.4857793369335296,-0.0779422587134908,-0.2965210826655495,-0.277657616094822,-0.1460917572346012,0.0333780476499237,0.7228915193044446,0.9916881813008338,-0.9270687560581712,0.7630271490603994,-1.115092672259364,0.1104074974648094,0.6818921487876102,1.1730629056319852,-0.1011817284773279,-1.063361612777867,0.1705521653823991,-1.0441803835025976,-0.1986366835432139,0
