Country Name,Access to clean fuels and technologies for cooking (% of population),"Access to clean fuels and technologies for cooking, rural (% of rural population)","Access to clean fuels and technologies for cooking, urban (% of urban population)",Access to electricity (% of population),"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)",Agricultural land (% of land area),Agricultural land (sq. km),Aquaculture production (metric tons),Arable land (% of land area),Arable land (hectares per person),Capture fisheries production (metric tons),Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),Cereal production (metric tons),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),"Electricity production from oil, gas and coal sources (% of total)","Electricity production from renewable sources, excluding hydroelectric (% of total)","Electricity production from renewable sources, excluding hydroelectric (kWh)",Energy intensity level of primary energy (MJ/$2021 PPP GDP),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Forest rents (% of GDP),Land area (sq. km),Land under cereal production (hectares),Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),Methane (CH4) emissions from Agriculture (Mt CO2e),Methane (CH4) emissions from Building (Energy) (Mt CO2e),Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),Methane (CH4) emissions from Transport (Energy) (Mt CO2e),Methane (CH4) emissions from Waste (Mt CO2e),Mineral rents (% of GDP),Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Waste (Mt CO2e),Permanent cropland (% of land area),Population density (people per sq. km of land area),Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),Rural population,Rural population (% of total population),Rural population growth (annual %),Surface area (sq. km),Total fisheries production (metric tons),Total greenhouse gas emissions excluding LULUCF (% change from 1990),Total greenhouse gas emissions excluding LULUCF (Mt CO2e),Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),Total greenhouse gas emissions including LULUCF (Mt CO2e),Total natural resources rents (% of GDP),Urban population,Urban population (% of total population),Urban population growth (annual %)
Cyprus,0.9582454608263152,1.1064359220780238,0.7665504843351258,0.6020769248025418,0.6248690342660509,0.4879272666691536,-1.171234558438899,-0.21566880003936614,-0.16728853128274737,-0.25569550870096514,-0.5599858359992432,-0.215869792833286,-0.13864134861783733,-0.1385277284619191,0.15063751288477442,-0.07564496914273855,-0.07948087019297745,-0.0908593378015354,-0.15158952793240954,-0.07323153050967207,-0.1711337571677922,-0.24440705774324248,0.2485809825762385,0.11145905579400424,-0.025264258318283023,-0.4239344271979209,-0.37081648855844157,-0.3716279159691868,-1.199495000620039,-0.6658621099845042,-0.8996792258187949,-0.7999870098796443,-0.38650594595114995,1.8209981829032307,0.9292558507857204,0.07540682714249418,-0.30102317983627846,-0.8994863171499641,-0.08130948394641853,0.07683438082611532,-0.0674302525593543,-0.33325534749994135,-0.4785749004655694,-0.1513650831316513,-0.392615537864073,-0.06905718230831737,-0.09645968360376768,-0.1311014788184047,-0.0910804401093099,-0.2835872642079209,-0.15397834026779195,-0.126853488355445,-0.07539930536963117,-0.16161537262059264,-0.4112927707352388,-0.1958913142741771,-0.11375917797614644,-0.16141622956923593,-0.12417830135315765,-0.10508124771611209,-0.09528786843733049,-0.0820404276930762,-0.1503884753540998,-0.17267953691937213,-0.09642940691744242,-0.16168733562913062,-0.0733113637743893,-0.8048981141120684,-0.6528837411500021,-0.314091048339472,-0.28443012837499987,0.6251818841813296,-0.2470681652442326,-0.1089632969443606,-0.1768552803462165,-0.10869746325240787,0.05239644663982932,-0.14163263079751176,-0.6426303027006167,-0.3221545531193254,0.28443012837499987,-0.31601148218214775
Czechia,0.9582454608263152,1.1064359220780238,0.7665504843351258,0.6020769248025418,0.6248690342660509,0.4879272666691536,0.39675105254642623,-0.21565969476520364,-0.16721875672649103,1.4487289478177137,0.2418497298228345,-0.21722153048089407,-0.16973160737847479,-0.13797301552141547,0.7733676631148002,-0.07539565774976952,-0.07930495854911228,-0.09048655240335192,-0.15031514029794382,-0.07302827732622598,-0.16948307387568703,-0.24437132051475124,0.24882256901411237,0.11159758266764008,0.04769544989626344,0.01816282105732792,-0.34882620531387387,0.6751176466091856,-1.3244457278475714,1.3773128991759236,-0.7632110453619488,-0.5594634392419564,3.0308549017593056,-0.7548040936787218,-0.3561661822845546,0.011993235473742,-0.2765743974859974,-0.283428924319502,-0.0816839057972179,-0.9748146908096855,-0.06119107115525333,-0.32775848873462476,-0.35155238783119314,-0.15135610367089197,-0.3768215089193002,-0.13954229037532198,-0.09621961113594986,-0.13104564519976564,-0.09074139733532123,-0.2800976684535344,-0.15287326746266613,-0.12640745871184855,-0.09013175013920309,-0.16135806442049133,-0.4142264627307214,-0.4344790042933086,-0.1136180263318119,-0.16009626416721726,-0.12406153443594595,-0.1050270144191855,-0.09498275830375055,-0.08137433465613084,-0.14170214242891147,0.626501390265096,-0.09609984505432152,-0.500008568281942,-0.07332185703379142,-0.6974223717793496,-0.5056503216233716,-0.3087089467833663,-0.5539274429064415,0.21966656331658338,-0.24706077734383367,-0.11079021541350455,-0.43656090141102,-0.1086304504920272,0.6968893966275201,-0.14104489449090576,-0.5901303942119975,-0.30901994645248676,0.5539274429064412,-0.7812010395487693
Denmark,0.9582454608263152,1.1064359220780238,0.7665504843351258,0.6020769248025418,0.6248690342660509,0.4879272666691536,1.3748564090596118,-0.21566209999028213,-0.16711460199431352,3.621097566306538,1.1522347875074108,-0.21667004973929835,-0.17151878789905425,-0.13839639196924794,0.08472013983455759,-0.07556395231538325,-0.07942245497339476,0.030824622302969267,0.23773283658979283,-0.0732167425748335,-0.17015410253312485,-0.24441265652773023,0.248492720895463,0.11149635814660433,-0.4819296807441021,-0.8740991440790241,-0.34339977436078006,1.12068917524919,-0.05665298329504874,-0.1601944467271198,-0.8976506983483739,-0.542504210375284,-0.38650594595114995,-0.7352826935991587,-1.474883759237888,5.8972588513468525,-0.22806640053076374,-1.1212669785689304,-0.0821865294203351,-0.36374284388191336,-0.06859659316163431,-0.3322561202979336,-0.4722818718641895,-0.15136101918431102,-0.37657072330471386,-0.11949214412464818,0.06517562199742784,-0.1310250034474952,-0.09096496118484981,-0.28303137746546936,-0.15372763718364402,-0.12591570636420146,-0.09021131463587662,-0.16159887742189502,-0.4142264627307214,-0.3828517899380111,-0.11365569271448918,1.7393672130705828,-0.12410663729291083,-0.10506575248841878,-0.09522570462633083,-0.08198871220237106,-0.14968043589938393,-0.1721727320143631,-0.09617312958887052,-0.5042747757420718,-0.07324870514203143,1.716777964061235,0.2984706619451488,-0.3135304461297608,-1.2443350085269875,-0.35994280688694197,-0.2470645922700368,-0.11066623593225672,-0.4377411481330686,-0.1086777594199343,0.12865018919869686,-0.14146040849503508,-0.5839770748412493,-0.3140369673276164,1.2443350085269875,-0.6897277432055399
Djibouti,-1.68702368087594,-1.519813591818968,-2.141341476140823,-0.8904161617798242,-1.4065835243866704,-1.6360798495789082,1.7566692283905874,-0.21566457346076265,-0.16733239310574405,-1.0665525555633553,-0.9311322313680328,-0.2152519880607114,-0.16209182946425202,-0.13856439739283763,-0.582174989405598,-0.07565589486673244,-0.07948087019297745,-0.0908750530025978,-0.1517782876932398,-0.07324511770162066,-0.17129311876146713,-0.244408223556979,0.24834083901273138,0.1112749832422784,-0.2528099470640659,-0.44842013714013423,-0.370994104757556,-0.5999497065719706,4.281575314470616,-0.6658621099845042,-0.8996792258187949,-0.7999870098796443,-0.38650594595114995,2.0894092750306146,1.2470554079770815,-0.7245342385625103,-0.30268721698787887,-1.0021625492883743,-0.08399588796080748,2.5067810993785336,-0.07462662875692051,-0.3336218076794226,-0.3243501865295833,-0.15136324140779164,-0.3928895131290465,-0.06466500803418607,-0.09645817217286097,-0.1311003703753816,-0.09106617527086103,-0.2833831747150949,-0.1540608083875775,-0.12687308380003814,-0.09026150719218935,-0.16162812576909175,-0.4142264627307214,-0.15566287745745375,-0.11376099101705325,-0.16140484241066327,-0.12417915449673203,-0.08571221309946973,-0.09530943547379976,-0.08208220983622692,-0.15041365009026747,-0.17273312381793038,-0.09645344657589287,-0.5833614394437027,-0.07425766125703588,-1.1511088967577872,-0.22250913022600538,-0.3143517148599932,-0.5071081409919475,0.2890891728406586,-0.24706668490594832,-0.11036444378782811,-0.2865256673902322,-0.10870126045666734,-0.5793976996529926,-0.14169627853004893,-0.595597844054392,-0.32230288375800986,0.5071081409919475,0.07437451296902244
Dominica,0.6135278918358502,0.5717030722073224,0.6479954327188926,0.5978488990615155,0.0,-1.0628153712343794e-15,-0.20483528260173958,-0.21566906885299728,-0.16733239310574405,-0.44633031046128846,-0.49156363859994984,-0.2172240163828479,-0.05522465444396863,-0.13856869090690088,-0.5058843979743473,-0.07565746581114094,-0.07948087019297745,-0.09087791031188186,-0.15180474437193062,-0.07324562979606461,-0.17133002107740664,-0.244408223556979,0.15138671997903916,0.03559900282016328,-0.5028079812782584,-0.7434705620033452,-0.370993598522992,-0.732884192579955,-0.31950664727979566,-0.6658621099845042,-0.09716922231899706,-0.7999870098796443,-0.38650594595114995,1.4695781733932896,0.5131734805480513,-0.7095644423533137,-0.3026866344324734,-0.7557395921561896,-0.08205214056438509,-0.36772636309265483,-0.049797963528381256,-0.3335291878066703,-0.46666900827893953,-0.15136620481282553,-0.3928882063352235,-0.10177961473954153,-0.09647910399445253,-0.13110617770511612,-0.09108368370338261,-0.2811135310292405,-0.1540608083875775,-0.12687401691644734,-0.09027080211002504,-0.16165320354098658,-0.4142264627307214,-0.1829916452258927,-0.11376561518704278,-0.1614811032983658,-0.12418330646212727,-0.10508124771611209,-0.0953100697984018,-0.0820911498490259,-0.15041417456393763,-0.1727594631409506,-0.09646932731996016,2.676116559643334,-0.07381119627373778,-0.35121920833264236,-0.8189932401031237,-0.31497818947561235,-0.49351729058692295,-1.0272528219006831,-0.24706906724247035,-0.11079473714554663,-0.09084418928066126,-0.10870242306344569,-0.551519437582853,-0.1416860160929155,-0.6393422057941489,-0.32369561493704885,0.4935172905869231,-0.877530727542453
Dominican Republic,0.7186959637312462,0.466336993415066,0.6447022368406636,0.5597966673922765,0.49896661438305134,0.4580116734825608,0.7908073183480688,-0.2087342272919963,-0.16731525505464637,0.4330639804602869,-0.508598843874889,-0.20326318405803845,-0.07188423707760308,-0.13840568615763824,-0.3027264970893564,-0.07561477362466837,-0.07947536194107153,-0.09074573972962476,-0.15122641998848818,-0.07319125687287194,-0.17058464913963534,-0.2437678032110485,0.24850803295977936,0.11152770805457375,-0.2947110214682476,-0.3409217733783088,-0.3681818906921456,0.3255970471657016,1.247710705811874,0.09156708895449198,-0.6705514549675887,0.1469194840147129,-0.38650594595114995,0.5256502499942733,0.8548977016118949,-0.2550806200841402,-0.298471943166302,-1.0678753378569568,-0.0820043681549714,0.94922508797854,-0.05741645523085187,-0.32894291175523516,-0.4644282146736615,-0.15135993607892823,-0.3904127467962274,-0.06960213247396797,-0.09627403200150507,-0.1310279245067605,-0.09102170664244465,-0.2831409191240354,0.3077573636864772,-0.12677790592629998,-0.09016223746970417,-0.16142102743286363,0.6553543755215664,-0.030217887839284953,-0.1137032484112035,-0.16046934717173972,-0.12415702964003678,-0.10503960429168631,0.05058395434557556,-0.08193935588171009,-0.150254734568209,-0.17233258445752006,-0.09626404320628318,0.9672651859538709,-0.07242152512893332,-0.7214017180350412,-0.5622785599028449,-0.30875576161331225,-0.5876242513399845,0.8501945815272131,-0.24705356460268477,-0.10714836703997477,0.0944582515821077,-0.10867800410529455,-0.3283885163908907,-0.14145706919438694,-0.5032455534137541,-0.30855660641228805,0.5876242513399845,-0.5471904310863305
Early-demographic dividend,-0.0969574744316131,-0.3966910236701841,0.37697609914734936,0.2975599369856038,0.21460497889730443,0.3907730228619025,0.10808889507342646,3.3311439974137538,0.01715504885882474,-0.07733709297949651,-0.2983549999965731,-0.1886670239415421,-0.09760202158853669,-0.0934267638958492,-0.34313503810197266,-0.058699212388327315,16.219644639790612,-0.04691616413382982,0.02539568139908932,-0.06023525558317944,-0.022530579281555694,-0.09854068770631404,0.18352453291784426,0.10877923610456929,0.12104153364904262,0.4732690869821276,2.1937103392389448,-0.03563876899882451,-0.3416015929480793,1.020023936991244,-0.36700846723225355,0.3413997974210171,-0.1969339017640529,-0.5303268885977146,0.48633636592993396,-0.29459964469734445,0.6226523008783281,-0.2735619621758171,-0.08210174483581342,-0.41074837056866537,-0.0658013709062396,1.3379945043731756,-0.3612617895737731,-0.14696479810187885,2.5115987301738647,-0.07818066401308794,-0.039987108580758685,-0.11158935714752717,-0.05936977399220793,0.7001985646716069,0.024086823973077504,-0.0999181500875486,-0.05382394208942275,-0.1321997678511186,0.06865540565086342,0.0012169469753181739,-0.09650089194661492,0.10138549889984493,-0.11158812036879298,-0.08961991583337733,-0.04817023699799973,-0.03950384679558483,0.010759731118221623,-0.06280822982449699,-0.033621501216066906,-0.25147307754869047,-0.07370660975758409,-0.43840407038721674,-0.22161850006713038,3.6394834597314083,0.655815591518609,0.2162698700068963,3.387041888183529,-0.09812931798982001,-0.013948353894160699,-0.10202955981296612,-0.3870609306921911,-0.0879724603406189,0.07113950833577364,2.5952981168328257,-0.6558155915186087,0.11392757619679753
East Asia & Pacific,0.36731246269144113,0.14637822643496654,0.47837644856060624,0.5122418511338882,0.5011337549491874,0.4699705570860804,0.4684791556084484,-0.2125807245766244,0.36341615208315925,-0.38639302538562154,-0.47945026008463765,-0.18264775056328578,-0.07809642871008637,-0.04668710449072621,0.33789078891612895,-0.054130062266046955,-0.0533463294021062,0.024365384262228895,0.33253341808054365,-0.04243433095535109,0.0026610883376676792,-0.17931353975931316,0.17935526297419718,0.08356923494221034,0.6251232990036574,0.32267248271741206,2.2371365824755607,0.5147870030255146,-0.3416015929480793,1.9156482496971161,-0.3420483584050849,-0.37208862226991724,0.14611678186527605,-0.7346662918676757,0.2489609997545402,0.006885218154309145,2.946699450470109,0.18525999297437895,-0.07925569343702835,-0.41074837056866537,-0.064121195751047,1.1231998167746,-0.41567241698750607,-0.1481334845385525,1.6646293602292832,-0.0792378934603611,-0.04876203683810028,-0.11912509984215126,-0.06989286509801317,0.942803474662636,0.06891979261327108,-0.08198085335354419,-0.05856249120205856,-0.1330741099511298,-0.021262338829326467,-0.10751720887005972,14.63152184013353,0.03125288699347613,-0.11476710395559958,-0.09318091284764703,-0.03326868344693944,-0.04174226458354875,0.21219118677451473,-0.030730567395987438,-0.03346997852037916,-0.15290151050154188,-0.07375037349663015,-0.2832457188914755,-0.5684099157010284,1.6469409268879074,-0.059509221214170384,-1.0056643004536547,-0.2444341884399308,-0.08466482003559175,0.14573670947009537,-0.097625775317836,0.23903339432699292,-0.05354853086840222,-0.46095448080179724,2.446208763918146,0.059509221214170384,0.12853903384323045
East Asia & Pacific (IDA & IBRD countries),0.3313850544272485,0.13808619287701038,0.46558758689548435,0.5287118043916241,0.49761996090705934,0.4670440685454474,0.5376376421476923,-0.21360645233754405,0.3388437108580746,-0.20910571358147753,-0.5153574453802283,-0.18817589890239075,-0.02965932689043504,-0.060549881372189515,0.28695490918141786,16.26344473884878,-0.05746024711751405,0.012451636261584662,0.29439881459485523,-0.04719981333712875,-0.040716712418060394,-0.18414929196012825,0.1873672768730913,0.08970137912420448,0.8038152904092584,0.7223481708663847,2.077499706604117,0.6372041356988148,-0.3416015929480793,2.150285599897387,-0.25942469159413095,-0.5729184953164006,0.01259389657460284,-0.7481411982087507,0.22114403106435368,0.03207439800540637,2.3379960779661606,0.3744155297908829,-0.07859530491268334,-0.41074837056866537,-0.06289143438720834,0.7221322888279865,-0.39689724887405126,-0.14927013069681028,1.416595865314183,-0.07163469978237891,-0.05452244982251898,-0.12113340666175887,-0.07105368812513632,0.8457913248325717,0.04156016919323093,-0.09225353190239996,-0.06278907624030446,-0.13639747301694402,-0.11737339930629977,-0.06028983240790532,-0.10110440425795636,0.006139666377127068,-0.1164786805944948,-0.09403896108116429,-0.04068457236935753,-0.051089792965936714,0.17074989972682997,-0.056070812646438116,-0.04086239203624606,0.07049587809937649,-0.07339089275995694,-0.19065711145025147,-0.5124203512361338,1.5616496356323233,0.08078115472681713,-1.0475304335912257,-0.24535472474707087,-0.08673124490049496,0.3681124435201535,-0.0992420275174717,0.19194754454684748,-0.06581632020658659,-0.4346413083154137,2.0008892850839257,-0.08078115472681713,0.306215057722604
East Asia & Pacific (excluding high income),0.3071981548792131,0.11965124933751355,0.4340524923213056,0.502722381405668,0.49761941743517374,0.4670436296659642,0.5277630052096791,1.8539539111359862,0.3425233435644422,-0.20434019418169191,-0.5150769102938849,-0.18803012868291438,-0.03592141765662443,-0.06013544984106547,0.2799947137591569,-0.059026984108144075,-0.05745161151049579,0.013657544284653668,0.2951024027102699,-0.047131944134122916,-0.040253758761803676,-0.18381782664713875,0.1866912374441848,0.08923696758119297,0.803686801264089,0.7222177562088179,2.0940347199350864,0.6337268406873778,-0.3416015929480793,2.148745588302305,-0.25640603508679144,-0.5735440513387655,0.011494407680261557,-0.7479068356840645,0.21967458466644538,0.029885291764941695,2.3381575429060497,0.37439160152431666,-0.07866152671936191,-0.41074837056866537,-0.06283338191770642,0.7353323008991909,-0.39689533817300704,-0.1492542857941925,1.4320924679848306,-0.07255663067688953,-0.05409384318433556,-0.12108764379980662,-0.07062235986817535,0.8626775928145953,0.04496115445318528,-0.09222553841012404,-0.06273925548070516,-0.13614932076869937,-0.11736648455006843,-0.06777708740488918,-0.10105443346255936,0.00680843750757418,-0.11642572881664576,-0.09398182242904518,-0.03975655547657697,-0.05081370798734636,0.17105304550818232,-0.05598498278349303,-0.040861226477048464,0.06778137418244669,-0.07338432537640785,-0.1886201166818564,-0.5136939102875178,1.582944354552554,0.07873280444126395,-1.0387000944025975,-0.24534198428725648,-0.08657058490691764,0.34052474318851794,-0.09918613700799336,0.18525911002902962,-0.06542598859704737,-0.43463921691137314,2.0317068826124065,-0.07873280444126426,0.29576772913515964
Ecuador,0.8004933529832209,0.7376546463051262,0.7336185255528388,0.5640246931333027,0.5500081359572403,0.4729694700758572,-0.7852007501379279,-0.21565485496826453,-0.16356445855398466,-0.7612235927741153,-0.6508040583142638,0.31127497234586216,-0.11077167531145755,-0.13832834143727946,-0.3321911768395308,0.07569724495142219,-0.0793653356498524,-0.09074949161704916,-0.15120209047994335,-0.05068905886464589,1.7342092636938833,-0.23948041524926503,0.2478436843324493,0.11202451056532164,-0.07486739694895929,-0.1494888672166871,-0.36403486202406093,0.0872859599264798,-0.63112157067041,-0.6658621099845042,1.9592805029338551,-0.6444257785907644,-0.38650594595114995,-0.25676734188863026,-1.3847786176156642,-0.6218257819967168,-0.30074944352407534,-0.6119928671624151,-0.07803113817267442,-0.5740726582090736,-0.05497078479644029,-0.30604362009993086,-0.3595235947334927,-0.1513334910936795,-0.3857068871998878,-0.07385028466689927,-0.09605234549208076,-0.1309951390653965,-0.09105407282846065,-0.27137882157755716,0.3077573636864772,-0.1268031000693483,-0.08996109544773978,-0.16144109568594434,-0.4142264627307214,-0.05299348847508557,-0.014849843853789685,-0.15985264512323072,-0.12417363750161778,0.020817477292063215,-0.09515973486771896,-0.08186740119536283,-0.15035386009186924,-0.17167637201331037,-0.0961792487746579,0.24669985216140355,-0.07402334425334985,1.7198865679200104,-0.43769643568800376,-0.3011005513303428,-0.11856487264786415,0.7353216355139822,-0.24704194150252567,-0.11054763719457615,-0.07840172208384337,-0.10866330021832861,-0.32570626813627485,-0.14124779673633414,0.1282284925906148,-0.3029984213894175,0.11856487264786415,-0.00967645302972852
"Egypt, Arab Rep.",0.9553241254958877,1.1038017701082175,0.7632572884568973,0.6020769248025418,0.6248690342660509,0.4879272666691536,-1.6416721325366348,-0.21565862747527748,-0.1584414591841707,-0.8198787118920019,-0.7884643066410181,-0.2168797277914268,-0.10400242451173153,-0.13720754469497062,-0.36457112401542807,-0.07522586998663211,-0.0789004558386202,-0.08981191030438827,-0.14248497381128164,-0.07291404073821278,-0.16624427865467667,3.272535236489806e-17,0.0,1.249127100642206e-17,-0.1906089365075664,0.2897288281683782,-0.3074528177154373,0.8115448936788618,-0.2486504422056468,-0.6658621099845042,-0.6143657356049047,2.2516709132885384,-0.38650594595114995,-0.6565951902910087,0.8607802463438261,-0.6535492656468768,-0.2932071957817302,-0.6818127050165341,-0.07592853901783789,-0.3605560285133207,-0.07470500956096425,-0.3335355352440014,-0.4055308356719423,-0.1512347871138854,-0.34980940344013955,-0.09303105961072146,-0.09539286030056769,-0.13095916505092065,-0.09091857430187429,-0.25733406917537227,-0.15269843504872085,-0.12593436869238542,-0.08848766507242588,-0.1602352803651233,-0.4142264627307214,0.04989356497978821,-0.11334077529223534,-0.15699659455441556,-0.12401569218788329,-0.10428905420029143,-0.09487555744600625,-0.07834553281994702,-0.15018917535943904,-0.16926314507315093,-0.09388120312169335,-0.48662323976591293,-0.07363135444113746,-0.8383084358839976,-0.8718462624972988,-0.18057349946026605,0.8028217934503366,0.7746083373158288,-0.246962875520529,-0.11040827171655108,-0.02100850879829372,-0.10851902337590268,-0.4521204184839438,-1.7207230861643338e-17,0.11554141947690189,-0.23692390615566583,-0.8028217934503366,0.039602723423251676
El Salvador,0.6924039457573974,0.5374590965998391,0.6677546079882647,0.4921482555358522,0.40709187554951104,0.39818048710937615,0.986647652912614,-0.21566593215274155,-0.16727854740684425,1.653855515453282,-0.35199570311463846,-0.1723413159203201,-0.08611109610805892,-0.1385226157678914,-0.5008957330780857,-0.07563690862011853,-0.07948087019297745,-0.09082452268958112,-0.1516699881431818,-0.07324069550697573,-0.17096663903637196,-0.046651671213274765,0.1881272282444383,0.10201806658084363,-0.28728731675213887,-0.3579788160084285,-0.3683227737911285,-0.3294702899545686,0.20086741794218316,-0.6658621099845042,0.04078262429915598,-0.7999870098796443,-0.38650594595114995,0.06992771342255845,-1.1440169614560518,3.276514299011313,-0.29336257625405077,-0.5668153250215147,-0.08348845745109575,-0.1876712947671321,-0.06363356821933079,-0.3323420413181392,-0.23653223036108365,-0.1513635664178845,-0.38894779528076123,-0.11408737264594546,-0.09641700812764704,-0.13108880370045914,-0.07085506158487653,-0.28359160126453836,-0.154017924965289,-0.12674991243402406,-0.09020350690489463,-0.1615455894199553,-0.4142264627307214,-0.28587411916162525,-0.11374370303103289,-0.16113797655332499,-0.12417909762049374,-0.10508124771611209,-0.0952948460079529,-0.08204632561818663,-0.15032239167165964,-0.17256918423844272,-0.09633878468982916,0.5237899760372304,-0.07165985071094419,1.5103248756108094,-0.3735177656379341,-0.3112900193309749,-0.5372403514959855,-1.2735339743748264,-0.24706691411961818,-0.11078322123173179,-0.12469917783091491,-0.1086953328652832,-0.5779629751459746,-0.14161491831441397,-0.5685887071294113,-0.31522138427405216,0.5372403514959855,-0.42943427357686326
Equatorial Guinea,-1.2824187376117078,-1.4328865768153562,-1.5057546716426824,-0.8100836727003204,-2.696232636161178,-0.2001313766224721,-1.6516316104123971,-0.21566885504187536,-0.16733229563815488,-0.9252301379893959,-0.7793037628639254,-0.2116476735516308,2.2215356111227726,-0.13853975995222423,-0.23397172075419995,-0.07565528432501908,-0.07942960321365153,-0.09084041146550657,-0.1515545093938811,-0.07324325817514071,-0.17128214992021126,-0.2439220648360863,0.24876930583474485,0.11170219956021203,-0.1085724517420168,0.09191936550631374,-8.640378947184883e-17,-1.5883238400836748e-16,0.05991690247210036,-0.6658621099845042,0.2943894856302648,1.6309734716591497,-0.38650594595114995,-0.7341877020179529,0.1861781359891017,-2.732467430599337,-0.30372672238060205,-0.4353897478843493,-0.08433332519935588,-0.04904482623332129,-0.04051990480285245,-0.3282383901383805,0.36139535780603055,-0.15136259799350207,8.851247911060602e-17,3.42450996835162,-0.008899457093320098,-0.13110632765682376,-0.09107220905338341,-0.278403614138765,-0.15404101603882894,-0.12686375263594615,-0.09025927641190878,-0.16163287575861793,-0.4142264627307214,0.3086752454404585,-0.11376473155852003,-0.16148044180367693,-0.12418097453635735,-0.10505316261591796,-0.09530562952618754,-0.08208220983622692,-0.15041365009026747,-0.17273403207044835,-0.09645563199938839,-0.34701534832817166,-0.07412871018647002,-0.839603176629362,-0.8265436718737202,-0.31393565813747876,-0.4343932080974483,1.0958334696646785,-0.24706617023636562,-0.10957457513665064,13.942025100866084,-0.10869687444488463,-0.07237417998077258,-0.1415858086941467,2.7277444477619075,-0.3215613788553018,0.43439320809744814,1.055124231394575
Eritrea,-1.6300576419326005,-1.501374528030323,-1.69017364082349,-1.4992518684876452,-1.671999436572453,-1.2995294262297434,1.2307952729722231,-0.21564879430714004,-0.1673323714462798,-0.6266913074898667,0.1410130529061447,-0.2121211559257981,-0.12221607993321726,-0.13856531652884263,-0.6665723389160225,-0.07565651912848428,-0.07948087019297745,-0.09087731948975186,-0.15178262180241228,-0.07324451733017567,-0.1713112467303642,-0.244408223556979,0.24112646717900837,0.10564392117820087,0.0,1.2796821235559308e-16,-0.37011012625952167,-1.0763972429973294,-0.32331612067087984,-0.6658621099845042,-0.8996792258187949,-0.7999870098796443,-0.38650594595114995,2.0128900442554203,1.1564564037994172,-0.2207397312247883,-0.30261264989597586,0.6242289677840451,-0.08439504444153094,-0.04267119549613476,-0.0713090653294328,-0.33130967126861355,-9.573036043808152e-17,-0.13536939353458885,-0.38721590142707835,-0.0919401581058915,-0.015128497835042084,-0.13106942874021504,-0.09101961400110742,-0.2830094443505755,-0.1540641071123689,-0.12687215068362895,-0.09026782773631763,-0.16161836626075143,0.0,-0.15941900154702818,-0.11373727039852267,-0.16095658525971282,-0.12416163661533836,-0.1050270144191855,-0.09531070412300384,-0.08207233857209474,-0.150412076669257,-0.1727476558582174,-0.09639458583641418,-0.5859530150982124,-0.07446487049703987,-0.9330689708736373,1.936914356164575,-0.3104596684237616,1.127207089318726,0.7392010124698776,-0.2341580389246025,-0.10968054286168132,-0.25081065966959576,-0.10869898358434879,-0.5928154152660949,-0.1416450131702691,1.17698094040037e-16,-0.3216172673441113,-1.1272070893187258,-0.3138848648012161
