Country Name,"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (annual % growth)","Agriculture, forestry, and fishing, value added (constant 2015 US$)","Agriculture, forestry, and fishing, value added (current US$)","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)","Communications, computer, etc. (% of service exports, BoP)","Communications, computer, etc. (% of service imports, BoP)",Exports of goods and services (% of GDP),Exports of goods and services (current US$),"Exports of goods, services and primary income (BoP, current US$)",External balance on goods and services (% of GDP),Final consumption expenditure (current US$),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)","Foreign direct investment, net outflows (BoP, current US$)",GDP (constant 2015 US$),GDP (current US$),GDP growth (annual %),GDP per capita (constant 2015 US$),GDP per capita (current US$),GDP per capita growth (annual %),"GDP per capita, PPP (constant 2021 international $)","GDP per capita, PPP (current international $)","GDP, PPP (constant 2021 international $)","GDP, PPP (current international $)",GNI (current US$),"GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)",Gross capital formation (% of GDP),Gross domestic savings (% of GDP),Gross domestic savings (current US$),Gross value added at basic prices (GVA) (constant 2015 US$),Gross value added at basic prices (GVA) (current US$),Households and NPISHs Final consumption expenditure (current US$),Households and NPISHs final consumption expenditure (% of GDP),Imports of goods and services (% of GDP),Imports of goods and services (current US$),"Imports of goods, services and primary income (BoP, current US$)","Industry (including construction), value added (% of GDP)","Industry (including construction), value added (annual % growth)","Industry (including construction), value added (constant 2015 US$)","Industry (including construction), value added (current US$)","Industry (including construction), value added per worker (constant 2015 US$)","Insurance and financial services (% of service imports, BoP)","Manufacturing, value added (% of GDP)","Manufacturing, value added (current US$)","Personal remittances, paid (current US$)","Personal remittances, received (% of GDP)","Personal remittances, received (current US$)","Services, value added (% of GDP)","Services, value added (annual % growth)","Services, value added (constant 2015 US$)","Services, value added (current US$)","Services, value added per worker (constant 2015 US$)",Trade (% of GDP),Trade in services (% of GDP),"Transport services (% of service exports, BoP)","Transport services (% of service imports, BoP)","Travel services (% of service exports, BoP)","Travel services (% of service imports, BoP)"
Cambodia,1.7325454023035642,0.2960566950793464,-0.09472679689066489,-0.07000137492236284,-0.6309542410837075,-1.1545967293046424,-1.736194953028948,0.3396858453204956,-0.20302086396920535,-0.24889438576577835,-0.24979286215764449,-0.2821452734421328,-0.05533475567657508,-0.0759922888130899,-0.14291319137145708,-0.11150396341106102,-0.1930613022143916,-0.22259294315301514,0.7334499397142032,-0.6388384040471013,-0.6163882787903359,0.7693505131648668,-0.8147043090886066,-0.7671040074981427,-0.2924601028105563,-0.29802624687840323,-0.2286435719800113,-0.6742363913300601,-0.7797742463679201,-0.22229299184810236,-0.29139823515240515,0.19560460516545633,-0.3196659308048154,-0.2115909578448416,-0.2527142024766031,-0.1933015525264918,-0.22699769353187668,1.1754217641057285,0.51649882270053,-0.21589977332119575,-0.2558235898480726,-0.11153518073130737,0.3504876974920596,-0.23395696877313216,-0.23666641518121637,-0.729611821533755,-0.3551512279377617,1.13056736495842,-0.15547179503746256,-0.0832521496885401,-0.5631661985485359,-0.15370867925623535,-1.358637318552959,0.219078289851575,-0.19081582791105645,-0.24764320008156504,-0.7822532751592113,0.43946176330418235,-0.10037203371789878,-0.4736866903925402,1.7568120988349973,1.6032382599560884,-0.9487191085957041
Cameroon,0.5504694605746163,-0.013851548964532605,-0.09472673284954132,-0.06999356660523995,-0.6323777614087185,0.3214170845663109,0.7545459855740081,-0.6955721386811804,-0.2030212573896998,-0.2488939471348533,0.16196198269592146,-0.28213045362278005,-0.14649225544481329,-0.07599423457299631,-0.16441409981078864,-0.1115047863974121,-0.19305229769217624,-0.2225761203971018,0.46481886384998866,-0.6302275767205517,-0.5895185035398626,0.2260412190411215,-0.7828383998704712,-0.7657412041334029,-0.2924353130847903,-0.2980148152208144,-0.22862582977529133,-0.6368918037088356,-0.7723810068726416,-0.22227239732980958,-0.29138480864440974,-0.8280881082889391,-0.22828642330492027,-0.21158806534551933,-0.2527014405044784,-0.19327272527843267,-0.22698847127977628,0.7234067706165161,-0.8143339297231159,-0.21590068242034113,-0.2558230329921123,-0.02704489454186258,0.11048326185454592,-0.23395384834071317,-0.2366619044984169,-0.6261032581150787,0.03093268309078238,0.44503068478959673,-0.15546880047590872,-0.08328085807941038,-0.6515206953603588,-0.15368687111676446,-0.40693071771273853,0.29049477612381036,-0.1908102858363455,-0.24763592294535094,-0.7239773108658449,-0.8159813737992465,-0.5114748800344009,1.5714994643022266,-0.43154656906562283,-0.8798852438573326,-0.1996477396839255
Canada,-0.9483009783476878,-0.7923466523943015,-0.09461553935289695,-0.06987097419018734,3.95754831954375,0.5665508763386863,0.5264503288240794,-0.34826133678782295,-0.20252716815533311,-0.2484644928482031,0.2561836438431296,-0.2808954538215852,-0.1684973232900141,-0.07577836387801797,0.0010512464090375881,0.25413978514045077,-0.19167613668160532,-0.2211078785194483,-0.5220908970810849,1.3080133969811913,1.2188104943358045,-0.5013148608649185,1.372007768368942,1.2022509607574157,1.1068067939785962,-0.29701270799134566,-0.22713689886968644,1.8790492042565665,1.4036958179043482,-0.2204105845993591,-0.2903213942921277,-0.38031766355581004,0.06102583320663536,-0.21127916126197213,-0.25081051345893113,-0.19075920711626804,-0.22630994887945463,-0.3600337174603989,-0.5216084433847535,-0.21537416344316615,-0.25533495718768257,-0.15540170454042773,-0.7331877532486359,-0.23361586220041275,-0.23630041763109244,1.5730132942131392,0.3941790673567334,-0.3389929294905881,-0.15524173569173977,-0.07876639037432698,-0.758657477502917,-0.15317274509438494,1.0199415433754007,-0.37024284294114995,-0.1899063588327985,0.482130461204943,1.7431899180396917,-0.47558971697714475,-0.5307915935831891,-0.42395847782794804,-0.9599716510803706,-0.9616816042284885,0.730101262850795
Caribbean small states,-0.6935325659358751,0.14236563323006637,-0.0947387564548198,-0.0700128145090668,0.18545980469415188,-1.016366879458314,0.9322688555295856,0.0,3.994735911842805e-17,-0.248877880324109,0.0,0.0,-0.09623220779448614,-0.07597511396475613,-0.1081894079532086,-0.11150054054027651,-0.1930196426992967,-0.22255433644854117,-0.6078130103194976,-0.02087868802666656,-0.12645714042067632,-0.4783630487155763,0.09243203654515056,0.1304185956257632,-0.29242283679773323,-0.2979949147273884,-0.22860512891067158,-0.0022525492172044744,0.19375386971103106,-0.22224376904753282,-0.29136567292299553,0.0,-2.09163088344273e-16,3.4856920047724656e-17,-0.25265707886898797,-0.1932342326608359,-2.7502876062570085e-17,-4.929126982596961e-16,2.824138062376903e-16,0.0,-0.2558064819825435,0.44257893598159664,-0.16749968190529027,-0.2339438066906593,-0.2366535310372874,0.22482124583879545,-0.0030574607472616806,0.0,-2.64476573495027e-17,-0.08305518226705563,-0.3998344046467462,-0.15339241168034548,0.35441267945155014,-0.9833128480536224,-0.19078919971973368,-0.2476245950935624,0.19380079811916137,2.9679543220289856e-16,0.05198664434854819,-1.020371457531492,-0.5062338094919157,1.643135397665167,-0.43171009952315254
Cayman Islands,-1.073119459961564,0.7664603112988606,-0.09475100883869234,-0.0700270144499148,1.1550955073116984e-16,0.0,0.0,0.0,3.994735911842805e-17,0.0,0.0,0.0,8.892864787753664,-0.07578534109484569,6.286667524546563,-0.11145601533683708,-0.19307320479644524,-0.22260190636720145,-1.2918469089583786,3.4713665878460707,3.076929316647036,-1.6346006100517145,2.697736341656956,2.864340402773993,-0.29249801868992814,-0.2980559451769521,-3.5165730043414737e-17,0.0,0.0,4.0800730905867543e-17,0.0,0.0,-2.09163088344273e-16,3.4856920047724656e-17,-0.25273084243934085,-0.193316745364207,-2.7502876062570085e-17,-4.929126982596961e-16,2.824138062376903e-16,0.0,0.0,-1.6911795301745662,-1.5479333447708565,-0.23396115463806758,-0.2366694783171903,-9.711922850888973e-17,0.0,-1.8423130551773759,-0.15547577589008468,0.0,0.0,0.0,2.7792939531644367,-1.1693974924379797,-0.1908184950614725,-0.24764419549574485,0.0,2.9679543220289856e-16,1.5069872862159474e-16,2.897750850274547e-16,-5.283456449741e-16,0.0,3.574406662186833e-16
Central African Republic,2.767384831832664,-4.5245751905264035e-17,-0.0947460300439111,-0.07002130503247243,-0.6397658007847257,0.0,0.0,-1.0742707113378713,-0.20302798962006385,0.0,-0.36662659407090603,-0.28215544314955765,-0.15850730368056945,-0.0760017561590732,-0.15128933051775872,-0.11150414626872718,-0.19307546613166252,-0.22260432056135832,1.5439957159386735,-0.6698341276188217,-0.6356251230784659,2.116930558877995,-0.9143149706239925,-0.8752147486992901,-0.29249631557216604,-0.298055681752524,-0.2286548145444888,-0.6971250095495203,-0.8956016651272842,-0.22230599707296814,-0.2914287762980416,-1.5334337473105584,-0.7922980220798173,-0.2115927721356846,-0.25273407146271926,-0.19332109201259662,-0.22700488406036917,1.6707569709410988,-0.8517389083506768,-0.21590829565042605,0.0,-0.20032705732989123,0.0,-0.23396088280941274,-0.23666929652777982,-0.7603115251115982,0.0,1.1655208364365957,-0.15547515990024705,0.0,0.0,0.0,-2.278765546376169,-5.167966683580256e-17,-0.19082169547329103,-0.24764666845574612,-0.8305406885878182,-1.039073339561944,1.5069872862159474e-16,2.897750850274547e-16,-5.283456449741e-16,0.0,3.574406662186833e-16
Central Europe and the Baltics,-0.7966442876565908,-0.024253952861672628,-0.09452475124552616,-0.06973881495061322,-0.17686644172482452,-0.20096213215809208,0.6714097725981939,0.3553641699914391,-0.20226000907410696,-0.248256021628018,0.29358880295058104,0.8755911872229792,-0.1524418035080781,-0.07567693328547728,-0.10022894340163101,-0.1113892031570081,0.9744752744390598,1.18301892614516,-0.6491169300784965,-0.15902923502252034,-0.09213908728090063,-0.38675323216259033,0.25895077997868404,0.1345534719946351,-0.2902059512007529,1.3243593785224805,-0.22725021572549872,0.04234086886446787,0.20663702521696997,1.520455320030631,-0.2897319141928073,-0.23884153943350042,0.1642594258783808,-0.2112734293953208,-0.2512017129175298,-0.1910394021145764,-0.22634255015912835,-0.2949032659109526,0.17298565976828464,-0.21511482538034632,-0.25510572514095764,0.2654966176632442,-0.34182280921006025,-0.233601020825389,-0.23625833078005049,-0.21372527687719764,-0.17844942288981144,0.8186434464459285,-0.15510102530799363,-0.07718973127550453,-0.4502253223017655,-0.14234862621142103,0.06226438148450585,-0.5383390852642215,-0.1901915399248813,-0.24707429974710976,0.07903001128508262,0.24406111677139772,-0.26309736418358315,0.42337346274319737,-0.9625631161777239,-0.2940282264183329,0.3625900822458142
Chad,2.2444188987565337,-0.3594799475359434,-0.09473154049594952,-0.06999718195243078,-0.6183405522672966,0.0,0.0,-0.17870334204435026,-0.20302307294232935,0.0,0.3965817528631235,-0.28214639829205523,-0.13935998633971675,-0.07599820240641744,-0.15128933051775872,-0.11150414626872718,-0.19306706791396316,-0.22259314516377074,-0.2514342371741599,-0.6510262273079519,-0.6090524515177314,-0.6680673192386127,-0.8654413924589724,-0.80904521974751,-0.2924776867021731,-0.298038991859683,-0.22864370882231413,-0.6633944142787368,-0.8247497866308647,-0.22229293447104093,-0.29141140920348135,-0.6755088573655833,0.06987153154251355,-0.21159007771682095,-0.25272148095254926,-0.19330075103445216,-0.22699918924239604,0.301463123401382,-0.44116044369052515,-0.215903761753275,0.0,0.7234128057239411,-0.06499453417666859,-0.23395764256800874,-0.2366652334936586,-0.38271328118697795,0.0,-1.2851415202930287,-0.15547495009107332,0.0,0.0,0.0,-2.2139626526529685,-0.4496292283884408,-0.1908190955493836,-0.24764421095376057,-0.7303649569898218,-0.34223070854746435,1.5069872862159474e-16,2.897750850274547e-16,-5.283456449741e-16,0.0,3.574406662186833e-16
Channel Islands,0.0,-4.5245751905264035e-17,1.1081569417098674e-17,2.862760218286902e-17,1.1550955073116984e-16,0.0,0.0,0.0,3.994735911842805e-17,0.0,0.0,0.0,0.0,-1.0433712879255868e-17,0.0,0.0,-0.1930667733984568,-0.22259665236921172,-2.8043669316592077e-18,2.658907880829217,1.9943665683707228,0.0,-1.6585516791403607e-16,-1.9896216855581534e-16,0.0,0.0,-3.5165730043414737e-17,0.0,0.0,4.0800730905867543e-17,0.0,0.0,-2.09163088344273e-16,3.4856920047724656e-17,-4.8064572029274194e-17,0.0,-2.7502876062570085e-17,-4.929126982596961e-16,2.824138062376903e-16,0.0,0.0,0.0,0.0,0.0,3.3491262691905296e-17,-9.711922850888973e-17,0.0,0.0,-2.64476573495027e-17,0.0,0.0,0.0,0.0,-5.167966683580256e-17,0.0,-4.9620503322488013e-17,0.0,2.9679543220289856e-16,1.5069872862159474e-16,2.897750850274547e-16,-5.283456449741e-16,0.0,3.574406662186833e-16
Chile,-0.7314009358000282,-0.3317131373480343,-0.09470827976773963,-0.06998056981636784,0.040154136223219936,-1.3970451111615558,-0.2186998365718248,-0.013920857523197843,-0.20294674884355296,-0.24883262206180976,0.7960827538298378,-0.2820197911196231,-0.05538965751755116,0.06022378774322393,0.036251948225950535,-0.11144789625218252,-0.19288258514058573,-0.22241929231494553,-0.19929947423556207,-0.1429830010269414,-0.19322574135835355,-0.12612238195570302,0.07092426847868623,-0.05080881401394436,-0.29218549313825076,-0.29784168034717995,-0.22847707215641488,-0.12972821053026992,-0.033673160636058706,-0.2220892244271776,-0.291213630110487,-0.253813607760892,0.6499301116793227,-0.21153453690790397,-0.25247318219995457,-0.19301248203542626,-0.22692079602717763,-0.42293286676430913,-0.5370363853659619,-0.21584292299862048,-0.25576152865809065,0.45391903167531983,0.028697329952692203,-0.23389825554991084,-0.2366111336520669,0.16073388251961476,1.3601715237913048,-0.3064539627723281,-0.1554460001835787,-0.08330728736203756,-0.7692289651365561,-0.1537545721254088,0.022379977114100683,-0.32548885822881557,-0.19071590266533198,-0.2475714437086413,-0.0236232014215572,-0.3040886330038548,-0.5431353129885026,3.1350251371392335,0.7866567733573798,-0.9443669959005186,-1.0337588122266212
China,-0.14795898766672272,0.1330474423505015,-0.09061684958027807,-0.06642427905518543,-0.5267637353458499,-0.06970645423196878,0.2271362061618625,-0.51096694917407,-0.20141416655388314,-0.2475493711142081,0.5976467963006741,2.747727103254969,-0.14929729798964805,-0.07460197834345846,-0.10436025870766028,-0.11107890791948827,7.004511746317954,5.435371230272188,1.6904674122578203,-0.4345034245180296,-0.47771326940372627,2.029469084792903,-0.5443185431444559,-0.4611691826772162,0.0,0.0,-0.22282688600074382,-0.4995600943920743,-0.42982757692473494,6.280359581448802,0.0,2.6447747569486455,1.7663426580884414,-0.20873174144207082,-4.8064572029274194e-17,0.0,1.3979894764404817,-1.885789632126678,-0.9138862396242813,-0.21455522795457474,-0.2546324957332603,1.6424478003508123,1.151375692392119,2.7627363869271155,-0.23415709422246614,-0.46630159509951125,0.01621826404118556,3.078215569278234,-0.1527473809767417,-0.08136694666164941,-0.7418287639552441,-0.1490991941424931,-0.8702507223430747,0.8433594348978806,-0.18727298568414608,-0.24577873722488144,-0.3610328551302625,-0.7691223224451872,-0.7536750019325603,-0.29338833228314265,-0.3587603445523084,-0.5926324585815179,0.5732539625038616
Colombia,-0.4291059161568114,-0.2987310250079181,-0.09466869152309526,-0.06991314093056877,-0.41625849309172647,-0.058815772464804884,0.2987732619317256,-0.8183447953513237,-0.20297944131830656,-0.24885882789815256,0.20425904425740832,-0.28194212694803017,-0.13144683063580456,-0.07591636367544942,-0.06763475319398764,-0.11147019057418026,-0.1928471278496179,-0.2223531237272523,0.2062329551227906,-0.443964923164657,-0.4156487916909382,0.2823608667489518,-0.35884416793718305,-0.3561984640646167,-0.2920159568928395,-0.29769147724923595,-0.22840330933747086,-0.41161961386467455,-0.32940274044720114,-0.22200822542497184,-0.29104707188941104,-0.37661823977115466,0.014983869590952091,-0.21154187826754248,-0.2524242852211115,-0.19290062885151588,-0.22687037781602226,0.26031777196479106,-0.9678361469914202,-0.21585233685698585,-0.25577835066116733,0.3964883767544341,0.35718429837956317,-0.23388897117376178,-0.2365919916938534,-0.3591946119840448,0.7679454414329703,0.4288840393842852,-0.15541767769364503,-0.08328682953005265,-0.44462711523142984,-0.15168404022692022,-0.15602196178774452,-0.11272887360769893,-0.19069945196569102,-0.24754844497421657,-0.497806580652692,-0.9625944874503956,-0.7436561481203888,0.14497776521388836,-0.6146606166140519,0.25465922918766304,0.40243792076393153
Comoros,1.9288839805781242,0.48348932761651164,-0.09474969737029361,-0.07002512038143617,-0.47468271196318673,0.6503228564363643,-1.7559110857272373,-1.0948646666171518,-0.20302814194369154,-0.24889925009748115,-0.8148683990703784,-0.28215662883845366,-0.16841045840256982,-0.07600206001979579,-0.15128933051775872,-0.11150414626872718,-0.1930769383601193,-0.22260558748527037,0.5836126067854389,-0.6322111300459732,-0.5918623243684425,0.5259076291259153,-0.836594580001589,-0.7971883266233417,-0.29249983298127435,-0.29805767813282136,-0.22865611700929533,-0.6380964678256492,-0.8074988944752147,-0.2223075130258956,-0.2914309252311295,-0.9030286569295575,-1.2191843067264436,-0.211592922718262,-0.25273610845466654,-0.19332314740640838,-0.22700574867602402,1.875988047548917,-0.5762027978579036,-0.21590854085768987,-0.2558298617758421,-1.3182662268319252,-0.355629559344259,-0.2339614608865122,-0.23666972385159915,-0.7329000372217661,0.7687675823087252,0.0,-2.64476573495027e-17,-0.08341024156486289,1.2892126855170056,-0.1537299319431112,-0.15249854853787473,-0.11974234729108463,-0.1908219279294862,-0.24764676486963824,-0.602202489898747,-0.9053526746204338,-0.32887169299223223,-1.091814941043012,2.078641080473626,0.6637384525907531,-0.1423545639323447
"Congo, Dem. Rep.",0.6340950366913642,-0.21232959883376257,-0.09472804445826698,-0.07000363750623952,-0.6749717452286709,2.9453152787614147,-0.12759586281107999,-0.4121475900975123,-0.20302185781576973,-0.24889436032076737,-0.2182506232774962,-0.2821381420255769,-0.22278710286949419,-0.07600480626221845,-0.14091152983588565,-0.11150380910082007,-0.19305147618580587,-0.22258628782769618,0.10309931023902835,-0.6752245087308841,-0.6437136010245399,-0.20173441520805122,-0.9277232664031516,-0.8918566190633282,-0.2924420208644005,-0.29802840413642545,-0.2286370798382788,-0.7067623224840298,-0.9153169704480271,-0.22228264155993196,-0.29140068538116354,-0.8551829262384925,-0.6130472613927993,-0.21159103910508495,-0.2527002609149607,-0.19328968766017832,-0.22699330064124587,1.2223261830029737,-0.2730008771476963,-0.21590012768503725,-0.2558223080650756,0.8154285380279276,0.33542346479022483,-0.23395297205500812,-0.23666267562377005,-0.7128308520159268,1.3670120669945809,1.2668019349680295,-0.15546955864737114,-0.08338005062699444,-0.7553521759744335,-0.1537710624936575,-1.1591730600431187,-0.3757907101507754,-0.19081162182166087,-0.24764093631424847,-0.8430711062422769,-0.37927562326487196,-0.4385351311880977,-0.9747093954509835,0.7357618444337463,-1.733156567174393,-1.5223874475746941
"Congo, Rep.",-0.5715157956326302,-0.2211471370363714,-0.09474794771451343,-0.07002335063625853,-0.6237911054273247,1.8463384619507666,1.8793869063303514,1.0499393579609801,-0.2030202352166871,-0.24889312180835543,-0.05316149605280658,-0.28215181690048075,0.03677587518064235,-0.07598950391475678,-0.20259568511138215,-0.11150501731922047,-0.1930679949682486,-0.2225959736354449,2.0918511332205387,-0.5845843714908816,-0.5523658345501391,1.7159465175769264,-0.6072318053752128,-0.660629164781737,-0.2924733210662482,-0.29804240998170106,-0.22864705010091838,-0.579670258160185,-0.6768849967252935,-0.2222952574153181,-0.29141582049688264,3.8784315082623797,1.6647632787849596,-0.21158773614948143,-0.25272365673541963,-0.1933064727109858,-0.22700313663312824,-1.6563952755511853,1.112513094126971,-0.21589990401818804,-0.2558221671010556,2.5831974257892902,1.6832820117559444,-0.23395600055033072,-0.2366640369025865,-0.40542697661280436,-0.331934962354073,-0.8734618778941206,-0.15547472020097916,-0.08334672387207655,-0.7096069048185534,-0.15376364577693027,-1.881853880747709,-0.5488778154495625,-0.1908192244732729,-0.24764453798088987,-0.6831361398930709,1.1341931583961335,0.6388478348651715,-0.03089859418934405,-0.8784443310627923,-1.158667243179923,-1.0265438596160794
Costa Rica,-0.3927521922606043,-0.6165839397734635,-0.09473740437041747,-0.07001122847087494,-0.05944262111840886,-0.5485862875346483,-0.5304305622027378,-0.11046701198412154,-0.20301463827295993,-0.24888843193973814,0.313130117777555,-0.28212856664081815,-0.09702150668075402,-0.07598495714580576,-0.10178489376467773,-0.11150148868349428,-0.19303185920307492,-0.2225730537805344,-0.15536703572380808,-0.2041139562967939,-0.34307770930719056,-0.14159720127997963,-0.16071661814309504,-0.2519307729813565,-0.2924363143185742,-0.2980146538492421,-0.2286236772457065,-0.32910012186293647,-0.21788804472674952,-0.2222701465333952,-0.2913860151265425,-0.8421504416857076,-0.08641159220337766,-0.21158675110429556,-0.2526743593627784,-0.19326863374081224,-0.22698852579054402,0.24493513589841703,-0.31618193910137715,-0.21589485385308543,-0.2558177608973703,-0.2943155956933247,-0.35401812336020216,-0.2339502062704249,-0.23666209006317565,-0.0900032809800676,1.084929071546065,0.32684376251302466,-0.15546847005314768,-0.08317313896610348,-0.46427096010064567,-0.15352013770527814,0.5097091095671443,-0.00041566517379300685,-0.19079414621619756,-0.247632244941625,-0.03846542312580825,-0.2399026645244964,-0.22427204957884275,-0.8455346257227214,0.2721131646337113,0.4186168896003185,0.2820350752747954
Cote d'Ivoire,0.4355553833809838,-0.5743748467124673,-0.0947127886056912,-0.06998924145925851,-0.5714717583382375,1.8236578882920114,-0.41950318929169195,-0.08012544299645051,-0.20301290960698481,-0.2488869106648815,0.5922886094993536,-0.2821259584783647,-0.17522308228678926,-0.07599795961247753,-0.1497372419894886,-0.1115040544342603,-0.19304429896855516,-0.22256962917237344,0.6487654052214571,-0.6211517222600955,-0.5858909737302603,0.5491721677594182,-0.7890169089089984,-0.7494609404148299,-0.292427741435686,-0.29800292775366166,-0.22863076094408755,-0.6597804219282958,-0.8136599273879469,-0.22227768394174446,-0.29139040689927953,-1.3306907139572393,-0.031192176907729605,-0.21158576739508594,-0.2526889711884747,0.0,-2.7502876062570085e-17,-4.929126982596961e-16,-0.46987458055738224,-0.21589512259803806,-0.25581888053376156,-0.7867700942796418,0.5510495333071579,-0.23395360233539456,-0.23666329797943067,-0.6124526281021547,0.08226924382051463,-0.40953449701519384,-0.155470313217098,-0.082667260200979,-0.6011151587096878,-0.15362015623877376,-1.4572043938821926,0.3792983501528978,-0.19080108620202701,-0.24763674715030706,-0.6411839148199711,-0.3043627965141221,-0.5048821540121707,0.04254951932920564,1.3701834575346628,-1.2948897824902952,-0.9512836037346951
Croatia,-0.7022385292000184,-0.48849844218869376,-0.09473825837497481,-0.07000891006761997,-0.07744176893361264,-0.9869820824391152,1.052948685298064,-0.20887825978779145,-0.20300267821296017,-0.24887794410996392,0.012493314139292945,-0.2820993246878478,-0.10326613248375156,-0.07596941191084526,-0.02888360773754996,-0.11149082763244317,-0.13930792579266404,-0.2225386340284762,-1.222122519757957,-0.09422919322942136,0.007542479728296491,-1.0307167452180193,0.28079567557635887,0.12146074540897793,-0.2924054797429928,-0.29799303837403013,-0.2285896445592555,0.11602326929972387,0.18319519789211242,-0.2222302484343322,-0.29136375819674815,-0.06219422150723496,-0.032414201727308856,-0.21157978976193956,-0.2526698922938653,-0.19321860749347974,-0.22697421743909488,-0.275083273967036,-0.2178679691176207,-0.21587845333979044,-0.2558017529215847,-0.36866343834056575,-0.7801492263884751,-0.23394796905420018,-0.23665468646379262,-0.17408283841518057,0.22538265395266197,0.17956487960447884,-0.1554618617247412,-0.0830619231681111,-0.09725819341010239,-0.15262758335413276,0.30648496999761693,-0.7468636484674178,-0.190792925746324,-0.24761808534616545,0.2148622467571426,-0.2411089857245873,0.08110906266268077,-0.6951727865511829,-1.0198087158060212,1.3407079720288004,0.09238165415427049
Cuba,-0.7078359102729724,-0.29567345862165756,-0.09473360938815309,-0.07001055569747917,-0.48515811329896635,0.0,0.0,-0.7780972884237031,-0.20301542039553164,0.0,0.463314041737567,-0.28209991572432735,0.0,-1.0433712879255868e-17,-0.15128933051775872,-0.11150414626872718,-0.19300127098530653,-0.2225439048972118,0.2622136981771108,-0.36887206492242713,-0.4230694742441347,0.5685381648549301,-1.6585516791403607e-16,-1.9896216855581534e-16,0.0,0.0,-0.2285941622064249,-0.41884759856555676,0.0,-0.22223380182470368,0.0,-1.8319649203400898,-0.38167907115402905,-0.21158461123950656,-0.2526242216266989,-0.19321128563403792,-0.22698213294708913,-1.0174601623942738,-1.0980995895977834,-0.2158973425617183,0.0,-0.3764178207886711,0.2512156013141363,-0.23394274429396938,-0.2366559155768506,-0.3079219471506172,0.0,0.46152622170553753,-0.15546125992146376,0.0,0.0,0.0,1.5104089288150928,0.02774785665727946,-0.1907688576924646,-0.2476140846615198,-0.26604820430764864,-1.0094219913070415,1.5069872862159474e-16,2.897750850274547e-16,-5.283456449741e-16,0.0,3.574406662186833e-16
Curacao,-1.0585615535347903,-4.5245751905264035e-17,1.1081569417098674e-17,-0.07002701667625517,1.1550955073116984e-16,0.0,0.0,0.9023635607831029,-0.20302602401460113,0.0,-1.0588253106847216,-0.2821548140226131,-0.19772389413099783,-0.07600220788375088,-0.15128933051775872,-0.11150414626872718,-0.19307459150923012,-0.22260344642356703,-0.0939094214141709,0.34480610583853993,0.23995688445720934,0.05734267845489814,0.5443215936444218,0.4960430704472218,-0.29249748506153295,-0.29805581201754655,-0.228653960092447,0.4256219473208435,0.6224768445699136,-0.2223050589994829,-0.29142896280109826,0.0,-0.36349695962853235,-0.21159248566891364,-4.8064572029274194e-17,-0.19331975988198108,-0.22700469111719998,0.5172456299761536,1.6270625233726195,-0.21590574688317868,0.0,-0.8825762890401208,0.0,0.0,-0.23666931994766552,-9.711922850888973e-17,0.0,-0.7391135980165543,-0.15547546631505438,0.0,0.0,0.0,1.6883259786771814,-5.167966683580256e-17,0.0,-0.24764545300221372,0.0,1.3252915215448344,1.5069872862159474e-16,2.897750850274547e-16,-5.283456449741e-16,0.0,3.574406662186833e-16
Cyprus,-0.9039634175837572,-1.1362813943590215,-0.0947487458195889,-0.07002331642957042,0.5240951296673575,-1.0696919349885061,-0.8552841506988751,0.4373176838859914,-0.20301202627826415,-0.24887151973988883,0.021681667731206316,-0.28213278344539905,4.647405364558481,-0.07529902858850002,13.560253004810138,-0.1108805231838182,-0.19305592794179277,-0.22257817530482807,-0.36042939938048174,0.6041994659716664,0.8224708303343331,-0.6173212244863138,0.8546445907933622,0.816400687374065,-0.2924752226842238,-0.2980382890633383,-0.2286279038184472,1.2520215314550383,1.005076988450579,-0.22227409534148138,-0.29141003725306586,-0.30494608911740434,-0.1319228150995216,-0.21158791666604668,-0.2527087508876158,-0.19327915700236234,-0.2269918621455448,0.0647040963383392,0.4366839616525797,-0.21589058996698368,-0.2557994448323502,-0.9711628081416083,-0.968769984211201,-0.23395804021832853,-0.23666538707892748,-0.11179782677715164,2.12324832328138,-1.10101757169768,-0.1554734642089906,-0.08271863853846505,-0.3508716631337301,-0.15347930518478667,1.2929000596778926,-0.16038166333654816,-0.19080739282744277,-0.24763267808532785,0.5055513819444404,0.4499699637507853,1.3365595403738648,1.1639867268647643,-0.3530906771328557,-0.7831764796028786,0.6049081331891634
