Country Name,Access to clean fuels and technologies for cooking (% of population),"Access to clean fuels and technologies for cooking, rural (% of rural population)","Access to clean fuels and technologies for cooking, urban (% of urban population)",Access to electricity (% of population),"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)",Agricultural land (% of land area),Agricultural land (sq. km),Aquaculture production (metric tons),Arable land (% of land area),Arable land (hectares per person),Capture fisheries production (metric tons),Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),Cereal production (metric tons),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),"Electricity production from oil, gas and coal sources (% of total)","Electricity production from renewable sources, excluding hydroelectric (% of total)","Electricity production from renewable sources, excluding hydroelectric (kWh)",Energy intensity level of primary energy (MJ/$2021 PPP GDP),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Forest rents (% of GDP),Land area (sq. km),Land under cereal production (hectares),Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),Methane (CH4) emissions from Agriculture (Mt CO2e),Methane (CH4) emissions from Building (Energy) (Mt CO2e),Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),Methane (CH4) emissions from Transport (Energy) (Mt CO2e),Methane (CH4) emissions from Waste (Mt CO2e),Mineral rents (% of GDP),Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Waste (Mt CO2e),Permanent cropland (% of land area),Population density (people per sq. km of land area),Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),Rural population,Rural population (% of total population),Rural population growth (annual %),Surface area (sq. km),Total fisheries production (metric tons),Total greenhouse gas emissions excluding LULUCF (% change from 1990),Total greenhouse gas emissions excluding LULUCF (Mt CO2e),Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),Total greenhouse gas emissions including LULUCF (Mt CO2e),Total natural resources rents (% of GDP),Urban population,Urban population (% of total population),Urban population growth (annual %)
China,-0.16748242349328774,-0.5294190402502461,0.21696033012848445,0.6998614386827815,0.7617182592374745,0.5767175161799658,-0.05528158876071922,-0.22394476340929084,16.27205729588119,-0.07894093682531093,-0.5293058643720236,-0.08633457085357978,-0.030589301797528685,-0.07460605003125943,0.16264800285631317,-0.04142749638644341,-0.09432345773937552,0.08292937858607768,-0.05920002609155374,-0.09518812149545858,-0.13761854271086663,-0.12133305135856741,0.08700395646285382,0.10560534577718965,0.9734779060046199,1.0145359822895765,1.3291901862062558,0.9556720239492307,-0.5601526209191425,2.600971911467427,-0.3515892723428325,-0.6710023031662589,-0.22143669403450503,-0.8394456735512301,0.47754378913596696,-0.26745839517049724,0.35854648268500994,1.1165171655918873,-0.011072265788170435,-0.541576960722601,-0.5043241732285073,-0.18163934816596186,-0.3805005705013154,-0.2568817648893925,0.6954658775629461,-0.0717895839366701,-0.12515072970761001,9.801963948562038,-0.048595471490854275,-0.08986135232194202,-0.05363502663975201,-0.03300383883551486,-0.007114097529210175,-0.056318806221849115,0.14669064681833974,0.11381676696661604,-0.06441575181462031,-0.08725359828097028,-0.06695474231384259,-0.06695823233699345,-0.023738347367596554,-0.09816204209063463,-0.05488679112464799,14.178284482894584,-0.09299437647418085,-0.06806422349875314,-0.12104441704880702,-0.38147766011164197,-0.5950164317448269,1.196040783785815,0.38512207762960704,-0.4546698522242737,0.28208082789043226,16.071439962105977,0.17563884615790407,-0.07479973385071612,0.07941349901933027,-0.1246543584154637,-0.30090580327484995,1.216332509486718,-0.3851220776296074,0.5662040495488273
Colombia,0.6389462485847053,-0.2624714064729894,0.7657090071000328,0.5981416334052073,0.3214860868098721,0.5546716137533533,-0.06328601500611666,-0.2257727919221795,-0.06551784941756497,-0.08193505838738552,-0.798120037423864,-0.13165691134281682,-0.10244782364818689,-0.08861370390047052,-0.38268101771904767,-0.10562719331553488,-0.1014181542516109,-0.1316122377329121,-0.07240027760251837,-0.10302163785023336,-0.1768657042508492,-0.12095971063872087,0.09022908365812345,0.12135435005542694,-0.2773555409535384,-0.3658540842952968,-0.36236846517426646,0.17710946789370713,-0.506455901348694,-0.32942693463653633,1.5273060889355583,-0.005060761965917881,-0.3855690288543664,-0.8329664979165233,-1.241197454203463,-0.2600067202520395,-0.26463647756533737,-0.9391239556295871,-0.00474097259623719,-0.46819673868089884,0.9804281077337442,-0.1822354541530394,-0.39996866208680165,-0.25762918320232,-0.38244928445171517,-0.0669141531240338,0.4902389756978787,-0.1187199006235447,-0.10938568193878892,-0.09496287804774936,-0.17734133256063486,-0.13725438071603036,-0.15860278031988,-0.11843766517231269,-0.09628977543869967,-0.21084558037372578,-0.07598057483738667,-0.096147477668757,-0.07581674846157331,-0.09752467107444367,-0.11091713019612189,-0.1088381366965893,-0.09513639033375611,-0.12172478712080874,1.2994505398169538,-0.06802104766433058,-0.1849946202763426,1.5528948696360574,0.031050227232163694,-0.28750119499862264,-0.8392692194085071,0.10499001795455933,-0.2742634648348548,-0.0811795603709593,-0.1354813910878328,-0.09875952544589257,-0.30684944337412784,-0.14153489379137152,-0.19510529157744627,-0.24353360380012984,0.8392692194085069,-0.4109362291951654
Comoros,-1.6201587300447406,-1.289584206911196,-2.0085204153672396,-0.6224960299256831,-0.6288081888441938,-0.5366005563639513,-0.04849165018582352,-0.22593240645895465,-0.06554644482343137,-0.07319960339005438,-0.47975651233903893,-0.13311178836923024,-0.03283221670941217,-0.08872433627183884,-0.5276216704841855,-0.10648047883958467,-0.10157954855801503,-0.13263943486277416,-0.07245244009053795,-0.10304764641070129,-0.1784721938406108,-0.12136955058254634,0.09004229274031415,0.12015726172318726,-0.37340425516655446,-0.5606299481839535,-0.3771062260355465,-0.6304220697394686,0.1536635533706333,-0.6354383603658544,-0.5843307601040869,-0.729232119472226,-0.3855690288543664,1.6192849609454791,0.8018199040114049,-0.44312442123349655,-0.27479371208997405,-0.9040120731242514,-0.1186980216488639,0.2670166398523049,-0.5410885144448258,-0.18250023092520415,0.05135348468575771,-0.25772918302991543,-0.3966464672474876,-0.05086128815757381,-0.1348659971482306,-0.11977534948848294,-0.11011049978454143,-0.09510304932607438,-0.1787145244230462,-0.13876946280272925,-0.16210172285151184,-0.12366448721298175,-0.4059106739331401,0.010947230700739117,-0.0764797765540908,-0.0966186352675942,-0.07607868249768378,-0.09825854314121499,-0.1118721066264473,-0.1090255269109749,-0.0951760232337972,-0.1220828122152841,-0.12031210507163831,-0.05237995182044231,0.006446866030732138,-0.6642159975810461,1.3214431743458497,-0.3091908696845626,1.239665766173077,0.3404881294715502,-0.34957027104486965,-0.08132429884578621,-0.060778675295246394,-0.0991591809109941,-0.6064914408998012,-0.14198276560011105,-0.5452060512594153,-0.32429628176366904,-1.2396657661730774,0.2541254480748913
"Congo, Dem. Rep.",-1.614635245989412,-1.3150077910804585,-1.920110906299601,-2.2432315940150325,0.0,-2.9396039208646827,-0.07511320107980088,-0.22583170781682285,-0.06554537191492207,-0.08140227608762238,-0.39033115650213057,-0.13253987435098583,-0.11521100568890615,-0.08871979175860881,-0.5464019344299557,-0.10647750697320975,-0.10156779099215611,-0.13262988511718662,-0.06829537824095472,-0.10304758890890943,-0.17835808859923885,-0.11530761545221824,0.08939053115159427,0.12699681355741946,-0.4381180678418399,-0.6447768673653504,-0.3717436685249467,-1.0255691430135825,-2.5159972652732234,-0.6354383603658544,2.448431411197962,-0.6907700988465517,-0.3855690288543664,-0.846282012213389,-2.0831289374213124,-0.7100357390671574,-0.27683176130050346,2.939143066550679,-0.11861014892540751,-2.8445870063390846,1.2357018722285786,-0.18190171258423257,5.991480511832582,-0.25752467731147183,-0.37231633192943564,-0.07418731546488673,-0.13473164914650304,-0.11974119316528894,-0.10591044698604118,-0.09505164859162307,-0.17594900954224565,-0.13876946280272925,-0.1617977542840802,-0.1216457906902507,1.7068686743334816,-0.5689609696820355,-0.07630357714493088,-0.09658012586796257,-0.07558736195789244,-0.09757537496269332,-0.11018884527073945,-0.1080207183414716,-0.09517616377599593,-0.12206411133679025,-0.11992456251468085,-0.06873731782475348,-0.1916518881441846,2.389253570731581,2.3127153843927513,-0.2214598311780404,0.7900978705916396,0.49517486320925663,-0.1947799610732333,-0.08127497761254261,-0.17263632355656042,-0.09909427520604663,-0.6435934934112528,-0.1411530088613642,2.441398179658242,-0.2627197911542017,-0.7900978705916398,0.9483764205353891
"Congo, Rep.",-1.2652748794898705,-1.2641606227419335,-1.471966153439503,-1.4023478703870853,-1.943432538231448,-1.9806071653070514,-0.06659535239375233,-0.22589314846061262,-0.06554635863607013,-0.08193331742222529,-0.40335023233444317,-0.1330604800028253,-0.07542784982034732,-0.08871621782089459,-0.4200493742271473,-0.09498913062284035,-0.10152765445142226,-0.12794562171811372,-0.07245183693068773,-0.10304738865266913,-0.17837662674994928,-0.0844392432743324,-0.015005140744837367,-0.19388019985407318,-0.20314708828115857,-0.018027524433914494,-0.37705707283339707,-1.0171833851884724,-0.4615140817082087,-0.6354383603658544,1.1669464052331684,0.5761289000222453,-0.3855690288543664,-0.7317210651134568,-0.8641020324252318,0.3457421437029747,-0.2743810679898466,-0.7412206178722401,1.1656426518032723,-0.5881451785567576,1.4055615850530756,-0.18240446547121633,0.45778840930497416,-0.257698519752941,-0.3963463613291332,0.02742035350377504,-0.13475839994153666,-0.11976792976284528,-0.10997467242883129,-0.09496519988938287,-0.17871239873904868,-0.1387479722766768,-0.16191339449995093,-0.12354762770298988,-0.40042614802166265,-0.056996520901554264,-0.07646441753188733,-0.09660983915384254,-0.07606453495218045,-0.09779420226987603,-0.1118721066264473,-0.10897601312083295,-0.0951760232337972,-0.12206669076830663,-0.12028163788948758,-0.0688232835712669,-0.20216892214219653,1.331740479644335,0.8831965130619563,-0.3066516191913071,-0.21616073314204798,0.720179684683092,-0.3270989762455793,-0.08131988156930169,-0.012488405445247494,-0.09911212342680074,-0.21411612198559393,-0.14197795722042075,3.2655441761046293,-0.31835781040133665,0.21616073314204767,1.0344858867285287
Costa Rica,0.8460769006595322,0.7087095087928398,0.7840006296657513,0.7100334192105393,0.7586821752896982,0.571206040573313,-0.0645256441187872,-0.22592607186170907,-0.06553766495595635,-0.08119091398181276,-0.7373015490129552,-0.1331894408237219,-0.060922879819962694,-0.0887121406909432,-0.36543086378919803,-0.10642834348064002,-0.1015785210298424,-0.13255429204763672,-0.07244184590018772,-0.1030467861338937,-0.17812739688063686,-0.12127761830312868,0.07665579517404718,0.12025761268505941,-0.3182120155962948,-0.5616890248137678,-0.37613925395420755,0.2530895160666716,-0.7340832995277718,-0.6354383603658544,1.7236312445735995,-0.729232119472226,-0.3855690288543664,-0.7159458937481594,-1.9617771377949165,2.032682085691719,-0.25242455051813284,-0.9008200838055844,-0.011352667856848906,-0.5909674947891301,1.0341070346567167,-0.18248793056364637,-0.10781380462543172,-0.25772474124742323,-0.39579646310792765,-0.12285567157921773,-0.13483044149251971,-0.11971524849247224,-0.11007159271589813,-0.09510412633110707,-0.17833402698748643,-0.13864051964641444,-0.16140127354395192,-0.12308352570277029,-0.40150226510595544,-0.4102756721617856,-0.07643871157125262,-0.09658297046710379,-0.07606576161797554,-0.09828789802388585,-0.11159207594387067,-0.10900200714966106,-0.09517363401641885,-0.12201265167803821,-0.1201646439100287,-0.06540249826048677,-0.15472920115071304,2.3206372442013343,0.3545180010369423,-0.30725156498509215,-0.5594799229895115,-0.6623152627964464,-0.3463172948068544,-0.08132434553953799,-0.09656779070959111,-0.0991270673010945,-0.3757634484127019,-0.14194630362135444,-0.6036672323324078,-0.31717848006848853,0.5594799229895114,0.5374979314121691
Cote d'Ivoire,-1.2031356838674223,-1.2717876979927123,-1.133571135973715,-0.7174345148514191,-1.281566237616156,-0.128751361471625,-0.05106810953336191,-0.22585427221679244,-0.06554596955156279,-0.07993531554966327,-0.3293704221626521,-0.1331175567838834,-0.07233887066991346,-0.08871368081558144,-0.517941687085796,-0.10639234442740304,-0.1015739797644424,-0.13255224627246256,-0.07244858012253239,-0.10304195123323054,-0.17835533079250487,-0.11909013356834264,0.08991230401347755,0.12143917313819191,-0.3649833021658832,-0.5108456233786446,-0.3720902045765055,-0.6274997601943545,-1.4035413141723945,-0.6354383603658544,0.3192277778358906,1.6263625743659882,-0.3855690288543664,-0.8427793288526879,-0.09737316396985861,-0.44312442123349655,-0.27479371208997405,-0.07728683958952794,-0.11450678420524128,-1.4623576315343385,-0.8678670076866679,-0.18248268102956017,0.07513986212305136,-0.25770064137916443,-0.3864235298104221,0.0008853229231298751,-0.13479926640576392,-0.11972476377280558,-0.10906669608359494,-0.09506852750510358,-0.17869751895106586,-0.1381677280732602,-0.16184401037042845,-0.12307835811178829,-0.27268845706969935,-0.0014361644420942238,-0.07642100484759817,-0.09657640915219841,-0.07594890125656378,-0.0973512104041159,-0.11185979758545492,-0.1089416293343415,-0.0951723691366303,-0.12206359545048696,-0.12008774474228023,-0.060173315400463646,-0.1666229290972686,0.26513707227804023,1.5023068758280915,-0.2845614126430245,0.452018846879508,0.277791226464512,-0.3283898870214037,-0.08132443414403699,-0.012439699194709561,-0.09911639167175107,-0.6016177792025929,-0.14180337838485566,-0.30592869760230057,-0.3000846066348289,-0.45201884687950833,0.4797806574593068
Croatia,1.0670162628726811,1.2248082674288694,0.8541185161676713,0.7303773802660539,0.8133316863496763,0.5767175161799658,-0.07003865913192227,-0.22592801552541533,-0.06554065340517033,-0.07826604385092889,0.014214564872690794,-0.13307738500851113,-0.1129980447996543,-0.08868777990736791,0.023860096754910937,-0.10608100659806967,-0.10154750321155934,-0.13238948976557452,-0.07242125047790238,-0.09163736484825848,-0.17799491152905503,-0.12136690894400524,0.09001448633165086,0.12007578448974149,-0.10913504932811671,-0.17625765306850577,-0.36497109862582755,1.2352819894107203,0.6667006892665563,-0.12664159397501765,0.9789626314730938,-0.10678799022833095,-0.3855690288543664,-0.439195683335535,-0.7033126837058653,-0.3648684084951804,-0.2737718677500252,-0.5656612053455615,-0.07259774356198442,0.44200024625944,0.07129460576023011,-0.1824920709924198,-0.3847039281343596,-0.2577242985046573,-0.3897704951005503,-0.13959147769869887,-0.13483820303751398,-0.11974709401988747,-0.10979715892814615,-0.09510029194607678,-0.17859761180318146,-0.13837188807075862,0.46564623299355046,-0.12312872577072684,-0.40590444036788154,-0.6857805968009012,-0.011226745392118419,-0.09658094347729658,-0.07599355189150488,-0.09822385100714943,-0.1117941493668289,-0.10881219954747416,-0.09516435823130286,-0.12200813767288451,-0.12024129934031999,-0.06801702931445817,-0.16175803828579552,0.963018647149076,-0.11503199319580074,-0.3059804514767269,0.08317212957320799,-0.018774019202176175,-0.34595459776697335,-0.08131706513273577,-0.22115174586606243,-0.09909277728284958,-0.02897355564709762,-0.14194029142434247,-0.6545189511215631,-0.3190342315659291,-0.0831721295732083,-1.1604552655894065
Cuba,0.6858958630549995,0.5892186631973058,0.6346190453790519,0.6490015360439944,0.5218676273631259,0.5656945649666595,-0.05307842753695469,-0.22590838994195853,-0.06553367561610837,-0.07386576636361622,0.5228344729994079,-0.13316116562489813,-0.11965057928979549,-0.08867883717153464,-0.2787319686546683,-0.10608862200565544,-0.10156714741019193,-0.13206931756649487,-0.07244140086258152,-0.10301381935659672,-0.06682229339074468,-0.12136955058254634,0.0899459032264278,0.11982490790231788,-6.33615386116101e-17,-0.2567216765710076,-0.37407047169540025,-0.47617494853214554,0.2499674526002437,-0.6354383603658544,-0.886176374996664,-0.22118252032725969,-0.3855690288543664,1.4116640017632265,0.990597451239074,-0.012936544880292859,-0.2673925275100885,-1.191291111804271,-0.11612619757993477,0.2119814733210285,-0.24290668801793655,-0.18248787628170968,-0.4100857717817881,-0.2577197414320933,-0.39154064647893044,-0.1334207438136532,-0.13476753724601176,-0.11961244650838437,-0.054560671990638965,-0.09509399362888285,-0.177974786391902,-0.13644848598906284,-0.16186713841360262,-0.12233389794765871,-0.07703074898599692,-0.7880362687908837,-0.07638436426191735,-0.09654370137213263,-0.034375807239903515,-0.09817581574459713,-0.11130281348054977,-0.10885685012215704,-0.0951280983440312,-0.12206256367788042,-0.12008542923643678,-0.0666376883267188,-0.14344149335558126,-0.8685125653178754,-0.4002401378408742,-0.30437928991907975,-0.8347889369823067,-0.12512471961271163,-0.3424333314235015,-0.08131897438396002,-0.24661642184572694,-0.09905587199104196,-0.29853325352335003,-0.1419401068948814,-0.5436272363162096,-0.30404750434825994,0.8347889369823064,-0.9756280647048682
Curacao,1.9623357358002802e-16,0.0,0.0,0.7202053997382967,0.8133316863496763,0.5601830893600068,-1.2693633044512804e-17,4.4868855450616946e-17,-0.06554644482343137,0.0,-1.3651374175169756e-16,-0.1332511553852436,-1.8415945331767745e-17,0.0,0.0,1.3197737902242422e-17,0.0,-1.9063746740900924e-17,0.0,0.0,3.593424947101968e-17,-2.2794651395769675e-17,0.0,0.0,-6.33615386116101e-17,0.0,5.267990414149093e-17,0.0,0.0,-0.6354383603658544,-0.9151425608038769,-0.729232119472226,-0.3855690288543664,1.7525189362667917,0.9594938313346978,0.2461042853655749,-0.27392550890330597,5.617222104912195,0.0,0.0,-3.1154005034189327e-16,2.588778647874277e-17,6.187702032290214e-17,4.304979655954926e-17,0.0,0.0,2.742456895824543e-17,1.8467983459353223e-17,0.0,1.872907019118583e-17,-3.775973307435218e-17,2.38592768347552e-17,0.0,1.8591363208330744e-17,-6.157502360386416e-17,6.760806573234997e-17,-1.384709488347508e-17,-1.5491903279122096e-17,0.0,2.3702157546437248e-17,0.0,-1.6166186745692372e-17,0.0,1.8327963263636656e-17,0.0,-1.6517433171629603e-17,-3.567403237233208e-17,-0.8343769927883506,-1.0436975373450033,-0.3101662691995653,-1.473637020167301,0.08741873884918525,-0.349663885198879,-0.08133612290873786,0.0,1.7382497114881716e-17,8.866101518807425e-17,2.7096438693698476e-17,-1.0005164548806333e-16,-0.32441546934000415,1.4736370201673008,-0.7435992513112891
Cyprus,1.0670162628726811,1.2248082674288694,0.8541185161676713,0.7303773802660539,0.8133316863496763,0.5767175161799658,-0.0742424676520067,-0.2259324267838656,-0.06554525816888607,-0.07986086320432655,-0.5924956285524287,-0.133246766780359,-0.08435115113526427,-0.08871049687306486,0.3021635098368631,-0.10640807442325474,-0.10157954855801503,-0.13257599067940193,-0.07244378799839467,-0.10303770935104677,-0.1783049079708155,-0.12136954932939713,0.09005157639654623,0.11563129359184096,0.05709640703709161,-0.2135909154925408,-0.37694069113523426,-0.5799381135398176,0.906584947347585,-0.6354383603658544,-0.9151425608038769,-0.729232119472226,-0.3855690288543664,1.8689463238365607,1.09727823206165,-0.35832920711254,-0.27436456222584155,-0.6486529276309004,-0.06789241173189454,1.0530317105682252,-0.6106285317735916,-0.18249964467768195,-0.4358549717428434,-0.2577285168392813,-0.3963345844902103,-0.060724208268397355,-0.13486161959463877,-0.11976973088398393,-0.11013585885606789,-0.09510415413142818,-0.17868689053107817,-0.13854381227917836,-0.16192330651845413,-0.12352322882404952,-0.39603556108808635,-0.24458540227565617,-0.07647289483518124,-0.09661487767136334,-0.07607582027749524,-0.09829323527528054,-0.09135806405923141,-0.10900365666133724,-0.09516871503946338,-0.12205817864430253,-0.12029967446132081,-0.066641460645662,-0.1346877511921452,-0.9835451116860129,-0.8419649472301952,-0.309409237872188,-0.4530410008900379,0.4516786574584225,-0.3490821165043084,-0.08133486645836091,-0.03733892737033819,-0.09913725532896342,0.1861682388527617,-0.14196228562301252,-0.7391695491859176,-0.32293823112920766,0.4530410008900376,-0.38456354577545765
Czechia,1.0670162628726811,1.2248082674288694,0.8541185161676713,0.7303773802660539,0.8133316863496763,0.5767175161799658,-0.059907095797426674,-0.2259195608517642,-0.06553932603113706,-0.0735912859626711,0.2381312560455558,-0.1332383477604845,-0.11879133166668178,-0.08852139638178123,0.7582070891370479,-0.10502968565023084,-0.10150447920651189,-0.1312419021204433,-0.07238210884660717,-0.10289170855143064,-0.17708440859748706,-0.12136544651887364,0.09001361741100784,-0.02814052180477187,0.16017762491855275,0.2656061688311531,-0.3494377213653675,0.7965543868333841,-0.1136527244909509,1.807690071415845,-0.7917499402772598,-0.684355667135161,2.4927275866473284,-0.8431778500176769,-0.1598167368605361,-0.05930790276074123,-0.24418115932988718,-0.0932467861828623,-0.08821318979216627,0.28818401159510326,0.07712410134285463,-0.18248886189105606,-0.3960644087086319,-0.25772237766552836,-0.3776729315423244,-0.17938014758967105,-0.13475851150997675,-0.11967466945658208,-0.1094383975429552,-0.09506400943810228,-0.1779641579719143,-0.13498713021749514,-0.16028451945925737,-0.12216127424384203,-0.4059106739331401,-0.7946589096705254,-0.07628505131402569,-0.01032778163918616,-0.07592567638417685,-0.09823719413563618,-0.11125050005633215,-0.1086780203045737,-0.09225766447722525,-0.12188161655700544,-0.12008274812440752,-0.06863877859609599,-0.1251784135337334,-0.7828344572900571,-0.706317171118514,-0.30411174667254254,-0.7011234587442334,0.14738823272076199,-0.3444826687963814,-0.08132973244467796,-0.2515539410778015,-0.09881820389947572,0.6838258484452967,-0.1417299900313022,-0.6632653259608673,-0.3063773193839051,0.7011234587442332,-0.8289004255576763
Denmark,1.0670162628726811,1.2248082674288694,0.8541185161676713,0.7303773802660539,0.8133316863496763,0.5767175161799658,-0.05100027985041885,-0.22592299301408766,-0.06553398475563126,15.779569131882052,1.187084731855584,-0.13082869532404254,-0.11231374129126696,-0.08864240639298462,0.45003958679652156,-0.10583024376383163,-0.10154059847400729,-0.13232192049455604,-0.07243813130263232,-0.10299235768781713,-0.1774397231527703,-0.12136920471336354,0.09004152431676675,0.12023880270266306,-0.18907714562238956,-0.5486120521143921,-0.3412096007434468,1.5187036629745327,0.4133922512929151,1.3718011074476553,-0.9133666170688169,-0.03564839275762442,-0.3855690288543664,-0.7604610230527519,0.1513352594293745,3.4696778804617208,-0.13663771640664296,-0.8561322333442482,-0.08992599029466884,0.3756758147986703,-0.788960387764528,-0.18249785402525867,-0.431982819858722,-0.25772573976597773,-0.37822976021743016,-0.13705086161986418,-0.13480396132633737,-0.11964206246307103,-0.10982798930620057,-0.09510007366207399,-0.17848707623530935,-0.13123703342133972,-0.16121955320472647,-0.12335587083003094,-0.4027947877530597,-0.6686689794207671,-0.07633664593579716,-0.09648763721875878,-0.07595012792235888,-0.09823719413563618,-0.11172747539478683,-0.10896196383172892,-0.09497504788961719,-0.12189980154919601,-0.12009920040276892,-0.06884368783077145,-0.12338145853447882,-0.037004743506035824,-0.389805693524591,-0.3085930462242929,-1.2797751488938143,-0.1860038008685836,-0.34685770678977373,-0.08112131516105905,-0.2112584930117019,-0.09901049590771956,0.44880798336563205,-0.14185758870883003,-0.6088890875849394,-0.31326138431139045,1.279775148893814,-0.7066078508239643
Djibouti,-1.5290212431318169,-1.297211282161975,-1.9719371702358028,-0.7072625343236616,-1.0326073538984772,-1.4570169826750112,-0.0476169884532269,-0.22592650094316244,-0.06554644482343137,-0.08230080838632248,-0.9707545422003955,-0.1332478600382117,-0.11801820826170259,-0.08872332547488619,-0.45996138709239115,-0.10647403592615465,-0.10157954855801503,-0.1248434216589453,-0.07241420766214596,-0.10304731090024624,-0.17844623568840118,-0.12136955058254634,0.0900451369977382,0.12016706880472865,-6.33615386116101e-17,0.0,-0.3771415198461009,-0.5829451277094276,-0.4119029821050766,-0.6354383603658544,-0.9151425608038769,-0.729232119472226,-0.3855690288543664,1.8851956872617714,1.116508319144,-0.44312442123349655,-0.27479371208997405,-0.6741888421802356,-0.11319023898895611,1.7663721383005369,-1.4196074401935226,-0.182500370508568,-0.2289619654392065,-0.2577272583086619,-0.3967186944156254,-0.04405334521710458,-0.13486088233832522,-0.11976658958251665,-0.11010007824829769,-0.09510280118246744,-0.17871239873904868,-0.1387479722766768,-0.16203894673432487,-0.12359616381069431,-0.4059106739331401,-0.12951679996476312,-0.07647507506117206,-0.09661393401392368,-0.07607688338785099,-0.09825053726412294,-0.11187108087303127,-0.10902333704202549,-0.09517560160720102,-0.1220782982101304,-0.12030930209088045,-0.06891331116399921,-0.18535760769495427,-1.0044717193928243,0.13539467039499545,-0.3096082619425718,-0.5810810081830197,0.44911113123758506,-0.34816050927182374,-0.08133584332758682,-0.18256889385415154,-0.09915576841738219,-0.4733389527600022,-0.14197898861162644,-0.6585196121515408,-0.32319439593700405,0.5810810081830193,-0.0764533567779466
Dominica,0.7217985094146361,0.4951514017710343,0.7870492334267042,0.3980926830259783,0.0,-7.832277911252637e-16,-0.06671377251382479,-0.22593282048491842,-0.0655464363110994,-0.08022749703718941,-0.5492352399039203,-0.13324875084090654,-0.028149572627613823,-0.08859727844998994,-0.4268192813185848,-0.10648148880979802,-0.10157954855801503,-0.1326407008957713,-0.0724522832434733,-0.10304763591037408,-0.1784761843632488,-0.12136955058254634,0.0900516427625528,0.12018950086924096,-0.3834684321685937,-0.6194140846233552,-0.3771409149228818,-0.7438415619396911,0.14315767345467625,-0.6354383603658544,-0.07421514881103737,-0.729232119472226,-0.3855690288543664,1.1821045597714492,0.28444473273363696,-0.302390154379733,-0.27478092012287014,-0.7029167460482376,-0.1024818606069384,0.23526558223810684,1.3683035107031358,-0.18250018691939662,-0.4299453956088311,-0.2577292833331807,-0.3967172022716362,-0.10513794548731292,-0.13447644312436802,-0.11977630385932302,-0.1101416775471373,-0.09510417575390015,-0.1787145244230462,-0.138758717539703,-0.16211163487001504,-0.12369052140552401,-0.4059106739331401,-0.225935983091322,-0.07648095192732048,-0.09661935748917258,-0.07608236249506901,-0.09829323527528054,-0.1118721066264473,-0.10902709110308162,-0.0951760232337972,-0.122083586044739,-0.12031880785171149,-0.057307750864710266,-0.15241269366526003,-0.10480594660591239,-0.8002271699650626,-0.3101455978025401,-0.4497296162762804,-0.25548261055698507,-0.3496436692982955,-0.08133591256223859,-0.03821849947916918,-0.09916006126936429,-0.4857292072310985,-0.1419797790531625,-0.7397643246448454,-0.3246247761626735,0.44972961627628005,-0.790228257397663
