Country Name,Country Code,Access to electricity (% of population),"Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Afghanistan,AFG,0.5093634520306421,-0.37256389084142827,-1.5047079331083344,-0.8919031452601617,-1.6459563647597595,-0.6892903285884034,-0.07845721790339745,-0.06830395843424211,-0.38341632547030857,-0.4694442469541057,0.0373935781291279,-1.5988277288551132,0.32403364423239583,-0.5071330320040383,-1.6493512908355557,1.7851135425753983,-1.5681420070694432,-3.6358256411288523,-0.11221886418699062,-1.1876505889928233,-0.6208896305697513,0.9856169735198088,-1.2498058285564864,2.0082849700710574
Angola,AGO,-1.5033100031721964,0.05471217977391642,0.5050553455564563,-0.6315844369884471,-1.0977051591621072,0.21672658591169794,-0.07063709240130672,0.23369394791827544,-0.2662568356775344,0.021141776399551504,0.24220656436755955,-1.7340033374839734,0.5042855675539158,0.6484032966325872,0.26479168687241605,1.1232353365067602,-0.7132511789462327,-0.1475846231938687,-0.11246083911203572,-1.1048006959034347,-0.2598345484074338,0.792681486810954,0.024937783502196227,0.8754956779958623
Albania,ALB,0.5982146794196349,-0.37256389084142827,-0.27849064299045,-0.3310532755989435,0.27660191195384387,-0.46679815675765274,-0.08169255943461351,-0.38572510975599683,-0.3760354483025228,-0.37917680498540435,-0.09518711921453765,0.7316667046834582,0.4626889698643362,0.2560249171266927,-0.19160886267708413,0.5795065176038422,-0.06591987700883989,-0.3935082127376388,-0.11011710891511996,0.28821468917327064,-0.5867731831789563,0.949888689647858,-0.18830911040794895,0.12990805520036233
United Arab Emirates,ARE,0.5982146794196349,0.9092643210046057,1.772855113017243,2.4648885597862638,1.4312447458496642,1.2025910152712553,-0.08388598342849166,-0.36356562538319953,0.34842511461521386,-0.28415967051126534,-0.5148512916391029,2.8837045352874977,2.1958805402635693,-1.162296931729477,1.1114965618151043,-1.3448003290455044,0.9179782814583339,0.43884959728723577,-0.11054575637188306,0.8045748648240711,0.914350502016025,-1.1044866681688077,-2.78172566818094,0.21229300760697176
Argentina,ARG,0.5982146794196349,1.7638164622352952,-0.196934786205899,0.01792856665098114,0.706640295487521,-0.07832087042978446,-0.05344922806657997,0.9906267796611515,-0.16559157489653062,-0.8567483049920306,0.021929324155641097,0.1494650293698695,1.3634026993631467,-0.80231676704517,1.4262305735815377,-0.5212660059890974,0.5596237656996021,0.5996459924056774,-0.11039365566141873,0.44235205503918124,-1.357804894210924,-2.3127110086870806,0.6978510962606961,0.5006403410301048
Armenia,ARM,0.5982146794196349,0.9092643210046057,-0.7349663107669121,-0.35329447086713955,0.20088880308274862,-0.4294380578683804,-0.08165447394764067,-0.3851815368931153,-0.37725543575996767,2.5028867152483807,-0.05916140900091768,0.6765970359604357,-0.046764309919682175,-0.8167159736325422,0.1883054145639045,0.09101832502720333,0.2167501650216477,0.060505138185020034,-0.11039365566141873,0.5463947769986709,-1.1189897624753589,-0.2327175065137163,-0.2404361813884575,-2.123897087787252
Australia,AUS,0.5982146794196349,0.4819882503892611,0.5088663669015289,1.294401941575653,1.2221950600999731,2.1727309798442054,-0.08024158635761895,3.5079939895890213,0.5446075683307376,0.1132587572304095,0.8512318009980374,0.3244948567354711,0.5434947225504974,-0.8167159736325422,1.2162458861661916,-1.0192561940711864,1.2178493402452406,0.8219233621282291,-0.10986821684345108,0.8315489038506054,0.9007039230597069,-2.314140140041959,0.6599404991839627,-0.46326360212722556
Austria,AUT,0.5982146794196349,1.3365403916199505,0.12200535569505809,1.6190333969051345,1.0011610816129493,1.281484167523284,-0.08141534013426117,-0.35772348713727636,0.2344650796705101,-0.8128321090360917,0.16865064714226108,0.5181367520923503,1.2946209236559694,0.03643701666926533,0.341035611858979,-1.0555918215264357,1.1954880184618957,0.9212387826425608,-0.10986821684345108,0.773747391650889,0.4844832648920076,-0.6828938833002974,0.6599404991839627,-0.43854811640524277
Azerbaijan,AZE,0.5982146794196349,-0.37256389084142827,0.44763595729069744,-0.27942584103512424,0.7501475043229918,-0.1123286040626757,-0.08240884653711518,-0.35765541352641084,-0.31810332270514746,1.731448623497141,0.0013226507986263873,1.0148622629652937,-0.6115985110822867,-1.1262989152610463,-0.12859196523438798,0.732799303599635,0.036139489079246905,0.5570822407566781,-0.11087761246744157,0.5849291184651485,-1.38509805212356,-0.6828938833002974,-0.0508831960047901,-0.7763264212723414
Burundi,BDI,-2.8862986729660856,0.05471217977391642,1.8825278383921074,-0.9664453524617849,-2.0798964355385254,-0.7001135843241745,-0.08210695831824918,-0.3865988904327784,-0.38588969864368766,0.8757612929695042,0.058333213892270315,-2.0343295793388507,1.0425203315978997,1.8651362532655449,-1.942444710921578,1.8756062120854142,-0.8049946030396523,-1.6420447348256315,-0.11254796647033956,-1.0604839535720412,-0.05455655930154814,0.10312793512996075,0.09127867567735717,-0.059574830399307326
