Country Name,Country Code,Access to electricity (% of population),"Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Afghanistan,AFG,0.4866754479905946,-0.3766842077367754,-1.6320395246815345,-0.8920055404847241,-2.1487117964987448,-0.651006271022673,-0.19228870918785437,-0.06802602404552367,-0.36984435629563767,0.03734382295089992,-3.5929504753629664,-1.567234581533268,0.09177428075379838,-0.4951025504401829,-1.6832536646614724,1.721628189871643,-1.7349339765415355,-0.9592876839373514,-0.11215299645483402,-1.6208348199706322,-0.7489669226819499,1.1035565729699277,-1.7581166607365273,2.85200189970041
Angola,AGO,-1.5000646137551799,0.04644051876206804,0.7449345213222434,-0.6309144146825527,-1.224897878985521,0.07048145922031461,0.13198682621511232,0.23465211783057466,-0.27281809500957505,-0.31881479636628374,0.18341589717918974,-1.793894794201948,0.2989435704458888,0.7084907458675671,0.3126619140359653,1.1494566966808366,-0.8304214885211462,0.12218400835561861,-0.11248485728314846,-1.5155597442554785,-0.5451131259008356,0.7886831491636591,0.06790256774381317,0.8510670666158433
Albania,ALB,0.5789886225767618,-0.3766842077367754,-0.21149192601036482,-0.3018445859967972,0.38805368424321607,-0.43511259600705815,-0.18630751185007635,-0.38616215099632445,-0.36153273742958486,-0.44190189739901586,-0.2213679600502016,0.6496588383655716,0.8042135978936974,0.3060735343361005,-0.1871803467385916,0.46718068158824405,0.04814633934635826,-0.014905917228306203,-0.11013419863944887,0.49936419996289333,0.14195718914090855,0.8964046424723713,-0.1041148533118304,-0.0606938517709926
United Arab Emirates,ARE,0.5789886225767618,0.892689971759755,1.608386645309093,1.6899457864196445,1.2231344859936706,0.9234814430050216,-0.09062376261365603,-0.36395275346804645,0.35028937204438837,-0.22231239745978573,2.748809233666306,3.009484415876532,1.9743126088254597,-1.1901868249036252,1.108374313801308,-1.352366617106913,0.9830142736784998,0.4572849661262164,-0.1105282790349179,1.1065343580962816,0.9452494211123383,-1.4112676587916693,0.5266111692527874,-0.365990573596607
Argentina,ARG,0.5789886225767618,1.738939424757442,-0.02395896349501709,0.04679136526414036,0.7041729819560953,-0.09466421527056235,0.3113296625975646,0.993289903781031,-0.1535123757531564,-0.9426572522255389,-0.004658098027001247,0.2390630738899619,1.544062194299971,-0.8902030853983501,1.4187591232458332,-0.46612706014619654,0.461183390171046,0.6705324618347105,-0.11040383259424345,0.4601919316962231,-0.2450836135362349,0.564961553676281,0.47368311141519703,0.6901710586649781
Armenia,ARM,0.5789886225767618,0.892689971759755,-0.25084966647601364,-0.35655873436119706,0.35932144093250423,-0.4322624188591355,-0.1521527063927661,-0.3857563076062324,-0.36347162735070426,2.1980091337881618,-0.13385931273240786,0.6471217968168916,0.6347132738802184,-0.8938614236849998,0.17798081052358988,-0.008388464322843743,0.0772423643661678,0.21357354245936602,-0.11034160937390625,0.34267512689621243,-1.2966661717533794,0.10508426797170563,-0.051186795474240106,1.7875890046867813
Australia,AUS,0.5789886225767618,0.46956524526091153,0.621441272106935,1.2914861113539735,1.1008467627772331,1.723074092232231,-0.19009812591335434,3.5163273603101852,0.5845904072914027,0.16068366144863985,0.7563554196151728,0.23658158715574507,0.4283870943825008,-0.7767945985122094,1.1957456599776053,-1.0239247867814498,1.2227402189504089,-2.68461224385886,-0.10987147837580286,0.9155695502962644,1.5659752367266249,-0.9348184231260278,-2.544362959913931,-0.21746784405982164
Austria,AUT,0.5789886225767618,1.3158146982585985,0.11195865718084638,1.4718732728430775,0.9214015040908498,1.0826124533165795,-0.20253758363903435,-0.35809745609126525,0.20609074186731258,-0.7446105734322725,0.3340842096695977,0.45605512053796754,1.1910496097044758,0.0902315754237685,0.33690740416796655,-1.0560228094741602,-3.2712800002614446,0.5981806329336142,-0.1098576509935057,0.34267512689621243,1.0036706743466242,-0.7400956084583248,0.6368779564144338,-0.019437538010774434
Azerbaijan,AZE,0.5789886225767618,-0.3766842077367754,0.37362092324272284,-0.19373243509340368,0.65769815432377,-0.1439160068438223,-0.0070023818411572136,-0.3580312657730929,-0.30868811727258305,2.5792886652334714,0.0003018798173871813,1.030566261592216,-0.6318170064316432,-1.1792118100436761,-0.14725332734948007,0.7117083433458081,-0.09480733829368262,0.24212644172375536,-0.11106753181806,-0.15921627087902215,-1.6471932495507253,0.11337412618304013,-0.2717202481962376,-0.25459807423076636
Burundi,BDI,-3.025238802570118,0.04644051876206804,1.9043201641916927,-0.9350909806452957,-2.3720429921845936,-0.646203758586215,-0.12046719949447304,-0.38703789982137343,-0.3716462523403344,0.21355538461713203,-0.10091042170288683,-2.0097812178597976,1.008743099804532,1.8133089084357752,-1.880357357250951,1.845158091389452,-0.9316328627797189,-1.0811425512595254,-0.11257197014155536,-1.4592528410305472,-0.3254125859211006,-0.010920312267462375,0.1296481629097143,-0.0854488463591398
Belgium,BEL,0.5789886225767618,1.3158146982585985,-0.3920205448835205,1.3824972033759775,0.9318822703814456,0.97173130474443,-0.1936887692722211,-0.38458682142382344,1.1911714246157867,-0.6060470097713296,0.1502382851687022,0.08005079570283137,1.3190571627036733,-0.7987446282321077,1.2048270723062307,-0.9646806341205553,1.0772600938513612,0.7961961646629302,-0.1098922194492486,0.4797780658295582,0.4194581420037661,-0.6489487590393999,0.4825044543881288,-2.1543692624745443
Benin,BEN,-1.748908823509196,-1.6460583872333059,1.610054346176281,-0.8407006481687246,-1.6765563042306157,-0.6572828416630077,-0.20434745540245294,-0.3427005697717988,-0.3691065295117993,-1.0089426459858872,0.004588764489216969,-1.4346860722113126,-1.4302525856326163,0.7670241584539623,-0.5273123611868356,1.7284277974321556,-0.4338356403296173,-1.0278315218436531,-0.11193867202922805,-0.0049787539704857315,-0.2523862701905206,-0.2760752841437983,0.0855440206062015,1.432784706348905
