Country Name,Country Code,Access to electricity (% of population),"Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Afghanistan,AFG,-0.02621815398448941,-0.4016991283138373,-2.0176014288692206,-0.8972375886491054,-2.2214798616871514,-0.6365613586194329,-0.22292574837426052,-0.06802215900222765,-0.38147506092564903,-0.1891823199424551,-1.2404746508389077,-1.5471655655164929,-0.02768560726770081,-3.7773314326133822,-1.703767071669867,1.7540681236828504,-2.066939199201089,-1.7230138247287572,1.0503895176311342,-1.2910160976955416,0.3814393837164908,0.31135082995931446,-2.3499136199791963,2.64685136699069
Angola,AGO,-1.5317538621404412,0.020599955298145522,0.6768850983588371,-0.6407399109699454,-1.2035354419694226,-0.06965516229199388,0.056171379054192935,0.2346557653606103,-0.2489691291686141,-0.21800871436394598,-0.00247321769219203,-1.809936803447945,0.5954168191083599,0.12133536778964056,0.3380507798481442,1.1809238418841659,-0.6358544335435342,0.1299145213162988,-0.7064276467551365,-1.1022651018815364,-0.502230875148071,0.8212664592567837,-0.1273066377084532,0.8198496297457806
Albania,ALB,0.5751779033495459,-0.4016991283138373,-0.0877461833875378,-0.23450895008654768,0.45518510992775746,-0.4204388817842232,-0.2083434352220825,-0.38615805733121317,-0.37128941124267023,-0.3105352287799351,-0.032026734462411055,0.5823836077847134,0.7684546090766158,0.12133536778964056,-0.18512965508755952,0.508636131518859,0.10930801844367709,0.07904561303350828,1.5086379568857222,0.43357366308189027,-0.5867156716869023,0.7319371000608792,-0.3914926062639165,-0.12604251517431014
United Arab Emirates,ARE,0.5751779033495459,0.8651981225221113,1.5451697365698482,1.6091987572138402,1.1665253348672016,0.9526222545160066,-0.12072028024028603,-0.36394867576325013,0.5261412788424676,-0.1891823199424551,0.617608631679869,3.032495888846274,1.9580894151083617,0.12133536778964056,1.1080753221854087,-1.3463147960437458,0.95411932704859,0.34790125495771723,-0.7059693981246034,0.9501558494898767,0.9636412768825846,-1.1551193667580997,0.5733599752732301,-0.2383403982526435
Argentina,ARG,0.5751779033495459,1.709796289746077,0.06606471513446247,0.05401664425943332,0.690918358176873,-0.10845665994140996,1.6852450830935068,0.9932930061320284,-0.1552108429613994,-0.5513923012008171,0.010136487084888006,0.28837017808172716,1.5206556051083655,0.12133536778964056,1.4166677546371984,-0.487938614511089,0.690046591658981,0.6930537682387963,-0.7059437618482814,0.5249689729848417,-0.9922942827050805,-2.4138621001793115,0.6250485064270058,0.12446814707735655
Armenia,ARM,0.5751779033495459,0.8651981225221113,-0.46764157680704216,-0.31181766712684234,0.2266404226445671,-0.427313432485463,-0.26840990349226673,-0.38575158797098086,-0.36856785880036486,1.0095128114509135,0.0722120872116678,0.6187792993909755,0.7517774856275752,0.12133536778964056,0.1749094038417411,-0.01680989133433191,0.20342199122404092,0.3951326515119702,1.4685812751326988,-2.750201825933055,-1.1623756357127035,0.2071347630314931,-0.48338332831507336,2.41361730213569
Australia,AUS,0.5751779033495459,0.4428990389101284,0.6582742300081014,1.3010516209517393,1.0455185738380637,1.6318024214465063,-0.2935906504432279,3.5163286495335484,0.6729729231114703,-0.0006163950043259624,0.2694225839614717,0.2018217434499858,0.9929883307448627,0.12133536778964056,1.1931774043169359,-1.027017162601318,1.1185419736119315,0.8710798014048265,1.5711263804204387,0.6402065376450848,0.8458926478773071,-0.3883856194132003,0.5503872947604409,-0.22106380085597682
Austria,AUT,0.5751779033495459,1.2874972061340941,0.11138176228446099,1.5059103430053236,0.9052536702553635,1.0455897864787196,-0.3632762193157489,-0.3580933825942548,0.17387478631904524,-0.5136605137774936,0.30081852721947183,0.3951954577137834,1.2072543326129204,0.12133536778964056,0.33559378231480713,-1.0734247300574118,1.098611955846678,0.6312896342832348,1.5759331822308016,0.6481539558975155,0.7543103808732026,-0.46654766960906635,0.590589485657822,-0.3765531774259768
Azerbaijan,AZE,0.5751779033495459,-0.4016991283138373,0.38453589731566407,-0.1953162807914916,0.6755593041836561,-0.1596166113221808,0.6693773919113629,-0.3580271923236488,-0.2823741126485371,0.8779307350467191,0.016833956344524836,1.02269090109816,-0.6789344049286753,0.12133536778964056,-0.1582868459494592,0.716726854805819,0.007994520567660455,0.24435468047223868,-0.7060991791621752,-0.001546140928738812,-1.489455660978876,0.21457553047455616,-0.5695270761807665,-0.3376808971817169
Burundi,BDI,-3.094565385280587,0.020599955298145522,1.825751527579597,-0.932222468117295,-2.4747692369167926,-0.6353393210354694,-0.042215493704374385,-0.3870338055269238,-0.38216940095575214,0.328037635578068,0.0032532430130736614,-1.9652596530861344,0.9763989044398863,1.6030849622473058,-1.847522704006835,1.8584010948463894,-0.724431062476437,-1.018176632806665,-0.7064478332642599,-1.0565700774259588,-0.30542709600167944,0.10291782924125878,-0.0469061458197792,-0.16059202335817763
