,0,1,2,3
0,0.4689655172413793,0.18275862068965518,0.06551724137931035,0.2827586206896552
1,0.06390532544378698,0.8532544378698225,0.004733727810650888,0.07810650887573964
2,0.023638232271325797,0.007194244604316547,0.9547790339157246,0.014388489208633094
3,0.13122171945701358,0.10407239819004525,0.01809954751131222,0.746606334841629
