Country Name,Country Code,Access to electricity (% of population),"Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Belgium,BEL,100.0,12.0,49.001,48414.55180656812,86.5165,90515.94036113496,1.8952891356944408,30333.0,395311812969.0,0.898085290562566,28090.0,64.6607620134318,39.3333333333333,9.2,86.4507790979645,11.534678024095475,6949.0,929.0,70.15,866.0,-0.06,497.0,701.0,0.26
Benin,BEN,37.0,6.0,72.563,2842.0246258376046,14.5,2352.60013643179,0.6835911112746516,112760.0,409800949.0,0.673596727016815,3837.0,53.6566169066319,7.2289156626506,45.4,46.6094559006664,82.8341870245721,4007.0,493.0,54.6,0.78,-64.0,838.0,578.0,456.0
Burkina Faso,BFA,16.6,10.0,74.767,1881.7589313440665,7.14,2537.072051022557,2.6042991922656142,273600.0,2520004176.0,1.16533335437179,-7598.0,52.0971154917605,9.44881889763779,77.1,25.821510372001,80.82910909825699,4206.0,764.0,53775.0,645.0,1.0,721.0,0.59,337.0
Bangladesh,BGD,75.9,5.0,53.65,4579.13228682862,18.1,4746.11675489541,27.850737724833905,130170.0,24819157738.0,1.22590049912782,-918770.0,64.3617117778247,20.0,30.2,29.8753915517965,57.0356746745533,4556.0,649.0,63925.0,875.0,-102.0,688.0,437.0,235.0
Bulgaria,BGR,97.3,10.0,49.272,19348.048457081622,59.8255,14388.0283855677,3.323559724701525,108560.0,25349008815.0,1.24384580804927,-9482.0,65.3990271954816,20.4166666666667,17.7,73.1750030517578,6.87889849126132,4838.0,926.0,66.0,0.7,-175.0,936.0,545.0,172.0
Bahrain,BHR,100.0,9.0,71.12,47428.90189076494,98.0,45799.32422173623,0.3572477780471104,779.0,6692086070.0,4.67063531353135,46833.0,77.3742239109572,7.5,0.0,100.0,0.993977794270227,6.17,863.0,66125.0,889.0,83.0,,736.0,283.0
Bosnia and Herzegovina,BIH,100.0,9.0,37.015,12030.256282595466,60.2565,10820.97009801646,1.333307504361798,51200.0,5215727695.0,0.9227722700691988,-32173.0,68.1126823098051,21.4285714285714,23.0,48.0248845752382,21.12683965549565,5181.0,808.0,67.05,633.0,134.0,957.0,566.0,304.0
Belarus,BLR,98.0,9.0,60.62,17832.47788558155,71.113,11711.992390069365,8.341917061913122,202988.0,23349821100.0,1.5232809192303198,8272.0,68.9918011391333,34.5454545454545,6.7,76.8458709716797,7.33475298887525,5178.0,927.0,65325.0,658.0,-129.0,664.0,503.0,182.0
Belize,BLZ,93.3,8.0,59.752,9399.03567052789,44.5757,14602.04317471664,2.139880440088689,22810.0,239561699.0,0.96275814780823,3313.0,64.7671405656627,3.125,33.3,43.6765514309211,27.677132314742032,,,,,,,,
Bolivia,BOL,91.8,14.0,65.003,9242.02728323599,39.6975,7527.351215899082,-1.3548705805900596,1083300.0,7124910884.0,1.53046784866919,-10071.0,62.1216939737896,53.0769230769231,13.6,68.7446327876947,67.13444215908319,5.77,796.0,62.85,882.0,-48.0,853.0,736.0,376.0
Brazil,BRA,99.7,14.0,56.845,14309.20614883423,60.8725,17296.401052476533,8.10360437332622,8358140.0,182455609510.0,1.34797541299482,-92989.0,69.7156525862543,9.94152046783626,45.4,85.9487048448108,26.65003341657733,6375.0,912.0,64875.0,807.0,-103.0,781.0,711.0,302.0
Bhutan,BTN,99.3,,61.257,11273.282380767569,46.5,24897.863416146098,4.048912993479334,38144.0,500523300.0,,1116.0,67.7742403050814,8.51063829787234,80.8,37.2745234641407,72.3010157738819,,,,,,,,
Botswana,BWA,64.2,,50.389,16228.1231235664,42.2576,43323.725801576176,11.904911131819771,566730.0,7320662448.0,3.41066258273304,-10286.0,62.1749030271721,9.52380952380952,26.7,65.6949296854899,27.66694687357903,3499.0,768.0,53075.0,852.0,-244.0,729.0,657.0,252.0
Central African Republic,CAF,13.4,10.0,69.166,826.0133013831687,3.1,1585.4821141489072,2.9801140844553373,622980.0,121882617.0,1.47163796004867,-52607.0,48.9686631215826,7.19424460431655,92.1,40.3808711749566,79.7275971608616,2693.0,0.29,44.75,624.0,37.0,859.0,551.0,494.0
Canada,CAN,100.0,10.0,61.018,46470.64663911088,91.16,103974.2447556948,0.7169781506382265,8965590.0,389532443184.0,1.16416156719089,329455.0,67.3902081027321,26.0355029585799,22.1,81.3023011093703,10.51697345932561,7245.0,924.0,71.15,912.0,207.0,385.0,768.0,237.0
Switzerland,CHE,100.0,11.0,65.286,67350.7518747757,89.1347,178816.65937037414,-0.5832916142746711,39509.63,302306657586.0,0.664750475412517,71009.0,67.0852228581568,32.0,24.1,76.6726675773771,10.16437210063819,7459.0,928.0,71.9,934.0,81.0,302.0,758.0,206.0
Chile,CHL,100.0,12.0,58.008,23256.50360422114,83.5586,34820.74222787944,4.560656036847561,742286.76,60344270923.0,1.92415844717468,135864.0,68.7957087507807,15.8333333333333,24.6,87.6306290578181,20.66699995207452,6579.0,841.0,69.55,652.0,96.0,858.0,792.0,283.0
China,CHN,100.0,9.0,65.739,14157.251498800431,53.2,21680.267810706224,1.4774412133406545,9388210.0,2132123400000.0,1.7688865902507,-153056.0,71.2044525051679,23.6228455559311,12.6,58.8399238586426,36.8378037904124,5325.0,742.0,68125.0,,-0.23,,683.0,146.0
Cote d'Ivoire,CIV,64.3,10.0,65.562,4530.6484980848745,41.2078,13441.406979648673,-1.1798324356569625,318000.0,10706632688.0,1.24585910179804,18568.0,55.1553133893468,9.16334661354582,64.0,49.929991034032,72.05635090337461,4543.0,617.0,53075.0,769.0,-44.0,757.0,693.0,378.0
Cameroon,CMR,59.8,6.0,67.747,3626.9993202857822,20.6,6522.402270903014,0.6618089771558857,472710.0,2158144522.0,1.14642434992604,13255.0,54.1334317153056,31.1111111111111,78.8,52.9815033836792,72.6209894940485,4816.0,659.0,52475.0,713.0,-8.0,879.0,635.0,367.0
"Congo, Dem. Rep.",COD,17.3,6.0,62.081,950.0222981585964,10.1,6641.062327266159,4.405905445904736,2267050.0,9331405000.0,1.02563437176754,440748.0,50.9689468041245,8.94308943089431,97.0,41.7290483782911,81.2064459829885,4522.0,864.0,52825.0,637.0,-23.0,875.0,0.61,222.0
"Congo, Rep.",COG,45.3,10.0,54.314,4016.049085253184,8.12195,13575.15717604915,-3.502487289026292,341500.0,6874210204.0,4.59480614297478,-14783.0,55.2790445101767,7.35294117647059,67.7,63.2515316469123,75.892202592545,4119.0,615.0,55225.0,786.0,-88.0,0.79,586.0,304.0
Colombia,COL,98.4,12.0,60.492,14026.839993105268,58.1365,20179.113775410264,5.148334305145895,1109500.0,29365766422.0,3.07113102611539,104373.0,68.6955683932159,19.8795180722892,30.5,77.2036266362166,43.945707767281576,6234.0,882.0,68475.0,835.0,-104.0,898.0,0.77,294.0
Comoros,COM,76.4,6.0,45.726,3139.0516074046536,7.93832,2656.246919374749,1.71503276564016,1861.0,33462760.000000004,,-2938.0,56.046719811902,3.03030303030303,64.0,30.7305018169792,57.5428510073403,,,,,,,,
Costa Rica,CRI,99.5,13.0,54.861,19201.7453233396,65.8804,31024.74443560554,1.9587648020357449,51060.0,9911996760.0,,1649.0,68.8045144876282,33.3333333333333,34.1,75.5423088085047,24.84403350304146,7136.0,901.0,70.0,873.0,-0.04,781.0,0.83,281.0
Cuba,CUB,99.2,9.0,54.469,,42.9787,21952.831292581686,4.328349284585386,104040.0,2125519187.0,3.07218792501319,-24146.0,69.0352774443146,48.8562091503268,19.2,76.9115829467773,20.34684815129064,,,,,,,,
Cyprus,CYP,100.0,10.0,55.469,32872.046875,75.9002,23723.06628044725,-0.5747424942424573,9240.0,2612744873.0,1.40455761221209,10951.0,71.326455758874,17.8571428571429,10.3,66.9625604106231,12.47566360558313,5795.0,786.0,71.8,756.0,-35.0,898.0,631.0,336.0
Czechia,CZE,100.0,9.0,57.457,36445.04857320637,76.4812,32914.497174778495,1.491233910046759,77210.0,162482087276.0,0.986634400365061,5465.0,65.9601528606104,20.0,14.8,72.9745753395623,14.02003280625601,6736.0,931.0,68425.0,0.85,-202.0,0.9,0.71,201.0
Germany,DEU,100.0,13.0,57.932,51569.90168411993,84.1652,81175.45488788234,1.2542448523920342,349360.0,1329667258574.0,1.12912506140277,517480.0,65.5385099359924,36.4500792393027,14.2,80.8347870684725,6.010110951910892,6874.0,906.0,70.3,871.0,144.0,446.0,709.0,187.0
Djibouti,DJI,59.8,10.0,24.004,4431.565885561759,30.8,32215.53972880056,0.302782333572253,23180.0,4134737737.000001,,1623.0,62.3549009158167,12.7272727272727,23.6,71.1492236341041,31.583995367270443,,,,,,,,
Denmark,DNK,100.0,10.0,58.046,51820.952130549085,96.9678,117763.92926406868,0.4265129356580104,40000.0,94665325523.0,1.1510714656423802,33391.0,64.2825644561006,37.4301675977654,32.0,87.6999969482422,6.439073360301179,7558.0,954.0,70625.0,948.0,134.0,0.21,786.0,208.0
Dominican Republic,DOM,98.9,15.0,57.902,16282.189912751406,63.8709,23701.32876145988,2.0153931389806985,48310.0,9377541078.0,0.63403055291349,-36219.0,65.2322227997638,26.8421052631579,15.3,74.0506780735522,40.31594743057237,5239.0,895.0,63.4,873.0,-83.0,737.0,725.0,278.0
Algeria,DZA,99.4,10.0,38.015,13437.846023216924,42.9455,19383.614175384617,0.8566882240518652,2381741.0,28947104914.0,5.65271835420787,-6438.0,65.1739647385905,31.6017316017316,0.1,70.7353778263851,27.07416221726243,5341.0,749.0,66.1,,,,565.0,377.0
Ecuador,ECU,98.7,15.0,64.558,10881.48907067323,54.0629,20538.240984897344,1.1711445039272377,248360.0,16785729768.000002,2.5731167562347097,35461.0,64.6722079914688,41.6058394160584,14.8,62.9913367571804,48.6177906465896,6115.0,842.0,67.75,846.0,-19.0,774.0,807.0,365.0
"Egypt, Arab Rep.",EGY,100.0,12.0,40.825,10665.667649968467,41.2481,17525.506305748695,6.245663133774258,995450.0,18520100007.0,1.66660515243227,-71604.0,61.6008772488617,14.9328859060403,5.1,42.5210717266225,19.74771496479949,4557.0,809.0,62.25,656.0,-141.0,818.0,538.0,0.37
Spain,ESP,100.0,10.0,46.873,37612.71886813415,80.5613,68199.93996333737,0.3721825396158209,499564.0,282240454263.0,1.12848106845526,106474.0,66.3143685616246,39.1428571428571,16.7,79.3615955277997,11.98225389428818,6319.0,942.0,71725.0,768.0,-52.0,819.0,0.63,301.0
Estonia,EST,100.0,9.0,58.328,31947.776910743723,87.2402,29366.33491554861,2.4385266072111733,43470.0,13072482319.0,2.02803563355143,1081.0,64.6626626611412,23.7623762376238,27.2,68.724038178078,7.494114630678506,5.65,938.0,68525.0,843.0,-153.0,639.0,657.0,177.0
Ethiopia,ETH,42.9,8.0,74.416,1857.549465152244,15.3669,3583.198356856788,10.397957269054174,1128558.5,1988489238.0,0.683567210395797,115823.0,54.7458515074501,38.7568555758684,90.4,19.8763618469238,86.3623410416873,4298.0,719.0,58.7,744.0,38.0,703.0,627.0,254.0
Finland,FIN,100.0,10.0,53.383,44562.40110720671,87.7036,102823.6824491279,0.0551953977568899,303910.0,57625709030.0,1.43150516649128,17321.0,63.0282055999224,41.5,42.4,71.6158383428171,10.557404231268524,7.66,954.0,70775.0,948.0,-31.0,0.25,769.0,182.0
France,FRA,100.0,10.0,49.828,42880.23513554308,79.2698,75660.62157601074,0.5172582322090307,538950.0,498048540112.0,1.8517180961611897,15548.0,62.632173096763,26.1698440207972,14.2,78.5999114705779,7.558307331650326,6475.0,885.0,71.8,787.0,-95.0,623.0,715.0,0.27
Gabon,GAB,88.1,10.0,40.551,13997.735284191063,48.0523,85320.10657143316,-4.269753979745715,257670.0,9503904876.0,1.44754580418175,7398.0,59.4196750378278,14.1666666666667,81.5,88.5445883406178,30.68973880009846,4832.0,0.78,56625.0,699.0,-205.0,817.0,625.0,432.0
United Kingdom,GBR,100.0,11.0,59.344,44085.20255867716,94.7758,90861.62150480309,1.735393542922182,241930.0,405737534440.0,1.98449096820719,324649.0,64.1335648731091,29.5839753466872,7.7,82.0229991698295,12.865655538824749,6824.0,954.0,69.8,821.0,246.0,458.0,732.0,0.23
Georgia,GEO,100.0,9.0,55.059,13065.294157467975,58.4593,17750.46222461733,2.274818429896968,69490.0,2112196462.0,2.04079266789767,-10588.0,65.8971898365452,16.0,27.2,57.6984032005062,51.9764434116661,4448.0,533.0,64325.0,606.0,-252.0,561.0,475.0,223.0
Ghana,GHA,79.3,11.0,64.488,5011.0793157290445,28.0,7959.135063863166,15.748620307899143,227540.0,12035330167.0,0.291412454265461,7009.0,58.2304936670168,10.9090909090909,45.2,54.167052758274,69.11714441484564,4514.0,647.0,56875.0,751.0,88.0,894.0,659.0,305.0
Guinea,GIN,33.5,6.0,52.228,2255.3261799261536,13.1,5566.981257153677,5.668951632789671,245720.0,2394506581.0,1.88200742269539,-14189.0,53.440739400134,21.9298245614035,75.3,35.3100280761719,82.1438261339484,3603.0,675.0,51.95,726.0,-57.0,803.0,676.0,374.0
"Gambia, The",GMB,56.4,9.0,44.809,2012.676481802512,19.9,2910.0730963778283,7.820622748609793,10120.0,35505892.0,,-3486.0,54.0527842236268,9.43396226415094,48.6,59.8652472486563,70.1119061988103,,,,,,,,
Greece,GRC,100.0,10.0,39.121,27504.549798494816,69.0879,51363.41381374344,-0.4899611443840115,128900.0,28095898725.0,2.57279833754101,10484.0,64.1636112798065,19.6666666666667,16.4,77.7122988766348,26.74401808347439,5303.0,803.0,70525.0,482.0,-263.0,898.0,594.0,336.0
Guatemala,GTM,91.8,16.0,59.122,9201.42836046353,34.5093,11102.307032388033,2.7071954204395325,107160.0,10386442792.0,0.440496512523365,-30980.0,59.8961168521756,13.9240506329114,63.2,53.6609232857043,34.56445091232711,6359.0,811.0,61.7,863.0,9.0,812.0,815.0,321.0
Guyana,GUY,89.0,6.0,48.288,11516.379828957728,35.66,19924.014772698207,0.8981759265169984,196850.0,1449222600.0,1.15412827584568,-6309.0,64.4098340903257,30.4347826086957,21.3,26.4080892882899,29.49485304392379,,,,,,,,
"Hong Kong SAR, China",HKG,100.0,9.0,58.349,56761.48241322235,87.4794,42066.0783925302,1.6382736847965162,1050.0,462367216024.0,,10262.0,72.5100177044859,,0.2,100.0,5.908401891152842,5498.0,832.0,,0.8,96.0,403.0,569.0,213.0
Honduras,HND,91.6,12.0,59.063,5186.158974171613,29.5282,6511.689590555951,3.678068144260422,111890.0,3855648653.0,1.53155567439147,-6681.0,62.1810795994212,25.78125,52.7,54.8868414578857,33.23585106563518,5648.0,774.0,61725.0,0.85,79.0,793.0,0.79,297.0
Croatia,HRV,100.0,8.0,44.5,24064.15334652591,72.6973,26241.24870952968,0.0144609115417182,55964.0,13781143551.0,1.5892253850035498,-32144.0,65.7635720154282,12.5827814569536,31.8,55.7294398599808,10.67184274359212,5417.0,798.0,68075.0,672.0,-0.07,884.0,569.0,337.0
Haiti,HTI,40.4,6.0,56.723,3253.471786416136,22.8,10148.617937797291,15.703214529551545,27560.0,1055137960.0,0.0492315360368918,-33879.0,61.8858886841787,0.0,76.1,50.087821148256,74.2662721405128,3352.0,584.0,54.9,304.0,248.0,839.0,532.0,367.0
Hungary,HUN,100.0,13.0,54.366,28178.945036691865,79.2594,23699.67229768672,1.3225500772951193,91260.0,101912236209.0,0.999116487545317,68.0,67.0502119558858,10.1010101010101,15.3,70.4733810424805,7.802604311393584,5449.0,0.9,66.75,554.0,-191.0,924.0,0.59,243.0
Indonesia,IDN,97.6,9.0,63.462,10262.595165187096,25.4474,13345.123198123916,2.438924086882068,1877519.0,145182978870.0,0.792220213496852,-28991.0,67.077798038297,17.1171171171171,27.8,53.812557220459,48.3329217166956,5136.0,792.0,62425.0,0.83,497.0,0.89,748.0,342.0
India,IND,89.6,8.0,48.83,5800.481493665522,16.5,5234.595355901511,3.2379749508076685,2973190.0,259504855184.0,2.54315152114541,81248.0,65.9731160836743,11.9705340699816,33.0,32.8650780972823,77.2156141688909,4179.0,614.0,59.4,0.82,44.0,765.0,646.0,346.0
Ireland,IRL,100.0,10.0,56.917,73012.81987203743,83.5,291168.81615164294,0.1164650181710698,68890.0,129721242449.0,0.327907586700795,18967.0,65.4546867857241,22.1518987341772,8.6,62.7229399123734,12.364091328002464,7041.0,958.0,70.8,875.0,171.0,399.0,744.0,211.0
"Iran, Islamic Rep.",IRN,100.0,9.0,37.718,15194.785580351856,53.2268,19314.030039556223,14.065020556958842,1628760.0,46770294076.0,2.79643556281004,66630.0,69.9822148863528,5.88235294117647,1.0,73.8796100096595,41.822417700427465,4653.0,566.0,65.85,773.0,179.0,713.0,592.0,526.0
Iraq,IRQ,99.7,6.0,38.481,9079.135317694956,19.9,39065.72474342246,-11.104170920330262,434128.0,46434902178.0,3.55013476903527,-113980.0,56.8371861260833,26.5243902439024,0.9,69.9123778259643,27.46464551725631,4413.0,719.0,61275.0,666.0,-48.0,799.0,471.0,0.57
Iceland,ISL,100.0,10.0,75.111,53480.39719467644,98.24,106891.7582981424,2.698823505736541,100250.0,4454488759.0,,4128.0,66.1907152978409,47.6190476190476,80.9,93.7822647094726,11.72167884115388,7.51,985.0,71925.0,952.0,276.0,719.0,808.0,158.0
Israel,ISR,100.0,15.0,62.535,38189.1610278241,79.6531,89003.22055296933,0.3486575843514998,21640.0,56014458000.0,5.417487687499261,24308.0,60.4867682488154,26.6666666666667,4.0,91.6894623646632,8.157464172152837,7159.0,0.89,71.95,772.0,149.0,804.0,602.0,263.0
Italy,ITA,100.0,12.0,43.418,40482.56299985595,61.3243,64979.81475081696,1.2481718416734535,295718.0,456743192204.0,1.32773387933426,84568.0,64.1355493804101,30.952380952381,16.1,69.5969232525286,16.67055817539756,5955.0,927.0,71675.0,624.0,-84.0,903.0,632.0,339.0
Jamaica,JAM,96.6,6.0,59.316,9948.0414677444,44.3669,13058.012572694935,3.624333421726746,10830.0,1181415669.0,0.954831298098327,-10335.0,70.6496459857327,17.4603174603175,11.1,55.549259277615,36.53995079820738,,,,,,,,
Jordan,JOR,100.0,10.0,32.987,8747.878609308507,56.15,22073.428248564447,1.362006641750682,88780.0,5186368829.0,4.43550630070496,31046.0,62.1278912780178,15.3846153846154,4.7,90.56272794707,9.858111968405227,5271.0,0.82,67.6,771.0,-39.0,,598.0,312.0
Japan,JPN,100.0,9.0,58.107,40596.9686628995,93.1827,80880.49665654643,0.4199443761712729,364500.0,643096772788.0,0.9295167755059708,314732.0,59.7647226208824,9.47368421052632,6.4,91.4541254852142,8.427814506995631,5955.0,0.9,73725.0,836.0,-68.0,698.0,0.69,192.0
Kazakhstan,KAZ,100.0,9.0,66.841,23023.087229389857,74.5877,32194.75283070397,13.63843361764259,2699700.0,36736656559.0,0.9335517652857128,9478.0,64.9216266124732,27.1028037383178,2.1,56.7476265001667,25.579459602981203,5534.0,928.0,63.8,783.0,-0.04,702.0,641.0,155.0
Kenya,KEN,53.1,12.0,72.354,3916.653156730946,16.6,6280.988685592809,5.849628946488082,573052.1,5671249705.0,1.24730980077159,-29728.0,55.979618230588,19.7142857142857,68.3,31.6502520105647,60.4376479753784,4396.0,706.0,56.5,749.0,291.0,828.0,0.73,226.0
Kyrgyz Republic,KGZ,99.7,10.0,56.673,4603.759642478776,40.5,3040.5096854392104,6.050564270556052,191800.0,1422117128.0,3.34401777586688,1187.0,62.8678023099597,19.1666666666667,22.2,35.0515747230627,35.1209541308741,4857.0,914.0,64225.0,814.0,54.0,917.0,668.0,126.0
Cambodia,KHM,68.8,,81.149,4748.124285215278,32.3985,3827.105260153005,1.5800748057582863,176520.0,9246329601.0,1.43955694700576,-51324.0,63.4382071107551,20.3252032520325,58.0,32.4767436038024,54.7909197696648,4461.0,746.0,60.9,958.0,73.0,0.84,713.0,398.0
"Korea, Rep.",KOR,100.0,9.0,60.34,41672.62783170774,92.843,82477.31996855304,2.062456352233795,97489.0,488611951279.0,2.3357998421426,91568.0,73.2815119171004,17.0,2.6,81.5559241797057,19.51266438936582,5971.0,811.0,72275.0,591.0,22.0,862.0,583.0,233.0
Kuwait,KWT,100.0,9.0,71.133,41862.17392555055,85.6,118639.22750689024,-6.837842983820991,17820.0,4664519275.0,5.89351944288143,105818.0,75.7525216840981,2.0,0.0,100.0,1.1490561660266363,5947.0,845.0,70175.0,841.0,-78.0,,643.0,315.0
Lao PDR,LAO,89.0,9.0,58.32,6743.010539530368,21.87,25941.856461348627,3.0223064425633765,230800.0,3611442134.0,,-11401.0,63.0378564157826,27.5167785234899,51.7,33.8267455533474,79.4815493339898,,,,,,,,
Lebanon,LBN,99.8,10.0,42.859,18940.59010004533,76.11,18359.09379225524,0.8712952021763698,10230.0,3767507679.0,5.09598055264963,-247921.0,66.2812994247484,3.125,4.0,88.835892633396,20.5304636355844,5271.0,828.0,65775.0,657.0,23.0,853.0,513.0,263.0
Liberia,LBR,17.7,6.0,74.567,1490.3358141002595,15.7,2852.498853533308,6.972956971539276,96320.0,21113644.0,0.4518427518427519,-26796.0,54.550690469021,10.958904109589,92.8,51.2687310234384,77.31589302530962,3355.0,643.0,53.1,763.0,31.0,901.0,625.0,509.0
Libya,LBY,72.2,9.0,39.716,16961.017711171677,,47892.16243317321,4.692314318104039,1759540.0,20135731059.0,,-5081.0,64.5940807362587,15.9574468085106,2.8,87.8160056703177,23.41230312009547,5434.0,876.0,64525.0,822.0,-133.0,,645.0,383.0
Sri Lanka,LKA,97.5,11.0,51.446,13078.56050890717,22.19,12414.607959064611,5.443221718795684,61893.0,10019860203.0,1.9793553328458904,-18388.0,66.1761491978432,5.77777777777778,45.1,18.9747679368162,39.44408538414713,,,,,,,,
Lesotho,LSO,35.1,7.0,51.59,2942.181536639213,32.4539,3483.66244774032,-0.2924512327496131,30360.0,663994940.0,1.96388842698486,-6766.0,59.5470287107437,25.0,45.1,35.5077950709441,33.17759289881038,3808.0,798.0,42.25,729.0,-97.0,743.0,685.0,0.27
Lithuania,LTU,100.0,10.0,55.563,28698.988786806145,74.3766,32816.2893305712,0.9874724243085636,62642.0,24925849083.0,1.48013833220254,-30612.0,66.0821066606207,21.2765957446809,31.5,67.1894226074219,11.29963455342604,5866.0,938.0,65.65,614.0,-0.27,949.0,553.0,0.25
Luxembourg,LUX,100.0,12.0,55.165,113365.17608226545,98.1367,223349.4652599457,-1.1076166234341684,2574.46,15667316754.0,0.378949157263331,12760.0,69.4058844296374,28.3333333333333,13.5,91.5357090052649,7.56192039575572,6967.0,941.0,71525.0,882.0,12.0,356.0,706.0,192.0
Latvia,LVA,100.0,11.0,54.528,24063.451124510862,79.8421,23859.50457576965,0.6079305833153654,62227.0,12244729321.0,1.50174457900413,-12327.0,64.8189694891939,18.0,38.5,67.9307110858472,9.44947126233352,5.94,917.0,65.9,685.0,-161.0,868.0,583.0,231.0
Morocco,MAR,97.8,9.0,42.221,7853.17626953125,58.2712,12176.90285447776,0.9698838680499192,446300.0,22599731200.0,2.98211832955753,-39302.0,66.1624198581765,20.5063291139241,11.1,60.9657656537179,37.64133829871465,5386.0,655.0,63.4,817.0,-245.0,717.0,658.0,205.0
Moldova,MDA,99.9,9.0,68.795,10325.840489612649,71.0,10285.70810465344,3.550873830887099,32880.0,2011190686.0,0.344191282076352,-51642.0,68.983696924511,21.7821782178218,25.3,39.7373237609863,61.55905916272443,5578.0,837.0,63.3,557.0,-0.05,969.0,586.0,275.0
Madagascar,MDG,22.9,5.0,84.157,1561.5196237460782,4.71366,1905.3663153638,8.960080729920406,581800.0,2206452496.0,0.5013870441757831,-2687.0,55.5455025357901,20.5298013245033,83.8,29.4239466316878,85.4387187628213,3663.0,746.0,56.55,0.57,-69.0,864.0,0.67,204.0
Maldives,MDV,100.0,7.0,53.61,18769.50606076293,59.5,14100.42730331736,0.4044307364974031,300.0,139592817.0,,9421.0,73.2207629909679,5.88235294117647,1.2,38.9560872317815,19.891141919087232,,,,,,,,
